window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
59,4931,3129,1,4,1,1.8355,1,41.2,3126,0,4.55,1.0245,3055.2,4,1.0,9,1,2,226,0.025387,0.1562,66.6667,15,7.8,0.112,0.0293,0,0,0,0
60,4929,2941,0,0,3,1.9473,1,40.6,5,2936,4.49,0.9661,3044.3,5,1.0,9,1,1,212,0.026341,0.1509,76.9231,16,8.8,0.1006,0.0305,0,0,0,0
61,4924,3024,2,5,1,1.9608,1,41.1,4,3010,4.48,0.994,3042.4,14,1.0,8,2,3,249,0.021531,0.1558,200.0,17,6.6,0.1126,0.0303,2,2,0,0
62,4922,3060,2,5,1,1.9555,1,40.4,3040,0,4.45,1.0052,3044.1,20,1.0,10,2,0,234,0.021439,0.1839,232.5581,18,6.1,0.1078,0.0388,2,0,0,0
63,4922,3087,1,4,3,1.9778,2,41.3,3069,0,4.42,1.0127,3048.2,18,1.0,9,1,2,251,0.021394,0.1375,243.2432,19,5.1,0.0964,0.0241,0,1,0,0
64,4921,3014,2,5,1,1.9598,2,41.1,0,2999,4.44,0.9898,3044.9,15,1.0,10,5,4,255,0.021315,0.1461,164.557,20,4.8,0.1011,0.0261,1,1,0,0
65,4916,3082,2,4,3,1.9424,2,40.9,3070,0,4.54,1.011,3048.4,12,1.0,12,2,0,253,0.019044,0.1471,179.1045,21,4.8,0.0861,0.0367,0,0,0,0
66,4916,3076,0,0,3,1.9535,2,41.5,3075,0,4.57,1.0082,3051.1,1,1.0,11,1,2,262,0.020509,0.1392,0.0,22,5.9,0.0759,0.0246,0,1,0,0
67,4916,3001,1,5,3,1.8911,1,40.8,0,2996,4.4,0.9851,3046.3,5,1.0,9,1,3,251,0.020239,0.1711,73.5294,23,7.4,0.1118,0.0317,1,1,0,0
68,4916,2976,0,0,3,1.8577,1,41.1,0,2971,4.43,0.9791,3039.6,5,1.0,7,0,2,191,0.02851,0.2553,111.1111,24,9.3,0.1532,0.0638,0,1,0,0
69,4914,3027,0,0,3,1.7465,1,40.5,0,3022,4.45,0.9962,3038.4,5,1.0,7,0,0,162,0.033036,0.2444,111.1111,25,10.3,0.1644,0.0592,0,0,0,0
70,4913,2984,0,0,3,1.9656,1,40.0,0,2974,4.45,0.9838,3033.2,10,1.0,10,5,2,184,0.024665,0.1923,208.3333,26,7.9,0.1231,0.0394,0,0,0,0
71,4911,3016,0,0,3,1.9855,1,40.5,7,3004,4.48,0.9949,3031.6,12,1.0,14,7,3,210,0.019761,0.1333,176.4706,27,6.4,0.08,0.0323,0,0,0,0
72,4910,3032,1,5,3,1.9544,1,40.5,3019,0,4.52,1.0001,3031.6,13,1.0,12,2,4,234,0.019575,0.1519,154.9296,28,8.2,0.0928,0.0329,1,0,0,0
73,4910,3004,1,4,1,1.7806,1,41.2,13,2991,4.48,0.9917,3029.0,13,1.0,11,3,4,251,0.019592,0.1081,179.1045,21,6.9,0.0865,0.0234,0,1,0,0
74,4908,3020,0,0,1,1.8956,2,40.6,7,3008,4.43,0.9973,3028.1,12,1.0,13,3,1,218,0.021309,0.127,203.3898,22,6.7,0.0825,0.0256,0,0,0,0
75,4908,3036,0,0,3,1.8905,1,41.2,3029,0,4.47,1.0023,3028.9,7,1.0,14,3,2,218,0.01827,0.1129,122.807,23,6.9,0.0806,0.018,0,0,0,0
76,4907,3067,0,0,3,1.8911,1,40.8,3065,0,4.5,1.0114,3032.5,2,1.0,12,0,2,214,0.020812,0.1379,35.7143,24,8.8,0.0966,0.0235,0,0,0,0
77,4907,3055,1,4,3,1.9299,1,40.7,3051,0,4.53,1.0067,3034.7,4,1.0,10,1,3,228,0.021855,0.2031,65.5738,25,10.8,0.0875,0.0455,0,0,0,0
78,4906,3125,1,5,3,1.9219,1,41.8,3130,0,4.56,1.0298,3044.2,5,1.0,9,1,2,234,0.022384,0.1714,75.7576,26,12.0,0.1071,0.0323,1,0,0,0
79,4906,3081,0,0,3,1.9957,2,40.6,3080,0,4.47,1.0109,3047.7,1,1.0,8,1,2,213,0.023306,0.2143,0.0,27,14.4,0.1161,0.0528,0,0,0,0
80,4905,3054,1,3,1,1.9701,1,40.9,3052,0,4.5,1.0019,3048.3,2,1.0,7,1,2,200,0.02416,0.2128,46.5116,28,13.9,0.1702,0.055,0,2,0,0
81,4904,3069,1,4,1,1.9839,1,40.3,3065,0,4.47,1.0061,3050.3,4,1.0,6,1,2,171,0.02683,0.2037,80.0,29,11.3,0.1667,0.0423,0,1,0,0
82,4903,3005,1,5,1,1.9725,2,41.3,4,2996,4.4,0.9865,3046.0,9,1.0,6,1,1,150,0.036831,0.2326,225.0,30,12.0,0.1512,0.0639,1,0,0,0
83,4901,2980,0,0,1,1.9591,2,40.5,7,2973,4.35,0.9804,3039.7,7,1.0,8,3,1,149,0.036105,0.2157,142.8571,31,9.8,0.1373,0.0518,0,0,0,0
84,4901,2994,2,5,1,1.9575,1,40.7,10,2976,4.49,0.9867,3035.4,18,1.0,12,7,3,220,0.020615,0.1333,250.0,32,7.2,0.088,0.034,1,0,0,0
85,4899,3074,0,0,3,1.9315,1,40.5,3066,0,4.49,1.0115,3039.1,8,1.0,10,0,2,203,0.023065,0.1772,114.2857,33,7.5,0.1108,0.0349,0,1,0,0
86,4898,3043,2,4,1,1.8081,1,40.6,3031,0,4.47,1.0012,3039.5,12,1.0,11,4,3,214,0.022859,0.2131,181.8182,34,7.5,0.1189,0.0455,0,0,0,0
87,4898,2985,0,0,1,1.926,1,41.6,4,2982,4.38,0.9841,3034.4,3,1.0,9,1,3,181,0.026895,0.1803,33.8983,35,9.7,0.1352,0.0379,0,0,0,0
88,4898,3066,2,4,1,1.9166,1,40.7,3063,0,4.5,1.0094,3037.4,3,1.0,9,2,2,196,0.026652,0.1356,53.5714,36,10.0,0.1229,0.0265,0,0,0,0
89,4897,3076,1,4,1,1.9604,1,41.6,3068,0,4.47,1.0115,3041.1,8,1.0,9,3,3,218,0.025379,0.1636,117.6471,37,10.3,0.0955,0.0271,0,0,0,0
90,4896,3049,0,0,1,1.9776,2,41.1,3046,0,4.51,1.0024,3041.8,3,1.0,8,0,1,169,0.031932,0.1951,73.1707,38,12.2,0.128,0.0394,0,0,0,0
91,4895,3060,0,0,0,1.948,1,41.2,3057,0,4.52,1.0054,3043.6,3,1.0,8,0,0,169,0.031844,0.2083,63.8298,39,13.2,0.1406,0.0429,0,0,0,0
92,4895,3058,0,0,0,1.9326,1,40.2,3055,0,4.52,1.0043,3044.9,3,1.0,7,0,1,169,0.032904,0.18,63.8298,40,15.1,0.1667,0.0381,0,1,0,0
93,4894,3073,2,5,3,1.9911,1,41.4,3054,0,4.54,1.0083,3047.6,19,1.0,14,12,5,240,0.01775,0.1412,240.0,31,5.1,0.0863,0.0263,1,1,0,0
94,4892,3001,3,4,3,1.9846,1,40.2,14,2978,4.52,0.9861,3043.2,23,1.0,16,6,4,273,0.015464,0.0962,223.4043,32,4.9,0.0673,0.0227,0,0,0,0
95,4889,2962,0,0,3,1.9728,2,40.3,10,2948,4.42,0.9758,3035.4,14,1.0,13,3,6,259,0.016416,0.1236,181.8182,14,3.2,0.1124,0.0302,0,2,0,0
96,4889,2918,2,5,1,1.8736,1,41.2,11,2903,4.38,0.9649,3024.3,15,1.0,15,4,2,239,0.018997,0.1791,223.8806,15,3.3,0.1194,0.0472,2,0,0,0
97,4889,3058,1,4,3,1.8903,1,40.5,3054,0,4.46,1.0101,3027.5,4,1.0,13,1,3,256,0.01904,0.1299,57.1429,16,4.5,0.1039,0.0282,0,1,0,0
98,4888,3011,1,3,3,1.947,2,41.2,8,3003,4.44,0.9951,3025.9,8,1.0,11,2,4,234,0.02048,0.1475,129.6296,17,5.1,0.0902,0.0292,0,0,0,0
99,4886,2998,2,5,3,1.9304,2,40.7,7,2983,4.43,0.9917,3023.2,15,1.0,13,4,2,228,0.018546,0.1412,192.3077,18,4.8,0.102,0.0313,1,0,0,0
100,4886,3065,2,4,1,1.884,2,41.5,3046,0,4.52,1.0125,3027.2,19,1.0,19,7,1,264,0.016796,0.1239,179.2453,19,3.6,0.0855,0.0299,0,0,0,0
101,4884,3012,3,5,3,1.9037,2,40.6,7,2995,4.48,0.9954,3025.8,17,1.0,20,8,7,334,0.01209,0.0894,148.1481,20,3.8,0.0623,0.0154,1,1,0,0
102,4882,2927,0,0,3,1.875,2,41.9,6,2917,4.37,0.9707,3016.5,10,1.0,17,3,6,291,0.014244,0.1075,120.4819,21,4.2,0.0753,0.0228,0,0,0,0
103,4880,3005,1,5,3,1.9332,1,39.5,6,2994,4.45,0.9966,3015.4,11,1.0,17,2,2,264,0.016127,0.1124,119.0476,22,5.1,0.0758,0.019,1,0,0,0
104,4878,3066,0,0,3,1.9576,1,40.5,3066,0,4.53,1.0152,3020.2,0,1.0,12,0,5,249,0.018849,0.1216,0.0,23,7.3,0.0845,0.0237,0,0,0,0
105,4875,2984,1,5,3,1.9699,1,41.3,5,2979,4.41,0.9891,3016.7,5,1.0,10,1,3,214,0.023565,0.2029,73.5294,24,8.1,0.1333,0.053,1,0,0,0
106,4871,2952,2,4,1,1.9569,1,40.6,6,2943,4.39,0.9805,3010.6,9,1.0,10,5,5,258,0.01874,0.1618,96.4,18,5.9,0.1059,0.0329,0,0,0,0
107,4866,2993,1,4,3,1.9652,2,41.0,11,2982,4.54,0.9947,3008.9,11,1.0,10,4,4,232,0.018902,0.1831,169.2308,11,3.7,0.081,0.0379,0,1,0,0
108,4862,2980,0,0,3,1.9332,2,40.7,8,2972,4.49,0.9913,3006.1,8,1.0,10,0,0,177,0.025396,0.1356,137.931,12,4.7,0.1102,0.0245,0,0,0,0
109,4858,3042,1,5,3,1.9621,1,40.7,3029,0,4.55,1.0108,3009.6,13,1.0,7,1,4,200,0.027123,0.2029,220.339,13,5.9,0.1188,0.0401,1,0,0,0
110,4853,2980,0,0,3,1.969,1,40.5,4,2976,4.4,0.9911,3006.7,4,1.0,6,0,1,155,0.034259,0.2,75.4717,14,7.2,0.1545,0.0286,0,1,0,0
111,4850,3009,0,0,3,1.9952,1,40.4,3009,0,4.52,1.0007,3007.0,0,1.0,5,0,1,132,0.043518,0.2857,0.0,15,8.2,0.2381,0.0662,0,1,0,0
112,4847,2944,2,5,1,1.987,1,41.4,4,2935,4.38,0.981,3001.0,9,1.0,7,3,1,164,0.02967,0.2727,186.0465,16,6.6,0.1761,0.0613,1,0,0,0
113,4846,2928,0,0,1,1.997,1,40.4,2,2926,4.42,0.978,2994.0,2,1.0,7,2,2,173,0.026798,0.1915,0.0,17,7.6,0.133,0.0421,0,0,0,0
114,4845,3017,0,0,3,1.9766,1,40.8,3013,0,4.46,1.0069,2996.2,4,1.0,9,4,2,175,0.026833,0.1818,57.6923,18,6.7,0.1318,0.0397,0,0,0,0
115,4843,3024,2,4,3,1.75,1,40.3,3018,0,4.45,1.0084,2998.9,6,1.0,11,2,0,198,0.023137,0.1846,93.75,19,6.3,0.1077,0.0391,0,0,0,0
116,4843,2844,0,0,3,1.7527,1,40.0,3,2841,4.36,0.953,2984.1,3,1.0,8,0,3,194,0.025314,0.1698,61.2245,20,9.0,0.1038,0.0371,0,0,0,0
117,4843,2964,2,5,3,1.5683,1,40.9,7,2952,4.49,0.9939,2982.2,12,1.0,8,2,2,186,0.027056,0.2,206.8966,21,6.1,0.1,0.0512,1,1,0,0
118,4842,2993,2,5,3,1.5305,1,40.2,2980,0,4.47,1.0033,2983.2,13,1.0,11,5,2,213,0.020423,0.1818,166.6667,22,5.2,0.1065,0.0404,1,0,0,0
119,4842,3064,0,0,3,1.7143,2,41.1,3064,0,4.54,1.0253,2991.2,3,1.0,10,0,1,203,0.023273,0.1667,47.619,23,5.5,0.1212,0.036,0,0,0,0
120,4841,3002,1,3,3,1.7822,1,40.1,2995,0,4.5,1.0033,2992.2,7,1.0,10,4,4,202,0.024681,0.1452,101.6949,24,6.1,0.1,0.0265,0,0,0,0
121,4841,2899,2,5,3,1.8473,1,41.0,4,2890,4.33,0.9717,2983.3,9,1.0,11,2,1,222,0.022795,0.122,111.1111,25,5.9,0.0854,0.021,1,0,0,0
122,4841,2984,1,4,3,1.9149,2,40.5,2978,0,4.47,1.0002,2983.4,6,1.0,13,4,2,255,0.019162,0.1379,90.9091,26,5.7,0.0862,0.0283,0,0,0,0
123,4840,2921,1,3,3,1.8871,2,41.4,0,2916,4.43,0.981,2977.5,5,1.0,13,3,3,261,0.018669,0.1279,60.9756,27,6.5,0.0795,0.0256,0,0,0,0
124,4840,2927,0,0,3,1.9735,2,40.5,2,2920,4.36,0.9846,2972.7,7,1.0,14,2,1,271,0.018457,0.1341,75.0,28,7.0,0.0874,0.0296,0,0,0,0
125,4840,2961,2,5,3,1.9671,1,40.6,5,2946,4.43,0.9964,2971.6,15,1.0,13,2,3,283,0.017377,0.1889,174.4186,29,7.2,0.0873,0.0396,2,1,0,0
126,4839,3037,4,5,1,1.9785,1,41.2,3005,0,4.52,1.0199,2977.8,32,1.0,16,9,6,341,0.01454,0.1351,292.4528,30,5.7,0.0712,0.0339,3,0,0,0
127,4839,3077,1,3,1,1.9987,2,40.2,3058,0,4.57,1.0319,2987.8,25,1.0,17,4,3,338,0.012678,0.1037,204.918,31,5.7,0.0626,0.0205,0,1,0,0
128,4839,3003,2,5,1,1.9641,2,40.9,2975,0,4.54,1.0046,2989.3,28,1.0,15,2,4,355,0.013519,0.122,250.0,32,6.5,0.068,0.0243,2,0,0,0
129,4838,2923,1,3,1,1.9695,2,40.2,3,2916,4.47,0.9799,2982.9,7,1.0,14,2,3,331,0.017135,0.134,75.2688,33,7.4,0.0794,0.0371,0,1,0,0
130,4837,2926,0,0,0,1.9175,2,41.0,0,2926,4.35,0.9827,2977.5,0,1.0,12,0,2,285,0.01864,0.134,0.0,34,8.8,0.0835,0.0247,0,0,0,0
131,4836,3001,1,3,3,1.9465,1,40.4,2994,0,4.47,1.0071,2979.8,7,1.0,14,6,4,285,0.016593,0.1111,84.3373,35,7.6,0.0815,0.0262,0,1,0,0
132,4835,2957,0,0,3,1.9982,1,41.1,0,2957,4.41,0.9931,2977.6,0,1.0,13,0,1,245,0.018601,0.1587,0.0,36,9.2,0.0794,0.0274,0,0,0,0
133,4835,3063,0,0,3,1.977,1,39.7,3063,0,4.44,1.0265,2985.9,2,1.0,12,2,3,261,0.018245,0.125,0.0,37,10.9,0.0849,0.0275,0,0,0,0
134,4833,2961,1,3,1,1.9899,1,41.0,3,2958,4.51,0.9924,2983.5,3,1.0,10,1,3,239,0.021736,0.1587,49.1803,38,13.4,0.0988,0.0358,0,0,0,0
135,4833,2940,2,5,3,1.9576,1,40.4,4,2921,4.47,0.9868,2979.4,19,1.0,15,8,3,305,0.015627,0.1485,187.5,39,9.6,0.0738,0.0366,2,0,0,0
136,4832,3016,0,0,3,1.8227,2,40.5,3003,0,4.49,1.0111,2982.9,13,1.0,12,0,3,295,0.016915,0.1304,144.5783,40,11.7,0.0821,0.0257,0,2,0,0
137,4831,2983,1,5,3,1.8467,1,41.3,2965,0,4.51,1.0,2982.9,18,1.0,10,1,3,262,0.019992,0.1744,200.0,41,11.4,0.0974,0.0364,1,2,0,0
138,4831,2946,1,3,3,1.8914,1,39.7,4,2933,4.5,0.9888,2979.4,13,1.0,9,4,5,245,0.019942,0.1379,60.4211,42,13.4,0.0948,0.0255,0,0,0,0
139,4828,3052,2,5,3,1.7871,2,40.8,3031,0,4.56,1.022,2986.3,21,1.0,11,6,4,274,0.018726,0.1375,173.4349,43,11.8,0.075,0.033,1,0,0,0
140,4828,2942,1,4,3,1.7954,2,40.3,3,2930,4.48,0.9869,2982.2,12,1.0,12,3,2,258,0.019122,0.1364,144.5783,44,9.2,0.0753,0.0243,0,1,0,0
141,4828,3011,1,5,3,1.9185,2,41.5,2996,0,4.56,1.0087,2984.9,15,1.0,11,1,2,258,0.019771,0.1928,202.7027,45,9.1,0.0889,0.0398,1,1,0,0
