seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
10,0,0,,,hosted,0,-1.6589,19,47.3904,1769,39,0.9091,0.6914,0.8525,15.5719,0.9048,0.6675,0.8487,13.4722,-0.0043,-0.0238,-0.0038,-2.0997,loss_familiarity,hosted,3,3,3,13,formed,5,0.9047619047619048,1.0,0.9279879540749105,0.03613573618690412,0.6675407726692658,0.7240335648185106,0.6907043198714606,0.01922431088827205,0.8487456013569584,0.8627968465580769,0.8566980635109518,0.005371123236960041,10.973976566638276,15.571901414489824,13.75824731879643,1.6062507209104144,0,0,5,0,0,5,0,0,5,1,2,2,spread,familiarity,familiarity,200,MAD_DT_Normal,152,74,0.008893,0.07376,0.005712,1.266778,0.0,0.09348,0.726797,-1.181367,4.983175,4.425462,3.536034,2.854182,-5.226672,-3.728393,-1.961727,-1.554825,34.153103,5,0.374476,0.398745,-1.658911,197,71,0.360406,0.402947,0.533231,0.347161,0.211512,0.519883,50,,,,
10,1,0,,,hosted,0,-0.4606,18,29.6929,1113,39,0.8636,0.688,0.846,15.0192,0.8571,0.686,0.8245,8.4273,-0.0065,-0.002,-0.0216,-6.5919,loss_familiarity,hosted,1,1,1,11,formed,5,0.8571428571428571,0.9565217391304348,0.8919819311123659,0.03775901723281305,0.6519281460505757,0.6981927801245698,0.6760992517966896,0.01846065776381502,0.8141229451483314,0.8647555115446497,0.8339787808072654,0.018753396021077666,7.91224831219763,15.019186973798522,9.654261744902453,2.6912391816071795,0,0,5,0,0,5,0,0,5,1,1,3,stability,familiarity,familiarity,200,none,153,72,0.008489,0.068595,0.007109,1.152615,0.0,-0.044082,-0.302565,-0.158002,6.732334,4.271705,1.64169,4.579581,-5.609095,-4.140634,-2.471226,-1.367275,26.702386,4,0.311965,0.484742,-0.460611,197,73,0.370558,0.334552,0.324106,0.285185,0.255924,0.472993,50,,,,
10,15,3,,,hosted,0,-2.9783,19,20.7294,1784,39,1.0,0.6905,0.8423,13.3995,0.9048,0.6127,0.8366,10.5796,-0.0952,-0.0778,-0.0057,-2.8199,loss_familiarity,hosted,3,3,0,13,formed,5,0.9047619047619048,1.0,0.980952380952381,0.03809523809523809,0.612726028419035,0.6961963206155183,0.659556728984289,0.0317422477367187,0.8365888355357854,0.8719396358322898,0.8493117875746847,0.012152388356574843,10.579594542341924,14.896320781549367,13.044845476630247,1.5428935457883644,0,0,5,0,0,5,0,0,5,0,2,3,spread,none,familiarity,200,both,155,63,0.004762,0.044044,0.005762,0.583971,0.0,-0.611949,-2.205988,-2.011285,0.0,6.210934,2.072128,2.312055,-19.991604,-3.256447,-2.326596,-2.011285,33.467949,5,0.291577,0.759476,-2.97833,197,44,0.22335,0.457455,0.51393,0.263922,0.555859,0.496107,50,,,,
10,23,5,,,hosted,0,-2.5774,14,25.1523,455,39,0.7273,0.6724,0.8219,7.5772,0.6667,0.68,0.8215,5.2125,-0.0606,0.0075,-0.0004,-2.3646,loss_familiarity,hosted,0,0,1,10,formed,5,0.6666666666666666,0.7391304347826086,0.7048748353096179,0.025710273344190713,0.631191119330828,0.6799895606734433,0.6621754667438746,0.01933778244633923,0.7937019843164521,0.821897551178542,0.8120386710904107,0.010327436387588684,3.534839344788713,7.5771641910414305,5.591509685718502,1.6402226870641263,0,0,5,0,0,5,0,0,5,1,2,2,spread,familiarity,familiarity,200,MAD_DT_Normal,151,66,0.008075,0.0686,0.009588,0.880639,-5.896706,-0.170225,-0.237893,-0.197806,4.520294,6.413912,2.464459,7.14762,-8.362168,-6.095975,-3.382408,-1.309891,26.052292,4,0.315721,0.800852,-2.577366,197,72,0.365482,0.362503,0.198029,0.28766,0.488314,0.476011,50,,,,
10,27,6,21,31,reaped,10,-1.8905,19,53.3792,1785,21,0.7222,0.617,0.891,24.1684,0.95,0.601,0.8736,17.6409,0.2278,-0.016,-0.0174,-6.5276,gain_social|loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
10,40,8,,,hosted,0,-1.9594,20,73.8856,2096,39,0.9091,0.6428,0.8662,13.5961,0.9524,0.6957,0.8698,17.0678,0.0433,0.0529,0.0036,3.4717,gain_familiarity,hosted,1,1,4,11,formed,5,0.9090909090909091,1.0,0.9635987201204592,0.03405034446216707,0.6427872163394894,0.6956896377128535,0.6735540907929204,0.018960477676037493,0.8628434572976413,0.8801075656555127,0.8691463306341438,0.005905074736585742,13.596063789885212,17.06780447516934,15.152817921284171,1.300270190907113,0,0,5,0,0,5,0,0,5,2,1,2,spread,familiarity,familiarity,200,MAD_DT_Normal,158,60,0.011058,0.029525,0.006149,1.132896,0.0,0.13543,-0.46536,-1.47124,6.665645,3.464917,2.493008,3.687366,-5.216765,-3.039153,-5.67294,-1.853894,32.665224,5,0.40277,0.849836,-1.959402,197,41,0.208122,0.537592,0.576201,0.375383,0.657918,0.540867,50,,,,
10,45,9,21,31,reaped,10,-1.0212,15,31.0655,876,21,0.4444,0.7107,0.844,13.3434,0.75,0.6405,0.8603,15.7413,0.3056,-0.0703,0.0163,2.3979,gain_social|gain_familiarity,hosted,0,0,1,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
10,51,9,24,35,reaped,11,-1.0546,18,37.7206,913,24,0.7391,0.6843,0.8257,8.7204,0.7826,0.6601,0.8474,8.7855,0.0435,-0.0242,0.0217,0.0651,,hosted,1,1,1,11,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
10,52,9,,,hosted,0,1.2096,20,73.8856,1526,39,0.9091,0.6603,0.8465,19.127,0.9524,0.6135,0.8467,17.5525,0.0433,-0.0468,0.0003,-1.5745,,hosted,2,2,2,12,formed,5,0.9090909090909091,0.9565217391304348,0.9375117635987202,0.02168083519056903,0.613491742790972,0.6975570726042445,0.6482965588003952,0.03137010088492474,0.8227224062830439,0.8797121513894208,0.8473067109221655,0.018422075234201543,11.366198727067454,20.36742259477443,17.203761767230983,3.100581284132797,0,0,5,0,0,5,0,0,5,2,1,2,spread,familiarity,familiarity,200,both,156,62,0.006512,0.044848,0.006747,1.190592,0.0,-0.158254,-2.200019,-1.14516,9.765144,5.49117,2.04089,2.603527,-6.968628,-4.226921,-2.200019,-1.556277,32.855156,5,0.320143,0.9751,1.209613,197,42,0.213198,0.531113,0.528686,0.292093,0.772364,0.531311,50,,,,
10,53,10,21,31,reaped,10,-2.9822,7,26.9241,454,21,0.2222,0.683,0.8658,27.1094,0.35,0.6653,0.8179,13.6081,0.1278,-0.0177,-0.0478,-13.5013,gain_social|loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
