seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
8,12,3,,,hosted,0,-2.9317,11,17.515,396,39,0.7333,0.6953,0.8119,6.3965,0.7333,0.6672,0.8128,4.5856,0.0,-0.0281,0.0009,-1.8109,,hosted,3,3,6,13,formed,5,0.625,0.7333333333333333,0.6852450980392157,0.044085609282282556,0.6644123729397952,0.7007310445275143,0.6784656086757077,0.016087047705482124,0.8041382506458287,0.8337859367343644,0.8191406092815336,0.012051469144231323,4.585646754980396,9.233316130785514,6.102243144752203,1.693196961674032,1,0,4,0,0,5,0,0,5,1,1,3,spread,tie,familiarity,200,none,143,69,0.022083,0.033766,0.011552,0.864116,0.0,0.214107,0.866289,-0.601659,3.018731,3.257379,3.131154,2.889077,-3.528358,-1.850098,-3.566481,-2.349125,18.806513,3,0.296327,0.795437,-2.931708,197,83,0.42132,0.336215,0.152107,0.269515,0.433551,0.489689,50,,,,
8,19,3,24,35,reaped,11,2.2563,4,9.7993,125,24,0.1364,0.6689,0.7629,11.1771,0.1667,0.7006,0.7729,4.1895,0.0303,0.0317,0.01,-6.9877,loss_familiarity,hosted,1,1,0,11,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
8,21,4,,,hosted,0,-2.6872,15,316.2444,2046,39,1.0,0.6937,0.8484,16.1543,1.0,0.6759,0.8839,40.5716,0.0,-0.0178,0.0355,24.4173,gain_familiarity,hosted,1,1,5,11,formed,5,0.8823529411764706,1.0,0.9639705882352942,0.047447840602652,0.669406314009299,0.7170143817820093,0.6881158118304169,0.01659922835229871,0.8296290700335213,0.8839199517420349,0.8569436327963336,0.01853962873450427,11.97674091898292,40.57155508219727,22.313418767556037,9.812676420553563,0,1,4,0,0,5,0,0,5,2,1,2,stability,familiarity,tie,200,MAD_DT_Normal,152,57,0.0,0.035179,0.005101,1.850121,0.0,-0.168338,1.402015,-0.092548,0.0,5.183921,1.842033,3.097342,0.0,-3.284077,-2.417572,-0.912399,33.0481,5,0.324423,0.871177,-2.687216,197,44,0.22335,0.511972,0.57142,0.29652,0.685055,0.494892,50,,,,
8,32,7,,,hosted,0,-1.2127,13,52.8429,862,39,0.9333,0.7116,0.837,10.9898,0.8667,0.6641,0.8234,9.4411,-0.0667,-0.0475,-0.0136,-1.5487,,hosted,1,1,0,11,formed,5,0.7058823529411765,0.9333333333333333,0.8511764705882353,0.07646593751569247,0.6382436863544699,0.7128442417043429,0.677393262321203,0.029790948828916995,0.8234198918870371,0.8624409673716096,0.837963023453902,0.013464203628117972,7.344663269056681,11.438814080971154,9.391341171503925,1.6527474034685758,1,0,4,0,0,5,0,0,5,1,1,3,spread,tie,familiarity,200,MAD_DT_Normal,155,72,0.009167,0.034736,0.005699,0.910779,0.0,0.262495,-1.66704,0.41356,2.790564,4.01298,1.617311,3.655958,-7.271934,-2.787416,-2.027166,-1.304434,25.885223,4,0.43546,0.666236,-1.212717,197,54,0.274112,0.41017,0.323456,0.407468,0.403439,0.506315,50,,,,
8,41,9,21,31,reaped,10,1.8354,1,19.4553,168,21,0.0,0.6746,0.8588,0.0,0.05,0.6396,0.7923,19.4553,0.05,-0.035,-0.0664,19.4553,gain_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
8,42,9,39,,ghost,0,-0.6557,13,70.1048,440,39,0.8667,0.6729,0.8485,8.7499,0.8667,0.7278,0.8109,15.2775,0.0,0.0549,-0.0376,6.5276,gain_familiarity,hosted,1,1,0,11,formed,5,0.6470588235294118,0.8666666666666667,0.7760784313725491,0.08296828926898188,0.6110549650074489,0.727762049447014,0.6647606999737584,0.03973834204271587,0.7476456397614967,0.8485251449994874,0.8055601634586086,0.032501599307843534,5.817567511352933,15.277485779285163,9.240495136768732,3.3220452096162583,2,1,2,0,0,5,1,0,4,3,1,1,spread,familiarity,tie,200,MAD_DT_Normal,159,66,0.008333,0.04011,0.011488,1.276462,0.0,0.068422,-0.943904,1.7223,2.774451,5.489259,2.463156,4.302623,-2.500897,-2.626934,-1.632428,-1.025931,25.38151,4,0.423456,0.995235,-0.655683,197,46,0.233503,0.444311,0.207827,0.396854,0.678112,0.494451,50,,,,
8,46,12,25,35,reaped,10,-2.5511,20,31.7392,1856,25,0.8333,0.6618,0.8658,10.3721,0.8333,0.6281,0.8445,8.8023,0.0,-0.0338,-0.0213,-1.5698,,hosted,0,0,2,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
8,53,13,21,32,reaped,11,-3.0239,2,14.0194,152,21,0.0,0.6835,0.8251,0.0,0.1,0.6639,0.7599,10.0622,0.1,-0.0196,-0.0653,10.0622,gain_familiarity,hosted,1,1,3,11,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
8,60,15,,,hosted,0,0.6658,14,39.6233,802,39,0.9333,0.596,0.823,10.1352,0.9333,0.7266,0.8318,10.4702,0.0,0.1306,0.0088,0.3349,gain_stability,hosted,0,0,0,10,formed,5,0.7647058823529411,0.9375,0.8887745098039215,0.06622373040143113,0.5959983291774115,0.7265603647740289,0.6632295912594979,0.04390110719906572,0.8230023446640656,0.8368862979276267,0.8313174123764394,0.004537900190557972,10.135230190836642,16.106042964357396,12.479921518186918,2.56317946985873,1,0,4,1,0,4,0,0,5,1,1,3,spread,tie,familiarity,200,MAD_DT_Normal,154,68,0.015,0.069558,0.008379,0.702501,0.0,-0.135644,1.401826,-0.199255,3.218213,6.723062,3.19183,2.720601,-4.566997,-7.037312,-3.289758,-1.50965,26.303523,4,0.410512,0.534169,0.665769,197,59,0.299492,0.370673,0.306044,0.384068,0.281216,0.511363,50,,,,
8,66,17,32,,ghost,7,1.2401,8,21.8636,125,32,0.4,0.6986,0.7113,3.6142,0.4,0.6245,0.8135,6.4425,0.0,-0.0741,0.1022,2.8283,gain_spread|gain_familiarity,hosted,2,2,0,12,formed,5,0.3181818181818182,0.5,0.4093506493506494,0.0584352088902766,0.6244913339355214,0.7019291003716678,0.6831418850016613,0.02942710565468484,0.7112854387713045,0.8134569150546412,0.7696837924337555,0.03419800820240216,2.1439424084882956,6.442521928002213,4.108499091442438,1.5125897829824009,0,1,4,0,0,5,1,0,4,1,0,4,stability,tie,social,130,MAD_DT_Normal,92,43,0.005996,0.04768,0.014358,0.808881,0.0,-0.452352,1.774001,-0.522852,3.792816,6.563011,1.970739,7.368643,-1.347531,-4.623856,-3.547013,-1.257363,12.31244,2,0.026754,0.985869,1.240059,127,47,0.370079,0.268241,0.068486,0.009995,0.513905,0.480576,50,,,,
