seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
2,11,2,,,hosted,0,-1.7236,24,47.9843,886,39,0.9259,0.6459,0.7971,10.1216,0.96,0.7081,0.8558,10.4849,0.0341,0.0622,0.0587,0.3633,,hosted,1,1,7,11,formed,5,0.9259259259259259,1.0,0.9617777777777778,0.023469210486889304,0.5642915445471666,0.7281914516721297,0.663285158110123,0.05720891138607447,0.7970814094694578,0.8557656662461647,0.8323241954212666,0.022691898347420386,9.14352463514619,16.332444602651066,11.470140703185496,2.525281807771008,1,0,4,1,1,3,0,0,5,0,3,2,spread,tie,familiarity,200,MAD_DT_Normal,162,62,0.013111,0.043187,0.010849,0.621628,-3.050615,0.049859,0.939497,1.699368,3.999568,3.453693,1.828597,1.699368,-3.333033,-2.252953,-5.036748,-1.444498,33.759709,5,0.240542,0.803604,-1.723599,197,53,0.269036,0.395983,0.307343,0.212767,0.57121,0.492612,50,,,,
2,21,4,,,hosted,0,-1.0912,18,31.4162,515,39,0.6667,0.6505,0.8405,8.8013,0.72,0.7149,0.8063,6.0602,0.0533,0.0645,-0.0342,-2.7411,loss_familiarity,hosted,0,0,3,10,formed,5,0.6296296296296297,0.7307692307692307,0.6854131054131054,0.036731344192279455,0.6029863720447418,0.714933785748633,0.644835247688934,0.03827277664337095,0.7844086046861465,0.840455065508248,0.8179886416256494,0.020224758979954557,6.060235083672712,9.014499635149088,7.987893814420116,1.0582746127785305,1,0,4,0,0,5,0,0,5,0,1,4,spread,social,familiarity,200,none,156,67,0.005872,0.05295,0.01138,0.647753,0.0,-0.529113,0.3069,-0.854362,3.832277,5.032604,1.482523,2.684223,-3.435199,-3.139157,-2.581105,-1.249525,18.943459,3,0.204964,0.947776,-1.09124,197,70,0.35533,0.361823,0.163676,0.177638,0.612294,0.493685,50,,,,
2,22,4,,,hosted,0,-1.7418,24,52.2466,1852,39,0.8889,0.6896,0.8498,23.337,0.96,0.6384,0.844,15.9095,0.0711,-0.0512,-0.0059,-7.4275,loss_familiarity,hosted,4,4,3,14,formed,5,0.8888888888888888,1.0,0.9543703703703704,0.03607521482719865,0.6383650996849174,0.68956309849683,0.6599226265771875,0.01668161432543828,0.8435182546093044,0.8712988531343341,0.8526659114305437,0.010187763792586867,14.02572593863393,23.337010549002922,17.699173231517573,3.489282518936481,0,1,4,0,0,5,0,0,5,2,2,1,spread,familiarity,familiarity,200,none,157,62,0.009111,0.035763,0.005574,1.059859,0.0,-0.168437,0.815785,-0.853314,3.367676,3.253639,1.30468,3.510557,-1.999892,-2.456703,-3.475763,-2.371756,32.882747,5,0.359712,0.847073,-1.741841,197,53,0.269036,0.514869,0.542439,0.331578,0.646437,0.539023,50,,,,
2,25,7,,,hosted,0,2.4816,24,88.7052,1733,39,0.8889,0.6632,0.8509,25.0379,0.96,0.6931,0.8597,22.164,0.0711,0.0299,0.0089,-2.874,loss_familiarity,hosted,2,2,1,12,formed,5,0.88,0.96,0.9081709401709401,0.029818238185914742,0.6461382167935829,0.7241077503690577,0.6800093318017925,0.02678412213013563,0.8508698345638237,0.8691729988262678,0.8622656175540431,0.006749404628989333,21.317695048770258,28.163482863045335,24.341708622868342,2.4267460824921256,0,0,5,0,0,5,0,0,5,2,3,0,spread,familiarity,familiarity,200,both,156,72,0.008969,0.024378,0.005603,1.248608,0.0,-0.194112,-2.341513,0.376365,3.870529,2.670831,1.734823,1.658067,-4.30563,-4.112615,-2.341513,-1.830134,33.958975,5,0.291425,0.583581,2.481588,197,50,0.253807,0.422112,0.552119,0.263468,0.380394,0.492468,50,,,,
2,34,9,24,34,reaped,10,0.3662,21,36.0523,752,24,0.7143,0.6253,0.8095,8.3168,0.7241,0.6027,0.8099,5.8179,0.0099,-0.0226,0.0004,-2.4989,loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
2,35,9,,,hosted,0,-0.056,22,51.4852,772,39,0.8519,0.6024,0.8243,10.4441,0.88,0.6762,0.838,13.4201,0.0281,0.0738,0.0137,2.976,gain_familiarity,hosted,2,2,1,12,formed,5,0.8518518518518519,1.0,0.9084786324786325,0.05151242209837654,0.602393181107203,0.676153518726049,0.6468202131518507,0.02816339883456882,0.8243306563128966,0.8380392295264711,0.8290479649911985,0.0046802386977904216,6.1732995002559345,13.42012486813452,9.768279637891615,2.795271229545476,1,0,4,0,0,5,0,0,5,2,1,2,spread,familiarity,familiarity,200,both,160,73,0.012376,0.041345,0.006667,0.845881,0.0,0.296012,0.821821,4.257863,2.561399,6.571657,1.687001,4.257863,-4.901623,-3.985005,-2.072802,-1.471908,25.347342,4,0.460177,0.958741,-0.055976,197,44,0.22335,0.48603,0.302798,0.432164,0.70118,0.50798,50,,,,
2,36,9,,,hosted,0,3.0155,22,35.2578,1642,39,0.8148,0.7114,0.8472,16.9635,0.88,0.7222,0.84,14.9932,0.0652,0.0108,-0.0073,-1.9703,,hosted,1,1,2,11,formed,5,0.8148148148148148,0.92,0.8776638176638176,0.03441550159133056,0.5956131913490392,0.7221876802048867,0.6859123052143771,0.046389820944783264,0.8399797872596498,0.8594926033290312,0.8510941324267811,0.006942444085685411,14.9931802113934,22.813102664366784,18.123221034725777,2.7882672068320464,0,0,5,1,0,4,0,0,5,1,2,2,spread,tie,familiarity,200,MAD_DT_Normal,159,66,0.007462,0.028424,0.004612,1.065675,0.0,0.228306,0.432077,1.193777,7.945276,5.198256,1.756446,1.549167,-5.305362,-2.691149,-2.524617,-1.801691,33.445843,5,0.375919,0.615416,3.015471,197,54,0.274112,0.453643,0.542144,0.34764,0.420803,0.503985,50,,,,
2,40,11,,,hosted,0,2.1414,25,64.4985,1704,39,1.0,0.6481,0.8573,10.436,1.0,0.6188,0.8554,16.2077,0.0,-0.0292,-0.0018,5.7716,gain_familiarity,hosted,0,0,1,10,formed,5,1.0,1.0,1.0,0.0,0.6188450464480001,0.6818474228023008,0.6500449141550823,0.027431719381340185,0.8554479863227226,0.8709227144766714,0.8609465556621096,0.0058551839026884656,10.436036994823295,20.101313759685485,15.532576170366218,3.132812004762087,0,0,5,0,0,5,0,0,5,2,3,0,social,familiarity,familiarity,200,both,160,70,0.0,0.034381,0.0068,0.830521,0.0,0.035629,0.754688,2.356111,0.0,7.404158,1.683345,2.356111,0.0,-4.448118,-1.437585,-1.183967,35.76811,5,0.264801,0.230968,2.141367,197,70,0.35533,0.354265,0.558376,0.236247,0.097895,0.524544,50,,,,
2,51,13,21,31,reaped,10,-0.3584,16,316.2444,1171,21,0.5789,0.6896,0.8754,13.5798,0.64,0.681,0.8395,30.4723,0.0611,-0.0087,-0.0359,16.8925,gain_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
2,61,15,22,33,reaped,11,-0.756,4,28.4316,146,22,0.16,0.7021,0.7878,13.3049,0.1538,0.6604,0.6939,12.2519,-0.0062,-0.0417,-0.0939,-1.0529,,hosted,1,1,0,11,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
