seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
11,4,0,22,32,reaped,10,-2.2413,4,8.1161,155,22,0.1875,0.6795,0.7924,14.8529,0.25,0.7207,0.7874,4.8549,0.0625,0.0412,-0.005,-9.998,loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
11,8,1,,,hosted,0,1.9684,20,31.0307,1555,39,1.0,0.6241,0.8486,22.5955,0.9091,0.6393,0.8362,13.1354,-0.0909,0.0152,-0.0124,-9.4601,loss_familiarity,hosted,2,2,0,12,formed,5,0.9090909090909091,1.0,0.9722943722943723,0.03658969109803541,0.6085267668135377,0.704310012955946,0.6509188927738989,0.03537276384406655,0.8361640775584307,0.8616199965453349,0.8480911866471679,0.00810726993186165,13.135433585833965,25.95799935087488,20.042460763896816,4.4022784996043995,0,0,5,0,0,5,0,0,5,2,2,1,spread,familiarity,familiarity,200,none,152,63,0.013636,0.062225,0.007391,1.527741,0.0,0.027066,-0.811509,0.405593,6.450652,5.984742,3.343452,3.51158,-19.991604,-5.154923,-2.001625,-1.36814,32.547794,5,0.436076,0.84977,1.968383,197,41,0.208122,0.514584,0.519006,0.408402,0.626489,0.504438,50,,,,
11,35,6,,,hosted,0,-0.1054,22,30.4163,928,39,0.9524,0.6574,0.8298,10.7904,1.0,0.6071,0.7979,10.5442,0.0476,-0.0503,-0.032,-0.2462,,hosted,1,1,1,11,formed,5,0.95,1.0,0.9609523809523809,0.01955282396918841,0.6071141908489353,0.7048437663493485,0.6584750646675431,0.035258382069467756,0.7978968624476407,0.8578896043617241,0.8248482552084792,0.021027581741059488,9.37197359012846,10.790375832628467,10.189496664689974,0.5128242465086383,1,0,4,0,0,5,0,0,5,0,1,4,social,social,familiarity,200,MAD_DT_Normal,157,78,0.011136,0.026902,0.008383,0.906374,4.081266,0.455511,-0.542371,-0.127129,5.438192,5.101118,1.651337,3.172118,-9.636606,-2.713377,-3.6361,-1.391794,33.336476,5,0.344208,0.703065,-0.105378,197,81,0.411168,0.386755,0.308582,0.315875,0.438825,0.483739,50,,,,
11,36,7,,,hosted,0,0.9651,22,54.1031,1745,39,1.0,0.6589,0.8444,13.3226,1.0,0.6605,0.8366,18.8754,0.0,0.0017,-0.0078,5.5528,gain_familiarity,hosted,1,1,3,11,formed,5,1.0,1.0,1.0,0.0,0.61180695275275,0.6605434835226991,0.6401077026440501,0.01861107081783134,0.8366272264717033,0.8627981385055042,0.8466539337362498,0.009199619582137417,13.32263166680568,20.271843225403497,17.132916443908677,2.849411279253214,0,0,5,0,0,5,0,0,5,2,2,1,social,familiarity,familiarity,200,MAD_DT_Normal,148,60,0.0,0.020929,0.007147,1.289226,0.0,0.094883,-2.00149,-0.870664,0.0,3.608295,3.073686,1.794662,0.0,-2.41926,-3.880035,-1.744147,33.744733,5,0.278302,0.695453,0.965096,197,58,0.294416,0.442472,0.507909,0.250483,0.500214,0.511284,50,,,,
11,47,9,25,35,reaped,10,2.9722,10,53.7986,417,25,0.2857,0.6944,0.8152,22.5096,0.5,0.6265,0.8019,17.4441,0.2143,-0.0679,-0.0133,-5.0655,gain_social|loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
11,53,10,22,32,reaped,10,0.7195,8,30.2383,478,22,0.4375,0.6535,0.8121,12.3872,0.5,0.6548,0.8087,10.4047,0.0625,0.0013,-0.0034,-1.9825,,hosted,0,0,1,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
11,54,11,,,hosted,0,0.4929,19,58.7641,1815,39,0.9524,0.6147,0.8332,12.3054,0.8636,0.6836,0.8642,18.9252,-0.0887,0.0689,0.031,6.6198,gain_familiarity,hosted,2,2,3,12,formed,5,0.8636363636363636,1.0,0.9436796536796537,0.04420470940156842,0.6146770726733582,0.7076670166242266,0.6692390845130365,0.03091565538822667,0.8331926932814578,0.8771652312592548,0.8587109788256757,0.014311484834361756,12.30541741604031,18.92523691314416,15.566453492705843,2.1276368716196656,0,0,5,0,0,5,0,0,5,1,2,2,spread,familiarity,familiarity,200,none,148,60,0.00908,0.045725,0.007434,1.171324,0.0,-0.600456,0.154944,-0.919264,4.544977,4.335641,1.668284,3.451737,-6.332447,-2.759166,-2.712592,-1.679932,33.983638,5,0.270453,0.612268,0.492863,197,67,0.340102,0.411939,0.534589,0.242253,0.394393,0.47652,50,,,,
11,56,12,20,30,reaped,10,-1.0645,5,16.4876,694,,,,,,,,,,,,,,,,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,50,,,,
11,58,13,,,hosted,0,2.1402,22,63.2795,1890,39,1.0,0.7213,0.8686,22.0412,1.0,0.598,0.8512,18.8587,0.0,-0.1233,-0.0174,-3.1825,loss_stability|loss_familiarity,hosted,1,1,2,11,formed,5,0.9047619047619048,1.0,0.980952380952381,0.03809523809523809,0.5980127664633115,0.7213174438115026,0.6494920822453351,0.04145454414349802,0.8113256628805123,0.8704481615872974,0.8529068113392002,0.021848342838937076,12.888385363006265,23.24835757600449,19.511998381208887,3.624340680013734,0,0,5,0,1,4,0,0,5,2,2,1,spread,familiarity,familiarity,200,MAD_DT_Normal,150,69,0.013853,0.042642,0.006519,1.300428,0.0,0.233034,-1.415299,-0.345847,4.650663,3.252365,2.5579,3.114146,-6.665733,-2.828419,-2.323233,-2.149145,32.47938,5,0.46192,0.873014,2.140171,197,39,0.19797,0.526438,0.552473,0.433617,0.662076,0.457587,50,,,,
11,69,14,,,hosted,0,-3.1054,20,36.804,939,39,0.9524,0.6993,0.8359,10.2699,0.9091,0.6664,0.8041,6.2898,-0.0433,-0.0329,-0.0318,-3.9801,loss_familiarity,hosted,0,0,1,10,formed,5,0.9090909090909091,1.0,0.9527705627705627,0.028797609265912513,0.5957885777642338,0.6992967133338759,0.6442848410671672,0.03678512724759062,0.8040542747748194,0.8587576565616828,0.83632670242685,0.018974884941876154,6.289793443072369,11.376392835197368,9.186628674753909,1.7651318376297862,0,0,5,0,0,5,0,0,5,1,1,3,spread,familiarity,familiarity,200,MAD_DT_Normal,162,71,0.015682,0.023105,0.007877,0.779443,0.0,-0.12754,-1.719832,-0.888374,5.675321,1.810895,1.613451,3.023793,-6.332447,-1.339781,-3.301845,-1.150973,26.160055,4,0.288908,0.806503,-3.105429,197,68,0.345178,0.390783,0.299728,0.261328,0.535247,0.466829,50,,,,
