window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
49,4925,2977,1,5,3,1.9544,1,184.7,4,2973,4.36,0.9783,3043.0,4,1.0,10,1,0,206,0.02538,0.1897,68.9655,48,15.8,0.1006,0.0421,1,0,0,0
50,4924,2967,0,0,3,1.8776,1,166.4,0,2967,4.39,0.9773,3035.8,0,1.0,8,0,2,205,0.025839,0.1803,0.0,49,20.0,0.1284,0.0384,0,0,0,0
51,4924,3063,0,0,3,1.8413,1,184.3,3063,0,4.54,1.0081,3038.4,0,1.0,6,0,2,177,0.028478,0.2188,0.0,37,18.0,0.1797,0.0541,0,2,0,0
52,4924,3002,1,4,3,1.5052,1,168.5,4,2998,4.37,0.9892,3034.9,4,1.0,7,1,0,147,0.032001,0.2381,95.2381,38,16.3,0.1548,0.0697,0,0,0,0
53,4923,2957,1,5,3,1.7108,1,170.5,9,2943,4.41,0.9767,3027.5,14,1.0,9,6,4,173,0.023854,0.1754,250.0,39,11.2,0.1228,0.0433,1,2,0,0
54,4921,3031,2,5,3,1.9142,2,165.6,3008,0,4.47,1.001,3027.8,23,1.0,9,2,2,193,0.025856,0.1467,314.2857,40,12.0,0.1253,0.0319,2,0,0,0
55,4921,2971,0,0,3,1.9261,2,169.8,6,2960,4.32,0.983,3022.4,11,1.0,7,2,4,202,0.025548,0.2105,176.4706,41,11.0,0.1491,0.0416,0,1,0,0
56,4921,3112,2,5,3,1.9785,1,166.1,3106,0,4.51,1.0276,3031.2,9,1.0,9,4,2,193,0.02739,0.1918,134.3284,42,9.0,0.137,0.0416,1,0,0,0
57,4918,3034,4,5,3,1.9217,1,171.1,3014,0,4.51,1.0008,3031.5,20,1.0,12,7,4,269,0.017929,0.1442,219.7802,43,4.4,0.0865,0.027,3,1,0,0
58,4918,3037,0,0,3,1.9073,2,169.4,3020,0,4.47,1.0016,3032.0,17,1.0,13,3,2,221,0.022173,0.1642,269.8413,44,4.8,0.0896,0.0312,0,0,0,0
59,4918,3038,0,0,3,1.8464,1,156.5,3030,0,4.39,1.0018,3032.6,8,1.0,10,0,3,201,0.025156,0.2388,96.7742,45,6.9,0.1109,0.0539,0,0,0,0
60,4917,2917,1,3,3,1.9194,1,172.2,3,2909,4.36,0.9654,3021.6,8,1.0,9,1,2,206,0.024455,0.2586,142.8571,46,8.2,0.1108,0.0586,0,0,0,0
61,4916,2972,0,0,3,1.9175,1,167.4,7,2965,4.44,0.9851,3016.9,7,1.0,10,4,3,202,0.0231,0.1356,129.6296,47,7.6,0.1102,0.0322,0,1,0,0
62,4916,3033,0,0,3,1.971,1,170.9,3023,0,4.54,1.0048,3018.4,10,1.0,11,3,2,200,0.022687,0.1452,178.5714,48,7.8,0.0887,0.0286,0,0,0,0
63,4914,2963,0,0,3,1.9772,1,166.7,6,2957,4.41,0.9834,3013.1,6,1.0,8,0,3,190,0.026633,0.1887,106.383,10,5.5,0.117,0.0405,0,1,0,0
64,4914,3029,1,5,3,1.9713,1,162.5,3021,0,4.46,1.0048,3014.6,8,1.0,7,1,2,179,0.029067,0.2708,181.8182,11,6.7,0.1319,0.0586,1,0,0,0
65,4913,3029,0,0,3,1.9532,1,160.4,3020,0,4.55,1.0043,3016.0,9,1.0,7,1,1,168,0.030993,0.1803,133.3333,12,7.7,0.1448,0.0261,0,0,0,0
66,4913,3020,0,0,3,1.9387,1,164.6,3011,0,4.47,1.0012,3016.4,9,1.0,9,4,2,179,0.026938,0.1765,183.6735,13,6.8,0.1209,0.0381,0,0,0,0
67,4913,3037,0,0,3,1.9072,1,167.3,3028,0,4.5,1.0062,3018.3,9,1.0,8,0,1,179,0.03062,0.2549,187.5,14,7.9,0.1307,0.0618,0,0,0,0
68,4912,3068,2,5,3,1.9247,1,168.6,3056,0,4.51,1.0149,3023.1,12,1.0,10,2,0,200,0.024726,0.1379,214.2857,15,7.1,0.1034,0.0276,1,0,0,0
69,4911,2972,0,0,3,1.8742,1,168.2,4,2968,4.4,0.9847,3018.2,4,1.0,8,1,3,209,0.024937,0.1905,51.7241,16,7.9,0.1111,0.041,0,1,0,0
70,4911,3029,2,5,3,1.9839,1,174.5,3015,0,4.46,1.0032,3019.2,14,1.0,13,8,3,238,0.019165,0.1389,205.8824,17,5.5,0.0873,0.0301,1,0,0,0
71,4910,2902,0,0,3,1.9332,1,168.4,0,2902,4.33,0.9647,3008.1,0,1.0,9,0,4,233,0.020167,0.1607,0.0,18,6.7,0.0923,0.0348,0,1,0,0
72,4909,3116,0,0,3,1.9103,1,175.2,3119,0,4.58,1.0332,3018.6,0,1.0,7,0,2,181,0.031741,0.2364,0.0,19,9.3,0.1394,0.0518,0,0,0,0
73,4909,2961,0,0,3,1.8742,1,167.8,0,2961,4.45,0.9827,3013.1,0,1.0,6,0,1,161,0.035036,0.2,0.0,20,11.5,0.1543,0.0426,0,1,0,0
74,4909,3014,0,0,3,1.904,1,167.8,3014,0,4.44,1.0003,3013.2,0,1.0,4,0,2,136,0.042952,0.3103,0.0,21,16.2,0.2241,0.0752,0,1,0,0
75,4909,2991,1,3,1,1.9547,1,174.5,3,2988,4.41,0.9933,3011.1,3,1.0,5,1,0,108,0.047923,0.2593,111.1111,22,13.8,0.2037,0.0502,0,0,0,0
76,4906,3032,2,5,1,1.9542,1,167.3,3022,0,4.49,1.0063,3013.1,10,1.0,5,3,3,152,0.035591,0.2245,71.1905,23,14.6,0.1714,0.0332,1,0,0,0
77,4906,3097,0,0,3,1.8892,2,176.3,3097,0,4.56,1.0263,3021.5,4,1.0,4,1,2,131,0.037991,0.25,0.0,24,14.5,0.2232,0.0464,0,1,0,0
78,4906,3017,1,3,3,1.9532,1,168.1,3,3014,4.39,0.9987,3021.0,3,1.0,5,1,0,114,0.049565,0.2432,0.0,25,12.4,0.2027,0.0276,0,0,0,0
79,4906,3107,2,3,1,1.9038,1,176.8,3110,0,4.58,1.0292,3030.4,9,1.0,7,2,0,142,0.035193,0.1842,157.8947,26,9.6,0.1513,0.0368,0,0,0,0
80,4905,3022,2,5,3,1.9068,2,160.2,14,3003,4.46,0.9975,3029.6,19,1.0,9,5,3,190,0.026421,0.2,263.2889,27,7.8,0.1192,0.0409,1,1,0,0
81,4905,3029,0,0,3,1.8609,2,165.8,6,3018,4.52,0.9998,3029.5,11,1.0,8,0,1,160,0.029391,0.1698,220.0,28,9.5,0.1226,0.0297,0,0,0,0
82,4905,3029,1,3,3,1.9652,1,171.0,8,3021,4.46,0.9998,3029.5,8,1.0,9,3,2,175,0.024613,0.1786,153.8462,29,9.1,0.0938,0.0355,0,0,0,0
83,4905,2972,1,3,3,1.9027,1,160.3,9,2963,4.38,0.9828,3024.0,9,1.0,8,1,2,171,0.028094,0.2,195.6522,30,10.9,0.095,0.0444,0,0,0,0
84,4905,3075,0,0,3,1.9532,2,170.1,3065,0,4.49,1.0152,3028.9,10,1.0,9,4,3,174,0.026439,0.1765,187.5,31,10.6,0.1176,0.037,0,0,0,0
85,4905,3028,1,3,3,1.8577,1,160.3,7,3021,4.51,0.9997,3028.8,7,1.0,10,3,2,185,0.022926,0.1754,137.2549,32,7.7,0.1228,0.0432,0,1,0,0
86,4905,3060,2,4,3,1.9031,1,172.8,3047,0,4.46,1.0093,3031.7,13,1.0,18,10,2,216,0.017512,0.1014,216.6667,33,4.8,0.058,0.0238,0,0,0,0
87,4904,2984,2,3,3,1.9134,2,164.2,7,2972,4.42,0.9857,3027.2,12,1.0,15,2,5,243,0.016635,0.1519,169.0141,34,6.1,0.0443,0.033,0,1,0,0
88,4903,3042,0,0,3,1.8049,2,166.6,3034,0,4.49,1.0044,3028.6,8,1.0,17,5,3,230,0.018403,0.1125,106.6667,35,6.2,0.0625,0.0223,0,0,0,0
89,4902,3024,2,5,3,1.7056,1,168.7,5,3009,4.46,0.9986,3028.2,15,1.0,17,2,2,264,0.015129,0.1136,185.1852,36,6.8,0.0795,0.0213,1,0,0,0
90,4902,3079,0,0,3,1.7739,1,164.0,3071,0,4.49,1.0152,3033.0,8,1.0,14,0,3,244,0.018738,0.1279,103.8961,37,8.4,0.1163,0.0282,0,0,0,0
91,4902,2969,0,0,3,1.6879,1,169.2,3,2961,4.41,0.9809,3026.9,8,1.0,13,0,1,211,0.022071,0.1507,111.1111,38,9.9,0.105,0.0382,0,0,0,0
92,4902,3028,1,3,3,1.7849,1,164.3,3020,0,4.47,1.0003,3027.0,8,1.0,12,4,5,215,0.021246,0.1795,112.6761,39,10.5,0.1197,0.0366,0,0,0,0
93,4902,2936,1,5,3,1.8375,1,163.7,3,2928,4.38,0.9727,3018.4,8,1.0,13,4,3,233,0.018797,0.1449,131.1475,40,9.8,0.0797,0.0306,1,0,0,0
94,4901,3010,2,4,3,1.8858,2,163.3,9,2996,4.45,0.9975,3017.6,14,1.0,15,8,6,263,0.016778,0.1053,164.7059,41,8.7,0.0816,0.0224,0,0,0,0
95,4900,3047,1,3,1,1.8911,2,166.5,3039,0,4.48,1.0088,3020.4,8,1.0,16,4,3,270,0.01642,0.1136,98.7654,42,8.8,0.0795,0.0224,0,1,0,0
96,4899,3026,0,0,3,1.8423,2,165.0,3023,0,4.5,1.0017,3020.9,3,1.0,14,0,2,231,0.019194,0.1094,49.1803,43,9.8,0.0781,0.0242,0,0,0,0
97,4899,3060,0,0,3,1.918,1,169.4,3052,0,4.58,1.0117,3024.6,8,1.0,13,5,6,229,0.017718,0.1111,111.1111,44,7.9,0.0802,0.0201,0,1,0,0
98,4899,2951,0,0,3,1.9574,1,171.2,2,2944,4.43,0.9779,3017.6,7,1.0,9,0,4,161,0.028259,0.2069,134.6154,45,9.8,0.1638,0.0398,0,0,0,0
99,4899,3040,1,3,3,1.9698,1,169.0,3024,0,4.44,1.0067,3019.7,16,1.0,12,10,7,198,0.019544,0.1026,231.8841,46,7.0,0.0577,0.0189,0,0,0,0
100,4899,2983,0,0,3,1.8834,1,165.8,11,2972,4.36,0.989,3016.2,11,1.0,11,0,1,173,0.025512,0.1719,183.3333,47,8.5,0.0859,0.036,0,0,0,0
101,4896,3024,0,0,3,1.904,1,172.8,3017,0,4.42,1.0023,3017.0,7,1.0,11,0,0,166,0.026664,0.1607,129.6296,48,9.5,0.1518,0.0369,0,0,0,0
102,4895,3047,2,4,1,1.9841,1,167.0,3033,0,4.48,1.009,3019.8,14,1.0,13,7,5,226,0.020984,0.1807,162.1622,49,7.8,0.1446,0.0429,0,0,0,0
103,4894,2928,2,5,1,1.9794,1,173.2,5,2908,4.39,0.9724,3011.1,20,1.0,13,4,4,252,0.018225,0.1791,306.4516,50,7.6,0.1045,0.0399,2,1,0,0
104,4891,2977,1,4,3,1.9512,2,166.8,8,2965,4.47,0.99,3007.9,12,1.0,11,3,5,243,0.017137,0.137,180.3279,51,6.6,0.1233,0.0354,0,0,0,0
105,4891,3072,1,5,3,1.9083,2,175.7,3063,0,4.48,1.0192,3014.0,9,1.0,9,1,3,184,0.027234,0.1639,155.1724,52,8.2,0.1475,0.0423,1,0,0,0
106,4888,3020,1,3,3,1.8676,2,166.0,3013,0,4.48,1.0018,3014.6,7,1.0,10,2,1,188,0.025419,0.2131,101.6949,53,8.3,0.1066,0.0455,0,0,0,0
107,4888,2979,0,0,3,1.9733,2,166.7,4,2975,4.44,0.9893,3011.2,4,1.0,8,0,2,178,0.028004,0.1875,66.6667,54,10.8,0.1406,0.0469,0,0,0,0
108,4887,3017,2,4,1,1.9819,1,169.8,3006,0,4.51,1.0017,3011.8,11,1.0,10,5,3,206,0.022414,0.1864,196.4286,55,8.8,0.0975,0.0395,0,0,0,0
109,4887,3012,0,0,1,1.9628,1,165.3,3009,0,4.5,1.0001,3011.8,3,1.0,10,0,0,188,0.02593,0.1186,50.8475,56,9.8,0.1059,0.0177,0,0,0,0
110,4887,3036,0,0,3,1.9369,1,166.2,3033,0,4.44,1.0073,3014.1,3,1.0,10,0,0,188,0.025831,0.1875,62.5,57,10.8,0.1042,0.0382,0,0,0,0
111,4886,2954,1,5,3,1.918,1,163.3,3,2947,4.5,0.9819,3008.4,7,1.0,10,1,1,211,0.024077,0.2,132.0755,58,11.5,0.1127,0.0374,1,0,0,0
112,4885,3059,5,5,1,1.9108,1,169.0,3035,0,4.5,1.0152,3013.2,24,1.0,16,9,3,298,0.015483,0.1034,280.4878,59,7.8,0.069,0.0241,1,0,0,0
113,4884,3021,1,4,3,1.9068,2,163.9,3006,0,4.46,1.0023,3013.9,15,1.0,13,1,4,309,0.015047,0.1379,192.3077,10,3.6,0.0718,0.0306,0,2,0,0
114,4883,2967,1,3,3,1.93,2,171.5,11,2956,4.45,0.9859,3009.5,11,1.0,14,1,0,250,0.018008,0.1429,123.5955,11,4.3,0.0769,0.0265,0,0,0,0
115,4880,2974,3,5,3,1.9474,2,165.8,8,2956,4.47,0.9893,3006.1,18,1.0,13,3,4,306,0.014218,0.1413,214.2857,12,3.8,0.0815,0.0272,2,0,0,0
116,4879,3045,0,0,1,1.9436,2,163.3,3036,0,4.55,1.0117,3009.8,9,1.0,10,0,3,246,0.020526,0.1429,116.8831,8,3.5,0.1042,0.0305,0,2,0,0
117,4878,2904,2,5,3,1.9497,1,172.8,1,2896,4.42,0.9681,2999.7,8,1.0,10,3,3,243,0.018535,0.1392,97.2222,9,3.9,0.1139,0.0258,1,1,0,0
118,4875,3039,0,0,3,1.9025,1,167.5,3039,0,4.53,1.0118,3003.5,0,1.0,8,0,2,192,0.027742,0.2105,0.0,7,4.1,0.1228,0.0494,0,0,0,0
119,4875,2922,1,5,3,1.9032,1,170.9,0,2917,4.4,0.9754,2995.7,5,1.0,8,1,1,194,0.026267,0.2157,102.0408,8,4.2,0.1569,0.0561,1,1,0,0
120,4875,3011,1,3,3,1.8727,1,163.8,3001,0,4.48,1.0046,2997.2,10,1.0,9,4,3,194,0.022245,0.2115,222.2222,9,3.4,0.1346,0.0451,0,0,0,0
121,4873,3059,0,0,3,1.9091,2,170.7,3048,0,4.47,1.0186,3003.0,11,1.0,11,6,4,185,0.026517,0.1515,183.3333,10,3.5,0.125,0.0341,0,0,0,0
122,4871,2968,1,4,1,1.9585,1,168.3,9,2955,4.49,0.9894,2999.7,13,1.0,11,1,1,200,0.02233,0.125,164.3836,11,4.4,0.0906,0.0244,0,0,0,0
123,4868,3031,1,4,1,1.9823,1,166.8,3027,0,4.48,1.0094,3002.7,4,1.0,12,1,0,213,0.019496,0.1562,64.5161,12,4.9,0.0938,0.0333,0,0,0,0
124,4867,3026,0,0,1,1.9938,2,170.8,3026,0,4.49,1.007,3004.9,0,1.0,10,0,2,213,0.023752,0.1754,0.0,13,6.5,0.114,0.0394,0,0,0,0
125,4865,2930,2,5,1,1.9737,1,167.5,5,2920,4.47,0.9774,2997.8,10,1.0,12,5,3,238,0.019793,0.1408,151.5152,14,5.8,0.093,0.0295,1,0,0,0
126,4863,3113,1,5,2,1.9472,1,169.7,3132,0,4.6,1.0433,3011.5,10,1.0,10,1,3,246,0.020793,0.1538,140.8451,15,6.2,0.1026,0.0363,1,1,0,0
127,4862,3050,1,5,1,1.9352,2,163.9,3045,0,4.47,1.0115,3015.2,5,1.0,11,1,0,211,0.024,0.1791,76.9231,16,6.5,0.1045,0.0389,1,0,0,0
128,4862,3074,0,0,3,1.8879,2,169.7,3060,0,4.5,1.0176,3020.8,14,1.0,14,9,6,259,0.016775,0.1633,146.0674,17,5.5,0.0884,0.0344,0,0,0,0
129,4861,2992,2,4,3,1.9125,1,165.7,14,2973,4.5,0.9914,3018.0,19,1.0,15,5,4,296,0.014032,0.1099,191.6708,18,5.4,0.0747,0.0222,0,1,0,0
130,4860,3036,1,5,1,1.9246,1,174.2,3021,0,4.52,1.0054,3019.7,15,1.0,12,1,4,262,0.017776,0.1358,197.3684,18,5.9,0.0815,0.0269,1,1,0,0
131,4858,2981,0,0,1,1.9003,2,170.5,8,2973,4.48,0.9884,3016.1,8,1.0,11,1,2,226,0.021104,0.1515,111.1111,19,7.3,0.1,0.0377,0,0,0,0
132,4857,3010,3,5,3,1.9152,1,168.6,6,2991,4.44,0.9982,3015.5,19,1.0,12,3,2,269,0.017235,0.1648,218.3908,17,4.7,0.0926,0.0314,3,1,0,0
133,4857,3006,2,3,3,1.9544,1,174.0,4,2993,4.44,0.9972,3014.6,13,1.0,15,4,1,273,0.01706,0.1383,142.8571,18,4.5,0.0775,0.0267,0,0,0,0
134,4855,2971,2,5,1,1.9476,2,168.0,6,2955,4.43,0.9869,3010.4,16,1.0,15,3,3,325,0.015095,0.1204,145.6311,19,4.6,0.0845,0.0274,2,1,0,0
135,4854,3026,1,4,3,1.9668,2,177.1,3008,0,4.52,1.0047,3011.9,18,1.0,14,6,7,327,0.014454,0.1102,155.9633,20,4.8,0.0794,0.0265,0,0,0,0
136,4851,3026,2,5,3,1.9267,2,166.8,3015,0,4.5,1.0045,3013.3,12,1.0,13,2,3,308,0.01623,0.1351,116.5049,21,4.1,0.0811,0.0253,1,2,0,0
137,4849,3009,0,0,3,1.9643,2,170.9,10,2999,4.44,0.9987,3012.9,10,1.0,10,0,3,247,0.021171,0.1622,144.9275,22,5.8,0.11,0.0403,0,0,0,0
138,4848,2985,0,0,3,1.9727,1,167.4,5,2980,4.48,0.9916,3010.3,5,1.0,10,0,0,216,0.023728,0.15,83.3333,23,6.8,0.1048,0.0394,0,0,0,0
139,4848,3013,1,3,3,1.9641,1,174.1,3003,0,4.48,1.0008,3010.5,10,1.0,10,4,4,257,0.020059,0.1408,105.8256,24,7.5,0.1006,0.0297,0,0,0,0
140,4848,3036,1,4,3,1.9699,1,166.9,3030,0,4.52,1.0076,3013.0,6,1.0,10,4,4,257,0.020549,0.1475,75.4717,25,7.3,0.1016,0.0295,0,2,0,0
141,4847,3015,1,4,1,1.9827,2,172.4,3012,0,4.56,1.0006,3013.2,3,1.0,9,1,2,212,0.023631,0.1698,60.0,26,8.9,0.0981,0.0334,0,0,0,0
