window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
14,5000,3110,1,3,3,1.9598,2,157.0,5,3105,4.45,0.9915,3136.6,5,1.0,17,1,6,393,0.013039,0.1176,53.7634,13,7.0,0.0647,0.0243,0,1,0,0
15,5000,3032,2,5,1,1.9932,2,165.5,4,3018,4.35,0.9707,3123.6,14,1.0,16,3,4,372,0.015159,0.1215,132.6531,14,7.1,0.0601,0.0316,2,0,0,0
16,5000,3035,1,5,3,1.9801,2,161.3,4,3016,4.46,0.9749,3113.1,19,1.0,13,2,5,357,0.01491,0.122,165.1376,15,6.5,0.0755,0.0211,1,1,0,0
17,5000,3059,1,3,3,1.967,2,172.8,9,3040,4.44,0.9845,3107.1,19,1.0,13,5,5,339,0.016281,0.1224,173.9487,16,7.0,0.0773,0.0293,0,0,0,0
18,5000,3132,1,5,3,1.9368,2,177.8,3128,0,4.49,1.0072,3109.7,4,1.0,13,1,1,306,0.018592,0.117,43.4783,17,6.7,0.0771,0.0226,1,0,0,0
19,5000,3099,2,4,1,1.8542,2,184.0,3,3093,4.46,0.9969,3108.7,6,1.0,16,5,2,349,0.013393,0.0943,58.8235,18,5.9,0.0637,0.018,0,0,0,0
20,5000,3088,1,5,1,1.9048,2,186.7,1,3082,4.49,0.994,3106.7,6,1.0,14,2,4,366,0.013929,0.1089,51.5464,19,7.2,0.0705,0.0236,1,1,0,0
21,5000,3111,2,5,3,1.9203,2,191.9,3101,0,4.47,1.0013,3107.1,10,1.0,14,2,2,367,0.014903,0.1261,95.2381,20,7.6,0.0741,0.0324,2,1,0,0
22,5000,3114,0,0,1,1.9178,2,187.7,3108,0,4.47,1.002,3107.8,6,1.0,11,1,4,350,0.015772,0.1327,56.8182,21,8.9,0.0758,0.032,0,2,0,0
23,5000,3093,0,0,3,1.8676,1,183.0,0,3088,4.46,0.9957,3106.4,5,1.0,9,0,2,279,0.021404,0.1644,73.5294,21,9.2,0.0998,0.0404,0,0,0,0
24,5000,3106,3,5,3,1.9367,1,199.9,0,3091,4.49,0.9999,3106.3,15,1.0,13,5,1,307,0.016747,0.1277,168.5393,22,7.1,0.0733,0.0196,2,0,0,0
25,5000,3007,1,4,3,1.99,1,196.6,8,2994,4.45,0.971,3096.9,13,1.0,15,5,3,345,0.015647,0.1695,109.0909,23,7.0,0.0612,0.034,0,0,0,0
26,5000,3038,0,0,3,1.9698,2,196.9,4,3034,4.48,0.9828,3091.3,4,1.0,14,0,1,335,0.015954,0.1237,32.2581,24,7.1,0.067,0.0265,0,1,0,0
27,5000,2981,2,5,3,1.9502,1,201.8,4,2973,4.31,0.9676,3080.8,8,1.0,12,2,4,353,0.015806,0.1429,89.8876,25,5.8,0.0731,0.029,1,3,0,0
28,4997,3091,1,5,3,1.9387,1,196.5,3082,0,4.4,1.003,3081.7,9,1.0,12,1,1,294,0.019703,0.1765,108.4337,26,6.4,0.0857,0.0381,1,0,0,0
29,4994,3093,2,5,3,1.9387,2,205.6,3079,0,4.43,1.0033,3082.8,14,1.0,12,2,2,335,0.016166,0.1132,141.4141,27,6.4,0.0802,0.0238,2,1,0,0
30,4993,3132,1,3,3,1.9258,2,202.7,3125,0,4.5,1.0144,3087.5,7,1.0,13,1,0,315,0.018486,0.1471,69.3069,28,6.8,0.0772,0.0314,0,0,0,0
31,4991,2989,1,3,3,1.9788,2,204.3,4,2982,4.39,0.971,3078.1,7,1.0,13,3,3,330,0.01877,0.1136,59.5238,29,7.4,0.0753,0.0217,0,0,0,0
32,4991,2895,0,0,3,1.9893,2,207.0,5,2890,4.29,0.9459,3060.7,5,1.0,12,2,3,330,0.017038,0.1548,38.4615,30,8.8,0.0646,0.0324,0,1,0,0
33,4991,3103,2,5,1,1.9899,1,205.3,3091,0,4.5,1.0125,3064.7,12,1.0,11,2,3,338,0.016533,0.117,136.3636,31,8.1,0.0864,0.0265,2,1,0,0
34,4991,3148,0,0,1,2.0,1,205.5,3148,0,4.52,1.0254,3072.9,3,1.0,10,0,1,278,0.021184,0.16,41.0959,32,8.2,0.0952,0.0353,0,1,0,0
35,4989,3115,0,0,3,1.977,1,194.7,3111,0,4.52,1.0124,3076.9,4,1.0,9,1,2,262,0.022143,0.1977,37.037,33,9.3,0.0997,0.0379,0,0,0,0
36,4989,3152,2,5,3,1.9569,1,196.1,3145,0,4.48,1.0229,3084.4,10,1.0,9,2,2,275,0.019339,0.1867,144.9275,34,8.3,0.0933,0.0401,2,1,0,0
37,4987,3083,0,0,3,1.9887,1,195.7,0,3078,4.49,0.9996,3084.2,5,1.0,8,0,1,236,0.025446,0.1667,86.2069,35,10.0,0.1167,0.0331,0,1,0,0
38,4984,3177,3,5,3,1.9943,1,194.7,3166,0,4.49,1.0295,3093.8,19,1.0,11,3,0,277,0.021448,0.1383,206.5217,36,8.0,0.0862,0.0262,3,0,0,0
39,4983,3031,3,5,1,1.9539,1,192.8,12,3010,4.43,0.9816,3087.8,21,1.0,12,3,2,336,0.016723,0.1154,193.8776,37,7.4,0.0769,0.0203,2,1,0,0
40,4980,3069,0,0,1,1.953,2,196.8,10,3059,4.46,0.9945,3086.1,10,1.0,12,1,1,315,0.019681,0.1444,101.1236,38,8.4,0.0768,0.0224,0,0,0,0
41,4977,3169,2,5,1,1.8674,1,200.5,3156,0,4.56,1.0245,3094.0,14,1.0,13,2,1,349,0.015566,0.1262,140.0,39,8.5,0.0697,0.0319,1,1,0,0
42,4976,2969,1,5,1,1.804,1,201.7,0,2964,4.42,0.9633,3082.1,5,1.0,12,1,2,351,0.016083,0.1477,60.9756,40,7.9,0.0739,0.0326,1,2,0,0
43,4976,2995,0,0,3,1.926,2,200.8,4,2991,4.41,0.9744,3073.8,4,1.0,12,4,4,320,0.016321,0.125,44.7761,41,8.5,0.0756,0.0237,0,1,0,0
44,4974,3097,2,5,3,1.96,1,193.7,3080,0,4.47,1.0068,3076.0,17,1.0,12,5,5,359,0.015469,0.115,96.4059,42,8.6,0.0717,0.0206,2,1,0,0
45,4973,3084,2,5,3,1.9724,1,202.4,3071,0,4.4,1.0023,3076.8,13,1.0,12,3,3,341,0.015925,0.134,134.8315,43,6.8,0.0799,0.0343,1,3,0,0
46,4969,3071,0,0,3,1.9235,2,201.0,1,3070,4.42,0.9983,3076.3,1,1.0,10,1,3,283,0.020243,0.1395,0.0,44,8.9,0.0901,0.0301,0,0,0,0
47,4966,3098,1,5,3,1.9158,1,202.5,3091,0,4.56,1.0064,3078.3,7,1.0,10,3,3,303,0.019032,0.1429,63.2911,45,9.6,0.0908,0.0229,1,1,0,0
48,4963,3032,0,0,3,1.8859,1,202.3,0,3032,4.35,0.9864,3073.9,0,1.0,10,0,0,258,0.022327,0.1404,0.0,46,10.6,0.0965,0.0283,0,0,0,0
49,4963,3093,1,3,3,1.9293,1,209.6,3090,0,4.46,1.0056,3075.7,3,1.0,9,1,2,271,0.021869,0.1463,40.0,47,11.6,0.101,0.0245,0,1,0,0
50,4961,2966,0,0,3,1.9728,1,178.3,3,2963,4.34,0.9676,3065.3,3,1.0,7,0,2,228,0.026269,0.194,48.3871,48,13.7,0.1343,0.0538,0,2,0,0
51,4959,3004,0,0,3,1.9899,1,173.0,3,3001,4.43,0.9819,3059.4,3,1.0,7,0,0,178,0.032731,0.18,60.0,49,14.7,0.152,0.0361,0,0,0,0
52,4956,3101,0,0,3,1.9955,1,167.5,3096,0,4.45,1.0123,3063.4,5,1.0,6,2,3,197,0.030304,0.2333,54.5455,50,17.0,0.1417,0.0522,0,1,0,0
53,4954,2964,3,4,1,1.9238,1,168.5,8,2956,4.35,0.9706,3053.9,8,1.0,8,3,1,202,0.027109,0.2045,190.4762,51,11.8,0.1061,0.0373,0,1,0,0
54,4950,3135,0,0,3,1.9133,1,167.2,3132,0,4.5,1.024,3061.7,3,1.0,7,0,1,179,0.032892,0.2429,45.4545,52,11.6,0.0929,0.05,0,1,0,0
55,4949,3073,2,5,3,1.9291,1,165.9,3064,0,4.47,1.0034,3062.7,9,1.0,8,2,1,194,0.02644,0.1887,176.4706,53,9.8,0.1321,0.0411,1,1,0,0
56,4949,3156,0,0,3,1.9657,1,170.0,3157,0,4.56,1.0289,3072.1,4,1.0,6,0,2,172,0.036469,0.2712,75.4717,54,12.7,0.1441,0.0645,0,0,0,0
57,4948,3053,2,5,3,1.9431,1,165.0,8,3041,4.51,0.9944,3070.3,12,1.0,8,2,0,180,0.026602,0.2429,176.4706,55,10.2,0.181,0.0609,1,0,0,0
58,4948,3130,1,5,3,1.9841,1,170.3,3117,0,4.48,1.0176,3076.0,13,1.0,9,1,0,204,0.025825,0.1552,232.1429,56,10.0,0.125,0.0305,1,0,0,0
59,4947,3041,1,3,1,1.976,2,168.0,3,3034,4.43,0.9897,3072.6,7,1.0,10,4,3,248,0.018972,0.1364,84.7458,17,4.2,0.1061,0.0269,0,0,0,0
60,4945,2986,0,0,3,1.9839,2,170.5,2,2984,4.42,0.9744,3064.4,2,1.0,8,2,4,204,0.02296,0.1607,20.4082,18,5.4,0.1131,0.0259,0,1,0,0
61,4945,3059,4,5,1,1.976,1,160.4,7,3042,4.52,0.9984,3063.9,17,1.0,12,6,2,250,0.017707,0.15,159.5745,19,4.2,0.1083,0.0357,3,0,0,0
62,4944,3129,0,0,1,1.9217,1,165.6,3129,0,4.51,1.0192,3070.1,0,1.0,10,0,2,238,0.020871,0.1311,0.0,20,5.8,0.112,0.0294,0,0,0,0
63,4942,3095,2,4,1,1.9604,1,167.0,3086,0,4.49,1.0073,3072.4,9,1.0,11,4,3,271,0.01808,0.1268,125.0,10,3.4,0.0789,0.0251,0,1,0,0
64,4939,2991,1,5,3,1.887,1,169.7,4,2982,4.44,0.976,3064.7,9,1.0,10,1,2,243,0.021709,0.1184,126.7606,11,4.0,0.0921,0.0184,1,0,0,0
65,4937,2997,0,0,3,1.9735,2,171.8,4,2993,4.49,0.98,3058.2,4,1.0,9,0,1,218,0.025717,0.1818,52.6316,12,5.3,0.1126,0.0341,0,0,0,0
66,4933,2929,1,3,3,1.9785,1,167.1,0,2924,4.43,0.9616,3045.9,5,1.0,10,4,3,224,0.022746,0.141,70.4225,8,3.3,0.1179,0.0305,0,1,0,0
67,4931,3025,0,0,3,1.9837,1,174.8,0,3025,4.49,0.9938,3043.9,0,1.0,8,0,2,181,0.027088,0.1731,0.0,9,3.9,0.1298,0.0372,0,1,0,0
68,4931,3089,1,3,1,1.9885,1,165.8,3085,0,4.56,1.0134,3048.2,4,1.0,7,2,3,161,0.031361,0.2432,114.2857,10,4.7,0.1419,0.056,0,0,0,0
69,4926,3076,1,4,3,1.9942,1,174.1,3073,0,4.55,1.0082,3050.9,3,1.0,7,1,1,161,0.03378,0.2075,60.0,11,4.6,0.1635,0.0445,0,1,0,0
70,4925,3015,1,5,3,1.9986,2,168.9,8,3007,4.5,0.9893,3047.5,8,1.0,7,1,1,161,0.028088,0.1887,156.8627,12,5.3,0.1368,0.0345,1,0,0,0
71,4924,3073,2,4,3,1.99,2,167.7,3054,0,4.56,1.0076,3049.9,19,1.0,13,7,1,211,0.021108,0.1579,263.8889,13,3.4,0.0888,0.0296,0,0,0,0
72,4923,3104,1,5,1,1.9781,2,175.2,3087,0,4.51,1.016,3055.0,17,1.0,11,1,3,235,0.018751,0.1237,191.0112,14,4.2,0.0948,0.0241,1,0,0,0
73,4920,3021,1,5,1,1.9382,2,165.6,7,3009,4.46,0.9899,3051.8,12,1.0,12,1,0,232,0.020159,0.1868,133.3333,15,4.8,0.0916,0.0397,1,0,0,0
74,4918,3073,1,5,3,1.9383,2,177.7,3059,0,4.5,1.0063,3053.8,14,1.0,17,6,1,279,0.016375,0.1089,145.8333,16,4.1,0.0764,0.0253,1,0,0,0
75,4917,2962,0,0,3,1.8968,2,167.5,5,2957,4.42,0.9727,3045.1,5,1.0,15,0,2,279,0.01698,0.1609,62.5,17,5.2,0.0755,0.0307,0,0,0,0
76,4915,2971,0,0,3,1.9056,1,175.7,4,2967,4.34,0.9779,3038.0,4,1.0,13,0,2,265,0.019022,0.1646,53.3333,18,6.7,0.0928,0.0312,0,1,0,0
77,4910,3052,1,5,3,1.8892,1,169.8,3047,0,4.51,1.0042,3039.4,5,1.0,11,1,3,251,0.021081,0.1364,80.6452,19,8.3,0.0887,0.0305,1,0,0,0
78,4909,3048,1,5,3,1.861,1,168.7,3035,0,4.45,1.0026,3040.2,13,1.0,17,9,3,298,0.015354,0.1111,144.4444,20,6.0,0.0758,0.0239,1,0,0,0
79,4906,3058,0,0,3,1.899,2,171.7,3044,0,4.48,1.0053,3041.9,14,1.0,14,1,4,301,0.016361,0.1111,148.1481,21,7.8,0.0667,0.0248,0,0,0,0
80,4906,3110,2,4,3,1.899,1,166.9,3089,0,4.53,1.0202,3048.4,21,1.0,15,2,1,305,0.015973,0.1078,208.3333,22,7.6,0.0699,0.0178,0,0,0,0
81,4906,3033,2,3,3,1.8644,1,172.4,4,3020,4.42,0.9954,3046.9,13,1.0,18,7,4,330,0.014106,0.1062,123.8095,23,6.3,0.0575,0.0233,0,0,0,0
82,4904,3094,0,0,3,1.9103,2,168.3,3090,0,4.49,1.014,3051.4,4,1.0,17,4,5,326,0.014094,0.0982,39.2157,24,7.3,0.0603,0.0209,0,0,0,0
83,4903,3031,0,0,3,1.966,1,171.7,8,3023,4.34,0.994,3049.4,8,1.0,15,4,6,316,0.015527,0.1139,83.3333,25,8.8,0.0712,0.0251,0,0,0,0
84,4902,3079,2,5,3,1.9699,1,169.3,3069,0,4.59,1.0088,3052.3,10,1.0,16,3,2,327,0.014658,0.102,96.7742,26,9.0,0.068,0.0235,1,0,0,0
85,4899,2926,0,0,3,1.9412,1,172.5,7,2919,4.38,0.9624,3040.2,7,1.0,15,3,4,323,0.016546,0.098,62.5,27,9.1,0.0711,0.0167,0,1,0,0
86,4899,2991,2,3,3,1.9489,1,171.8,5,2983,4.45,0.9853,3035.5,8,1.0,15,6,6,347,0.013869,0.1196,56.9804,28,9.7,0.0707,0.022,0,0,0,0
87,4899,2982,0,0,3,1.8897,1,165.7,0,2982,4.44,0.984,3030.4,0,1.0,15,0,0,290,0.015683,0.1111,0.0,29,10.7,0.0664,0.0215,0,0,0,0
88,4898,2991,2,5,3,1.9003,1,177.1,8,2978,4.46,0.9882,3026.7,13,1.0,17,6,4,342,0.014541,0.1154,131.3131,30,9.8,0.0609,0.024,1,0,0,0
89,4898,2953,0,0,3,1.9362,1,166.5,0,2948,4.39,0.9779,3019.7,5,1.0,12,0,5,328,0.015825,0.1346,53.7634,31,12.3,0.0801,0.0281,0,0,0,0
90,4896,3089,1,3,3,1.9687,1,172.0,3082,0,4.56,1.021,3026.4,8,1.0,12,1,1,265,0.020249,0.1579,106.6667,32,13.2,0.0892,0.0295,0,0,0,0
91,4894,2980,1,3,3,1.9852,1,167.6,0,2977,4.47,0.9861,3022.0,3,1.0,12,2,2,280,0.018016,0.0988,25.641,33,12.4,0.0849,0.0155,0,1,0,0
92,4892,3003,1,5,1,1.9902,2,171.8,2,2997,4.41,0.9943,3020.1,6,1.0,14,3,1,286,0.017005,0.1264,69.7674,34,11.5,0.0792,0.0325,1,0,0,0
93,4892,3033,2,5,2,1.9728,2,168.5,3021,0,4.45,1.0038,3021.4,12,1.0,14,4,4,322,0.016333,0.1111,117.6471,35,11.8,0.0756,0.0283,2,1,0,0
94,4891,3011,0,0,1,1.9822,2,171.0,3,3003,4.47,0.9969,3020.4,8,1.0,15,3,2,309,0.016141,0.1134,86.0215,36,11.7,0.0742,0.0263,0,0,0,0
95,4891,2942,0,0,3,1.9926,1,172.2,9,2928,4.39,0.9765,3012.9,14,1.0,15,6,6,336,0.01315,0.1011,151.8987,37,11.2,0.0637,0.0192,0,1,0,0
96,4889,2976,0,0,3,1.9975,1,168.5,5,2968,4.39,0.9889,3009.4,8,1.0,14,2,3,290,0.016639,0.141,112.6761,38,11.9,0.0712,0.0274,0,0,0,0
97,4889,3087,0,0,3,1.966,1,178.2,3086,0,4.49,1.0239,3017.0,3,1.0,13,0,1,253,0.019245,0.1618,45.4545,39,13.8,0.0817,0.0342,0,0,0,0
98,4889,2974,1,3,3,1.9495,1,167.4,3,2971,4.47,0.9871,3012.9,3,1.0,13,1,1,268,0.019172,0.1299,41.0959,40,14.6,0.0765,0.0327,0,0,0,0
99,4889,3007,0,0,3,1.8129,1,175.4,3,3004,4.43,0.9982,3012.3,3,1.0,11,3,5,278,0.018115,0.1538,33.8983,41,16.5,0.0846,0.0323,0,1,0,0
100,4889,3077,0,0,3,1.8829,1,168.6,3076,0,4.58,1.0197,3018.6,2,1.0,10,2,3,251,0.022906,0.169,0.0,42,19.1,0.1056,0.0377,0,0,0,0
101,4888,2979,1,5,3,1.861,1,169.7,0,2975,4.25,0.9881,3014.8,4,1.0,11,1,0,241,0.021311,0.1404,70.1754,43,18.3,0.0936,0.0268,1,0,0,0
102,4888,3107,4,5,3,1.8122,1,168.0,3098,0,4.54,1.0291,3024.1,14,1.0,15,6,2,320,0.015811,0.0991,123.8095,41,11.2,0.0751,0.0186,1,1,0,0
103,4887,2947,1,3,3,1.8149,2,166.5,0,2939,4.47,0.9769,3016.7,8,1.0,13,2,4,304,0.014764,0.1304,83.3333,42,12.7,0.0815,0.0236,0,1,0,0
104,4887,2948,1,3,3,1.7899,2,171.3,0,2943,4.4,0.9793,3010.2,5,1.0,13,1,1,266,0.018396,0.119,60.9756,43,13.3,0.0848,0.0245,0,0,0,0
105,4887,3048,3,4,3,1.7906,2,166.0,3034,0,4.46,1.0114,3013.8,14,1.0,14,7,6,321,0.01267,0.1071,189.1892,44,10.0,0.0675,0.0224,0,2,0,0
106,4887,3058,0,0,3,1.8339,2,170.7,3055,0,4.52,1.0133,3018.0,3,1.0,13,0,1,241,0.021711,0.1358,38.4615,45,11.8,0.0864,0.0304,0,0,0,0
107,4887,2944,0,0,3,1.8503,1,167.1,3,2941,4.43,0.9778,3010.9,3,1.0,11,0,2,231,0.021759,0.127,49.1803,46,14.6,0.0899,0.0282,0,0,0,0
108,4885,2942,0,0,3,1.8638,1,167.5,3,2939,4.42,0.9792,3004.4,3,1.0,10,0,1,216,0.023318,0.1698,58.8235,47,15.7,0.0943,0.0332,0,1,0,0
109,4885,2953,1,3,3,1.9251,1,176.5,6,2947,4.42,0.9845,2999.5,6,1.0,9,1,2,206,0.024166,0.1639,105.2632,48,17.1,0.1148,0.0395,0,0,0,0
110,4885,3121,3,5,3,1.9958,1,166.2,3132,0,4.66,1.0452,3013.8,18,1.0,11,7,5,262,0.01877,0.1625,214.2857,49,14.4,0.0813,0.0339,1,0,0,0
111,4883,3118,1,5,3,1.9875,2,172.7,3119,0,4.54,1.0356,3025.2,14,1.0,11,2,2,248,0.020469,0.1279,156.6265,50,14.8,0.098,0.025,1,0,0,0
112,4883,3114,1,4,3,1.9544,2,167.3,3108,0,4.63,1.0283,3034.2,12,1.0,10,3,4,243,0.019751,0.1739,142.8571,51,16.5,0.0994,0.0366,0,0,0,0
113,4883,3130,1,3,3,1.9646,2,170.6,3124,0,4.49,1.03,3043.8,11,1.0,10,1,1,229,0.024525,0.1481,139.2405,52,17.2,0.0988,0.0338,0,0,0,0
114,4883,2970,1,5,3,1.9443,2,165.6,10,2950,4.49,0.978,3036.8,20,1.0,13,5,2,260,0.017225,0.1264,235.2941,53,14.0,0.0805,0.0228,1,0,0,0
115,4881,3014,1,5,3,1.9515,2,172.8,3,3002,4.43,0.9932,3034.6,12,1.0,13,1,1,280,0.018035,0.131,150.0,42,10.8,0.0833,0.0325,1,1,0,0
116,4880,2974,1,5,3,1.9309,2,169.6,3,2961,4.42,0.9819,3028.8,13,1.0,12,1,2,278,0.018972,0.1579,180.5556,43,12.5,0.0819,0.0387,1,0,0,0
117,4879,3014,2,5,3,1.9257,2,167.2,10,2989,4.49,0.9956,3027.4,25,1.0,17,8,3,338,0.014577,0.1042,269.6629,44,9.2,0.0653,0.0243,2,0,0,0
118,4878,3002,0,0,3,1.9612,2,173.3,6,2996,4.39,0.9924,3025.0,6,1.0,15,2,4,330,0.014296,0.1176,54.0541,45,8.3,0.0718,0.0259,0,1,0,0
119,4875,3010,0,0,3,1.9494,1,167.6,1,3009,4.51,0.9955,3023.6,1,1.0,13,1,3,283,0.017918,0.1375,0.0,46,10.5,0.08,0.0289,0,0,0,0
120,4875,2968,2,5,1,1.9313,1,176.0,5,2953,4.39,0.9833,3018.3,15,1.0,15,7,5,337,0.014741,0.1222,185.1852,27,5.9,0.0707,0.0252,2,1,0,0
121,4874,3111,0,0,3,1.9621,1,168.3,3105,0,4.59,1.0289,3027.5,10,1.0,14,0,1,295,0.01857,0.1222,119.0476,19,5.4,0.0822,0.028,0,1,0,0
122,4873,3103,2,4,1,1.9668,1,167.7,3087,0,4.56,1.0234,3035.0,19,1.0,11,3,6,311,0.016349,0.1158,204.5455,20,6.5,0.0772,0.0233,0,1,0,0
123,4872,2944,1,5,1,1.9686,1,171.6,5,2934,4.43,0.9728,3026.3,10,1.0,11,1,1,279,0.020397,0.1413,111.1111,21,6.8,0.0882,0.027,1,1,0,0
124,4871,3018,2,4,0,1.9087,2,163.6,6,3012,4.48,0.9975,3025.5,6,1.0,12,2,1,291,0.017932,0.1158,65.2174,22,7.0,0.0865,0.0279,0,0,0,0
125,4870,2992,0,0,3,1.9363,2,169.8,6,2986,4.47,0.99,3022.3,6,1.0,12,3,3,286,0.018745,0.15,78.9474,23,7.1,0.0844,0.0291,0,1,0,0
126,4870,3005,1,3,3,1.966,1,167.1,12,2993,4.51,0.9948,3020.7,12,1.0,14,5,3,296,0.016974,0.1647,109.6875,24,6.9,0.0809,0.0339,0,0,0,0
127,4869,2989,0,0,3,1.9687,1,170.4,6,2983,4.49,0.9905,3017.7,6,1.0,13,0,1,270,0.019019,0.1304,90.9091,25,8.5,0.0743,0.0219,0,0,0,0
128,4867,2998,0,0,3,1.9218,1,169.4,6,2988,4.47,0.9941,3015.8,10,1.0,13,4,4,289,0.018163,0.125,133.3333,26,7.9,0.0804,0.0249,0,1,0,0
129,4867,2869,0,0,3,1.8674,1,171.0,5,2864,4.37,0.9558,3001.8,5,1.0,13,2,2,266,0.019666,0.1235,65.7895,27,8.4,0.0829,0.0249,0,0,0,0
130,4866,3000,1,5,1,1.9547,1,165.7,0,2996,4.45,0.9995,3001.6,4,1.0,12,1,2,264,0.019674,0.1398,45.977,28,9.6,0.0887,0.0245,1,0,0,0
131,4866,3039,2,5,1,1.9144,1,167.5,3029,0,4.46,1.0113,3005.2,10,1.0,10,2,4,285,0.017937,0.125,112.3596,29,10.1,0.0961,0.0216,2,1,0,0
132,4865,3020,1,5,1,1.9068,2,174.2,3010,0,4.46,1.0045,3006.6,10,1.0,10,1,1,261,0.02155,0.1429,136.9863,30,10.2,0.0981,0.0286,1,1,0,0
133,4865,2961,1,5,1,1.8783,2,168.0,0,2947,4.38,0.9863,3002.3,14,1.0,9,1,2,262,0.020829,0.1346,291.6667,16,6.6,0.1058,0.0256,1,2,0,0
134,4864,2989,0,0,1,1.8703,2,174.0,1,2978,4.45,0.996,3001.0,11,1.0,7,1,3,224,0.024761,0.1918,149.2537,14,6.9,0.1324,0.0334,0,2,0,0
135,4862,2992,0,0,0,1.899,1,167.4,0,2982,4.47,0.9973,3000.1,10,1.0,7,0,0,165,0.032622,0.2174,217.3913,15,7.9,0.1486,0.0433,0,0,0,0
136,4861,2903,0,0,0,1.9347,1,172.2,0,2903,4.45,0.9706,2990.9,0,1.0,5,0,2,165,0.036555,0.2273,0.0,16,8.4,0.1875,0.0369,0,2,0,0
137,4859,3024,3,5,3,1.9495,1,170.2,3006,0,4.52,1.01,2994.0,18,1.0,8,6,3,207,0.025428,0.197,295.082,17,5.0,0.1263,0.053,3,1,0,0
138,4859,2989,0,0,3,1.9975,1,165.1,0,2989,4.47,0.9985,2993.6,0,1.0,8,0,0,174,0.032349,0.1639,0.0,18,6.0,0.1339,0.0357,0,0,0,0
139,4858,2920,2,4,3,1.9766,1,171.7,0,2911,4.46,0.9777,2986.6,9,1.0,12,6,2,224,0.018132,0.16,134.3284,19,3.8,0.11,0.0336,0,2,0,0
140,4858,3060,3,4,3,1.9252,1,165.0,3051,0,4.49,1.0222,2993.6,9,1.0,13,4,3,217,0.020385,0.1233,138.4615,20,4.1,0.0856,0.0287,0,0,0,0
141,4857,2946,0,0,3,1.9315,2,168.7,0,2946,4.46,0.9856,2989.0,0,1.0,10,0,3,207,0.021071,0.2031,0.0,21,4.5,0.0703,0.0511,0,0,0,0
