window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
47,4970,3024,1,3,0,1.9132,1,218.2,11,3011,4.48,0.9919,3048.6,13,1.0,12,5,5,307,0.016842,0.1364,125.8974,33,11.2,0.0838,0.0378,0,0,0,0
48,4969,3013,0,0,1,1.9298,1,218.7,4,3010,4.38,0.9897,3045.3,3,1.0,10,0,2,256,0.021171,0.129,51.7241,27,11.2,0.0991,0.0226,0,1,0,0
49,4968,3138,2,4,1,1.919,1,205.7,3135,0,4.48,1.0289,3054.6,8,1.0,11,2,1,262,0.02007,0.1311,137.931,28,10.1,0.0773,0.0282,0,0,0,0
50,4967,3018,0,0,3,1.9803,1,199.5,4,3014,4.41,0.9892,3051.1,4,1.0,8,0,3,242,0.024076,0.1892,59.7015,29,8.8,0.1189,0.0433,0,2,0,0
51,4967,3112,2,5,3,1.922,1,197.4,3099,0,4.49,1.018,3056.9,13,1.0,11,4,1,218,0.023642,0.1884,196.9697,30,7.1,0.1111,0.0435,1,0,0,0
52,4967,3065,1,4,3,1.8826,1,170.4,3057,0,4.5,1.0024,3057.7,8,1.0,12,1,0,238,0.021095,0.1368,86.0215,31,7.4,0.0825,0.0331,0,0,0,0
53,4966,3074,0,0,3,1.9068,2,169.9,3069,0,4.56,1.0048,3059.2,5,1.0,12,1,1,248,0.019575,0.1461,46.5116,32,8.4,0.088,0.0316,0,0,0,0
54,4966,3174,1,5,3,1.9569,1,167.7,3197,0,4.49,1.0441,3073.5,12,1.0,12,4,4,291,0.01646,0.1625,125.0,33,8.6,0.0917,0.0371,1,1,0,0
55,4965,2988,0,0,3,1.9629,1,173.4,0,2988,4.46,0.9748,3065.3,0,1.0,9,0,3,242,0.021912,0.129,0.0,34,11.2,0.0995,0.0228,0,0,0,0
56,4965,3121,3,5,3,1.9336,1,167.0,3093,0,4.54,1.0164,3070.6,28,1.0,17,17,9,348,0.012016,0.1161,257.732,35,6.2,0.0647,0.0218,3,1,0,0
57,4965,3049,0,0,3,1.948,1,172.1,9,3035,4.51,0.9936,3068.6,14,1.0,14,0,3,289,0.016314,0.1287,116.5448,36,8.5,0.0705,0.03,0,0,0,0
58,4965,3096,0,0,3,1.9788,1,168.3,3078,0,4.45,1.0081,3071.2,18,1.0,18,10,6,337,0.013265,0.1087,70.0,37,7.4,0.0625,0.0197,0,0,0,0
59,4964,2985,1,4,3,1.9172,1,173.6,10,2972,4.41,0.9745,3063.0,13,1.0,14,3,7,326,0.014195,0.1313,123.5955,38,7.9,0.0926,0.0332,0,2,0,0
60,4964,2924,0,0,3,1.9332,1,167.3,3,2921,4.36,0.9588,3049.7,3,1.0,12,0,2,246,0.020374,0.1324,48.3871,39,9.7,0.0765,0.0235,0,1,0,0
61,4962,3109,1,5,3,1.9329,1,174.0,3104,0,4.45,1.0175,3055.4,5,1.0,10,1,3,230,0.021823,0.1739,116.2791,40,10.3,0.1087,0.0468,1,1,0,0
62,4961,3133,0,0,3,1.944,1,169.9,3135,0,4.61,1.0235,3063.0,0,1.0,9,0,1,201,0.026582,0.1552,0.0,41,12.1,0.1241,0.0345,0,0,0,0
63,4961,3058,1,4,3,1.9103,1,167.2,2,3051,4.48,0.9985,3062.5,7,1.0,13,5,1,230,0.02105,0.1463,76.9231,42,9.1,0.0927,0.0321,0,0,0,0
64,4959,3010,0,0,3,1.926,1,170.7,0,3005,4.41,0.9845,3057.5,5,1.0,12,0,1,222,0.02028,0.1167,89.2857,43,10.8,0.0867,0.0186,0,0,0,0
65,4958,2954,2,5,3,1.9142,1,167.8,0,2944,4.42,0.9693,3047.6,10,1.0,12,2,2,263,0.018592,0.1549,147.0588,44,9.5,0.0892,0.0372,2,1,0,0
66,4957,3032,2,5,3,1.8449,1,170.7,9,3018,4.4,0.9954,3046.2,14,1.0,13,4,3,275,0.018799,0.1111,162.7907,45,8.8,0.0825,0.0252,1,0,0,0
67,4957,3151,1,5,3,1.8479,2,169.7,3150,0,4.6,1.0349,3057.4,14,1.0,11,1,3,289,0.017063,0.1443,155.5556,46,10.5,0.0889,0.0328,1,0,0,0
68,4956,2997,3,5,3,1.9289,2,170.7,4,2973,4.51,0.9821,3051.6,24,1.0,14,6,3,319,0.015489,0.113,222.2222,47,7.9,0.0687,0.0213,2,0,0,0
69,4956,3144,1,3,3,1.8744,2,167.4,3135,0,4.62,1.0291,3061.0,15,1.0,14,1,1,307,0.016864,0.1579,142.8571,48,8.9,0.0705,0.0327,0,0,0,0
70,4956,3128,0,0,3,1.9035,2,161.9,3123,0,4.49,1.0198,3067.4,5,1.0,13,0,1,294,0.018567,0.1222,58.1395,49,10.4,0.0815,0.027,0,1,0,0
71,4955,3101,2,4,3,1.9542,1,165.2,3089,0,4.5,1.0099,3070.6,12,1.0,18,9,4,343,0.013585,0.1143,111.1111,50,8.2,0.0667,0.0235,0,0,0,0
72,4953,3037,2,5,1,1.9853,1,161.5,0,3023,4.41,0.9901,3067.4,14,1.0,18,3,3,358,0.014527,0.099,144.3299,51,8.8,0.0634,0.0229,1,0,0,0
73,4951,3085,2,5,1,1.9698,2,174.6,3070,0,4.51,1.0052,3069.1,15,1.0,21,5,2,410,0.011542,0.0992,111.1111,52,8.0,0.0519,0.0211,1,1,0,0
74,4947,3066,0,0,1,1.8956,2,171.9,0,3066,4.54,0.9991,3068.8,0,1.0,15,0,6,364,0.013882,0.1111,0.0,53,11.2,0.0667,0.0259,0,0,0,0
75,4946,3063,1,5,0,1.8914,1,172.8,6,3057,4.44,0.9983,3068.2,6,1.0,14,3,4,320,0.015977,0.1023,47.0588,54,12.6,0.0764,0.0252,1,0,0,0
76,4946,3131,1,3,3,1.7139,1,165.9,3124,0,4.59,1.0188,3074.3,8,1.0,18,7,3,337,0.013838,0.0968,95.2381,55,10.4,0.0587,0.0213,0,0,0,0
77,4944,3048,1,4,3,1.8424,2,173.8,8,3030,4.5,0.9923,3071.8,18,1.0,21,8,5,379,0.011704,0.072,141.5929,56,9.8,0.048,0.0138,0,0,0,0
78,4943,3100,2,4,3,1.8937,2,168.9,3081,0,4.52,1.0083,3074.5,19,1.0,21,7,7,415,0.010447,0.0748,116.2353,57,10.5,0.0519,0.0154,0,0,0,0
79,4941,3009,0,0,3,1.9498,2,168.7,3,3006,4.41,0.9807,3068.2,3,1.0,19,0,2,387,0.012054,0.0991,28.0374,58,12.5,0.0565,0.0158,0,0,0,0
80,4938,3015,2,4,3,1.9852,1,171.8,11,3004,4.46,0.9843,3063.2,11,1.0,22,6,3,425,0.010675,0.0833,80.8824,59,10.9,0.0451,0.0156,0,1,0,0
81,4936,3104,1,4,3,1.9772,1,167.5,3095,0,4.44,1.012,3067.1,9,1.0,20,1,3,411,0.01178,0.0982,84.1121,60,12.3,0.0513,0.0208,0,2,0,0
82,4935,2992,1,5,3,1.9673,2,174.2,4,2983,4.47,0.9778,3059.9,9,1.0,17,1,4,389,0.012918,0.0893,86.5385,61,13.5,0.0647,0.0232,1,1,0,0
83,4934,3039,0,0,3,1.9809,2,167.2,4,3030,4.46,0.9938,3057.9,9,1.0,16,3,4,341,0.014168,0.1176,83.3333,62,14.8,0.0723,0.0261,0,0,0,0
84,4931,2966,0,0,3,1.9127,1,175.1,0,2961,4.4,0.9727,3049.2,5,1.0,13,0,3,316,0.016786,0.1,78.125,63,17.3,0.0735,0.0186,0,1,0,0
85,4926,3037,1,5,3,1.9406,1,168.9,1,3031,4.46,0.9964,3048.0,6,1.0,12,2,3,301,0.016197,0.129,58.1395,64,16.4,0.0833,0.0255,1,0,0,0
86,4921,3014,1,3,3,1.9899,1,171.0,0,3010,4.44,0.9899,3044.8,4,1.0,13,3,2,286,0.018081,0.1233,57.1429,65,15.7,0.0822,0.0255,0,0,0,0
87,4918,3013,0,0,3,1.9561,2,167.6,0,3013,4.44,0.9906,3041.7,0,1.0,11,0,2,255,0.021007,0.1341,0.0,66,18.1,0.0991,0.0286,0,0,0,0
88,4917,3049,1,5,3,1.8829,1,166.4,3045,0,4.39,1.0022,3042.4,4,1.0,12,1,0,260,0.021858,0.1286,57.1429,67,17.5,0.0857,0.0266,1,0,0,0
89,4915,2962,2,5,3,1.8892,1,177.3,4,2953,4.49,0.976,3034.8,9,1.0,11,2,3,296,0.018267,0.1458,101.1236,68,18.6,0.0865,0.0268,1,0,0,0
90,4915,3052,0,0,3,1.9242,2,166.7,3043,0,4.51,1.0051,3036.4,9,1.0,9,0,2,254,0.021608,0.2075,176.4706,69,18.8,0.1061,0.0388,0,2,0,0
91,4914,3028,3,4,1,1.987,1,172.4,13,3011,4.44,0.9975,3035.6,17,1.0,9,3,3,253,0.021089,0.1778,195.122,37,9.1,0.0944,0.0386,0,2,0,0
92,4912,2917,3,5,3,1.9902,1,166.4,14,2903,4.42,0.9645,3024.3,14,1.0,14,6,1,272,0.019595,0.1098,175.0,38,6.5,0.0645,0.0268,1,0,0,0
93,4912,2906,1,3,3,1.9955,2,175.4,3,2899,4.32,0.9645,3013.0,7,1.0,15,3,2,288,0.015655,0.1176,88.6076,39,6.9,0.0723,0.0231,0,0,0,0
94,4911,3061,2,5,3,1.9975,2,168.2,3050,0,4.44,1.0144,3017.6,11,1.0,17,5,3,333,0.01337,0.1456,92.7835,40,6.8,0.0619,0.027,1,0,0,0
95,4911,3102,0,0,3,1.9871,2,175.2,3106,0,4.57,1.0294,3027.0,10,1.0,16,2,3,331,0.015129,0.1008,79.646,41,8.1,0.0662,0.023,0,0,0,0
96,4910,3054,0,0,3,1.9547,1,169.6,3043,0,4.45,1.0081,3029.6,11,1.0,15,3,4,333,0.015537,0.0889,95.4538,42,9.7,0.0681,0.0167,0,0,0,0
97,4909,3016,1,4,1,1.9428,1,167.8,2,3005,4.38,0.9959,3028.3,11,1.0,17,2,0,325,0.01667,0.1224,113.4021,43,9.4,0.0663,0.0246,0,0,0,0
98,4908,3019,1,4,1,1.9661,1,175.8,3,3016,4.47,0.9972,3027.4,3,1.0,14,1,4,342,0.015055,0.1122,32.6087,44,11.4,0.0651,0.0217,0,0,0,0
99,4906,2970,2,5,1,1.9941,2,164.5,11,2959,4.46,0.9828,3021.9,11,1.0,14,3,3,356,0.014695,0.0971,106.383,45,11.1,0.0699,0.0202,2,0,0,0
100,4904,2975,0,0,3,1.9275,2,176.3,5,2970,4.46,0.9859,3017.5,5,1.0,11,0,3,310,0.015935,0.1628,63.2911,46,13.0,0.0917,0.0339,0,1,0,0
101,4902,3077,1,5,1,1.9149,1,167.6,3067,0,4.51,1.0178,3023.1,10,1.0,12,1,0,272,0.020453,0.1594,144.9275,47,12.8,0.0841,0.0335,1,0,0,0
102,4902,3042,2,5,3,1.9808,1,172.4,3030,0,4.49,1.0056,3024.9,12,1.0,12,2,2,315,0.018319,0.1275,125.0,48,12.8,0.0833,0.0237,1,1,0,0
103,4901,3031,0,0,1,1.958,2,170.6,3024,0,4.47,1.0018,3025.5,7,1.0,12,2,2,291,0.018249,0.1646,65.7895,49,13.8,0.0797,0.0328,0,0,0,0
104,4900,2989,0,0,3,1.9808,1,166.0,5,2984,4.46,0.9891,3022.0,5,1.0,10,0,2,274,0.019945,0.1948,70.4225,50,15.7,0.0967,0.0418,0,1,0,0
105,4899,2993,0,0,3,1.9542,1,173.2,5,2988,4.38,0.9913,3019.3,5,1.0,8,0,2,229,0.024648,0.1964,96.1538,51,17.0,0.1161,0.0489,0,1,0,0
106,4899,2977,2,4,3,1.8618,1,167.5,7,2967,4.35,0.9873,3015.2,10,1.0,12,6,2,255,0.019439,0.1408,130.4348,52,12.0,0.088,0.0298,0,0,0,0
107,4897,2943,0,0,3,1.8881,1,171.9,0,2943,4.39,0.9783,3008.4,0,1.0,9,0,3,245,0.020866,0.1373,0.0,53,11.2,0.1078,0.0269,0,2,0,0
108,4897,2863,1,5,3,1.8648,1,166.5,0,2858,4.28,0.9561,2994.5,5,1.0,9,1,1,214,0.024142,0.1915,111.1111,54,11.2,0.1135,0.0362,1,1,0,0
109,4896,3014,0,0,3,1.7973,1,172.1,3011,0,4.41,1.0059,2996.4,3,1.0,9,3,3,206,0.025968,0.2,54.5455,55,11.6,0.1194,0.0526,0,0,0,0
110,4896,2980,0,0,3,1.7653,1,171.1,0,2980,4.38,0.9951,2994.8,0,1.0,6,0,3,181,0.031336,0.2821,0.0,56,17.0,0.1538,0.0751,0,1,0,0
111,4896,3009,0,0,3,1.8338,1,164.4,3006,0,4.39,1.0043,2996.2,3,1.0,7,3,2,158,0.032178,0.234,44.4444,57,15.4,0.1319,0.0481,0,0,0,0
112,4896,2994,0,0,3,1.8516,1,173.4,0,2994,4.45,0.9993,2996.0,0,1.0,6,0,1,150,0.03399,0.2927,0.0,23,9.5,0.1951,0.0701,0,1,0,0
113,4896,3054,0,0,3,1.8955,1,166.2,3054,0,4.46,1.0175,3001.5,0,1.0,4,0,2,125,0.048004,0.4815,0.0,24,12.5,0.2593,0.1504,0,1,0,0
114,4895,2953,1,4,3,1.9291,1,170.2,0,2948,4.42,0.9854,2996.9,5,1.0,6,3,1,116,0.039456,0.1875,172.4138,25,9.0,0.1562,0.0312,0,0,0,0
115,4895,2982,1,3,3,1.9726,1,165.1,4,2973,4.46,0.9955,2995.4,9,1.0,6,3,3,135,0.036414,0.2581,166.6667,26,8.3,0.129,0.0548,0,0,0,0
116,4895,3036,3,5,3,1.9561,2,165.3,3017,0,4.45,1.0122,2999.3,19,1.0,9,6,3,180,0.023293,0.1757,292.3077,27,5.3,0.125,0.0393,2,1,0,0
117,4894,3063,2,5,3,1.9329,2,171.9,3048,0,4.58,1.0192,3005.4,15,1.0,10,4,3,196,0.02246,0.1512,192.3077,28,3.7,0.1047,0.0314,1,1,0,0
118,4894,3007,0,0,3,1.9259,2,165.7,2995,0,4.47,1.0005,3005.5,12,1.0,9,2,3,175,0.027098,0.1579,250.0,29,4.4,0.1096,0.0309,0,0,0,0
119,4893,3012,0,0,3,1.9446,1,168.6,3006,0,4.46,1.0019,3006.1,6,1.0,8,1,2,151,0.029942,0.2391,119.0476,30,5.8,0.1087,0.051,0,0,0,0
120,4893,3031,0,0,3,1.8648,1,167.7,3031,0,4.52,1.0075,3008.5,0,1.0,6,0,2,131,0.034809,0.3333,0.0,31,7.8,0.2143,0.0844,0,1,0,0
121,4892,3053,1,3,1,1.8834,1,170.5,3048,0,4.46,1.0134,3012.8,5,1.0,10,4,0,131,0.028566,0.175,138.8889,32,5.3,0.1417,0.0418,0,0,0,0
122,4891,2977,0,0,1,1.7763,1,167.7,0,2972,4.49,0.9893,3009.3,5,1.0,9,0,1,131,0.031921,0.1739,121.9512,33,6.9,0.1232,0.0331,0,0,0,0
123,4891,3017,0,0,0,1.9708,1,165.7,3017,0,4.49,1.0023,3010.1,0,1.0,7,0,2,131,0.034092,0.2647,0.0,34,9.6,0.1275,0.0626,0,0,0,0
124,4890,3046,3,5,1,1.9406,1,177.0,3031,0,4.43,1.0108,3013.5,15,1.0,8,6,5,195,0.023454,0.1846,263.1579,35,7.2,0.1262,0.0383,2,0,0,0
125,4889,3003,1,3,1,1.9494,1,166.0,9,2984,4.44,0.9968,3012.5,19,1.0,11,8,5,181,0.022677,0.1343,295.082,9,2.7,0.0933,0.0306,0,1,0,0
126,4889,3085,0,0,3,1.952,2,178.2,3075,0,4.49,1.0217,3019.4,10,1.0,10,0,1,168,0.027996,0.1628,243.9024,10,3.9,0.1163,0.0372,0,0,0,0
127,4888,3021,2,5,1,1.9737,1,167.1,3012,0,4.44,1.0005,3019.6,9,1.0,7,2,5,203,0.024564,0.1509,214.2857,11,4.0,0.1368,0.0275,1,1,0,0
128,4888,2980,1,5,3,1.9865,1,171.9,5,2975,4.45,0.9881,3015.8,5,1.0,8,2,1,166,0.034479,0.186,95.2381,12,4.4,0.1302,0.0461,1,0,0,0
129,4887,3034,0,0,3,1.9756,2,170.0,3034,0,4.45,1.0055,3017.5,0,1.0,6,0,2,158,0.034739,0.2449,0.0,13,5.8,0.1633,0.0509,0,0,0,0
130,4887,3018,1,5,3,1.9819,1,165.4,3013,0,4.51,1.0001,3017.6,5,1.0,6,2,2,171,0.035576,0.225,108.1081,14,6.5,0.165,0.0393,1,1,0,0
131,4887,2982,1,5,3,1.976,1,176.9,0,2977,4.4,0.9893,3014.2,5,1.0,7,1,0,162,0.031975,0.2182,90.9091,15,6.4,0.1515,0.048,1,0,0,0
132,4887,2875,1,4,3,1.9936,2,167.3,1,2864,4.32,0.958,3000.9,11,1.0,9,4,2,190,0.028106,0.1967,175.4386,16,5.8,0.1311,0.0471,0,0,0,0
133,4886,3110,1,3,3,1.9689,2,177.1,3134,0,4.54,1.0438,3014.8,13,1.0,8,2,3,191,0.028458,0.2353,250.0,17,6.8,0.1176,0.0509,0,0,0,0
134,4886,2911,2,5,3,1.9215,2,166.9,5,2897,4.33,0.9687,3004.9,14,1.0,11,5,2,223,0.021702,0.1647,179.4872,17,4.0,0.1078,0.033,1,1,0,0
135,4884,2937,1,4,3,1.966,2,176.3,6,2926,4.35,0.9795,2998.5,11,1.0,12,3,2,234,0.019872,0.1408,138.4615,18,4.6,0.0869,0.0294,0,0,0,0
136,4883,3041,4,5,3,1.9926,2,165.6,3013,0,4.49,1.0128,3002.5,28,1.0,13,4,3,305,0.016654,0.1262,275.5102,19,3.9,0.0777,0.0276,4,1,0,0
137,4883,3009,2,4,3,1.9911,2,174.3,2994,0,4.47,1.002,3003.1,15,1.0,13,4,4,333,0.015785,0.1058,132.6531,20,4.2,0.0757,0.0222,0,1,0,0
138,4881,2977,1,5,3,1.9668,2,169.6,4,2963,4.42,0.9921,3000.7,14,1.0,14,1,0,300,0.017949,0.1204,130.8411,21,4.9,0.0658,0.0244,1,0,0,0
139,4881,3073,0,0,3,1.9737,2,167.3,3068,0,4.51,1.0218,3007.5,5,1.0,12,0,2,300,0.018225,0.1159,76.9231,22,5.3,0.0761,0.0225,0,1,0,0
140,4879,2873,0,0,3,1.948,1,171.1,0,2868,4.42,0.9594,2994.7,5,1.0,11,0,1,246,0.020713,0.15,62.5,23,6.6,0.0969,0.0342,0,0,0,0
141,4877,3007,0,0,3,1.8703,1,167.6,3007,0,4.48,1.0037,2995.9,0,1.0,11,0,0,246,0.021487,0.1549,0.0,24,7.6,0.0827,0.0314,0,0,0,0
