window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed
22,5000,3083,2,4,3,1.9919,1,189.8,7,3076,4.43,0.9987,3087.0,7,1.0,11,3,3,249,0.019159,0.1552,109.0909,21,10.8,0.0833,0.032,0,0,0,0
23,5000,3062,0,0,3,1.9569,1,193.2,4,3058,4.4,0.9927,3084.6,4,1.0,9,0,2,210,0.024988,0.1408,59.7015,22,13.2,0.1103,0.0221,0,0,0,0
24,4999,3095,2,4,1,1.9926,1,191.7,3083,0,4.56,1.003,3085.6,12,1.0,12,4,1,237,0.0202,0.1143,176.4706,23,10.7,0.0833,0.0225,0,0,0,0
25,4999,3175,3,4,3,1.9544,1,191.0,3164,0,4.48,1.0291,3095.1,21,1.0,15,7,4,313,0.01528,0.1327,211.1111,24,9.3,0.0782,0.0251,0,0,0,0
26,4999,3176,0,0,3,1.9837,2,202.1,3170,0,4.5,1.0242,3103.0,8,1.0,12,0,3,275,0.019109,0.1154,114.2857,25,11.2,0.0705,0.0228,0,0,0,0
27,4998,3032,0,0,3,1.9785,1,191.4,7,3025,4.48,0.9793,3096.2,7,1.0,13,4,3,255,0.019239,0.1364,70.5882,26,11.1,0.0909,0.0269,0,0,0,0
28,4998,3097,0,0,3,1.9849,1,186.7,3091,0,4.48,1.0002,3096.3,6,1.0,13,0,0,248,0.021288,0.1111,85.7143,27,12.1,0.0787,0.0222,0,0,0,0
29,4997,3015,2,5,1,1.9562,1,191.9,12,3003,4.4,0.9762,3088.5,12,1.0,12,2,3,293,0.017423,0.1351,176.4706,28,13.2,0.083,0.0304,1,0,0,0
30,4997,3100,0,0,1,1.9716,1,197.8,3092,0,4.52,1.0034,3089.6,8,1.0,9,1,4,265,0.019598,0.1587,125.0,29,12.3,0.1079,0.041,0,2,0,0
31,4996,3151,2,5,0,1.9772,1,196.1,3140,0,4.47,1.0179,3095.5,11,1.0,11,2,0,228,0.021701,0.1967,180.3279,30,10.9,0.1066,0.0391,1,0,0,0
32,4995,3018,2,4,3,1.9772,1,199.7,11,3003,4.42,0.9773,3088.1,15,1.0,14,6,3,284,0.017092,0.1609,182.9268,31,8.5,0.0728,0.0345,0,0,0,0
33,4994,3018,1,5,3,1.9242,2,197.0,8,3005,4.39,0.9794,3081.4,13,1.0,14,6,6,309,0.014753,0.1429,164.3836,28,7.1,0.0774,0.0294,1,1,0,0
34,4994,3038,0,0,3,1.9289,2,206.5,8,3030,4.45,0.9872,3077.3,8,1.0,10,0,4,252,0.019691,0.1538,120.6897,29,10.1,0.1026,0.0326,0,0,0,0
35,4993,3080,0,0,3,1.9412,1,214.9,3072,0,4.49,1.0008,3077.5,8,1.0,9,0,1,198,0.026948,0.2329,85.7143,30,12.1,0.1187,0.0555,0,0,0,0
36,4993,3106,2,4,1,1.9456,1,210.3,3094,0,4.5,1.0084,3080.3,12,1.0,12,5,2,234,0.020206,0.1268,184.6154,31,9.6,0.0775,0.0245,0,0,0,0
37,4993,3086,1,3,3,1.9574,1,204.6,3076,0,4.46,1.0017,3080.8,10,1.0,14,4,2,260,0.01832,0.0986,151.5152,32,9.1,0.0775,0.0212,0,0,0,0
38,4992,3130,1,5,3,1.9467,2,211.8,3120,0,4.51,1.0144,3085.5,10,1.0,14,1,1,275,0.018923,0.18,104.1667,33,9.9,0.0857,0.0359,1,0,0,0
39,4992,3075,1,5,3,1.922,2,215.0,0,3070,4.45,0.9969,3084.5,5,1.0,11,1,4,260,0.01961,0.1642,79.3651,34,11.4,0.1002,0.0361,1,1,0,0
40,4992,3060,4,5,3,1.937,2,215.1,9,3042,4.44,0.9928,3082.2,18,1.0,13,4,2,330,0.015898,0.1524,181.8182,35,9.9,0.0745,0.0295,4,0,0,0
41,4990,3091,2,5,3,1.8979,2,215.6,3083,0,4.58,1.0026,3083.0,8,1.0,14,2,1,340,0.015569,0.1053,86.9565,36,9.8,0.0702,0.0177,1,0,0,0
42,4990,3093,1,5,3,1.9797,2,215.4,3083,0,4.46,1.0029,3084.0,10,1.0,18,6,2,377,0.014333,0.0952,98.0392,37,8.4,0.0579,0.0223,1,0,0,0
43,4990,2999,1,5,3,1.9562,2,211.5,0,2989,4.41,0.975,3075.9,10,1.0,16,1,3,400,0.013206,0.096,86.2069,38,9.6,0.0634,0.0196,1,1,0,0
44,4988,3029,2,5,3,1.9671,2,218.2,4,3010,4.44,0.9862,3071.4,19,1.0,15,2,3,365,0.012939,0.099,197.9167,39,10.1,0.0635,0.0184,1,2,0,0
45,4986,3006,2,4,1,1.9797,2,218.5,4,2997,4.42,0.9807,3065.2,9,1.0,16,2,1,362,0.014465,0.1,84.1121,40,10.0,0.0636,0.0213,0,1,0,0
46,4985,3052,0,0,3,1.9242,2,216.7,4,3048,4.48,0.9961,3063.9,4,1.0,11,0,5,317,0.016054,0.1467,57.971,38,8.3,0.0767,0.0279,0,3,0,0
47,4984,3116,1,5,3,1.8979,1,219.2,3107,0,4.47,1.0154,3068.9,9,1.0,8,1,4,269,0.02041,0.1519,134.3284,39,9.1,0.1089,0.029,1,4,0,0
48,4983,3136,1,4,3,1.9215,1,212.4,3129,0,4.52,1.0197,3075.3,7,1.0,8,1,1,195,0.028761,0.1846,112.9032,40,9.8,0.12,0.0264,0,0,0,0
49,4981,3080,0,0,3,1.9852,2,210.9,3074,0,4.45,1.0014,3075.7,6,1.0,8,2,2,200,0.023954,0.1698,100.0,41,10.5,0.1179,0.044,0,1,0,0
50,4980,2998,2,5,1,1.9919,1,197.5,2,2991,4.46,0.9771,3068.3,7,1.0,8,2,2,204,0.023581,0.186,175.0,42,8.8,0.1221,0.0403,1,1,0,0
51,4976,3007,0,0,3,1.948,1,181.1,0,3002,4.37,0.9819,3062.5,5,1.0,7,0,1,169,0.033267,0.2258,81.9672,43,10.1,0.1734,0.0462,0,0,0,0
52,4974,2920,1,4,1,1.9512,1,170.9,3,2912,4.43,0.9577,3048.9,8,1.0,8,1,0,171,0.033061,0.2128,170.2128,44,9.8,0.1543,0.0515,0,0,0,0
53,4972,3033,0,0,3,1.9749,1,169.7,0,3030,4.38,0.9953,3047.4,3,1.0,9,3,2,190,0.025943,0.1379,54.5455,45,9.6,0.1164,0.0212,0,0,0,0
54,4971,3127,0,0,3,1.9472,1,172.5,3127,0,4.46,1.0236,3055.0,0,1.0,8,0,1,181,0.028781,0.1702,0.0,46,11.4,0.1064,0.0352,0,0,0,0
55,4970,3045,2,5,1,1.8939,1,167.3,9,3036,4.45,0.997,3054.0,9,1.0,7,2,3,206,0.02299,0.3036,176.4706,47,12.7,0.125,0.0791,1,1,0,0
56,4970,3063,0,0,1,1.8806,1,174.8,3058,0,4.44,1.0027,3054.9,5,1.0,9,5,3,185,0.026427,0.1837,88.8889,48,10.7,0.102,0.0325,0,0,0,0
57,4968,3066,1,5,3,1.9846,1,167.6,3057,0,4.5,1.0033,3055.9,9,1.0,7,1,3,192,0.023257,0.2059,131.1475,49,12.9,0.1324,0.0463,1,0,0,0
58,4964,3025,1,5,3,1.9874,1,172.2,0,3020,4.42,0.9908,3053.0,5,1.0,8,1,0,171,0.030158,0.1702,106.383,50,12.1,0.1206,0.039,1,0,0,0
59,4964,3149,1,3,1,1.9822,2,169.4,3150,0,4.55,1.0301,3062.7,5,1.0,8,3,3,203,0.026947,0.1525,72.7273,51,11.4,0.1186,0.0231,0,0,0,0
60,4963,3104,1,3,3,1.9685,2,171.9,3096,0,4.45,1.0122,3066.6,8,1.0,11,4,1,189,0.021915,0.1475,137.931,52,9.0,0.0902,0.0283,0,0,0,0
61,4962,3057,1,5,3,1.9595,2,168.3,9,3043,4.49,0.9972,3065.7,14,1.0,11,2,2,221,0.020208,0.1688,183.0986,20,5.2,0.0996,0.0436,1,1,0,0
62,4959,3133,2,5,1,1.9839,2,170.4,3115,0,4.56,1.0198,3072.1,18,1.0,14,5,2,231,0.019987,0.1412,233.7662,21,4.6,0.0908,0.031,1,0,0,0
63,4956,3070,1,4,1,1.9547,2,172.0,3,3062,4.48,0.9994,3071.9,8,1.0,12,1,3,231,0.01886,0.1395,102.5641,22,6.0,0.0897,0.0303,0,0,0,0
64,4953,3026,1,3,1,1.9544,2,167.8,2,3024,4.44,0.9865,3067.6,2,1.0,11,1,2,231,0.021534,0.1127,30.7692,23,6.9,0.0986,0.0212,0,1,0,0
65,4950,3085,1,4,1,1.9855,2,173.2,3079,0,4.5,1.0051,3069.2,6,1.0,14,4,1,233,0.019066,0.1333,58.8235,24,6.2,0.0796,0.0284,0,0,0,0
66,4945,3064,0,0,0,1.973,2,167.0,0,3059,4.45,0.9985,3068.7,5,1.0,12,0,2,223,0.022298,0.1757,71.4286,25,8.2,0.0878,0.037,0,0,0,0
67,4943,2987,1,5,3,1.9078,1,171.0,6,2971,4.41,0.9758,3060.9,16,1.0,13,7,6,266,0.017016,0.1111,231.8841,26,6.7,0.0679,0.0258,1,1,0,0
68,4939,3130,1,3,1,1.9665,1,168.1,3115,0,4.57,1.0204,3067.5,15,1.0,18,10,5,273,0.014313,0.0824,186.6667,27,5.4,0.0627,0.0162,0,0,0,0
69,4934,3106,0,0,3,1.97,2,170.6,3094,0,4.55,1.0113,3071.2,12,1.0,14,0,4,262,0.017221,0.1263,146.3415,28,7.6,0.0807,0.026,0,0,0,0
70,4933,3044,3,5,1,1.9865,1,169.9,9,3023,4.51,0.992,3068.6,21,1.0,18,9,5,309,0.01408,0.1429,214.0482,29,6.5,0.0597,0.03,1,0,0,0
71,4931,3070,1,5,3,1.9918,1,167.7,3052,0,4.45,1.0004,3068.7,18,1.0,17,5,6,318,0.012404,0.0943,202.2472,30,6.5,0.058,0.0182,1,1,0,0
72,4929,3009,0,0,3,1.9899,2,171.4,1,3003,4.45,0.9824,3063.0,6,1.0,13,1,5,277,0.016755,0.1053,58.8235,31,7.2,0.0772,0.0229,0,1,0,0
73,4927,3033,0,0,3,1.9904,1,167.8,1,3032,4.49,0.9911,3060.2,1,1.0,10,1,4,226,0.019565,0.1618,0.0,32,9.6,0.1005,0.042,0,0,0,0
74,4924,3050,0,0,3,1.9915,1,173.5,3,3047,4.45,0.997,3059.2,3,1.0,11,3,2,220,0.0249,0.1818,32.2581,33,9.3,0.101,0.0419,0,0,0,0
75,4923,2945,1,3,3,1.9727,1,167.4,3,2942,4.38,0.9661,3048.3,3,1.0,8,1,4,209,0.022133,0.1698,65.2174,34,11.1,0.1283,0.0362,0,1,0,0
76,4921,3024,3,5,1,1.9661,1,174.7,15,2999,4.43,0.9928,3046.0,25,1.0,14,12,6,273,0.016605,0.125,287.5,35,6.6,0.0871,0.0258,2,1,0,0
77,4920,3024,2,4,3,1.9342,2,170.3,18,3001,4.47,0.9935,3043.9,23,1.0,12,2,4,267,0.01777,0.1089,236.5591,33,5.4,0.0931,0.0243,0,1,0,0
78,4919,2917,0,0,3,1.9287,2,176.5,10,2902,4.37,0.9621,3031.8,15,1.0,11,0,1,211,0.024285,0.1781,191.7808,34,6.6,0.1068,0.0332,0,0,0,0
79,4917,3013,0,0,3,1.9774,1,171.4,4,3009,4.37,0.9944,3030.0,4,1.0,11,0,0,211,0.02407,0.1525,67.7966,35,7.6,0.0983,0.03,0,0,0,0
80,4915,3047,0,0,3,1.9839,1,173.9,3047,0,4.45,1.0051,3031.7,0,1.0,10,0,1,211,0.024611,0.1765,0.0,36,9.1,0.1098,0.0351,0,0,0,0
81,4912,2981,0,0,3,1.9926,1,170.4,0,2981,4.34,0.9849,3026.8,0,1.0,8,0,2,203,0.025878,0.1636,0.0,37,11.6,0.1236,0.0339,0,0,0,0
82,4911,2936,1,3,3,1.9502,1,168.3,0,2936,4.41,0.9728,3018.2,0,1.0,7,1,2,171,0.030962,0.225,0.0,38,12.6,0.14,0.0398,0,0,0,0
83,4910,3089,1,5,3,1.9261,1,169.3,3085,0,4.49,1.0215,3025.0,5,1.0,8,1,0,181,0.027667,0.1846,76.9231,39,11.9,0.1256,0.0282,1,0,0,0
84,4910,3023,0,0,3,1.9591,2,166.4,0,3023,4.36,0.9994,3024.8,0,1.0,6,0,2,181,0.030602,0.2542,0.0,40,13.2,0.1627,0.0574,0,1,0,0
85,4907,3019,2,5,3,1.9363,1,173.7,7,3012,4.46,0.9983,3024.3,7,1.0,6,2,2,177,0.031195,0.1961,111.1111,41,11.7,0.1569,0.0335,1,1,0,0
86,4905,3096,2,3,3,1.9853,1,167.9,3087,0,4.59,1.0214,3031.1,9,1.0,11,7,2,179,0.020678,0.1404,176.4706,42,6.9,0.0912,0.028,0,0,0,0
87,4905,3056,1,4,3,1.9457,2,166.0,3047,0,4.56,1.0074,3033.5,9,1.0,12,1,0,192,0.023502,0.1343,142.8571,43,7.2,0.0985,0.0325,0,0,0,0
88,4905,2927,1,3,3,1.9431,2,174.4,7,2917,4.36,0.9681,3023.3,10,1.0,12,5,5,240,0.017641,0.1375,93.8592,44,7.9,0.0775,0.0247,0,0,0,0
89,4905,3024,2,4,1,1.8667,2,168.1,3011,0,4.43,1.0002,3023.4,13,1.0,17,6,1,259,0.016699,0.1042,129.0323,45,6.3,0.075,0.0231,0,0,0,0
90,4905,3098,1,3,1,1.8662,2,176.6,3092,0,4.56,1.0226,3030.6,7,1.0,11,1,7,243,0.019139,0.1622,90.9091,14,5.6,0.0946,0.0338,0,1,0,0
91,4903,3063,0,0,3,1.8016,2,166.6,3057,0,4.5,1.0097,3033.7,6,1.0,11,1,1,210,0.024028,0.1803,84.7458,15,5.3,0.1189,0.0455,0,0,0,0
92,4903,2999,0,0,3,1.784,1,176.3,3,2996,4.41,0.9896,3030.4,3,1.0,9,0,2,191,0.025717,0.1622,85.7143,16,6.9,0.1216,0.037,0,0,0,0
93,4901,3007,0,0,3,1.7508,1,166.7,3,3004,4.52,0.993,3028.2,3,1.0,6,0,3,164,0.031082,0.1707,85.7143,17,8.0,0.1301,0.026,0,1,0,0
94,4899,3006,2,5,1,1.8905,1,168.1,7,2991,4.5,0.9934,3026.0,15,1.0,9,5,2,177,0.022231,0.1961,306.1224,18,6.0,0.1029,0.0443,1,0,0,0
95,4899,2994,0,0,1,1.8813,1,173.9,3,2991,4.45,0.9904,3023.0,3,1.0,9,0,0,169,0.028878,0.18,60.0,19,7.0,0.125,0.0328,0,0,0,0
96,4899,2983,1,4,3,1.9068,1,165.7,5,2974,4.4,0.988,3019.2,9,1.0,15,7,1,220,0.019516,0.1311,157.8947,20,4.8,0.0943,0.0296,0,0,0,0
97,4898,3071,1,3,3,1.8742,1,177.7,3062,0,4.49,1.0155,3024.1,9,1.0,14,4,5,244,0.018534,0.1429,132.3529,21,5.4,0.0714,0.0294,0,0,0,0
98,4898,3012,3,5,1,1.8231,2,166.9,7,2990,4.48,0.9964,3023.0,22,1.0,17,6,3,282,0.014608,0.0928,247.0588,22,4.9,0.0619,0.02,1,0,0,0
99,4896,3106,4,5,1,1.9544,2,174.5,3070,0,4.59,1.0251,3031.0,37,1.0,21,8,4,364,0.012054,0.0662,273.4375,23,4.7,0.0546,0.0116,2,0,0,0
100,4894,3038,0,0,3,1.9501,2,166.5,3018,0,4.5,1.0021,3031.6,20,1.0,25,7,3,385,0.011451,0.109,133.3333,24,4.8,0.0614,0.0194,0,0,0,0
101,4894,3054,0,0,3,1.9728,1,173.8,3041,0,4.51,1.0067,3033.8,13,1.0,18,0,7,380,0.011642,0.1207,126.2136,25,6.3,0.0675,0.0222,0,1,0,0
102,4893,3016,0,0,3,1.9943,1,169.9,3,3008,4.52,0.9947,3032.1,8,1.0,14,0,4,295,0.015431,0.131,105.2632,26,7.4,0.0635,0.0237,0,0,0,0
103,4892,3009,0,0,3,1.9774,1,166.8,4,3005,4.44,0.9931,3029.9,4,1.0,12,1,3,250,0.019501,0.1216,44.1176,27,8.8,0.0946,0.0241,0,0,0,0
104,4891,3036,1,5,3,1.9728,1,174.2,3028,0,4.42,1.0018,3030.5,8,1.0,12,1,1,241,0.01973,0.1507,112.6761,28,9.5,0.092,0.0328,1,0,0,0
105,4889,2910,1,3,3,1.9797,1,167.4,0,2901,4.34,0.9639,3019.0,9,1.0,12,3,3,225,0.020913,0.1507,125.0,29,9.2,0.0913,0.0323,0,1,0,0
106,4889,2961,1,5,3,1.9362,2,176.9,0,2951,4.48,0.9826,3013.5,10,1.0,11,1,2,245,0.021498,0.1266,131.5789,30,10.5,0.0976,0.0256,1,0,0,0
107,4889,3023,2,3,3,1.9469,2,166.7,3014,0,4.46,1.0029,3014.4,9,1.0,13,4,2,265,0.018265,0.2065,105.8824,31,8.2,0.0901,0.043,0,0,0,0
108,4888,3081,0,0,3,1.976,2,172.1,3077,0,4.53,1.0203,3020.8,5,1.0,12,0,1,246,0.019999,0.1579,66.6667,32,9.9,0.0921,0.0309,0,0,0,0
109,4888,2945,1,3,3,1.9266,1,166.4,0,2938,4.36,0.9772,3013.6,7,1.0,10,2,4,242,0.020587,0.2667,142.8571,33,8.9,0.1333,0.0643,0,2,0,0
110,4887,2950,2,5,3,1.9633,1,176.3,1,2939,4.42,0.9809,3007.5,11,1.0,8,3,5,238,0.019524,0.1928,140.8451,34,8.5,0.1185,0.0415,2,1,0,0
111,4886,3000,1,3,3,1.9735,2,165.4,0,2992,4.42,0.9977,3006.8,8,1.0,8,2,2,186,0.026489,0.2206,112.9032,35,8.8,0.125,0.0501,0,0,0,0
112,4885,3011,1,3,3,1.9377,2,173.3,2999,0,4.45,1.0013,3007.2,12,1.0,9,6,5,205,0.022082,0.1538,175.4386,36,7.2,0.0985,0.0242,0,1,0,0
113,4883,2930,3,5,1,1.9229,2,168.7,11,2911,4.43,0.9767,2999.9,19,1.0,11,3,1,208,0.021119,0.1282,267.6056,37,6.5,0.0949,0.0224,1,1,0,0
114,4882,2985,1,3,3,1.9629,2,166.4,15,2967,4.44,0.9955,2998.4,18,1.0,10,3,4,215,0.021338,0.2162,257.5758,38,7.6,0.1351,0.0493,0,1,0,0
115,4878,2962,1,5,3,1.9756,2,176.4,11,2947,4.47,0.989,2995.0,15,1.0,10,1,1,195,0.026671,0.1571,223.8806,39,8.3,0.1143,0.035,1,0,0,0
116,4873,2987,1,4,3,1.9749,2,166.4,14,2973,4.5,0.9976,2994.2,14,1.0,9,1,2,203,0.022646,0.1607,269.2308,40,8.8,0.1143,0.0297,0,0,0,0
117,4871,2962,0,0,3,1.9489,2,174.4,10,2952,4.49,0.9903,2991.1,10,1.0,8,0,1,160,0.028734,0.2031,161.2903,41,10.6,0.125,0.0366,0,0,0,0
118,4864,3085,0,0,3,1.8073,1,167.0,3084,0,4.53,1.0301,3000.7,7,1.0,8,0,0,159,0.031844,0.1746,111.1111,42,11.6,0.127,0.0384,0,0,0,0
119,4858,2981,2,4,1,1.773,1,174.4,9,2972,4.46,0.9941,2998.8,9,1.0,8,3,3,188,0.025756,0.2281,148.1481,43,11.1,0.0921,0.0637,0,1,0,0
120,4854,3053,2,5,3,1.8836,1,166.9,3040,0,4.47,1.0163,3003.9,13,1.0,11,5,2,203,0.023767,0.1571,200.0,44,6.9,0.0821,0.0315,1,1,0,0
121,4853,2931,1,3,1,1.9474,2,175.5,6,2917,4.46,0.978,2997.0,14,1.0,12,4,3,215,0.020631,0.1525,226.4151,45,7.1,0.1017,0.0312,0,0,0,0
122,4853,2987,1,4,3,1.9893,2,164.3,8,2970,4.46,0.997,2996.0,17,1.0,13,5,4,226,0.019099,0.1375,229.7297,46,7.2,0.0594,0.0291,0,0,0,0
123,4852,2998,0,0,1,1.9874,2,167.1,2992,0,4.52,1.0006,2996.2,6,1.0,17,6,2,242,0.016714,0.1029,93.75,47,6.3,0.0735,0.0231,0,0,0,0
124,4852,3016,2,6,3,1.9687,1,175.4,3004,0,4.46,1.006,2998.1,12,1.0,16,7,8,304,0.014941,0.1333,95.3478,18,3.8,0.0794,0.0312,0,1,0,0
125,4851,3046,3,4,3,1.9922,1,167.6,3033,0,4.54,1.0144,3002.7,13,1.0,19,6,3,291,0.014518,0.1165,136.8421,19,3.9,0.0485,0.0228,0,0,0,0
126,4848,3006,0,0,3,1.8958,2,170.9,3001,0,4.47,1.001,3003.0,5,1.0,13,0,6,272,0.018842,0.1481,69.4444,20,5.2,0.07,0.0316,0,0,0,0
127,4846,2944,0,0,3,1.9447,1,168.1,3,2937,4.45,0.9822,2997.4,7,1.0,14,3,2,245,0.019415,0.1081,100.0,21,5.6,0.0766,0.0216,0,0,0,0
128,4846,3003,2,5,3,1.9196,1,175.9,2993,0,4.5,1.0017,2997.9,10,1.0,14,2,2,271,0.018838,0.1477,119.0476,22,6.0,0.1159,0.041,2,0,0,0
129,4845,2903,0,0,3,1.8899,1,168.4,0,2903,4.28,0.9713,2988.9,0,1.0,12,0,2,252,0.02035,0.1538,0.0,23,6.6,0.1,0.0379,0,1,0,0
130,4845,2982,1,5,3,1.893,1,172.5,0,2977,4.44,0.9979,2988.2,5,1.0,11,1,2,234,0.020635,0.1458,106.383,14,5.6,0.1042,0.0398,1,1,0,0
131,4841,3012,2,4,3,1.9137,1,170.3,3004,0,4.55,1.0072,2990.5,8,1.0,11,2,2,246,0.019522,0.1159,123.0769,15,5.9,0.087,0.0276,0,0,0,0
132,4838,2942,1,3,1,1.9372,2,167.2,5,2937,4.39,0.9853,2985.9,5,1.0,12,3,2,252,0.018525,0.1364,78.125,16,5.8,0.0909,0.0265,0,0,0,0
133,4835,2967,1,5,3,1.9439,2,176.8,5,2957,4.46,0.9943,2984.1,10,1.0,12,3,3,273,0.018143,0.172,93.0233,17,5.7,0.0914,0.0362,1,1,0,0
134,4833,3002,0,0,3,1.9849,2,167.0,2999,0,4.44,1.0054,2985.8,3,1.0,8,0,4,193,0.027366,0.2069,53.5714,10,4.4,0.1121,0.044,0,0,0,0
135,4832,2973,0,0,3,1.9254,1,175.4,4,2969,4.47,0.9961,2984.6,4,1.0,8,1,1,183,0.025878,0.2766,66.6667,11,5.4,0.0851,0.0664,0,0,0,0
136,4828,2948,0,0,3,1.8962,1,165.5,0,2948,4.47,0.9889,2981.1,0,1.0,7,0,1,174,0.027497,0.1944,0.0,12,6.6,0.1319,0.0364,0,0,0,0
137,4826,2814,1,3,1,1.8776,1,173.9,0,2814,4.33,0.949,2965.2,0,1.0,8,1,0,168,0.028884,0.1628,0.0,13,6.6,0.1453,0.0258,0,0,0,0
138,4822,2871,1,4,1,1.9698,1,166.8,4,2867,4.35,0.9712,2956.2,4,1.0,8,2,2,193,0.027955,0.2041,65.2174,14,6.4,0.1156,0.0497,0,1,0,0
139,4821,3043,0,0,3,1.9902,2,169.9,3052,0,4.51,1.0292,2965.3,0,1.0,7,0,1,161,0.033215,0.2391,0.0,15,6.9,0.1087,0.0516,0,1,0,0
140,4821,2907,1,5,1,1.9964,1,167.5,5,2902,4.44,0.9822,2959.8,5,1.0,8,1,0,155,0.030623,0.2034,84.7458,16,6.9,0.1695,0.044,1,0,0,0
141,4820,2879,2,5,1,1.972,1,173.0,0,2870,4.41,0.9752,2952.1,9,1.0,10,4,2,197,0.024593,0.1613,133.3333,17,6.3,0.1411,0.0421,1,0,0,0
