window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6125,18,6,0,1.9983,0,18.1,0,0,6.59,1.0,6125.0,640,1.0,401,602,201,2135,0.000904,0.0077,393.4729,0,0.0,0.0,0.0011,0,0,0,0,0.033173,0.015625,64,0.529,0.0332,0.2571,0.003
2,5000,3725,3,5,0,1.9985,0,17.0,517,3215,5.21,0.8267,4548.3,510,1.0,379,12,34,2177,0.001008,0.0096,398.9028,1,1.0,0.0078,0.0011,2,0,0,0,0.029922,0.015625,64,0.4778,0.0631,0.2425,0.003113
3,5000,3434,2,5,0,1.9986,0,16.9,287,3146,4.9,0.8628,3999.7,288,1.0,307,2,74,2104,0.001066,0.0078,285.998,2,2.0,0.0066,0.0014,2,0,0,0,0.031128,0.015625,64,0.498,0.0857,0.2292,0.003224
4,5000,3132,0,0,1,1.9986,0,16.7,79,3090,4.57,0.8641,3667.4,42,1.0,268,1,40,1853,0.001248,0.0148,60.1173,3,3.0,0.0101,0.0023,0,0,0,0,0.03629,0.015625,62,0.5694,0.122,0.2312,0.003331
5,5000,3106,2,5,0,1.9986,0,16.5,1,3092,4.44,0.8925,3480.3,14,1.0,238,8,38,1788,0.001277,0.0177,21.8069,4,3.9,0.0092,0.0024,1,0,0,0,0.042836,0.015625,63,0.6352,0.1618,0.2394,0.003434
6,5000,3099,2,5,0,1.9985,1,16.6,7,3080,4.44,0.9192,3371.3,19,1.0,218,10,30,1729,0.001304,0.0147,32.9289,5,4.7,0.0101,0.0027,1,0,0,0,0.04085,0.015625,62,0.6175,0.1978,0.2427,0.003529
7,5000,3081,0,0,1,1.9958,2,16.6,0,3076,4.43,0.934,3298.8,5,1.0,195,0,23,1628,0.001357,0.0172,9.1241,6,5.7,0.0123,0.003,0,0,0,0,0.049914,0.015625,61,0.687,0.2408,0.2502,0.003616
8,5000,3108,1,4,0,1.9882,1,16.6,1,3107,4.5,0.9544,3256.4,1,1.0,172,2,25,1496,0.001316,0.0192,2.0367,7,6.6,0.009,0.0031,0,0,0,0,0.05,0.015625,59,0.6875,0.2908,0.2618,0.003693
9,5000,3105,1,4,1,1.9838,1,16.7,2,3100,4.51,0.9625,3226.1,5,1.0,160,3,15,1474,0.001427,0.0251,6.0976,8,7.6,0.0164,0.0043,0,0,0,0,0.073359,0.015625,58,0.787,0.3352,0.2736,0.00376
10,5000,3122,0,0,0,1.9891,2,16.8,0,3122,4.51,0.9734,3207.2,0,1.0,147,0,13,1372,0.001444,0.027,0.0,9,8.6,0.0154,0.004,0,0,0,0,0.058427,0.015625,57,0.7326,0.3936,0.2825,0.003814
11,5000,3096,2,4,1,1.9791,1,16.8,9,3087,4.49,0.9709,3188.6,9,1.0,138,6,15,1345,0.001415,0.028,21.8447,10,9.3,0.0152,0.0042,0,0,0,0,0.044289,0.015625,57,0.6472,0.4332,0.2885,0.003856
12,5000,3061,0,0,1,1.9796,1,16.6,0,3061,4.45,0.9659,3169.0,0,1.0,124,0,14,1239,0.001565,0.0243,0.0,11,10.3,0.0142,0.0044,0,0,0,0,0.065693,0.015625,52,0.7622,0.4673,0.2995,0.003884
13,5000,3112,0,0,0,1.9693,1,16.4,0,3112,4.43,0.9845,3160.9,0,1.0,115,0,9,1175,0.001551,0.0305,0.0,12,11.4,0.0178,0.0052,0,0,0,0,0.057927,0.015625,52,0.7303,0.5159,0.3089,0.003898
14,5000,3038,2,5,1,1.9781,1,16.7,2,3032,4.41,0.9661,3144.5,6,1.0,109,2,8,1128,0.001602,0.0358,20.202,13,12.1,0.0154,0.0055,1,0,0,0,0.068404,0.015625,49,0.7716,0.5681,0.3182,0.003898
15,5000,3178,1,5,3,1.9728,1,17.2,3173,0,4.56,1.0093,3148.7,5,1.0,106,1,4,1112,0.001647,0.0302,14.2045,14,13.0,0.0209,0.0059,1,0,0,0,0.057692,0.015625,49,0.7292,0.6219,0.3261,0.003884
16,5000,3016,0,0,3,1.9578,2,20.5,0,3016,4.41,0.9626,3133.1,0,1.0,99,0,7,1056,0.001579,0.0307,0.0,15,14.0,0.0162,0.0056,0,0,0,0,0.075085,0.015625,49,0.7919,0.697,0.3342,0.003856
17,5000,3177,1,3,3,1.9872,1,16.9,3174,0,4.55,1.0124,3137.9,3,1.0,89,1,11,984,0.001734,0.0513,11.2782,16,14.7,0.0188,0.008,0,0,0,0,0.091575,0.015625,45,0.8294,0.7556,0.3463,0.003814
18,5000,3131,2,5,0,1.984,1,19.9,3,3114,4.49,0.998,3137.2,17,1.0,86,7,10,976,0.001981,0.0459,62.0438,17,14.5,0.0205,0.0073,2,0,0,0,0.053004,0.015625,41,0.7052,0.7944,0.3503,0.00376
19,5000,3131,0,0,3,1.9428,2,19.9,8,3118,4.53,0.9982,3136.6,13,1.0,85,5,6,961,0.001891,0.0354,43.3333,18,14.6,0.0158,0.007,0,0,0,0,0.073955,0.015625,41,0.7887,0.8684,0.3563,0.003693
