window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6159,15,6,0,1.9987,0,18.2,0,0,6.65,1.0,6159.0,656,1.0,403,621,218,2188,0.000893,0.0071,404.439,0,0.0,0.0051,0.0011,4,0,0,0,0.036389,0.015625,64,0.5706,0.0364,0.2517,0.003
2,5000,3754,3,5,0,1.9987,0,17.0,482,3267,5.25,0.8288,4588.3,487,1.0,381,13,35,2252,0.000987,0.009,381.8898,1,1.0,0.007,0.0012,2,0,0,0,0.035993,0.015625,64,0.5659,0.0672,0.2271,0.003113
3,5000,3322,2,5,0,1.9987,0,16.9,260,3068,4.77,0.8446,3971.2,254,1.0,288,4,97,2189,0.001069,0.0092,268.0085,2,2.0,0.0063,0.0016,2,0,0,0,0.033501,0.015625,64,0.5336,0.0946,0.2347,0.003224
4,5000,3120,0,0,3,1.9987,0,16.6,41,3099,4.55,0.8629,3638.7,21,1.0,254,0,34,1850,0.001302,0.0185,31.9635,3,2.9,0.011,0.0026,0,0,0,0,0.038462,0.015625,64,0.5938,0.1324,0.2354,0.003331
5,5000,3061,2,4,0,1.9987,0,16.7,0,3051,4.45,0.8882,3446.1,10,1.0,225,7,36,1723,0.001329,0.0201,17.8253,4,3.8,0.0077,0.0027,0,0,0,0,0.040201,0.015625,63,0.6113,0.1676,0.245,0.003434
6,5000,3114,1,5,0,1.999,1,16.7,0,3105,4.51,0.9292,3351.2,9,1.0,204,1,22,1654,0.00131,0.0185,17.1756,5,4.8,0.0107,0.003,1,0,0,0,0.035055,0.015625,63,0.5543,0.2027,0.2486,0.003529
7,5000,3103,1,3,0,1.9991,2,16.7,5,3093,4.43,0.9434,3289.2,10,1.0,187,3,20,1607,0.001349,0.0211,17.9283,6,5.8,0.0115,0.0033,0,0,0,0,0.057471,0.015625,60,0.7281,0.2601,0.26,0.003616
8,5000,3113,0,0,1,1.9982,2,16.7,3,3110,4.47,0.9578,3250.0,3,1.0,170,0,17,1514,0.001474,0.0236,6.1475,7,6.8,0.0135,0.0039,0,0,0,0,0.047151,0.015625,59,0.6686,0.2935,0.2684,0.003693
9,5000,3092,0,0,0,1.9971,1,16.8,3,3089,4.5,0.9607,3218.4,3,1.0,162,0,8,1455,0.001409,0.0217,6.0852,8,7.8,0.0125,0.0038,0,0,0,0,0.053254,0.015625,59,0.7066,0.3369,0.2733,0.00376
10,5000,3015,0,0,3,1.9963,1,16.7,3,3012,4.49,0.9477,3181.4,3,1.0,154,0,8,1410,0.001385,0.0215,6.6519,9,8.8,0.0117,0.0041,0,0,0,0,0.064378,0.015625,59,0.7573,0.3756,0.2767,0.003814
11,5000,3122,0,0,3,1.9963,1,16.5,7,3115,4.48,0.9844,3171.5,7,1.0,142,4,16,1336,0.001401,0.0293,16.3934,10,9.5,0.014,0.0046,0,0,0,0,0.058691,0.015625,58,0.7338,0.4027,0.2823,0.003856
12,5000,3069,0,0,3,1.9942,1,16.8,4,3065,4.45,0.9725,3155.8,4,1.0,132,0,10,1269,0.001354,0.0219,10.0756,11,10.5,0.0151,0.0044,0,0,0,0,0.043796,0.015625,58,0.6432,0.4416,0.2866,0.003884
13,5000,3102,1,4,0,1.9882,1,16.7,8,3094,4.4,0.9854,3148.1,8,1.0,122,1,11,1220,0.001406,0.023,20.9974,12,11.4,0.0133,0.005,0,0,0,0,0.043367,0.015625,57,0.6397,0.4809,0.2918,0.003898
14,5000,3127,0,0,1,1.9791,1,16.6,5,3122,4.47,0.9942,3145.3,5,1.0,116,1,7,1189,0.00152,0.0247,12.9199,13,12.3,0.0159,0.0049,0,0,0,0,0.046914,0.015625,57,0.6669,0.5194,0.2954,0.003898
15,5000,3078,2,5,1,1.9711,1,16.5,9,3064,4.49,0.9812,3136.9,14,1.0,105,2,13,1144,0.001688,0.0319,38.3562,14,13.1,0.0179,0.006,2,0,0,0,0.050532,0.015625,54,0.6908,0.5582,0.299,0.003884
16,5000,3102,0,0,1,1.9918,1,16.5,4,3098,4.49,0.9902,3132.8,4,1.0,97,0,8,1080,0.001701,0.0299,12.3457,15,14.1,0.0195,0.0066,0,0,0,0,0.068657,0.015625,53,0.7724,0.6,0.3052,0.003856
17,5000,3010,0,0,0,1.9942,1,16.6,1,3009,4.38,0.965,3119.1,1,1.0,90,1,8,1032,0.00175,0.04,0.0,16,15.0,0.0212,0.0075,0,0,0,0,0.063333,0.015625,52,0.7533,0.6417,0.3075,0.003814
18,5000,3064,1,5,0,1.9975,1,16.8,0,3059,4.44,0.9842,3113.3,5,1.0,87,1,4,1006,0.001741,0.0311,17.6056,17,15.8,0.0213,0.0074,1,0,0,0,0.048443,0.015625,50,0.6775,0.6729,0.3085,0.00376
19,5000,3010,1,5,3,1.953,1,16.5,2,2994,4.43,0.97,3103.0,16,1.0,87,7,7,1021,0.00187,0.0374,51.9481,18,15.9,0.0232,0.007,1,0,0,0,0.05919,0.015625,50,0.736,0.7258,0.3084,0.003693
20,5000,3132,0,0,3,1.9261,2,16.5,3127,0,4.43,1.0085,3105.7,5,1.0,81,0,6,952,0.001945,0.0336,17.1233,19,16.8,0.0227,0.0073,0,0,0,0,0.053691,0.015625,50,0.709,0.7627,0.3072,0.003616
21,5000,3192,2,5,3,1.8956,1,16.5,3184,0,4.56,1.0254,3114.1,9,1.0,77,4,8,961,0.001877,0.042,28.4698,20,17.5,0.0205,0.0084,1,0,0,0,0.055944,0.015625,51,0.7207,0.8152,0.3079,0.003529
22,5000,3088,3,5,3,1.8928,1,16.6,9,3069,4.5,0.9924,3111.6,19,1.0,76,3,4,962,0.002157,0.0457,59.5611,21,17.9,0.0234,0.0091,2,0,0,0,0.051829,0.015625,49,0.6985,0.8518,0.306,0.003434
23,5000,3164,0,0,3,1.9075,2,16.5,3150,0,4.53,1.0152,3116.6,14,1.0,73,0,3,938,0.002169,0.0445,48.7805,22,18.8,0.0233,0.0092,0,0,0,0,0.05137,0.015625,48,0.6958,0.886,0.3056,0.003331
24,5000,3049,1,5,3,1.9713,1,16.5,13,3026,4.43,0.9803,3110.1,23,1.0,74,5,4,953,0.00219,0.0493,77.4411,23,18.9,0.0228,0.0089,1,0,0,0,0.078947,0.015625,48,0.8021,0.9222,0.3068,0.003224
25,5000,3120,2,5,3,1.9666,1,16.5,3100,0,4.48,1.0029,3111.1,20,1.0,73,2,3,961,0.002235,0.0396,68.9655,24,19.4,0.0228,0.0093,2,0,0,0,0.066007,0.015625,47,0.7633,0.9585,0.3091,0.003113
26,5000,3163,0,0,3,1.9479,2,16.8,3149,0,4.59,1.0151,3116.0,14,1.0,67,0,6,936,0.002002,0.0505,52.0446,25,20.6,0.0211,0.0097,0,0,0,0,0.054152,0.015625,45,0.7115,0.9838,0.3114,0.003
27,5000,3153,1,4,3,1.9088,1,16.9,3144,0,4.55,1.0107,3119.5,9,1.0,61,1,7,865,0.002086,0.0417,38.2979,26,21.1,0.0229,0.01,0,1,0,0,0.0625,0.015625,44,0.75,1.0046,0.3126,0.002887
