window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6116,10,5,0,1.9974,0,18.1,0,0,6.61,1.0,6116.0,586,1.0,367,561,194,1969,0.000965,0.0064,407.6655,0,0.0,0.0011,0.0011,1,0,0,0,0.034685,0.015625,64,0.5495,0.0347,0.2329,0.003
2,5000,3757,1,3,0,1.9974,0,17.0,484,3283,5.29,0.8304,4566.7,474,1.0,353,18,32,1995,0.001093,0.0069,395.0,1,1.0,0.0025,0.0012,0,0,0,0,0.040379,0.015625,64,0.613,0.0751,0.2259,0.003113
3,5000,3463,1,4,0,1.9974,0,16.8,252,3228,4.88,0.8657,4025.8,235,1.0,279,1,75,1898,0.001124,0.0071,266.7423,2,2.0,0.0018,0.0014,0,0,0,0,0.054416,0.015625,63,0.7129,0.1295,0.2424,0.003224
4,5000,3091,3,5,0,1.9974,0,16.7,64,3055,4.47,0.8524,3665.1,36,1.0,240,3,42,1639,0.001401,0.0164,57.8778,3,2.9,0.0134,0.0026,2,0,0,0,0.04918,0.015625,62,0.6823,0.1787,0.2538,0.003331
5,5000,3117,0,0,3,1.9973,0,16.6,4,3113,4.53,0.8951,3482.4,4,1.0,208,0,32,1519,0.001528,0.0226,7.9051,4,3.9,0.0151,0.0032,0,0,0,0,0.05283,0.015625,61,0.7042,0.2126,0.2673,0.003434
6,5000,3122,0,0,0,1.9975,1,16.6,5,3112,4.47,0.9238,3379.4,10,1.0,187,6,27,1442,0.001498,0.0168,19.3798,5,4.8,0.0075,0.0028,0,0,0,0,0.046729,0.015625,61,0.6656,0.2481,0.2733,0.003529
7,5000,3110,1,5,0,1.9949,1,16.6,1,3102,4.51,0.939,3312.1,8,1.0,175,5,17,1408,0.001466,0.0213,15.5556,6,5.7,0.009,0.0033,1,0,0,0,0.042553,0.015625,60,0.6328,0.2864,0.2747,0.003616
8,5000,3066,1,5,0,1.9947,1,16.6,5,3061,4.46,0.9412,3257.4,5,1.0,158,2,19,1365,0.001585,0.0302,9.78,7,6.7,0.0148,0.004,1,0,0,0,0.055684,0.015625,59,0.7194,0.3216,0.2848,0.003693
9,5000,3100,0,0,1,1.9905,2,16.7,3,3097,4.45,0.961,3225.9,3,1.0,139,3,22,1251,0.001719,0.0223,7.7922,8,7.6,0.0174,0.0043,0,0,0,0,0.052109,0.015625,54,0.7001,0.349,0.2904,0.00376
10,5000,3193,3,5,0,1.9874,1,16.3,10,3174,4.56,0.9916,3219.9,19,1.0,132,11,18,1234,0.001669,0.0276,45.2381,9,8.1,0.0154,0.0045,1,0,0,0,0.046083,0.015625,55,0.6609,0.3856,0.2921,0.003814
