window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6075,14,8,0,1.9982,0,18.1,0,0,6.53,1.0,6075.0,605,1.0,375,568,193,2136,0.00098,0.0122,389.0675,0,0.0,0.0051,0.0013,2,0,0,0,0.033469,0.015625,64,0.5331,0.0335,0.263,0.003
2,5000,3721,2,4,0,1.9982,0,17.1,464,3263,5.24,0.8296,4531.0,458,1.0,357,11,29,2176,0.001088,0.0118,367.8715,1,1.0,0.0065,0.0013,0,0,0,0,0.034632,0.015625,63,0.5488,0.0651,0.2601,0.003113
3,5000,3376,0,0,1,1.9982,0,16.8,270,3130,4.88,0.8574,3965.5,246,1.0,275,4,86,2075,0.001125,0.0105,272.6257,2,2.0,0.0057,0.0016,0,0,0,0,0.034091,0.015625,62,0.5417,0.0991,0.2607,0.003224
4,5000,3088,1,3,0,1.9981,0,16.6,58,3064,4.49,0.8605,3628.1,24,1.0,236,1,40,1737,0.001398,0.0165,38.7722,3,2.9,0.0105,0.0024,0,0,0,0,0.038922,0.015625,61,0.5986,0.1336,0.2729,0.003331
5,5000,3097,1,3,0,1.998,0,16.5,0,3093,4.43,0.8974,3451.1,4,1.0,212,3,27,1638,0.001404,0.0229,6.8966,4,3.9,0.0131,0.003,0,0,0,0,0.052373,0.015625,60,0.7017,0.163,0.2877,0.003434
6,5000,3099,1,5,0,1.9975,2,16.4,0,3089,4.51,0.9249,3350.5,10,1.0,187,6,31,1548,0.001467,0.0217,19.2308,5,4.8,0.0108,0.003,1,0,0,0,0.064982,0.015625,59,0.7595,0.2163,0.2955,0.003529
7,5000,3047,1,5,0,1.992,2,16.4,4,3033,4.43,0.9305,3274.6,14,1.0,164,5,28,1430,0.001611,0.0268,30.1075,6,5.7,0.018,0.0042,1,0,0,0,0.05567,0.015625,58,0.7193,0.272,0.3047,0.003616
8,5000,3126,3,5,0,1.9913,2,16.2,9,3097,4.5,0.9643,3241.6,29,1.0,145,3,22,1358,0.001748,0.0294,59.6708,7,6.6,0.0151,0.0045,3,0,0,0,0.043137,0.015625,58,0.6378,0.3033,0.3072,0.003693
9,5000,3123,0,0,1,1.9927,2,16.5,12,3106,4.51,0.9705,3217.9,17,1.0,132,8,21,1261,0.00185,0.0242,43.4783,8,7.3,0.0166,0.0044,0,0,0,0,0.045894,0.015625,58,0.6595,0.3372,0.3058,0.00376
10,5000,3098,3,5,0,1.9868,1,16.6,18,3072,4.48,0.9693,3196.1,26,1.0,131,8,9,1263,0.00178,0.0271,61.9048,9,7.9,0.0147,0.0047,1,0,0,0,0.042889,0.015625,58,0.6357,0.3801,0.3038,0.003814
