window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6172,7,5,0,1.9995,0,17.8,0,0,6.65,1.0,6172.0,601,1.0,379,585,206,2030,0.000975,0.007,387.7419,0,0.0,0.007,0.0011,1,0,0,0,0.034673,0.015625,63,0.5494,0.0347,0.2186,0.003
2,5000,3652,1,3,0,1.9996,0,16.8,482,3168,5.16,0.816,4512.0,484,1.0,353,14,40,2046,0.001062,0.0081,393.7908,1,1.0,0.0081,0.0012,0,0,0,0,0.031776,0.015625,63,0.5083,0.0664,0.2122,0.003113
3,5000,3330,2,5,0,1.9996,0,16.6,275,3081,4.82,0.8547,3939.5,249,1.0,296,6,63,1987,0.00108,0.0133,256.4367,2,1.9,0.0112,0.0015,1,0,0,0,0.037344,0.015625,63,0.5816,0.0905,0.2148,0.003224
4,5000,3176,2,5,0,1.9996,0,16.3,34,3155,4.65,0.8772,3641.3,21,1.0,252,2,46,1723,0.001352,0.0259,32.7613,3,2.9,0.0182,0.0028,1,0,0,0,0.04023,0.015625,63,0.6116,0.1164,0.229,0.003331
5,5000,3041,0,0,1,1.9997,0,16.3,2,3039,4.43,0.8837,3441.2,2,1.0,213,2,41,1552,0.001436,0.0159,1.8622,4,3.9,0.0112,0.0028,0,0,0,0,0.037102,0.015625,63,0.5789,0.1517,0.2292,0.003434
6,5000,3087,0,0,0,1.9997,1,16.4,0,3083,4.52,0.9243,3340.0,4,1.0,191,4,26,1441,0.001481,0.0168,7.9051,5,4.8,0.0125,0.003,0,0,0,0,0.041121,0.015625,61,0.62,0.1872,0.2398,0.003529
7,5000,3020,2,5,0,1.9981,1,16.4,8,3007,4.35,0.9264,3260.0,13,1.0,173,5,23,1389,0.001532,0.0278,27.1399,6,5.7,0.0159,0.0037,2,0,0,0,0.043651,0.015625,61,0.642,0.2117,0.2466,0.003616
8,5000,3013,0,0,1,1.9967,1,16.3,0,3008,4.39,0.9401,3205.1,5,1.0,154,0,19,1302,0.001621,0.0243,12.6263,7,6.7,0.0185,0.0041,0,0,0,0,0.038929,0.015625,60,0.5986,0.2442,0.2535,0.003693
9,5000,3237,3,5,0,1.9984,1,16.3,3227,0,4.57,1.0079,3211.5,10,1.0,145,3,12,1268,0.001627,0.0294,21.5054,8,7.5,0.0136,0.0039,1,0,0,0,0.044025,0.015625,60,0.6451,0.2882,0.2568,0.00376
10,5000,3069,1,5,0,1.9959,1,16.3,0,3059,4.51,0.9634,3185.6,10,1.0,125,1,21,1161,0.001795,0.0467,28.3286,9,8.4,0.02,0.006,1,0,0,0,0.057692,0.015625,57,0.7292,0.3195,0.2613,0.003814
11,5000,3168,1,3,0,1.9992,2,16.3,0,3153,4.59,0.9954,3182.7,15,1.0,122,9,12,1125,0.001809,0.0339,40.9836,10,8.8,0.0164,0.0052,0,0,0,0,0.057441,0.015625,56,0.728,0.3561,0.2673,0.003856
12,5000,3073,0,0,3,1.9915,2,16.2,6,3058,4.42,0.9707,3165.8,15,1.0,114,0,8,1082,0.001936,0.0383,42.735,11,9.8,0.018,0.0058,0,0,0,0,0.054645,0.015625,55,0.7141,0.3752,0.2722,0.003884
13,5000,2989,0,0,3,1.9883,1,16.2,6,2979,4.34,0.9518,3140.5,10,1.0,106,0,8,1042,0.001917,0.0447,33.1126,12,10.8,0.0265,0.0068,0,0,0,0,0.060703,0.015625,54,0.7426,0.4003,0.28,0.003898
14,5000,3144,3,5,3,1.9861,1,16.3,3131,0,4.57,1.001,3141.0,13,1.0,102,3,7,1043,0.001919,0.0318,38.806,13,11.6,0.0199,0.0058,1,0,0,0,0.046243,0.015625,53,0.6621,0.4235,0.2856,0.003898
15,5000,3060,1,5,1,1.9596,1,16.2,8,3050,4.49,0.9774,3130.9,10,1.0,95,3,10,993,0.00203,0.0346,28.8462,14,12.5,0.0224,0.0071,1,0,0,0,0.04717,0.015625,52,0.6688,0.4486,0.2917,0.003884
16,5000,3007,0,0,3,1.9656,2,16.2,8,2999,4.39,0.9649,3116.3,8,1.0,89,0,6,938,0.001879,0.0328,29.9625,15,13.4,0.0166,0.0065,0,0,0,0,0.051095,0.015625,50,0.6942,0.4755,0.2959,0.003856
17,5000,3147,1,3,3,1.9845,1,16.3,3137,0,4.53,1.0087,3119.7,10,1.0,82,1,8,893,0.002149,0.0493,35.8423,16,14.3,0.0293,0.0089,0,0,0,0,0.056338,0.015625,50,0.7227,0.5248,0.3028,0.003814
18,5000,3042,0,0,3,1.948,1,16.3,8,3034,4.41,0.9777,3111.5,8,1.0,76,0,6,855,0.002123,0.0506,35.7143,17,15.4,0.0277,0.0085,0,0,0,0,0.059072,0.015625,49,0.7355,0.5647,0.3097,0.00376
19,5000,3073,0,0,3,1.9585,1,16.3,4,3070,4.48,0.9891,3107.8,3,1.0,75,1,2,833,0.002018,0.0373,12.766,18,16.1,0.0212,0.0074,0,0,0,0,0.058091,0.015625,47,0.731,0.6228,0.3148,0.003693
20,5000,3114,0,0,3,1.9544,1,16.3,3113,0,4.39,1.0018,3108.4,1,1.0,72,1,4,820,0.002066,0.0425,0.0,19,17.0,0.0262,0.0087,0,0,0,0,0.057915,0.015625,46,0.7302,0.6503,0.3194,0.003616
21,5000,3022,1,3,3,1.9476,1,16.3,4,3018,4.38,0.9748,3100.1,4,1.0,67,3,8,782,0.002138,0.0385,17.6991,20,17.5,0.0237,0.0088,0,0,0,0,0.047009,0.015625,44,0.6676,0.6882,0.3248,0.003529
22,5000,3023,0,0,3,1.9358,1,16.3,0,3023,4.39,0.9774,3092.8,0,1.0,62,0,5,736,0.002165,0.0481,0.0,21,18.8,0.0309,0.0094,0,0,0,0,0.058824,0.015625,43,0.7344,0.7471,0.3322,0.003434
23,5000,3143,1,4,3,1.9313,1,16.3,3139,0,4.52,1.0147,3097.6,4,1.0,56,1,7,697,0.002493,0.0493,20.0,22,19.5,0.0339,0.0122,0,0,0,0,0.078818,0.015625,40,0.8018,0.8013,0.3393,0.003331
24,5000,3096,0,0,3,1.9168,1,16.3,7,3084,4.49,0.9995,3097.4,12,1.0,61,8,3,727,0.00227,0.0427,59.1133,23,18.8,0.0279,0.0084,0,0,0,0,0.056872,0.015625,42,0.7253,0.8486,0.3439,0.003224
25,5000,3111,1,3,3,1.9149,1,16.2,3099,0,4.46,1.004,3098.7,12,1.0,58,1,4,717,0.002446,0.0448,58.2524,24,19.6,0.0234,0.0095,0,0,0,0,0.089686,0.015625,40,0.8258,0.8935,0.3486,0.003113
26,5000,3057,3,4,1,1.9576,1,16.3,15,3042,4.47,0.9878,3094.7,15,1.0,57,4,5,725,0.002665,0.0754,77.7202,25,19.5,0.0262,0.0127,0,0,0,0,0.075377,0.015625,39,0.7927,0.9287,0.3537,0.003
