window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6124,15,5,0,1.9995,0,18.3,0,0,6.65,1.0,6124.0,604,1.0,373,582,209,2009,0.000963,0.0067,400.7963,0,0.0,0.0036,0.0011,1,0,0,0,0.040041,0.015625,64,0.6098,0.04,0.2532,0.003
2,5000,3719,0,0,1,1.9995,0,17.0,463,3258,5.22,0.8261,4544.0,461,1.0,355,8,26,2021,0.001114,0.0071,386.4208,1,1.0,0.0039,0.0012,0,0,0,0,0.041237,0.015625,64,0.6211,0.0813,0.2483,0.003113
3,5000,3379,0,0,0,1.9995,0,16.7,247,3150,4.79,0.8574,3977.0,229,1.0,304,8,59,1993,0.001085,0.0076,239.2894,2,1.9,0.0025,0.0014,0,0,0,0,0.048822,0.015625,64,0.68,0.1208,0.2432,0.003224
4,5000,3194,2,3,0,1.9995,0,16.7,44,3162,4.61,0.8748,3670.6,32,1.0,263,2,43,1750,0.001269,0.0161,50.7132,3,2.9,0.0161,0.0024,0,0,0,0,0.054252,0.015625,64,0.712,0.1751,0.2498,0.003331
5,5000,3092,2,5,0,1.9995,0,16.5,0,3082,4.46,0.8891,3477.7,10,1.0,222,5,46,1611,0.0014,0.0183,17.6056,4,3.8,0.0133,0.0028,1,0,0,0,0.043333,0.015625,63,0.6394,0.2084,0.2562,0.003434
6,5000,2960,0,0,1,1.9992,2,17.0,8,2947,4.4,0.8889,3329.8,13,1.0,196,8,34,1489,0.001439,0.0139,25.4777,5,4.7,0.01,0.0028,0,0,0,0,0.049801,0.015625,59,0.6862,0.2582,0.2679,0.003529
7,5000,3022,1,3,0,1.9968,1,16.4,4,3008,4.38,0.929,3252.9,14,1.0,175,4,25,1388,0.001507,0.0175,32.5581,6,5.6,0.011,0.0035,0,0,0,0,0.063596,0.015625,59,0.7543,0.3218,0.2815,0.003616
8,5000,3064,3,5,0,1.9962,1,16.4,4,3040,4.45,0.9543,3210.9,24,1.0,162,7,20,1365,0.00156,0.0193,49.3827,7,6.4,0.0162,0.0037,3,0,0,0,0.054054,0.015625,57,0.7109,0.3604,0.2928,0.003693
9,5000,3112,0,0,3,1.9961,2,16.3,6,3101,4.46,0.9752,3191.1,11,1.0,152,2,12,1325,0.001594,0.0322,22.5225,8,7.4,0.018,0.0041,0,0,0,0,0.060086,0.015625,56,0.74,0.4034,0.2975,0.00376
10,5000,3189,1,4,0,1.9911,1,16.3,8,3181,4.48,0.9995,3190.7,8,1.0,134,1,19,1208,0.001683,0.0263,19.9501,9,8.3,0.0153,0.0046,0,0,0,0,0.050119,0.015625,54,0.6882,0.4392,0.3023,0.003814
