window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6084,12,5,0,1.9992,0,22.3,0,0,6.61,1.0,6084.0,612,1.0,377,593,216,2037,0.000977,0.0065,397.1447,0,0.0,0.0055,0.0011,1,0,0,0,0.037924,0.015625,64,0.588,0.0379,0.2442,0.003
2,5000,3686,1,5,0,1.9993,0,17.2,481,3216,5.19,0.8262,4514.7,470,1.0,352,6,31,2047,0.001081,0.0096,395.4469,1,1.0,0.0071,0.0012,1,0,0,0,0.030829,0.015625,63,0.4932,0.0668,0.2284,0.003113
3,5000,3453,1,3,0,1.9993,0,16.9,255,3213,4.93,0.8702,3995.8,240,1.0,287,3,68,1969,0.001121,0.0092,248.4472,2,2.0,0.0059,0.0015,0,0,0,0,0.029289,0.015625,63,0.4665,0.0939,0.2272,0.003224
4,5000,3035,0,0,1,1.9992,0,16.9,55,3005,4.48,0.8457,3623.1,30,1.0,249,6,44,1721,0.001337,0.0142,51.1073,3,2.9,0.0071,0.0023,0,0,0,0,0.033123,0.015625,62,0.5283,0.1144,0.2367,0.003331
5,5000,3070,2,5,0,1.9993,0,16.7,8,3052,4.44,0.8928,3438.7,18,1.0,217,9,41,1607,0.001417,0.0231,32.1429,4,3.8,0.0132,0.0026,1,0,0,0,0.051071,0.015625,61,0.6941,0.1568,0.2433,0.003434
6,5000,3080,1,3,0,1.9996,0,16.8,13,3058,4.49,0.9232,3336.2,22,1.0,202,8,23,1574,0.001433,0.0202,38.9381,5,4.6,0.016,0.0028,0,1,0,0,0.052101,0.015625,62,0.7001,0.1954,0.2516,0.003529
7,5000,3099,2,5,0,1.9995,2,17.1,8,3071,4.44,0.9457,3276.9,28,1.0,183,7,26,1501,0.001475,0.0234,53.4351,6,5.4,0.0144,0.0036,2,0,0,0,0.041367,0.015625,60,0.6223,0.2278,0.2567,0.003616
8,5000,3098,1,3,3,1.9991,2,16.9,7,3086,4.46,0.957,3237.2,12,1.0,172,3,14,1443,0.00153,0.0214,24.0964,7,6.3,0.0156,0.0035,0,0,0,0,0.046693,0.015625,59,0.6654,0.264,0.2595,0.003693
9,5000,3188,2,5,0,1.9978,2,16.7,3,3176,4.58,0.9878,3227.3,12,1.0,161,3,14,1413,0.001494,0.0229,24.3363,8,7.3,0.017,0.0038,1,0,0,0,0.049896,0.015625,58,0.6868,0.2952,0.2683,0.00376
10,5000,3192,0,0,3,1.9987,2,16.8,2,3190,4.58,0.991,3220.9,2,1.0,148,2,15,1362,0.001546,0.0274,0.0,9,8.3,0.0123,0.0043,0,0,0,0,0.057078,0.015625,56,0.7262,0.3523,0.2729,0.003814
11,5000,3161,0,0,3,1.9957,1,20.4,0,3161,4.48,0.9845,3210.9,0,1.0,131,0,17,1217,0.001624,0.0198,0.0,10,9.3,0.0134,0.0046,0,0,0,0,0.04703,0.015625,55,0.6678,0.3993,0.2788,0.003856
12,5000,3062,1,5,3,1.9928,1,20.2,3,3054,4.34,0.9605,3188.0,8,1.0,128,4,7,1208,0.001587,0.0273,22.6629,11,10.0,0.0182,0.0047,1,0,0,0,0.054645,0.015625,56,0.7141,0.4403,0.2859,0.003884
13,5000,3085,0,0,3,1.9625,1,16.7,6,3075,4.52,0.9722,3173.3,10,1.0,111,6,23,1081,0.001821,0.0245,32.6797,12,10.5,0.0194,0.0055,0,0,0,0,0.064417,0.015625,54,0.7574,0.4863,0.2907,0.003898
14,5000,3148,1,3,3,1.9882,1,16.7,9,3139,4.55,0.9931,3169.9,9,1.0,103,1,9,1031,0.001835,0.0251,29.2208,13,11.3,0.0146,0.005,0,0,0,0,0.062696,0.015625,51,0.7508,0.5239,0.2946,0.003898
15,5000,3113,1,4,3,1.9472,1,23.6,10,3103,4.47,0.9843,3162.8,10,1.0,93,1,11,967,0.001985,0.0411,32.4675,14,12.2,0.02,0.0064,0,0,0,0,0.063291,0.015625,48,0.7531,0.5809,0.3044,0.003884
16,5000,3184,1,4,3,1.9681,2,24.1,3172,0,4.56,1.0059,3165.3,12,1.0,90,3,6,968,0.001993,0.0346,35.9477,15,13.0,0.0194,0.0067,0,0,0,0,0.078616,0.015625,48,0.8013,0.6469,0.3142,0.003856
17,5000,3054,0,0,3,1.9569,2,24.1,10,3044,4.43,0.9686,3152.9,10,1.0,86,0,4,926,0.002014,0.0334,35.3357,16,14.2,0.0201,0.0071,0,0,0,0,0.06689,0.015625,46,0.7664,0.6904,0.3249,0.003814
18,5000,2984,1,4,1,1.8992,1,20.8,11,2973,4.47,0.9518,3135.2,11,1.0,80,1,7,892,0.002125,0.0507,40.7407,17,15.2,0.0254,0.0086,0,0,0,0,0.076087,0.015625,44,0.7946,0.7447,0.3362,0.00376
19,5000,3096,1,5,1,1.8956,1,16.6,0,3091,4.46,0.9887,3131.2,5,1.0,72,1,9,820,0.002306,0.0388,22.0264,18,15.7,0.0271,0.0086,1,0,0,0,0.060345,0.015625,39,0.7411,0.8051,0.3453,0.003693
20,5000,3085,0,0,3,1.7617,2,16.5,0,3085,4.48,0.9866,3126.8,0,1.0,68,0,4,795,0.002403,0.0453,0.0,19,16.6,0.0212,0.0081,0,0,0,0,0.065844,0.015625,36,0.7627,0.8545,0.3542,0.003616
21,5000,3095,1,4,3,1.8148,1,16.5,4,3091,4.46,0.9908,3123.8,4,1.0,67,1,2,798,0.002321,0.0444,16.4609,20,17.4,0.0294,0.0091,0,0,0,0,0.092742,0.015625,36,0.8315,0.9472,0.3631,0.003529
22,5000,3019,1,5,1,1.922,1,17.4,0,3014,4.36,0.9695,3113.8,5,1.0,65,1,3,792,0.002438,0.0418,21.2766,21,18.0,0.0267,0.0087,1,0,0,0,0.075314,0.015625,36,0.7925,1.0225,0.3717,0.003434
23,5000,3016,1,5,1,1.9841,2,16.9,5,3011,4.37,0.9715,3104.5,5,1.0,64,1,2,789,0.002358,0.0383,21.645,22,18.6,0.0274,0.0089,1,0,0,0,0.080851,0.015625,35,0.8067,1.1034,0.3814,0.003331
24,5000,3031,0,0,1,1.9345,2,16.7,0,3031,4.38,0.9785,3097.5,0,1.0,60,0,4,751,0.002324,0.0531,0.0,23,19.3,0.0277,0.0104,0,0,0,0,0.077551,0.015625,35,0.7985,1.1768,0.389,0.003224
25,5000,3096,2,5,3,1.8708,1,16.8,3,3083,4.42,0.9996,3097.4,13,1.0,61,5,4,763,0.002581,0.0664,59.633,24,19.0,0.0282,0.0108,2,0,0,0,0.070796,0.015625,36,0.7793,1.2388,0.3914,0.003113
26,4999,3010,1,5,3,1.8967,1,18.2,4,2993,4.43,0.9744,3089.0,17,1.0,58,1,4,746,0.002924,0.0522,76.5766,25,19.3,0.0348,0.0126,1,0,0,0,0.073913,0.015625,37,0.7886,1.2997,0.3946,0.003
27,4998,3148,2,5,3,1.9463,2,16.8,3124,0,4.6,1.0172,3094.7,24,1.0,61,5,2,791,0.002463,0.05,96.0,26,18.8,0.0287,0.0116,1,0,0,0,0.1,0.015625,38,0.8438,1.3997,0.3969,0.002887
28,4998,3072,0,0,3,1.8939,2,16.8,6,3062,4.46,0.9934,3092.5,10,1.0,57,0,4,767,0.002627,0.0506,44.0529,27,20.0,0.0267,0.01,0,1,0,0,0.080169,0.015625,38,0.8051,1.4798,0.4002,0.002776
29,4998,3024,2,5,1,1.7593,1,16.5,7,3012,4.37,0.9799,3086.0,12,1.0,55,4,6,753,0.002542,0.0444,50.6329,28,19.3,0.0288,0.0109,1,0,0,0,0.116935,0.015625,36,0.8664,1.5968,0.4032,0.002669
