window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6142,17,5,0,1.9999,0,18.5,0,0,6.65,1.0,6142.0,698,1.0,430,665,235,2328,0.000817,0.0071,399.3135,0,0.0,0.0071,0.001,1,0,0,0,0.027876,0.015625,63,0.4395,0.0279,0.2265,0.003
2,5000,3828,3,5,0,1.9999,0,17.4,536,3248,5.33,0.8346,4615.3,580,1.0,403,15,42,2356,0.000955,0.0098,417.2662,1,1.0,0.0071,0.0011,1,0,0,0,0.026674,0.015625,63,0.4142,0.051,0.2061,0.003113
3,5000,3426,1,3,0,1.9999,0,17.2,330,3116,4.83,0.8564,4035.7,310,1.0,345,8,66,2286,0.000951,0.0064,280.3993,2,1.9,0.0054,0.0012,0,0,0,0,0.027201,0.015625,63,0.4256,0.0739,0.2057,0.003224
4,5000,3141,0,0,1,1.9999,0,16.9,89,3094,4.62,0.8615,3694.6,47,1.0,302,0,43,2053,0.001109,0.0094,62.0872,3,2.9,0.0077,0.0018,0,0,0,0,0.033019,0.015625,63,0.5268,0.1016,0.209,0.003331
5,5000,3059,2,5,0,1.9999,0,16.9,8,3046,4.38,0.8783,3482.7,13,1.0,264,4,42,1924,0.001166,0.0161,20.0,4,3.9,0.0097,0.0023,1,0,0,0,0.033577,0.015625,63,0.5346,0.1323,0.2213,0.003434
6,5000,2962,1,4,0,1.9999,0,16.9,9,2953,4.37,0.8884,3334.0,9,1.0,226,2,40,1773,0.001219,0.0196,13.8889,5,4.9,0.0131,0.0026,0,0,0,0,0.035948,0.015625,61,0.5653,0.1666,0.2305,0.003529
7,5000,3075,0,0,1,1.9992,2,16.6,4,3071,4.44,0.9406,3269.2,4,1.0,210,0,16,1685,0.001235,0.0144,6.8143,6,5.9,0.008,0.0027,0,0,0,0,0.0448,0.015625,61,0.6512,0.197,0.246,0.003616
8,5000,3102,2,5,0,1.9985,1,16.5,4,3088,4.49,0.9598,3232.1,14,1.0,196,5,19,1616,0.001265,0.0184,26.8199,7,6.7,0.0097,0.0029,1,0,0,0,0.040441,0.015625,60,0.6136,0.2246,0.2557,0.003693
9,5000,3005,1,3,1,1.9962,1,16.6,1,2994,4.49,0.943,3186.6,11,1.0,171,5,30,1459,0.001421,0.0233,22.6244,8,7.6,0.0148,0.0037,0,1,0,0,0.042283,0.015625,58,0.6305,0.2563,0.2611,0.00376
10,5000,3028,1,3,0,1.9949,2,16.6,4,3014,4.36,0.9589,3157.8,14,1.0,160,8,19,1391,0.00143,0.02,32.4074,9,8.3,0.0104,0.0035,0,0,0,0,0.048889,0.015625,55,0.6804,0.2874,0.2631,0.003814
11,5000,3144,1,3,0,1.9943,2,16.7,4,3133,4.56,0.9964,3155.5,11,1.0,154,2,8,1358,0.001328,0.0163,26.764,10,9.1,0.0132,0.0037,0,0,0,0,0.053613,0.015625,53,0.7086,0.341,0.2721,0.003856
12,5000,3091,2,3,0,1.9966,2,16.7,4,3082,4.48,0.9826,3145.6,9,1.0,141,5,18,1275,0.00142,0.0217,23.0769,11,9.9,0.0145,0.0039,0,0,0,0,0.043478,0.015625,55,0.6406,0.3724,0.2778,0.003884
13,5000,3127,1,5,1,1.9873,2,16.7,0,3117,4.52,0.9949,3142.9,10,1.0,129,1,13,1221,0.001481,0.0281,26.455,12,10.9,0.0192,0.0044,1,0,0,0,0.058824,0.015625,52,0.7344,0.416,0.2871,0.003898
14,5000,3068,1,3,3,1.991,2,16.7,3,3060,4.52,0.9793,3132.9,8,1.0,117,1,13,1152,0.001556,0.0251,23.1884,13,12.0,0.016,0.005,0,0,0,0,0.05571,0.015625,50,0.7195,0.4606,0.294,0.003898
