window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6099,12,5,0,1.9994,0,18.2,0,0,6.64,1.0,6099.0,557,1.0,336,534,198,1955,0.001058,0.0062,399.2832,0,0.0,0.0062,0.0011,1,0,0,0,0.031969,0.015625,62,0.5112,0.032,0.2835,0.003
2,5000,3622,2,5,0,1.9992,0,16.9,422,3213,5.09,0.8185,4475.0,409,1.0,313,7,30,1986,0.001215,0.0079,382.9588,1,1.0,0.0069,0.0013,2,0,0,0,0.033789,0.015625,62,0.5376,0.0629,0.2798,0.003113
3,5000,3253,4,5,0,1.9992,0,16.7,212,3042,4.71,0.845,3874.5,211,1.0,249,11,75,1947,0.001218,0.0114,255.1391,2,1.9,0.0089,0.0019,3,0,0,0,0.035238,0.015625,61,0.5566,0.0959,0.2782,0.003224
4,5000,3202,2,5,0,1.9992,0,16.7,28,3176,4.54,0.8909,3611.9,26,1.0,176,5,78,1718,0.001527,0.0214,41.1862,3,2.8,0.0163,0.0033,1,0,0,0,0.034286,0.015625,62,0.5443,0.1195,0.2704,0.003331
5,5000,3007,0,0,1,1.9992,0,16.7,0,3007,4.33,0.8817,3410.3,0,1.0,154,0,22,1334,0.001832,0.0213,0.0,4,3.8,0.0128,0.0037,0,0,0,0,0.046809,0.015625,61,0.6662,0.1515,0.278,0.003434
6,5000,3091,2,5,0,1.9991,1,16.8,10,3081,4.39,0.9313,3319.0,10,1.0,137,2,19,1259,0.002031,0.0319,25.8398,5,4.8,0.018,0.0047,2,0,0,0,0.056511,0.015625,61,0.7235,0.18,0.2748,0.003529
7,5000,3042,1,5,0,1.9985,1,16.7,13,3026,4.46,0.9361,3249.8,16,1.0,131,7,13,1245,0.001899,0.0274,42.1053,6,5.6,0.0157,0.0047,1,0,0,0,0.047382,0.015625,59,0.6702,0.2099,0.2775,0.003616
8,5000,3096,1,5,0,1.9978,2,16.6,9,3082,4.45,0.9628,3215.6,14,1.0,124,2,9,1201,0.002051,0.0327,34.0314,7,6.5,0.0197,0.0055,1,0,0,0,0.040302,0.015625,58,0.6123,0.2403,0.2786,0.003693
9,5000,3185,0,0,3,1.997,2,16.6,10,3175,4.58,0.9924,3209.5,10,1.0,116,2,10,1139,0.002026,0.0276,25.8621,8,7.5,0.0196,0.0055,0,0,0,0,0.052486,0.015625,58,0.7023,0.2785,0.2826,0.00376
10,5000,3156,1,3,0,1.9784,1,16.5,9,3147,4.54,0.9863,3199.8,9,1.0,106,5,15,1075,0.002011,0.0293,24.5902,9,8.2,0.0172,0.0053,0,0,0,0,0.045213,0.015625,54,0.6544,0.3211,0.2905,0.003814
11,5000,3145,0,0,0,1.9834,1,16.5,4,3141,4.58,0.9857,3190.6,4,1.0,102,0,4,1040,0.00188,0.0299,12.4224,10,9.1,0.0166,0.0058,0,0,0,0,0.04491,0.015625,53,0.6521,0.348,0.2982,0.003856
12,5000,3168,1,5,3,1.9826,1,16.6,5,3155,4.53,0.994,3187.2,13,1.0,101,5,6,1067,0.002006,0.031,38.961,11,9.8,0.0193,0.006,1,0,0,0,0.055728,0.015625,54,0.7196,0.4014,0.3078,0.003884
13,5000,3060,2,5,1,1.9636,1,16.6,16,3044,4.5,0.9656,3169.0,16,1.0,98,5,8,1065,0.00205,0.0408,45.5927,12,10.4,0.0204,0.0065,1,0,0,0,0.046647,0.015625,52,0.665,0.448,0.3126,0.003898
14,5000,3036,1,4,1,1.9514,2,16.5,4,3032,4.4,0.9634,3151.3,4,1.0,86,1,13,1003,0.002132,0.0389,14.4928,13,11.5,0.0226,0.0079,0,0,0,0,0.063604,0.015625,48,0.7543,0.4904,0.3165,0.003898
15,5000,3093,1,5,1,1.9405,2,16.6,11,3082,4.42,0.9838,3144.0,11,1.0,81,3,8,1000,0.002186,0.0369,31.8021,14,12.5,0.0237,0.0081,1,0,0,0,0.060403,0.015625,48,0.7413,0.5442,0.3224,0.003884
16,5000,2985,0,0,1,1.944,2,16.6,5,2980,4.43,0.9551,3125.3,5,1.0,76,1,6,937,0.002302,0.0485,15.2091,15,13.4,0.0221,0.0088,0,0,0,0,0.063433,0.015625,46,0.7537,0.5815,0.3275,0.003856
17,5000,2999,1,5,3,1.977,1,16.5,7,2987,4.36,0.9639,3111.2,12,1.0,71,8,13,905,0.002486,0.0672,46.1538,16,13.3,0.0234,0.0096,1,0,0,0,0.085821,0.015625,46,0.8179,0.6449,0.3288,0.003814
18,5000,3173,0,0,3,1.9332,1,16.5,3169,0,4.5,1.0177,3117.7,4,1.0,65,0,6,832,0.002576,0.038,15.444,17,14.2,0.0253,0.0089,0,0,0,0,0.057034,0.015625,42,0.726,0.6678,0.3327,0.00376
19,5000,3052,0,0,3,1.8413,1,16.5,3,3049,4.38,0.981,3111.2,3,1.0,59,3,9,782,0.002645,0.0505,14.5631,18,14.8,0.0269,0.0099,0,0,0,0,0.073394,0.015625,38,0.7871,0.6953,0.3378,0.003693
20,5000,3152,4,5,3,1.8682,1,16.6,3131,0,4.51,1.0119,3115.1,21,1.0,63,7,3,841,0.002715,0.0538,83.6653,19,14.2,0.0281,0.0104,2,0,0,0,0.073077,0.015625,40,0.7862,0.7299,0.3416,0.003616
21,5000,2996,1,5,3,1.9591,1,16.6,3,2984,4.4,0.9653,3103.7,12,1.0,59,1,5,801,0.003036,0.0539,51.7241,20,14.5,0.0265,0.0114,1,0,0,0,0.078838,0.015625,40,0.8018,0.7506,0.3458,0.003529
22,5000,3106,2,5,3,1.9778,2,16.6,3083,0,4.56,1.0007,3103.9,23,1.0,58,5,6,810,0.002782,0.0512,94.2623,21,14.3,0.027,0.0117,2,0,0,0,0.07874,0.015625,39,0.8016,0.7979,0.349,0.003434
23,5000,3200,0,0,3,1.9737,2,16.8,3190,0,4.56,1.0294,3113.6,15,1.0,57,3,4,824,0.002804,0.0549,66.6667,22,15.3,0.0268,0.0112,0,0,0,0,0.07173,0.015625,40,0.7822,0.8148,0.3531,0.003331
24,5000,3074,1,5,3,1.9668,1,16.5,4,3060,4.43,0.9885,3109.8,14,1.0,54,1,4,798,0.002886,0.0474,61.9469,23,15.9,0.0261,0.0104,1,0,0,0,0.073276,0.015625,36,0.7868,0.8449,0.3578,0.003224
25,5000,3089,0,0,3,1.9764,1,16.5,3,3081,4.45,0.9939,3107.8,8,1.0,51,0,3,790,0.002924,0.0654,38.2775,24,17.3,0.0294,0.0132,0,0,0,0,0.079439,0.015625,35,0.8033,0.8683,0.3632,0.003113
26,5000,2967,1,5,1,1.9583,1,16.5,3,2960,4.39,0.9588,3094.4,7,1.0,51,1,1,796,0.002605,0.0429,31.6742,25,17.8,0.0273,0.0098,1,0,0,0,0.06867,0.015625,34,0.7725,0.8965,0.37,0.003
27,5000,3078,2,4,1,1.9266,1,16.5,6,3072,4.46,0.9952,3092.8,6,1.0,49,2,4,800,0.002784,0.0743,30.303,26,18.8,0.0276,0.0129,0,1,0,0,0.074257,0.015625,35,0.7896,0.9263,0.374,0.002887
28,5000,3105,2,5,3,1.982,2,16.5,3095,0,4.47,1.0036,3094.0,10,1.0,50,2,1,821,0.003044,0.0524,40.8163,27,18.9,0.0249,0.0105,2,0,0,0,0.064516,0.015625,34,0.7578,0.9641,0.3764,0.002776
29,5000,3093,0,0,3,1.975,2,16.5,0,3093,4.49,0.9997,3093.9,0,1.0,45,0,5,774,0.002818,0.0548,0.0,28,19.4,0.0274,0.0108,0,0,0,0,0.077626,0.015625,31,0.7987,0.9915,0.3803,0.002669
30,5000,3006,1,5,3,1.9757,1,16.5,2,2999,4.38,0.9742,3085.5,7,1.0,45,3,3,813,0.002588,0.0465,24.3902,29,20.2,0.0283,0.0112,1,1,0,0,0.069767,0.015625,33,0.776,1.0474,0.3851,0.002566
31,5000,3052,1,5,3,1.9781,1,20.2,0,3047,4.37,0.9902,3082.3,5,1.0,45,1,1,786,0.002933,0.0533,22.3214,30,20.5,0.0283,0.0119,1,0,0,0,0.066667,0.015625,33,0.7656,1.0919,0.3864,0.002471
32,5000,3156,0,0,3,1.9197,2,20.7,3158,0,4.53,1.0222,3089.5,0,1.0,41,0,4,743,0.003015,0.0569,0.0,31,20.6,0.034,0.0146,0,1,0,0,0.080569,0.015625,31,0.8061,1.1724,0.3897,0.002384
33,4999,3056,0,0,3,1.9197,1,17.0,0,3056,4.45,0.9902,3086.3,0,1.0,38,0,3,724,0.002898,0.0508,0.0,32,22.0,0.0335,0.013,0,0,0,0,0.086294,0.015625,30,0.8189,1.213,0.3938,0.002307
34,4999,3075,1,3,3,1.8766,1,17.0,2,3073,4.54,0.9967,3085.3,2,1.0,38,1,1,711,0.002753,0.0573,10.582,33,22.1,0.0301,0.0124,0,0,0,0,0.078125,0.015625,30,0.8,1.2547,0.3988,0.00224
35,4997,3095,2,5,3,1.9587,1,17.1,3085,0,4.47,1.0029,3086.2,10,1.0,39,2,1,739,0.002935,0.0746,50.2513,34,21.6,0.0306,0.0146,2,0,0,0,0.084577,0.015625,31,0.8153,1.2895,0.4009,0.002186
36,4996,3054,1,5,3,1.9486,2,17.0,0,3044,4.45,0.9906,3083.1,10,1.0,40,1,0,759,0.003102,0.0566,47.1698,35,22.1,0.0294,0.014,1,0,0,0,0.089623,0.015625,31,0.8257,1.3084,0.4036,0.002144
37,4995,3060,0,0,3,1.971,2,17.0,1,3054,4.45,0.9932,3080.9,6,1.0,38,1,3,742,0.002688,0.0647,25.3807,36,22.5,0.0289,0.0121,0,1,0,0,0.084577,0.015625,31,0.8153,1.3582,0.4074,0.002116
38,4993,3049,1,4,3,1.9852,1,16.8,4,3037,4.44,0.9906,3077.9,12,1.0,40,4,2,775,0.002798,0.0596,52.6316,37,22.4,0.0275,0.0107,0,0,0,0,0.100917,0.015625,31,0.8452,1.3994,0.4111,0.002102
39,4991,3109,0,0,3,1.9438,1,16.5,3104,0,4.57,1.0091,3080.8,5,1.0,43,5,2,783,0.002647,0.0463,23.5849,38,21.7,0.0278,0.0128,0,0,0,0,0.106481,0.015625,32,0.8533,1.4504,0.4148,0.002102
40,4986,3133,1,5,3,1.966,1,16.6,3123,0,4.56,1.0153,3085.8,10,1.0,42,1,2,805,0.002466,0.0494,42.5532,39,23.2,0.0274,0.0107,1,0,0,0,0.09465,0.015625,32,0.8349,1.4956,0.416,0.002116
41,4981,3005,0,0,3,1.918,1,16.5,4,2996,4.42,0.9762,3078.1,9,1.0,43,4,3,819,0.002474,0.0603,35.0877,40,23.6,0.0295,0.0121,0,0,0,0,0.081897,0.015625,32,0.8092,1.5678,0.4176,0.002144
42,4976,3041,2,4,3,1.9003,1,16.5,5,3031,4.4,0.9891,3074.6,10,1.0,42,3,4,823,0.002481,0.0495,41.6667,41,24.0,0.0267,0.0111,0,1,0,0,0.072072,0.015625,34,0.7832,1.6128,0.4182,0.002186
43,4965,3177,0,0,3,1.8598,1,16.5,3172,0,4.52,1.0321,3085.0,12,1.0,44,7,5,821,0.002287,0.0458,43.1034,42,23.8,0.0253,0.0099,0,0,0,0,0.070833,0.015625,32,0.7794,1.6836,0.4196,0.00224
44,4953,3043,2,4,3,1.8708,1,16.3,8,3030,4.48,0.9877,3081.0,13,1.0,47,5,2,827,0.002263,0.046,51.7928,43,23.1,0.0254,0.0105,0,0,0,0,0.068966,0.015625,33,0.7734,1.7334,0.4197,0.002307
45,4946,2979,1,3,3,1.9506,1,16.2,8,2971,4.37,0.97,3071.3,8,1.0,48,1,0,838,0.002118,0.0429,29.304,44,23.6,0.0253,0.0096,0,0,0,0,0.071429,0.015625,33,0.7812,1.8049,0.4212,0.002384
46,4933,3032,2,4,3,1.9919,2,16.1,8,3019,4.44,0.9884,3067.5,13,1.0,51,5,2,876,0.002032,0.0494,56.5217,45,23.1,0.0232,0.0103,0,0,0,0,0.078189,0.015625,36,0.8002,1.8831,0.4215,0.002471
47,4929,3018,1,4,3,1.9262,2,16.1,14,2999,4.48,0.9854,3062.8,19,1.0,53,8,6,916,0.002086,0.0406,67.1937,46,23.1,0.0211,0.0087,0,0,0,0,0.073801,0.015625,36,0.7883,1.9347,0.4214,0.002566
48,4911,3004,0,0,3,1.7964,2,16.0,3,2996,4.5,0.9826,3057.2,8,1.0,49,0,4,888,0.001897,0.0406,31.1284,47,25.8,0.0251,0.0094,0,0,0,0,0.088561,0.015625,36,0.8236,2.0233,0.4238,0.002669
49,4894,3084,1,3,3,1.6942,1,15.9,3081,0,4.49,1.0079,3059.8,3,1.0,49,1,1,873,0.001808,0.04,12.4481,48,26.7,0.0246,0.0086,0,0,0,0,0.076,0.015625,36,0.7944,2.0993,0.4255,0.002776
50,4886,3049,2,3,3,1.7741,1,15.9,5,3040,4.49,0.9968,3058.7,9,1.0,51,4,2,881,0.00197,0.0462,35.2941,49,26.5,0.0243,0.0102,0,0,0,0,0.1,0.015625,37,0.8438,2.1993,0.4274,0.002887
51,4869,2964,1,5,3,1.9165,2,15.7,0,2959,4.5,0.9719,3049.7,5,1.0,49,1,3,884,0.001786,0.046,20.0,50,28.4,0.0234,0.0099,1,0,0,0,0.065134,0.015625,36,0.7601,2.2644,0.4294,0.003
52,4865,3034,1,3,3,1.9237,2,15.7,7,3027,4.5,0.9953,3048.2,7,1.0,49,6,6,867,0.001783,0.0481,27.027,51,28.1,0.0269,0.0113,0,0,0,0,0.096296,0.015625,34,0.8377,2.3607,0.4314,0.003113
53,4860,2992,3,4,3,1.9409,2,15.6,9,2978,4.45,0.9833,3042.9,14,1.0,51,4,2,872,0.001789,0.0375,54.6875,52,27.0,0.0233,0.0082,0,0,0,0,0.078652,0.015625,32,0.8013,2.4394,0.4326,0.003224
54,4851,3017,1,5,3,1.9571,2,15.7,6,3000,4.48,0.9923,3040.4,17,1.0,49,3,5,896,0.00195,0.058,60.3774,53,28.0,0.0229,0.0099,1,0,0,0,0.076087,0.015625,32,0.7946,2.5082,0.4332,0.003331
55,4844,3019,2,5,3,1.965,2,15.6,11,3008,4.47,0.9936,3038.4,11,1.0,50,5,4,925,0.001955,0.0491,28.5375,54,28.4,0.0235,0.0102,1,0,0,0,0.067925,0.015625,33,0.77,2.5724,0.4332,0.003434
56,4840,2916,2,5,3,1.9788,2,15.5,3,2908,4.46,0.9634,3026.7,8,1.0,50,2,2,921,0.001925,0.0401,29.6296,55,28.2,0.0223,0.008,1,0,0,0,0.058394,0.015625,33,0.7324,2.6234,0.4336,0.003529
57,4836,3000,2,5,1,1.9681,2,15.6,8,2987,4.52,0.992,3024.2,13,1.0,49,2,3,951,0.002026,0.0378,45.9364,56,29.2,0.0216,0.0083,2,0,0,0,0.099656,0.015625,34,0.8432,2.6716,0.4341,0.003616
58,4834,2970,1,5,1,1.9709,2,15.5,0,2965,4.44,0.9838,3019.0,5,1.0,50,1,0,948,0.001893,0.0365,18.8679,57,29.6,0.0241,0.0088,1,0,0,0,0.072993,0.015625,34,0.7859,2.719,0.4351,0.003693
59,4831,2937,3,5,1,1.9448,2,15.5,4,2919,4.47,0.9754,3011.2,18,1.0,53,7,4,1009,0.00211,0.043,58.2192,58,28.8,0.0218,0.0093,1,0,0,0,0.082781,0.015625,36,0.8113,2.7753,0.4342,0.00376
60,4822,3029,1,4,1,1.9708,2,15.2,3025,0,4.5,1.0053,3012.9,4,1.0,53,2,2,1005,0.001785,0.0399,10.3093,59,29.7,0.0217,0.0086,0,0,0,0,0.063123,0.015625,35,0.7525,2.8351,0.4342,0.003814
