cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
0,21,0.2632,0.7294,0.8353,11.2684,0.4,0.6544,0.7896,16.9387,0.1368,-0.075,-0.0457,5.6702,gain_social|gain_familiarity,2,hosted
9,21,0.1053,0.6979,0.8594,15.2662,0.15,0.6877,0.7712,4.8424,0.0447,-0.0101,-0.0882,-10.4238,loss_familiarity,1,hosted
24,21,0.6316,0.6598,0.8733,14.1084,1.0,0.6665,0.8602,9.3046,0.3684,0.0067,-0.0132,-4.8038,gain_social|loss_familiarity,2,hosted
27,21,0.8947,0.6251,0.8559,30.915,0.95,0.64,0.8761,36.8878,0.0553,0.015,0.0202,5.9728,gain_familiarity,1,hosted
28,21,0.8421,0.6772,0.8744,13.9387,1.0,0.673,0.8639,15.2229,0.1579,-0.0041,-0.0106,1.2842,gain_social,1,hosted
36,21,0.5789,0.693,0.862,12.2713,0.75,0.6661,0.8199,10.4601,0.1711,-0.0269,-0.0421,-1.8112,gain_social,1,hosted
44,21,1.0,0.6831,0.8773,8.8366,1.0,0.6821,0.8616,13.7028,0.0,-0.0011,-0.0157,4.8661,gain_familiarity,1,hosted
49,21,0.0526,0.6976,0.8575,9.4195,0.05,0.6289,0.8071,3.4618,-0.0026,-0.0687,-0.0504,-5.9577,loss_familiarity,1,hosted
55,21,0.9474,0.7134,0.8826,14.977,1.0,0.6706,0.8537,13.8621,0.0526,-0.0428,-0.0289,-1.1148,,0,hosted
57,21,0.1053,0.6767,0.8467,29.9734,0.2,0.6664,0.79,8.73,0.0947,-0.0103,-0.0567,-21.2435,loss_familiarity,1,hosted
71,21,0.3158,0.6409,0.8731,12.0844,0.45,0.7062,0.8071,13.8262,0.1342,0.0653,-0.066,1.7418,gain_social,1,hosted
72,21,0.1579,0.6522,0.8287,19.3355,0.25,0.6481,0.8463,6.7658,0.0921,-0.0041,0.0176,-12.5697,loss_familiarity,1,hosted
77,21,0.5789,0.6322,0.8452,13.4318,0.8,0.66,0.8396,6.6962,0.2211,0.0277,-0.0055,-6.7356,gain_social|loss_familiarity,2,hosted
79,21,0.6842,0.7203,0.8683,11.4358,0.85,0.6713,0.8742,15.0567,0.1658,-0.049,0.0059,3.6209,gain_social|gain_familiarity,2,hosted
80,21,0.2632,0.7211,0.8816,8.1563,0.5,0.6222,0.7812,15.941,0.2368,-0.0989,-0.1004,7.7846,gain_social|loss_spread|gain_familiarity,3,hosted
83,21,0.7895,0.6901,0.8921,11.458,0.85,0.6485,0.857,18.6526,0.0605,-0.0416,-0.0352,7.1946,gain_familiarity,1,hosted
84,21,0.3158,0.6182,0.8989,18.1599,0.45,0.6173,0.7678,11.7286,0.1342,-0.001,-0.131,-6.4312,gain_social|loss_spread|loss_familiarity,3,hosted
86,21,0.1053,0.6504,0.824,12.8862,0.15,0.7312,0.8254,8.0878,0.0447,0.0807,0.0014,-4.7984,loss_familiarity,1,hosted
88,21,0.1053,0.6449,0.8284,15.331,0.15,0.6693,0.8148,14.1017,0.0447,0.0244,-0.0136,-1.2293,,0,hosted
0,22,0.4,0.6544,0.7896,16.9387,0.4762,0.675,0.8289,11.4809,0.0762,0.0206,0.0393,-5.4578,loss_familiarity,1,hosted
9,22,0.15,0.6877,0.7712,4.8424,0.1905,0.6546,0.7966,6.0398,0.0405,-0.0331,0.0254,1.1974,,0,hosted
24,22,1.0,0.6665,0.8602,9.3046,0.9524,0.6985,0.8378,13.7837,-0.0476,0.032,-0.0224,4.4791,gain_familiarity,1,hosted
27,22,0.95,0.64,0.8761,36.8878,0.9524,0.6721,0.8208,36.242,0.0024,0.032,-0.0553,-0.6458,,0,hosted
28,22,1.0,0.673,0.8639,15.2229,1.0,0.7356,0.8445,15.1801,0.0,0.0626,-0.0194,-0.0429,,0,hosted
36,22,0.75,0.6661,0.8199,10.4601,0.7143,0.698,0.8329,7.2869,-0.0357,0.0319,0.0131,-3.1732,loss_familiarity,1,hosted
44,22,1.0,0.6821,0.8616,13.7028,1.0,0.6679,0.8588,15.1255,0.0,-0.0141,-0.0028,1.4227,,0,hosted
49,22,0.05,0.6289,0.8071,3.4618,0.1429,0.5734,0.7352,15.3053,0.0929,-0.0554,-0.0719,11.8436,gain_familiarity,1,hosted
55,22,1.0,0.6706,0.8537,13.8621,1.0,0.6835,0.8557,12.676,0.0,0.0129,0.002,-1.1861,,0,hosted
57,22,0.2,0.6664,0.79,8.73,0.1905,0.6887,0.7443,7.5572,-0.0095,0.0223,-0.0457,-1.1728,,0,hosted
71,22,0.45,0.7062,0.8071,13.8262,0.4286,0.6679,0.7755,5.1786,-0.0214,-0.0383,-0.0316,-8.6476,loss_familiarity,1,hosted
72,22,0.25,0.6481,0.8463,6.7658,0.2381,0.6751,0.8061,11.1725,-0.0119,0.0271,-0.0402,4.4067,gain_familiarity,1,hosted
77,22,0.8,0.66,0.8396,6.6962,0.8095,0.6969,0.8361,9.4708,0.0095,0.0369,-0.0036,2.7746,gain_familiarity,1,hosted
79,22,0.85,0.6713,0.8742,15.0567,0.9048,0.6665,0.8569,10.5548,0.0548,-0.0047,-0.0172,-4.5019,loss_familiarity,1,hosted
80,22,0.5,0.6222,0.7812,15.941,0.5238,0.681,0.8286,9.7551,0.0238,0.0588,0.0474,-6.1859,loss_familiarity,1,hosted
83,22,0.85,0.6485,0.857,18.6526,0.9048,0.7083,0.8647,19.0123,0.0548,0.0598,0.0078,0.3597,,0,hosted
86,22,0.15,0.7312,0.8254,8.0878,0.2381,0.6531,0.7615,12.6714,0.0881,-0.078,-0.0639,4.5835,gain_familiarity,1,hosted
88,22,0.15,0.6693,0.8148,14.1017,0.1905,0.693,0.7157,9.4144,0.0405,0.0237,-0.0991,-4.6873,loss_familiarity,1,hosted
95,22,0.25,0.6598,0.8808,26.2295,0.2381,0.6546,0.8097,13.4478,-0.0119,-0.0052,-0.0711,-12.7817,loss_familiarity,1,hosted
0,23,0.4762,0.675,0.8289,11.4809,0.6087,0.65,0.8227,6.7139,0.1325,-0.0249,-0.0062,-4.767,gain_social|loss_familiarity,2,hosted
9,23,0.1905,0.6546,0.7966,6.0398,0.3043,0.6483,0.8274,4.7013,0.1139,-0.0064,0.0309,-1.3384,gain_social,1,hosted
24,23,0.9524,0.6985,0.8378,13.7837,0.8696,0.69,0.8546,12.104,-0.0828,-0.0084,0.0168,-1.6798,,0,hosted
27,23,0.9524,0.6721,0.8208,36.242,0.913,0.6733,0.8603,33.5952,-0.0393,0.0012,0.0395,-2.6468,loss_familiarity,1,hosted
28,23,1.0,0.7356,0.8445,15.1801,1.0,0.6753,0.8791,13.5463,0.0,-0.0603,0.0346,-1.6338,,0,hosted
36,23,0.7143,0.698,0.8329,7.2869,0.6957,0.6644,0.8304,9.235,-0.0186,-0.0337,-0.0026,1.9481,,0,hosted
44,23,1.0,0.6679,0.8588,15.1255,1.0,0.6752,0.8634,14.839,0.0,0.0073,0.0046,-0.2865,,0,hosted
49,23,0.1429,0.5734,0.7352,15.3053,0.1739,0.6514,0.7503,9.7054,0.0311,0.078,0.0151,-5.6,loss_familiarity,1,hosted
55,23,1.0,0.6835,0.8557,12.676,0.9565,0.6718,0.8529,13.9841,-0.0435,-0.0116,-0.0027,1.3081,,0,hosted
57,23,0.1905,0.6887,0.7443,7.5572,0.2174,0.6446,0.8009,2.7691,0.0269,-0.0442,0.0566,-4.7881,loss_familiarity,1,hosted
71,23,0.4286,0.6679,0.7755,5.1786,0.4783,0.6993,0.8227,7.0794,0.0497,0.0314,0.0472,1.9008,,0,hosted
72,23,0.2381,0.6751,0.8061,11.1725,0.3478,0.6477,0.8283,10.5787,0.1097,-0.0275,0.0222,-0.5937,gain_social,1,hosted
77,23,0.8095,0.6969,0.8361,9.4708,0.7826,0.65,0.8257,9.0898,-0.0269,-0.0469,-0.0104,-0.3809,,0,hosted
79,23,0.9048,0.6665,0.8569,10.5548,0.8261,0.7007,0.8395,9.2719,-0.0787,0.0342,-0.0175,-1.2829,,0,hosted
