cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
102,21,1.0,0.6399,0.8907,19.3734,1.0,0.6508,0.83,23.6515,0.0,0.0109,-0.0607,4.2781,gain_familiarity,1,hosted
104,21,0.1765,0.6567,0.8653,9.2992,0.381,0.6434,0.821,15.965,0.2045,-0.0133,-0.0443,6.6658,gain_social|gain_familiarity,2,hosted
2,22,0.4286,0.6917,0.7902,11.0438,0.5217,0.6372,0.8119,6.1092,0.0932,-0.0545,0.0217,-4.9346,loss_familiarity,1,hosted
10,22,0.619,0.6503,0.8485,8.9884,0.7391,0.668,0.8475,15.3131,0.1201,0.0178,-0.001,6.3248,gain_social|gain_familiarity,2,hosted
17,22,0.9048,0.6408,0.8611,15.72,0.913,0.6334,0.8562,18.8476,0.0083,-0.0074,-0.0049,3.1275,gain_familiarity,1,hosted
25,22,0.381,0.6225,0.8145,15.8583,0.4348,0.6855,0.7996,9.3055,0.0538,0.063,-0.015,-6.5528,loss_familiarity,1,hosted
39,22,0.8571,0.6865,0.8559,9.6394,0.9565,0.638,0.8438,13.5977,0.0994,-0.0485,-0.0121,3.9583,gain_familiarity,1,hosted
45,22,0.4762,0.7311,0.8375,12.4628,0.5217,0.7169,0.8091,12.3627,0.0455,-0.0142,-0.0284,-0.1001,,0,hosted
53,22,0.9048,0.688,0.875,13.5716,1.0,0.6899,0.863,20.3311,0.0952,0.002,-0.0119,6.7595,gain_familiarity,1,hosted
63,22,0.9524,0.7229,0.8709,20.5923,0.913,0.636,0.8709,19.8529,-0.0393,-0.0868,-0.0,-0.7393,,0,hosted
68,22,0.7619,0.6813,0.8599,11.2128,0.8261,0.6717,0.851,13.2736,0.0642,-0.0096,-0.0089,2.0608,gain_familiarity,1,hosted
76,22,0.2857,0.6835,0.7805,9.652,0.3043,0.6595,0.7995,5.3169,0.0186,-0.024,0.019,-4.3351,loss_familiarity,1,hosted
79,22,0.2381,0.6838,0.8041,9.2501,0.3478,0.6604,0.8228,7.2318,0.1097,-0.0234,0.0187,-2.0183,gain_social|loss_familiarity,2,hosted
90,22,0.6667,0.6402,0.8222,10.7688,0.7391,0.6968,0.8314,7.6628,0.0725,0.0565,0.0092,-3.106,loss_familiarity,1,hosted
94,22,0.0952,0.643,0.792,14.7365,0.087,0.7264,0.6903,5.4158,-0.0083,0.0834,-0.1017,-9.3207,loss_spread|loss_familiarity,2,hosted
96,22,0.9524,0.641,0.8564,17.8981,0.9565,0.644,0.8682,12.9375,0.0041,0.003,0.0118,-4.9606,loss_familiarity,1,hosted
101,22,0.7619,0.6521,0.8538,17.484,0.8261,0.7129,0.8577,19.4958,0.0642,0.0608,0.0039,2.0118,gain_familiarity,1,hosted
102,22,1.0,0.6508,0.83,23.6515,0.913,0.6781,0.8594,14.5717,-0.087,0.0273,0.0293,-9.0798,loss_familiarity,1,hosted
104,22,0.381,0.6434,0.821,15.965,0.4348,0.643,0.7751,8.558,0.0538,-0.0004,-0.0459,-7.4069,loss_familiarity,1,hosted
107,22,0.381,0.6252,0.8509,13.6925,0.4348,0.6757,0.8352,15.6656,0.0538,0.0505,-0.0156,1.9731,,0,hosted
108,22,0.7143,0.6638,0.8825,12.7366,0.7391,0.6549,0.8605,14.3434,0.0248,-0.0089,-0.022,1.6067,,0,hosted
2,23,0.5217,0.6372,0.8119,6.1092,0.5417,0.7122,0.8123,3.6086,0.0199,0.075,0.0004,-2.5007,loss_familiarity,1,hosted
10,23,0.7391,0.668,0.8475,15.3131,0.7917,0.6746,0.8423,13.6458,0.0525,0.0066,-0.0052,-1.6674,,0,hosted
17,23,0.913,0.6334,0.8562,18.8476,0.9167,0.6712,0.8507,20.2152,0.0036,0.0378,-0.0055,1.3677,,0,hosted
25,23,0.4348,0.6855,0.7996,9.3055,0.5,0.6274,0.7925,8.2389,0.0652,-0.0581,-0.0071,-1.0667,,0,hosted
39,23,0.9565,0.638,0.8438,13.5977,1.0,0.708,0.8274,14.181,0.0435,0.07,-0.0163,0.5833,,0,hosted
45,23,0.5217,0.7169,0.8091,12.3627,0.5,0.6824,0.7971,7.3315,-0.0217,-0.0345,-0.0121,-5.0312,loss_familiarity,1,hosted
53,23,1.0,0.6899,0.863,20.3311,1.0,0.6911,0.8597,16.4608,0.0,0.0011,-0.0033,-3.8703,loss_familiarity,1,hosted
63,23,0.913,0.636,0.8709,19.8529,0.9583,0.6147,0.8629,15.8754,0.0453,-0.0213,-0.008,-3.9775,loss_familiarity,1,hosted
68,23,0.8261,0.6717,0.851,13.2736,0.875,0.6725,0.8372,10.058,0.0489,0.0008,-0.0137,-3.2156,loss_familiarity,1,hosted
79,23,0.3478,0.6604,0.8228,7.2318,0.4583,0.6513,0.7916,8.5954,0.1105,-0.0091,-0.0312,1.3636,gain_social,1,hosted
90,23,0.7391,0.6968,0.8314,7.6628,0.8333,0.6544,0.8375,8.3962,0.0942,-0.0423,0.0061,0.7334,,0,hosted
96,23,0.9565,0.644,0.8682,12.9375,0.9167,0.6822,0.8682,17.0478,-0.0399,0.0382,-0.0001,4.1102,gain_familiarity,1,hosted
101,23,0.8261,0.7129,0.8577,19.4958,0.8333,0.6639,0.8697,19.5183,0.0072,-0.049,0.012,0.0224,,0,hosted
102,23,0.913,0.6781,0.8594,14.5717,0.875,0.673,0.8466,17.3723,-0.038,-0.0051,-0.0128,2.8006,gain_familiarity,1,hosted
107,23,0.4348,0.6757,0.8352,15.6656,0.5417,0.6921,0.7798,10.0921,0.1069,0.0163,-0.0554,-5.5735,gain_social|loss_familiarity,2,hosted
108,23,0.7391,0.6549,0.8605,14.3434,0.7917,0.6632,0.8678,19.3514,0.0525,0.0083,0.0073,5.0081,gain_familiarity,1,hosted
2,24,0.5417,0.7122,0.8123,3.6086,0.6,0.6574,0.8341,8.6758,0.0583,-0.0548,0.0218,5.0673,gain_familiarity,1,hosted
10,24,0.7917,0.6746,0.8423,13.6458,0.76,0.6441,0.8249,6.4269,-0.0317,-0.0305,-0.0174,-7.2189,loss_familiarity,1,hosted
17,24,0.9167,0.6712,0.8507,20.2152,0.92,0.5913,0.8716,11.9972,0.0033,-0.0798,0.0209,-8.218,loss_familiarity,1,hosted
25,24,0.5,0.6274,0.7925,8.2389,0.56,0.6634,0.8552,5.0249,0.06,0.036,0.0627,-3.2139,loss_familiarity,1,hosted
39,24,1.0,0.708,0.8274,14.181,0.96,0.582,0.8373,8.4658,-0.04,-0.126,0.0099,-5.7152,loss_stability|loss_familiarity,2,hosted
45,24,0.5,0.6824,0.7971,7.3315,0.56,0.6359,0.8194,4.753,0.06,-0.0464,0.0223,-2.5785,loss_familiarity,1,hosted
53,24,1.0,0.6911,0.8597,16.4608,1.0,0.7203,0.8558,10.7206,0.0,0.0292,-0.004,-5.7403,loss_familiarity,1,hosted
63,24,0.9583,0.6147,0.8629,15.8754,0.96,0.6721,0.8532,16.186,0.0017,0.0574,-0.0097,0.3106,,0,hosted
68,24,0.875,0.6725,0.8372,10.058,0.88,0.707,0.846,6.2439,0.005,0.0345,0.0088,-3.8142,loss_familiarity,1,hosted
90,24,0.8333,0.6544,0.8375,8.3962,0.84,0.6832,0.8467,9.1798,0.0067,0.0288,0.0092,0.7836,,0,hosted
96,24,0.9167,0.6822,0.8682,17.0478,0.96,0.6642,0.8285,14.8917,0.0433,-0.018,-0.0397,-2.1561,loss_familiarity,1,hosted
101,24,0.8333,0.6639,0.8697,19.5183,0.84,0.6252,0.8298,14.6124,0.0067,-0.0387,-0.0399,-4.9058,loss_familiarity,1,hosted
102,24,0.875,0.673,0.8466,17.3723,0.92,0.5806,0.8751,10.4865,0.045,-0.0924,0.0285,-6.8858,loss_familiarity,1,hosted
107,24,0.5417,0.6921,0.7798,10.0921,0.6,0.6928,0.8309,6.5605,0.0583,0.0007,0.0511,-3.5317,loss_familiarity,1,hosted
110,24,0.5417,0.701,0.8855,13.9116,0.64,0.6639,0.8514,17.1007,0.0983,-0.0371,-0.0341,3.1891,gain_familiarity,1,hosted
2,25,0.6,0.6574,0.8341,8.6758,0.6923,0.699,0.8063,7.7695,0.0923,0.0416,-0.0278,-0.9064,,0,hosted
10,25,0.76,0.6441,0.8249,6.4269,0.7692,0.6772,0.8557,9.4217,0.0092,0.0331,0.0308,2.9948,gain_familiarity,1,hosted
17,25,0.92,0.5913,0.8716,11.9972,0.8846,0.6501,0.8434,11.6068,-0.0354,0.0587,-0.0282,-0.3904,,0,hosted
25,25,0.56,0.6634,0.8552,5.0249,0.6154,0.7227,0.8166,6.287,0.0554,0.0593,-0.0386,1.2621,,0,hosted
39,25,0.96,0.582,0.8373,8.4658,1.0,0.694,0.8555,7.3268,0.04,0.112,0.0182,-1.1389,gain_stability,1,hosted
45,25,0.56,0.6359,0.8194,4.753,0.6154,0.7036,0.8172,10.0548,0.0554,0.0677,-0.0021,5.3018,gain_familiarity,1,hosted
53,25,1.0,0.7203,0.8558,10.7206,0.9615,0.6637,0.8742,10.1842,-0.0385,-0.0566,0.0185,-0.5363,,0,hosted
63,25,0.96,0.6721,0.8532,16.186,0.9231,0.6902,0.8657,14.7404,-0.0369,0.0181,0.0125,-1.4456,,0,hosted
68,25,0.88,0.707,0.846,6.2439,0.8846,0.7152,0.825,9.5802,0.0046,0.0081,-0.021,3.3363,gain_familiarity,1,hosted
90,25,0.84,0.6832,0.8467,9.1798,0.8846,0.7069,0.8084,8.9716,0.0446,0.0237,-0.0382,-0.2082,,0,hosted
96,25,0.96,0.6642,0.8285,14.8917,0.9615,0.6011,0.8751,12.9178,0.0015,-0.0631,0.0467,-1.9739,,0,hosted
101,25,0.84,0.6252,0.8298,14.6124,0.8846,0.6833,0.8574,13.4611,0.0446,0.0581,0.0276,-1.1514,,0,hosted
102,25,0.92,0.5806,0.8751,10.4865,0.9231,0.6915,0.8602,22.8816,0.0031,0.1108,-0.0149,12.3952,gain_stability|gain_familiarity,2,hosted
107,25,0.6,0.6928,0.8309,6.5605,0.6538,0.6281,0.7798,9.2357,0.0538,-0.0647,-0.0511,2.6752,gain_familiarity,1,hosted
110,25,0.64,0.6639,0.8514,17.1007,0.6154,0.6843,0.8465,25.0985,-0.0246,0.0204,-0.0049,7.9978,gain_familiarity,1,hosted
111,25,0.2,0.7011,0.8475,16.0137,0.3462,0.737,0.8108,18.0252,0.1462,0.0358,-0.0367,2.0116,gain_social|gain_familiarity,2,hosted
2,26,0.6923,0.699,0.8063,7.7695,0.6667,0.6127,0.837,4.1263,-0.0256,-0.0863,0.0307,-3.6432,loss_familiarity,1,hosted
10,26,0.7692,0.6772,0.8557,9.4217,0.7037,0.6415,0.8245,8.3779,-0.0655,-0.0357,-0.0312,-1.0438,,0,hosted
17,26,0.8846,0.6501,0.8434,11.6068,0.8889,0.6665,0.8704,10.124,0.0043,0.0164,0.027,-1.4828,,0,hosted
25,26,0.6154,0.7227,0.8166,6.287,0.6296,0.7229,0.8034,5.7522,0.0142,0.0002,-0.0132,-0.5349,,0,hosted
39,26,1.0,0.694,0.8555,7.3268,0.963,0.6764,0.8281,5.1478,-0.037,-0.0176,-0.0274,-2.179,loss_familiarity,1,hosted
45,26,0.6154,0.7036,0.8172,10.0548,0.6296,0.6875,0.8377,7.9512,0.0142,-0.0161,0.0205,-2.1037,loss_familiarity,1,hosted
53,26,0.9615,0.6637,0.8742,10.1842,1.0,0.696,0.854,10.8961,0.0385,0.0324,-0.0203,0.7119,,0,hosted
63,26,0.9231,0.6902,0.8657,14.7404,0.9259,0.6013,0.8501,12.1708,0.0028,-0.0889,-0.0156,-2.5697,loss_familiarity,1,hosted
68,26,0.8846,0.7152,0.825,9.5802,0.8889,0.655,0.8498,7.8534,0.0043,-0.0602,0.0248,-1.7268,,0,hosted
90,26,0.8846,0.7069,0.8084,8.9716,0.8519,0.6631,0.8243,5.6051,-0.0328,-0.0438,0.0158,-3.3665,loss_familiarity,1,hosted
96,26,0.9615,0.6011,0.8751,12.9178,0.963,0.6718,0.8619,11.5288,0.0014,0.0707,-0.0133,-1.389,,0,hosted
101,26,0.8846,0.6833,0.8574,13.4611,0.8519,0.6497,0.864,12.0468,-0.0328,-0.0336,0.0066,-1.4142,,0,hosted
102,26,0.9231,0.6915,0.8602,22.8816,0.8889,0.6578,0.8253,30.7158,-0.0342,-0.0336,-0.0349,7.8342,gain_familiarity,1,hosted
107,26,0.6538,0.6281,0.7798,9.2357,0.6667,0.6018,0.8123,7.9494,0.0128,-0.0263,0.0324,-1.2863,,0,hosted
110,26,0.6154,0.6843,0.8465,25.0985,0.6296,0.713,0.8567,23.2069,0.0142,0.0287,0.0102,-1.8915,,0,hosted
111,26,0.3462,0.737,0.8108,18.0252,0.3333,0.6647,0.8184,6.6245,-0.0128,-0.0722,0.0076,-11.4008,loss_familiarity,1,hosted
112,26,0.4615,0.6859,0.8874,19.5506,0.5556,0.6763,0.8451,17.9306,0.094,-0.0095,-0.0423,-1.62,,0,hosted
113,26,0.1538,0.7018,0.8604,16.9705,0.2963,0.7002,0.7808,8.5649,0.1425,-0.0016,-0.0796,-8.4056,gain_social|loss_familiarity,2,hosted
2,27,0.6667,0.6127,0.837,4.1263,0.72,0.7099,0.7794,6.2535,0.0533,0.0972,-0.0576,2.1272,gain_familiarity,1,hosted
10,27,0.7037,0.6415,0.8245,8.3779,0.8,0.6523,0.8326,9.1806,0.0963,0.0109,0.008,0.8027,,0,hosted
17,27,0.8889,0.6665,0.8704,10.124,0.92,0.6392,0.8386,15.1586,0.0311,-0.0273,-0.0317,5.0346,gain_familiarity,1,hosted
25,27,0.6296,0.7229,0.8034,5.7522,0.68,0.6393,0.8195,5.4601,0.0504,-0.0836,0.0161,-0.2921,,0,hosted
39,27,0.963,0.6764,0.8281,5.1478,0.96,0.6791,0.8342,5.9587,-0.003,0.0027,0.0061,0.8108,,0,hosted
45,27,0.6296,0.6875,0.8377,7.9512,0.64,0.7625,0.8025,3.5853,0.0104,0.075,-0.0351,-4.3658,loss_familiarity,1,hosted
53,27,1.0,0.696,0.854,10.8961,1.0,0.6881,0.8698,13.0782,0.0,-0.0079,0.0158,2.1821,gain_familiarity,1,hosted
63,27,0.9259,0.6013,0.8501,12.1708,1.0,0.6564,0.8612,9.6261,0.0741,0.0551,0.0111,-2.5447,loss_familiarity,1,hosted
68,27,0.8889,0.655,0.8498,7.8534,0.92,0.6649,0.843,6.5345,0.0311,0.0099,-0.0068,-1.3189,,0,hosted
90,27,0.8519,0.6631,0.8243,5.6051,0.88,0.6457,0.8523,7.179,0.0281,-0.0174,0.028,1.5739,,0,hosted
96,27,0.963,0.6718,0.8619,11.5288,0.96,0.6723,0.8689,14.8908,-0.003,0.0005,0.007,3.362,gain_familiarity,1,hosted
101,27,0.8519,0.6497,0.864,12.0468,0.92,0.7002,0.8544,8.4961,0.0681,0.0505,-0.0096,-3.5508,loss_familiarity,1,hosted
102,27,0.8889,0.6578,0.8253,30.7158,0.92,0.6936,0.8561,32.7453,0.0311,0.0357,0.0308,2.0295,gain_familiarity,1,hosted
107,27,0.6667,0.6018,0.8123,7.9494,0.72,0.6648,0.8404,5.6471,0.0533,0.063,0.0281,-2.3022,loss_familiarity,1,hosted
110,27,0.6296,0.713,0.8567,23.2069,0.68,0.697,0.868,22.4959,0.0504,-0.016,0.0114,-0.7111,,0,hosted
112,27,0.5556,0.6763,0.8451,17.9306,0.6,0.6792,0.878,24.2414,0.0444,0.0029,0.0329,6.3108,gain_familiarity,1,hosted
2,28,0.72,0.7099,0.7794,6.2535,0.7083,0.6664,0.8419,7.9752,-0.0117,-0.0435,0.0624,1.7217,,0,hosted
10,28,0.8,0.6523,0.8326,9.1806,0.7917,0.7137,0.8342,7.4417,-0.0083,0.0613,0.0016,-1.7388,,0,hosted
17,28,0.92,0.6392,0.8386,15.1586,0.9167,0.6731,0.8655,19.244,-0.0033,0.0339,0.0268,4.0854,gain_familiarity,1,hosted
25,28,0.68,0.6393,0.8195,5.4601,0.7083,0.6828,0.7926,7.7945,0.0283,0.0435,-0.0269,2.3344,gain_familiarity,1,hosted
39,28,0.96,0.6791,0.8342,5.9587,0.9583,0.6453,0.8574,8.3363,-0.0017,-0.0339,0.0232,2.3777,gain_familiarity,1,hosted
45,28,0.64,0.7625,0.8025,3.5853,0.6667,0.7299,0.8237,3.9182,0.0267,-0.0326,0.0212,0.3328,,0,hosted
53,28,1.0,0.6881,0.8698,13.0782,0.9583,0.6871,0.8615,16.123,-0.0417,-0.001,-0.0083,3.0449,gain_familiarity,1,hosted
63,28,1.0,0.6564,0.8612,9.6261,1.0,0.7317,0.8462,17.9758,0.0,0.0753,-0.015,8.3497,gain_familiarity,1,hosted
68,28,0.92,0.6649,0.843,6.5345,0.9167,0.6915,0.8585,9.3985,-0.0033,0.0265,0.0155,2.864,gain_familiarity,1,hosted
90,28,0.88,0.6457,0.8523,7.179,0.7917,0.6038,0.8451,12.7854,-0.0883,-0.0419,-0.0073,5.6064,gain_familiarity,1,hosted
96,28,0.96,0.6723,0.8689,14.8908,0.9167,0.6336,0.8545,24.7792,-0.0433,-0.0387,-0.0144,9.8884,gain_familiarity,1,hosted
101,28,0.92,0.7002,0.8544,8.4961,0.9583,0.6713,0.8505,14.5015,0.0383,-0.0289,-0.0038,6.0055,gain_familiarity,1,hosted
102,28,0.92,0.6936,0.8561,32.7453,0.9167,0.6465,0.8587,36.4945,-0.0033,-0.047,0.0026,3.7492,gain_familiarity,1,hosted
107,28,0.72,0.6648,0.8404,5.6471,0.7083,0.6754,0.8192,6.1233,-0.0117,0.0106,-0.0212,0.4761,,0,hosted
110,28,0.68,0.697,0.868,22.4959,0.75,0.6732,0.8714,23.0775,0.07,-0.0237,0.0034,0.5817,,0,hosted
112,28,0.6,0.6792,0.878,24.2414,0.6667,0.6365,0.8588,24.1577,0.0667,-0.0427,-0.0191,-0.0837,,0,hosted
2,29,0.7083,0.6664,0.8419,7.9752,0.7727,0.666,0.8129,6.8554,0.0644,-0.0004,-0.029,-1.1198,,0,hosted
10,29,0.7917,0.7137,0.8342,7.4417,0.8182,0.7253,0.8495,11.1649,0.0265,0.0116,0.0153,3.7232,gain_familiarity,1,hosted
17,29,0.9167,0.6731,0.8655,19.244,0.9545,0.7079,0.8579,20.1465,0.0379,0.0348,-0.0075,0.9024,,0,hosted
25,29,0.7083,0.6828,0.7926,7.7945,0.7273,0.6735,0.8294,9.3464,0.0189,-0.0093,0.0368,1.5519,,0,hosted
39,29,0.9583,0.6453,0.8574,8.3363,0.8636,0.6831,0.8396,14.6542,-0.0947,0.0378,-0.0178,6.3179,gain_familiarity,1,hosted
45,29,0.6667,0.7299,0.8237,3.9182,0.7273,0.7506,0.8163,5.6278,0.0606,0.0207,-0.0074,1.7097,,0,hosted
53,29,0.9583,0.6871,0.8615,16.123,1.0,0.6738,0.8587,16.915,0.0417,-0.0133,-0.0028,0.792,,0,hosted
63,29,1.0,0.7317,0.8462,17.9758,1.0,0.6684,0.8468,15.1637,0.0,-0.0633,0.0006,-2.8121,loss_familiarity,1,hosted
68,29,0.9167,0.6915,0.8585,9.3985,0.9091,0.6488,0.8376,11.219,-0.0076,-0.0426,-0.0209,1.8206,,0,hosted
90,29,0.7917,0.6038,0.8451,12.7854,0.8636,0.6374,0.8352,12.582,0.072,0.0336,-0.0099,-0.2034,,0,hosted
96,29,0.9167,0.6336,0.8545,24.7792,0.9545,0.6238,0.8463,23.148,0.0379,-0.0098,-0.0082,-1.6311,,0,hosted
101,29,0.9583,0.6713,0.8505,14.5015,0.9091,0.6227,0.7906,15.2225,-0.0492,-0.0486,-0.06,0.721,,0,hosted
102,29,0.9167,0.6465,0.8587,36.4945,0.8182,0.6794,0.8596,43.1698,-0.0985,0.0329,0.0009,6.6753,gain_familiarity,1,hosted
107,29,0.7083,0.6754,0.8192,6.1233,0.7727,0.6515,0.7985,6.639,0.0644,-0.024,-0.0206,0.5157,,0,hosted
110,29,0.75,0.6732,0.8714,23.0775,0.8636,0.6827,0.866,15.5541,0.1136,0.0095,-0.0054,-7.5235,gain_social|loss_familiarity,2,hosted
112,29,0.6667,0.6365,0.8588,24.1577,0.7273,0.6499,0.8285,17.0606,0.0606,0.0135,-0.0303,-7.0971,loss_familiarity,1,hosted
2,30,0.7727,0.666,0.8129,6.8554,0.7619,0.6594,0.8048,5.438,-0.0108,-0.0066,-0.0081,-1.4174,,0,hosted
10,30,0.8182,0.7253,0.8495,11.1649,0.8095,0.6562,0.8387,9.9888,-0.0087,-0.069,-0.0109,-1.1761,,0,hosted
17,30,0.9545,0.7079,0.8579,20.1465,0.9048,0.6719,0.8503,21.577,-0.0498,-0.036,-0.0076,1.4305,,0,hosted
25,30,0.7273,0.6735,0.8294,9.3464,0.7619,0.6541,0.819,9.9056,0.0346,-0.0194,-0.0105,0.5593,,0,hosted
39,30,0.8636,0.6831,0.8396,14.6542,0.8571,0.6553,0.8452,12.3614,-0.0065,-0.0278,0.0056,-2.2928,loss_familiarity,1,hosted
45,30,0.7273,0.7506,0.8163,5.6278,0.6667,0.6297,0.8294,10.9441,-0.0606,-0.1209,0.013,5.3163,loss_stability|gain_familiarity,2,hosted
53,30,1.0,0.6738,0.8587,16.915,1.0,0.6479,0.8599,17.5794,0.0,-0.0259,0.0012,0.6644,,0,hosted
63,30,1.0,0.6684,0.8468,15.1637,0.9524,0.7073,0.8504,15.9396,-0.0476,0.0389,0.0035,0.7758,,0,hosted
68,30,0.9091,0.6488,0.8376,11.219,0.8571,0.6988,0.8372,18.6677,-0.0519,0.05,-0.0005,7.4487,gain_familiarity,1,hosted
90,30,0.8636,0.6374,0.8352,12.582,0.9048,0.6711,0.8466,11.8201,0.0411,0.0337,0.0114,-0.7619,,0,hosted
96,30,0.9545,0.6238,0.8463,23.148,0.9048,0.6262,0.862,14.853,-0.0498,0.0023,0.0158,-8.295,loss_familiarity,1,hosted
101,30,0.9091,0.6227,0.7906,15.2225,0.8571,0.6811,0.8558,14.1297,-0.0519,0.0585,0.0653,-1.0928,,0,hosted
102,30,0.8182,0.6794,0.8596,43.1698,0.9048,0.6654,0.8287,41.5759,0.0866,-0.014,-0.0309,-1.5939,,0,hosted
110,30,0.8636,0.6827,0.866,15.5541,0.9524,0.636,0.8593,16.6522,0.0887,-0.0467,-0.0067,1.0982,,0,hosted
112,30,0.7273,0.6499,0.8285,17.0606,0.8095,0.6146,0.8702,16.3353,0.0823,-0.0353,0.0417,-0.7253,,0,hosted
2,31,0.7619,0.6594,0.8048,5.438,0.7143,0.6392,0.8572,5.8485,-0.0476,-0.0202,0.0524,0.4105,,0,hosted
10,31,0.8095,0.6562,0.8387,9.9888,0.8571,0.631,0.8345,13.0959,0.0476,-0.0252,-0.0041,3.1071,gain_familiarity,1,hosted
17,31,0.9048,0.6719,0.8503,21.577,0.9048,0.6865,0.8645,18.5314,0.0,0.0145,0.0142,-3.0456,loss_familiarity,1,hosted
25,31,0.7619,0.6541,0.819,9.9056,0.7619,0.6541,0.7658,5.2809,0.0,0.0,-0.0532,-4.6247,loss_familiarity,1,hosted
39,31,0.8571,0.6553,0.8452,12.3614,0.8571,0.6417,0.8291,14.0854,0.0,-0.0137,-0.0161,1.724,,0,hosted
45,31,0.6667,0.6297,0.8294,10.9441,0.6667,0.7185,0.8318,8.7673,0.0,0.0888,0.0024,-2.1769,loss_familiarity,1,hosted
53,31,1.0,0.6479,0.8599,17.5794,0.8571,0.6435,0.8266,20.6181,-0.1429,-0.0044,-0.0334,3.0387,loss_social|gain_familiarity,2,hosted
63,31,0.9524,0.7073,0.8504,15.9396,1.0,0.6567,0.8832,22.2608,0.0476,-0.0507,0.0328,6.3212,gain_familiarity,1,hosted
68,31,0.8571,0.6988,0.8372,18.6677,0.8095,0.6101,0.8439,11.9733,-0.0476,-0.0887,0.0067,-6.6944,loss_familiarity,1,hosted
90,31,0.9048,0.6711,0.8466,11.8201,0.9048,0.6331,0.8421,10.9101,0.0,-0.038,-0.0044,-0.91,,0,hosted
96,31,0.9048,0.6262,0.862,14.853,0.9048,0.6927,0.8418,15.1431,0.0,0.0665,-0.0202,0.2901,,0,hosted
101,31,0.8571,0.6811,0.8558,14.1297,0.8571,0.6231,0.7951,7.9316,0.0,-0.058,-0.0607,-6.1981,loss_familiarity,1,hosted
102,31,0.9048,0.6654,0.8287,41.5759,1.0,0.6784,0.8587,40.2061,0.0952,0.013,0.0301,-1.3698,,0,hosted
110,31,0.9524,0.636,0.8593,16.6522,0.9524,0.6986,0.8564,17.3819,0.0,0.0626,-0.0029,0.7297,,0,hosted
112,31,0.8095,0.6146,0.8702,16.3353,0.9048,0.6865,0.8549,28.407,0.0952,0.0719,-0.0153,12.0717,gain_familiarity,1,hosted
114,31,0.5714,0.7385,0.8764,20.9359,0.7143,0.7197,0.8457,22.042,0.1429,-0.0188,-0.0306,1.1061,gain_social,1,hosted
