seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
11,1,0,0,934,0,0,847,710,20.5029,1.5838,0.915,0.9312,0.8954,0.9404,2683,A,B,A,B,0,0,0,0
11,2,1,2,261,0,0,215,707,19.6999,1.5804,0.8957,0.9641,0.8806,0.9357,718,A,B,A,B,0,1,0,0
11,3,0,0,41,0,0,42,705,19.3285,1.5722,0.9569,0.8281,0.8113,0.65,114,A,B,A,B,1,1,0,0
11,4,0,0,11,0,0,8,653,17.6406,1.57,0.8113,0.0,0.8454,0.9457,30,A,B,A,B,4,1,0,0
11,5,0,0,6,0,0,5,653,17.961,1.5395,0.971,0.9183,0.9852,0.7219,20,A,B,A,B,4,1,0,0
11,6,0,0,12,0,0,9,712,19.0532,1.5546,0.9612,0.9544,0.9911,0.9183,36,A,B,A,B,4,0,0,0
11,7,0,0,13,0,0,16,676,18.9497,1.5778,0.8113,0.971,0.7219,0.9183,42,A,B,A,B,4,0,0,0
11,8,0,0,11,1,3,17,668,18.2367,1.5437,0.5033,0.9911,0.0,0.7871,38,A,B,A,B,1,1,0,0
11,9,1,2,10,0,0,7,721,19.9788,1.5601,0.9403,0.8113,0.9183,0.5917,28,A,neutral,A,B,1,1,0,0
11,10,0,0,20,0,0,11,672,18.4437,1.5367,0.9183,0.9852,0.65,0.7219,44,A,B,A,B,3,1,0,0
11,11,0,0,11,0,0,8,719,19.5218,1.57,0.0,0.9852,0.9183,1.0,30,A,B,A,B,3,1,0,0
11,12,0,0,8,0,0,8,703,20.0135,1.585,0.65,0.65,0.9852,0.971,24,A,B,A,B,3,1,0,0
11,13,0,0,13,0,0,7,658,19.7559,1.4284,0.5917,0.65,0.5436,0.9183,24,A,B,A,B,3,1,0,0
11,14,0,0,10,0,0,5,688,19.7496,1.4675,0.65,0.971,0.0,0.0,19,A,B,A,B,3,1,0,0
11,15,0,0,11,0,0,9,651,18.1764,1.5801,0.8631,0.9183,0.0,0.8113,30,A,B,A,B,4,1,0,0
11,16,0,0,6,0,0,8,705,19.2328,1.5653,0.971,0.7219,0.8113,0.9911,23,A,B,A,B,4,1,0,0
11,17,0,0,8,0,0,17,647,18.588,1.5201,1.0,0.0,1.0,0.8905,37,A,B,A,B,1,1,0,0
11,18,0,0,13,0,0,20,663,19.1045,1.5609,0.9612,0.9968,0.9911,0.7219,52,A,B,A,B,4,0,0,0
11,19,0,0,8,0,0,15,684,19.1671,1.4241,0.9544,0.9852,0.8454,0.9975,50,A,B,neutral,B,4,0,0,0
11,20,0,0,13,0,0,11,667,18.352,1.5807,0.8813,0.9612,0.9183,0.971,37,A,B,A,B,4,0,0,0
11,21,0,0,22,0,0,9,689,19.4757,1.4586,0.4138,0.9183,0.4138,0.9544,41,A,B,A,B,1,1,0,0
11,22,0,0,29,0,0,11,702,19.6474,1.4542,0.3712,0.994,0.5033,0.994,54,A,B,A,B,4,0,0,0
11,23,0,0,8,0,0,10,667,18.9282,1.579,0.971,0.9183,0.65,0.971,27,A,B,A,B,4,0,0,0
11,24,1,1,9,0,0,12,639,16.8748,1.5621,0.8113,0.9457,0.5033,0.994,35,neutral,B,A,B,4,0,0,0
11,25,0,0,13,0,0,8,679,19.276,1.5309,0.971,0.9183,0.7642,0.9911,37,A,B,A,B,4,0,0,0
