seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
20,1,2,3,915,0,0,861,692,19.6778,1.5845,0.9271,0.925,0.892,0.9399,2679,A,B,A,B,0,0,0,0
20,2,0,0,292,0,0,228,701,19.0805,1.5776,0.9309,0.9624,0.8622,0.9288,787,A,B,A,B,0,1,0,0
20,3,0,0,50,0,0,30,656,18.0635,1.5505,0.7838,0.9986,0.6253,0.971,115,A,B,A,B,1,1,0,0
20,4,0,0,20,0,0,15,695,19.7651,1.571,0.7496,0.8454,0.9887,0.7642,50,A,B,A,B,4,0,0,0
20,5,0,0,6,0,0,8,699,19.0793,1.5751,0.971,0.7642,0.971,1.0,21,A,B,A,B,4,0,0,0
20,6,0,0,12,0,0,4,634,17.3483,1.41,0.5436,1.0,0.8631,0.8113,21,A,B,A,B,1,1,0,0
20,7,0,0,13,0,0,11,705,20.0024,1.4866,0.7642,0.0,0.8113,0.5033,29,A,B,A,B,3,1,0,0
20,8,0,0,11,0,0,19,646,18.6543,1.5086,0.8631,0.7219,0.5917,0.8813,39,A,B,A,B,4,0,0,0
20,9,0,0,9,1,3,22,653,17.8688,1.4969,0.971,0.6723,0.9911,0.9852,50,A,B,A,B,1,1,0,0
20,10,1,2,16,0,0,13,684,19.6606,1.5628,1.0,1.0,0.7219,0.9457,49,A,B,A,B,1,1,0,0
20,11,1,1,15,0,0,8,658,18.1327,1.5387,0.7219,0.9911,0.8113,0.9183,34,A,B,A,B,1,1,0,0
20,12,0,0,23,0,0,3,689,18.878,1.152,0.7642,1.0,0.469,0.9183,33,A,B,A,B,1,1,0,0
20,13,0,0,10,0,0,13,665,18.7899,1.5766,0.7642,0.8113,0.9544,0.8631,35,A,B,A,B,3,1,0,0
20,14,0,0,13,0,0,17,697,18.4393,1.5759,0.971,0.5436,0.9799,0.9544,46,A,B,A,B,3,1,0,0
20,15,0,0,9,0,0,8,643,17.4271,1.5828,0.8631,0.971,0.9183,0.8113,26,A,B,A,B,3,1,0,0
20,16,0,0,4,0,0,5,676,20.0227,1.5774,0.0,0.9183,1.0,0.7219,14,A,B,A,B,4,1,0,0
20,17,0,0,10,0,0,8,686,18.7527,1.5774,0.9852,1.0,0.0,0.9852,28,A,B,A,B,4,1,0,0
20,18,1,2,13,0,0,9,667,21.275,1.5682,0.8631,0.8813,0.971,0.971,34,A,B,A,B,4,1,0,0
20,19,0,0,11,0,0,9,673,18.3754,1.5525,0.9183,0.9799,0.9544,0.9183,35,A,B,A,B,4,0,0,0
20,20,0,0,11,0,0,12,698,20.795,1.5205,0.9183,0.971,0.9799,0.9544,44,A,B,A,B,4,0,0,0
20,21,0,0,9,0,0,7,650,18.2544,1.5241,0.8813,0.9852,0.971,1.0,30,A,B,A,B,4,0,0,0
20,22,0,0,14,0,0,7,672,18.7077,1.5269,0.7219,1.0,0.971,1.0,34,A,B,A,B,4,0,0,0
20,23,0,0,12,0,0,7,687,18.2299,1.5514,0.65,1.0,0.9457,0.9183,29,A,B,A,B,4,0,0,0
20,24,0,0,6,0,0,11,687,19.2291,1.4607,0.971,0.0,0.0,0.8113,21,A,B,A,B,4,0,0,0
20,25,0,0,8,0,0,6,674,18.8806,1.5726,1.0,0.0,0.971,0.8113,22,A,B,A,B,4,0,0,0
