seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
16,1,0,0,919,0,0,851,700,18.9958,1.5842,0.9341,0.9265,0.8996,0.9296,2675,A,B,A,B,0,0,0,0
16,2,0,0,265,0,0,257,679,18.3528,1.5846,0.9408,0.9216,0.9268,0.9165,794,A,B,A,B,3,1,0,0
16,3,0,0,58,0,0,53,680,18.6427,1.5791,0.958,0.9403,0.9403,0.9682,177,A,B,A,B,0,1,0,0
16,4,0,0,29,0,0,16,650,17.4562,1.537,0.8813,0.9975,0.9829,0.9457,74,A,B,A,B,1,1,0,0
16,5,0,0,19,0,0,21,678,19.2265,1.5823,0.9341,0.9367,0.9852,0.4395,62,A,B,A,B,4,0,0,0
16,6,0,0,17,0,0,23,689,20.0431,1.4911,0.684,0.7219,0.8454,0.0,49,A,B,A,B,4,0,0,0
16,7,0,0,14,0,0,13,711,19.9392,1.5825,0.0,0.9852,0.8631,0.8813,42,A,B,A,B,4,0,0,0
16,8,0,0,11,1,2,12,650,18.0143,1.5656,0.9852,0.994,0.7642,0.9799,39,A,B,A,B,4,0,0,0
16,9,0,0,9,0,0,15,609,17.2264,1.5546,0.9852,0.9457,0.8631,0.8454,36,A,B,A,B,3,1,0,0
16,10,0,0,8,0,0,19,696,19.5911,1.491,0.9544,0.684,0.9852,0.65,38,A,B,A,B,4,0,0,0
16,11,0,0,8,0,0,16,700,19.6405,1.5222,0.994,0.5436,0.9183,0.8113,34,A,B,A,B,1,1,0,0
16,12,0,0,12,0,0,20,691,20.0189,1.5546,0.9911,0.7793,0.7219,0.9544,48,A,B,A,B,4,0,0,0
16,13,0,0,18,0,0,9,656,17.6748,1.4354,0.0,0.65,0.3912,1.0,33,A,B,A,B,3,1,0,0
16,14,0,0,13,0,0,10,709,19.005,1.5591,0.8113,0.994,0.9183,0.971,39,A,B,A,B,3,1,0,0
16,15,0,0,5,0,0,6,624,16.6928,1.519,0.971,0.9183,0.971,0.971,21,A,B,A,B,4,0,0,0
16,16,0,0,6,0,0,12,666,17.5989,1.5052,0.8113,0.8113,1.0,1.0,32,neutral,B,A,B,4,0,0,0
16,17,0,0,9,0,0,13,685,18.3368,1.5296,0.8631,0.9457,0.971,1.0,40,A,B,A,B,1,1,0,0
16,18,0,0,10,0,0,9,741,20.8301,1.5832,0.469,0.9799,1.0,0.971,29,A,B,A,B,4,0,0,0
16,19,0,0,14,0,0,12,703,20.6828,1.581,0.4395,0.7642,0.9183,0.9799,38,A,B,A,B,3,1,0,0
16,20,0,0,14,1,3,14,655,17.7728,1.5842,0.7219,0.971,0.971,0.9612,43,A,B,A,B,4,0,0,0
16,21,1,2,6,0,0,9,688,20.3501,1.5014,0.971,0.8113,0.9544,0.9544,29,A,B,A,B,4,0,0,0
16,22,0,0,10,0,0,8,661,17.7879,1.5566,0.8113,0.9183,1.0,0.9911,31,A,B,A,B,3,1,0,0
16,23,0,0,13,0,0,8,661,19.7659,1.5524,0.8113,1.0,0.0,0.9544,30,A,B,A,B,3,1,0,0
16,24,0,0,12,0,0,7,697,19.7234,1.5448,0.9799,0.9852,0.65,1.0,31,A,B,A,B,4,0,0,0
16,25,0,0,12,0,0,11,695,19.4464,1.581,0.9457,0.9457,0.65,0.7219,33,A,B,A,B,4,0,0,0
