seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
12,1,0,0,908,0,0,852,698,18.7587,1.5843,0.9281,0.9317,0.9207,0.9199,2669,A,B,A,B,0,0,0,0
12,2,0,0,304,0,0,307,710,18.6109,1.5837,0.9652,0.9353,0.9348,0.899,944,A,B,A,B,0,1,0,0
12,3,0,0,62,0,0,53,690,19.631,1.582,0.9457,0.8419,0.9097,0.9474,173,A,B,A,B,0,1,0,0
12,4,0,0,15,0,0,14,658,18.2371,1.5842,0.0,0.9457,0.9968,0.7642,43,A,B,A,B,4,0,0,0
12,5,0,0,9,0,0,8,652,17.8853,1.579,0.0,0.8631,0.971,0.8113,27,A,neutral,A,B,4,0,0,0
12,6,0,0,11,0,0,8,660,18.6338,1.5277,0.0,0.9911,1.0,0.971,35,A,B,A,B,4,0,0,0
12,7,0,0,7,0,0,8,674,17.7423,1.5303,0.971,0.9544,1.0,0.9852,28,A,B,A,B,4,0,0,0
12,8,0,0,8,0,0,7,641,16.8857,1.569,0.5917,0.9852,0.8631,0.8113,25,A,B,neutral,B,4,0,0,0
12,9,0,0,9,0,0,12,700,18.8166,1.546,1.0,0.9544,0.9544,0.7642,37,A,B,A,B,4,0,0,0
12,10,0,0,13,0,0,19,713,19.1326,1.5015,0.994,0.5033,0.5436,0.4138,40,A,B,A,B,4,0,0,0
12,11,0,0,11,0,0,11,720,20.5817,1.5061,0.9183,0.5917,0.65,0.0,27,A,B,A,B,3,1,0,0
12,12,1,2,6,0,0,3,704,19.4737,1.5052,0.7219,0.971,0.971,0.0,16,A,B,A,neutral,4,0,0,0
12,13,0,0,12,0,0,4,657,17.728,1.4354,0.5033,0.0,1.0,0.9183,22,A,B,A,B,4,0,0,0
12,14,0,0,13,0,0,15,697,19.7329,1.5764,0.65,0.994,0.9968,0.8905,45,A,B,A,B,3,1,0,0
12,15,0,0,14,0,0,9,673,19.4143,1.5571,0.7642,1.0,0.9799,0.9544,37,A,B,A,B,1,1,0,0
12,16,0,0,10,0,0,8,674,19.5934,1.5766,0.9183,0.9852,0.5917,0.9183,26,A,B,A,B,1,1,0,0
12,17,0,0,4,0,0,5,708,19.3629,1.5656,0.0,0.8113,1.0,0.971,15,A,B,A,B,1,1,0,0
12,18,0,0,5,0,0,7,685,18.9776,1.5657,1.0,0.7219,0.7219,0.971,17,A,B,A,B,1,1,0,0
12,19,0,0,6,0,0,6,643,18.0459,1.581,1.0,0.971,0.9183,0.8113,19,A,B,A,B,3,1,0,0
12,20,1,2,11,1,3,10,720,21.4943,1.5727,0.0,1.0,0.9544,0.0,29,A,B,A,B,3,1,0,0
12,21,0,0,12,0,0,10,671,17.7181,1.5514,0.7642,0.971,0.0,0.7219,29,A,B,A,B,3,1,0,0
12,22,0,0,7,0,0,15,691,18.5611,1.519,0.994,0.6194,0.971,0.9183,35,A,B,A,B,4,0,0,0
12,23,0,0,11,0,0,14,709,20.3194,1.5069,0.65,0.4395,0.0,0.9852,31,A,B,A,B,3,1,0,0
12,24,0,0,8,0,0,10,711,18.4926,1.531,0.9183,0.0,0.0,0.9544,23,A,B,A,B,4,0,0,0
12,25,0,0,15,0,0,12,667,17.335,1.5206,0.8813,0.8631,0.0,0.7642,34,A,B,A,B,4,0,0,0
