seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
2,1,0,1.5843,0,0,2743,4,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,4,0.0,0.0,8,8,0.0
2,2,0,1.5847,0,1,908,4,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,4,0.0,0.0,8,8,0.0
2,3,0,1.5801,0,1,179,4,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,4,0.0,0.0,8,8,0.0
2,4,0,1.5817,1,1,56,4,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,4,0.0,0.0,8,8,0.0
2,5,0,1.571,3,1,40,3,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,3,0.0,0.0,5,5,0.0
2,6,0,1.569,4,1,25,3,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,3,0.0,0.0,5,5,0.0
2,7,0,1.5726,4,1,22,3,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,3,0.0,0.0,5,5,0.0
2,8,0,1.5677,4,1,27,3,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,3,0.0,0.0,5,5,0.0
2,9,1,1.3743,4,0,54,3,0.0,0.0,7,7,0.0,3,0.0,0,0,2,0,3,0.0,0.0,5,5,0.0
2,10,0,1.5089,4,0,50,3,0.0,0.0,4,4,0.0,3,0.0,0.0,6,6,0.0,2,1.0,0,0,0,0
2,11,0,1.5395,4,0,22,3,0.0,0.0,4,4,0.0,3,0.0,0.0,6,6,0.0,2,1.0,0,0,0,0
2,12,0,1.5746,4,0,31,3,0.0,0.0,4,4,0.0,3,0.0,0.0,6,6,0.0,2,1.0,0,0,0,0
2,13,0,1.4866,4,0,29,3,0.0,0.0,4,4,0.0,3,0.0,0.0,6,6,0.0,2,1.0,0,0,0,0
2,14,0,1.5671,4,0,32,3,0.0,0.0,4,4,0.0,3,0.0,0.0,6,6,0.0,2,1.0,0,0,0,0
2,15,1,1.5538,3,1,42,4,0.0,0.0,4,4,0.0,3,0.0,0.0,5,5,0.0,6,0.0,0.0,4,4,0.0
2,16,0,1.5801,4,1,30,4,0.0,0.0,4,4,0.0,3,0.0,0.0,5,5,0.0,6,0.0,0.0,4,4,0.0
2,17,1,1.5546,4,1,24,3,0.25,0.0,4,4,0.0,3,0.0,0.0,5,5,0.0,6,0.0,0.0,4,4,0.0
2,18,0,1.5413,4,1,50,4,0.0,0.0,4,4,0.0,3,0.0,0.0,5,5,0.0,6,0.0,0.0,4,4,0.0
2,19,0,1.5546,1,1,49,4,0.0,0.0,4,4,0.0,3,0.0,0.0,5,5,0.0,6,0.0,0.0,4,4,0.0
2,20,0,1.5828,1,1,26,3,0.0,0.0,6,6,0.0,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0
2,21,0,1.5697,0,1,26,3,0.0,0.0,3,3,0.0,4,0.0,0.0,5,5,0.0,4,0.0,0.0,5,5,0.0
2,22,0,1.571,3,1,30,4,0.0,0.0,7,7,0.0,2,1.0,0,0,0,0,4,0.2222,0.0,9,9,0.0
2,23,0,1.5567,3,1,21,4,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
2,24,0,1.5206,3,1,34,4,0.0,0.0,5,5,0.0,4,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0
2,25,0,1.5816,4,1,36,3,0.0,0.0,5,5,0.0,3,0.0,0.0,3,3,0.0,2,1.0,0,0,0,0
