seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
2,1,1,1.5843,0,0,2732,3,0.0,0.0,3,3,0.0,3,0.25,0.0,4,4,0.0,3,0.0,0,0,1,0
2,2,0,1.5846,1,1,975,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
2,3,0,1.5823,0,1,201,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
2,4,1,1.581,0,1,76,3,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
2,5,0,1.5746,1,1,43,4,0.0,0,0,2,0,3,0.25,0.0,4,4,0.0,3,0.0,0,0,1,0
2,6,1,1.5513,1,1,55,4,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
2,7,0,1.5774,1,1,42,4,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
2,8,0,1.5708,1,1,53,4,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
2,9,0,1.5749,1,1,32,4,0.0,0,0,2,0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0
2,10,0,1.5494,0,1,30,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
2,11,0,1.584,1,1,38,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
2,12,0,1.487,1,1,37,3,0.0,0.0,3,3,0.0,3,0.5,0,0,2,0,3,0.0,0,0,1,0
2,13,1,1.5222,3,1,42,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
2,14,0,1.5845,4,1,58,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,3,0.0,0,0,1,0
2,15,0,1.5486,4,1,34,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.25,3,4,0.5
2,16,0,1.5409,4,1,31,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0
2,17,0,1.5486,4,0,34,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0
2,18,0,1.5594,3,1,59,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0
2,19,1,1.543,1,1,49,3,0.0,0,0,2,0,3,0.0,0,0,1,0,4,0.0,0.0,4,4,0.0
2,20,0,1.5813,3,1,40,2,1.0,0,0,0,0,3,0.0,0,0,2,0,3,0.0,0.0,5,5,0.0
2,21,0,1.5817,4,0,56,3,0.0,0,0,2,0,3,0.0,0.0,5,5,0.0,4,0.0,0.0,4,4,0.0
2,22,0,1.5841,4,0,40,3,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
2,23,0,1.5269,4,0,34,4,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0,4,0.0,0.0,8,8,0.0
2,24,0,1.5828,4,0,52,4,0.0,0.0,6,6,0.0,3,0.0,0,0,2,0,4,0.0,0.0,5,5,0.0
2,25,0,1.5571,3,1,37,4,0.0,0.0,3,3,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0
