seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
4,1,1,1.5838,0,0,2782,3,0.0,0,0,2,0,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0
4,2,0,1.5814,0,1,951,3,0.0,0,0,2,0,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0
4,3,0,1.5805,0,1,251,3,0.0,0,0,2,0,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0
4,4,0,1.575,4,0,68,3,0.0,0,0,2,0,4,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0
4,5,0,1.5066,4,1,47,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
4,6,0,1.5462,4,0,35,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
4,7,0,1.469,4,0,38,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
4,8,0,1.5506,4,0,48,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
4,9,0,1.5461,4,0,53,3,0.0,0,0,1,0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
4,10,0,1.5783,4,0,51,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
4,11,0,1.581,4,0,38,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
4,12,0,1.5816,4,0,41,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
4,13,0,1.487,4,0,47,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
4,14,0,1.5746,4,0,31,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
4,15,0,1.4663,0,1,45,5,0.0,0.0,6,6,0.0,4,0.25,0.0,4,4,0.0,3,0.0,0,0,2,0
4,16,0,1.5178,1,1,46,5,0.0,0.0,6,6,0.0,4,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
4,17,0,1.5557,0,1,33,5,0.0,0.0,6,6,0.0,4,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
4,18,1,1.5568,4,0,44,5,0.0,0.0,6,6,0.0,4,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
4,19,1,1.5742,4,1,47,5,0.0,0.0,6,6,0.0,4,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
4,20,0,1.5279,4,1,49,3,0.0,0.0,5,5,0.0,3,0.0,0.0,3,3,0.0,3,0.0,0,0,2,0
4,21,0,1.5436,1,1,40,3,0.0,0,0,1,0,2,1.0,0,0,0,0,3,0.0,0.0,4,4,0.0
4,22,0,1.545,4,0,47,3,0.0,0,0,1,0,3,0.0,0.0,3,3,0.0,3,0.25,0.0,4,4,0.0
4,23,1,1.5426,4,0,47,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0,3,0.0,0.0,3,3,0.0
4,24,0,1.5622,3,1,36,4,0.0,0.0,4,4,0.0,4,0.0,0.0,3,3,0.0,3,0.0,0.0,4,4,0.0
4,25,0,1.5376,4,0,41,3,0.0,0.0,6,6,0.0,3,0.0,0.0,3,3,0.0,4,0.0,0.0,4,4,0.0
