seed,win,tri,ent,gk,div,nC,A_erosion_d,A_core_pres,A_core_k_var,A_sub_clust,A_core_size,A_core_mk,B_erosion_d,B_core_pres,B_core_k_var,B_sub_clust,B_core_size,B_core_mk,C_erosion_d,C_core_pres,C_core_k_var,C_sub_clust,C_core_size,C_core_mk
2,1,1,1.5844,0,0,2747,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
2,2,0,1.5844,0,1,784,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
2,3,1,1.5769,1,1,174,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
2,4,0,1.5793,4,0,58,3,0.0,0,0,1,0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
2,5,0,1.5702,1,1,56,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
2,6,1,1.585,4,0,33,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
2,7,0,1.5403,4,0,31,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
2,8,0,1.5262,4,0,26,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
2,9,0,1.5735,4,0,39,3,0.0,0.0,3,3,0.0,3,0.0,0,0,1,0,3,0.0,0,0,1,0
2,10,0,1.5784,4,0,45,5,0.0909,0.0,11,11,0.0,3,0.0,0,0,1,0,4,0.0,0.0,3,3,0.0
2,11,0,1.5613,4,0,32,5,0.0,0.0,11,11,0.0,3,0.0,0,0,1,0,4,0.3333,0.0,3,3,0.0
2,12,0,1.531,4,0,23,5,0.0,0.0,11,11,0.0,3,0.0,0,0,1,0,4,0.0,0.0,3,3,0.0
2,13,1,1.4466,4,0,34,5,0.0,0.0,11,11,0.0,3,0.0,0,0,1,0,4,0.0,0.0,3,3,0.0
2,14,0,1.5842,4,0,43,5,0.0,0.0,11,11,0.0,3,0.0,0,0,1,0,4,0.0,0.0,3,3,0.0
2,15,0,1.5801,4,0,30,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
2,16,0,1.4906,4,0,41,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
2,17,1,1.5433,1,1,41,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
2,18,0,1.5656,4,0,39,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
2,19,0,1.487,4,0,37,3,0.0,0,0,2,0,3,0.0,0,0,2,0,3,0.0,0,0,2,0
2,20,0,1.5523,4,0,38,3,0.0,0.0,4,4,0.0,3,0.0,0,0,1,0,3,0.0,0,0,2,0
2,21,0,1.5367,4,0,44,3,0.125,0.0,8,8,0.0,3,0.0,0.0,3,3,0.0,3,0.2,0.0,5,5,0.0
2,22,0,1.5622,4,0,36,4,0.0,0.0,5,5,0.0,3,0.0,0.0,4,4,0.0,3,0.0,0,0,2,0
2,23,0,1.516,4,0,36,3,0.0,0,0,1,0,4,0.0,0.0,8,8,0.0,3,0.0,0.0,4,4,0.0
2,24,0,1.5832,4,0,29,3,0.0,0.0,3,3,0.0,3,0.0,0.0,5,5,0.0,2,1.0,0,0,0,0
2,25,0,1.5722,4,0,28,4,0.0,0.2222,5,6,0.33,2,1.0,0,0,0,0,3,0.0,0.0,4,4,0.0
