window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6057,8,5,0,1.9993,0,34.0,0,0,6.53,1.0,6057.0,503,1.0,318,485,167,1773,0.001139,0.0086,398.8898,0,0.0,0.0086,0.0013,1,0,0,0,0.039457,0.015625,63,0.604,0.0395,0.287
2,5000,3606,3,5,0,1.9993,0,37.2,376,3207,5.09,0.8179,4439.7,399,1.0,255,9,72,1820,0.001346,0.0092,210.5613,1,1.0,0.0066,0.0013,2,0,0,0,0.041985,0.015625,63,0.6278,0.0753,0.2884
3,5000,3428,1,5,0,1.9993,0,41.9,229,3210,4.92,0.8743,3943.8,218,1.0,213,1,43,1595,0.001782,0.0097,278.7097,2,2.0,0.0075,0.0019,1,0,0,0,0.042965,0.015625,61,0.6363,0.1106,0.293
4,5000,3140,0,0,3,1.9993,0,67.5,61,3108,4.56,0.8721,3633.9,32,1.0,150,2,65,1402,0.002183,0.0182,66.1157,3,2.9,0.0103,0.0026,0,1,0,0,0.040073,0.015625,60,0.6101,0.1507,0.2957
5,5000,3106,1,3,0,1.9993,0,81.0,2,3104,4.54,0.8982,3457.9,2,1.0,94,1,57,1094,0.00317,0.025,6.2893,4,3.9,0.0139,0.004,0,0,0,0,0.055556,0.015625,57,0.7188,0.1979,0.3068
6,5000,3056,1,5,0,1.9992,1,96.1,1,3050,4.47,0.9141,3343.1,6,1.0,72,2,24,859,0.004303,0.0456,21.097,5,4.8,0.0323,0.0068,1,0,0,0,0.060837,0.015625,52,0.7432,0.2398,0.3245
7,5000,3126,2,5,0,1.9975,2,106.7,0,3116,4.54,0.9505,3288.8,10,1.0,48,5,29,650,0.005877,0.0498,56.4972,6,5.2,0.0408,0.0105,1,0,0,0,0.084577,0.015625,41,0.8153,0.2881,0.3504
8,5000,3034,1,3,1,1.9956,2,113.0,0,3034,4.38,0.9387,3232.2,0,1.0,42,1,7,533,0.007137,0.0494,0.0,7,5.9,0.0383,0.0109,0,0,0,0,0.08642,0.015625,33,0.8192,0.3437,0.3749
9,5000,3219,0,0,0,1.998,2,129.7,0,3219,4.55,0.9967,3229.6,0,1.0,29,0,13,451,0.00923,0.073,0.0,8,6.6,0.0511,0.0154,0,0,0,0,0.116788,0.015625,28,0.8662,0.4605,0.4041
10,5000,3045,1,4,0,1.9839,1,136.6,4,3041,4.45,0.9528,3196.0,4,1.0,21,1,9,340,0.013029,0.093,48.1928,9,7.2,0.0628,0.0196,0,0,0,0,0.116279,0.015625,20,0.8656,0.5651,0.429
11,5000,3149,0,0,1,1.9949,1,130.8,6,3143,4.54,0.9877,3188.2,6,1.0,17,2,6,319,0.015246,0.1271,45.4545,10,7.2,0.0695,0.0255,0,0,0,0,0.135593,0.015625,18,0.8848,0.6602,0.4505
