window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6028,16,6,0,1.9975,0,34.1,0,0,6.48,1.0,6028.0,603,1.0,378,568,190,2064,0.000982,0.0067,403.6145,0,0.0,0.0063,0.0011,4,0,0,0,0.032074,0.015625,64,0.5129,0.0321,0.246
2,5000,3671,4,5,0,1.9977,0,35.4,448,3217,5.17,0.8276,4482.7,454,1.0,298,11,91,2120,0.001192,0.01,131.3298,1,1.0,0.0074,0.0013,3,0,0,0,0.04242,0.015625,64,0.6317,0.0683,0.2447
3,5000,3376,1,4,0,1.9978,0,40.9,238,3153,4.8,0.8625,3940.8,223,1.0,250,5,53,1913,0.001519,0.0118,263.0952,2,1.9,0.0073,0.002,0,0,0,0,0.041136,0.015625,64,0.6202,0.1094,0.248
4,5000,3056,0,0,3,1.9978,0,63.8,40,3038,4.58,0.856,3595.7,18,1.0,164,0,86,1647,0.001884,0.0178,33.5196,3,2.9,0.0081,0.0024,0,0,0,0,0.045234,0.015625,62,0.6546,0.1339,0.2651
5,5000,3101,0,0,3,1.9977,0,76.8,0,3101,4.51,0.9039,3430.8,0,1.0,110,0,54,1263,0.002784,0.0234,0.0,4,3.9,0.0137,0.004,0,0,0,0,0.06089,0.015625,58,0.7434,0.1948,0.2837
6,5000,3044,0,0,0,1.9975,1,88.4,4,3040,4.42,0.9168,3320.3,4,1.0,72,4,42,960,0.003881,0.0314,15.8103,5,4.7,0.0214,0.0062,0,0,0,0,0.076655,0.015625,49,0.7962,0.244,0.3067
7,5000,3110,1,5,0,1.9974,1,104.1,4,3101,4.54,0.9517,3267.7,9,1.0,61,1,12,748,0.005128,0.0388,36.5854,6,5.6,0.0228,0.0074,1,0,0,0,0.065891,0.015625,39,0.7629,0.2944,0.3326
8,5000,3054,0,0,1,1.9962,1,115.1,4,3050,4.45,0.9484,3220.2,4,1.0,45,0,16,664,0.006351,0.0462,22.0994,7,6.5,0.0359,0.0101,0,0,0,0,0.082051,0.015625,35,0.8096,0.3764,0.3623
9,5000,3139,0,0,0,1.9959,1,126.7,2,3137,4.5,0.9797,3204.0,2,1.0,33,0,12,574,0.007519,0.0524,0.0,8,7.7,0.038,0.0096,0,0,0,0,0.120419,0.015625,33,0.8702,0.4969,0.3872
10,5000,3072,0,0,0,1.9974,1,134.2,0,3072,4.46,0.966,3180.0,0,1.0,21,0,12,435,0.010609,0.073,0.0,9,8.6,0.0547,0.015,0,0,0,0,0.160584,0.015625,26,0.9027,0.6574,0.4104
