window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,5986,13,4,0,1.9989,0,33.4,0,0,6.46,1.0,5986.0,567,1.0,355,539,184,1977,0.001016,0.0061,402.1277,0,0.0,0.0,0.0011,0,0,0,0,0.031457,0.015625,64,0.5033,0.0315,0.2728
2,5000,3577,3,5,0,1.9989,0,37.1,454,3121,5.07,0.8197,4399.3,456,1.0,295,8,68,2014,0.001244,0.0066,319.4939,1,1.0,0.0062,0.001,2,0,0,0,0.032152,0.015625,64,0.514,0.0636,0.2547
3,5000,3342,2,5,0,1.9989,0,43.9,274,3080,4.86,0.8678,3885.7,262,1.0,258,7,44,1868,0.001535,0.0126,283.5333,2,1.9,0.0086,0.0018,2,0,0,0,0.036069,0.015625,63,0.5668,0.0997,0.2485
4,5000,3044,1,5,0,1.999,0,69.5,62,3003,4.49,0.8634,3561.4,41,1.0,170,2,90,1673,0.001834,0.0194,75.0469,3,2.9,0.0136,0.0026,1,0,0,0,0.038772,0.015625,62,0.597,0.1336,0.2555
5,5000,3028,3,5,0,1.999,0,76.6,3,3005,4.44,0.8949,3383.6,23,1.0,123,11,58,1380,0.00239,0.0249,54.1176,4,3.6,0.0172,0.0041,3,0,0,0,0.049896,0.015625,60,0.6868,0.1648,0.2671
6,5000,3113,1,4,0,1.9987,2,89.7,4,3094,4.49,0.9415,3306.3,19,1.0,95,1,29,1107,0.003356,0.0351,56.8862,5,4.5,0.0203,0.0054,0,0,0,0,0.059459,0.015625,51,0.7372,0.2044,0.2871
7,5000,3078,0,0,1,1.9972,2,97.4,3,3066,4.54,0.9473,3249.2,12,1.0,76,3,22,935,0.004092,0.0519,42.7046,6,5.2,0.0248,0.0078,0,0,0,0,0.094156,0.015625,45,0.8341,0.2985,0.3162
8,5000,3117,1,5,3,1.9927,1,110.6,3,3109,4.51,0.9681,3219.8,8,1.0,59,1,18,787,0.005234,0.0484,34.632,7,6.2,0.0269,0.009,1,0,0,0,0.08871,0.015625,37,0.8239,0.3872,0.3414
9,5000,3065,1,5,0,1.9947,1,116.0,0,3060,4.44,0.9612,3188.9,5,1.0,55,1,5,673,0.006177,0.0413,23.9234,8,7.0,0.0271,0.0084,1,0,0,0,0.087156,0.015625,34,0.8207,0.4744,0.3607
10,5000,3072,0,0,3,1.9972,2,125.3,0,3072,4.45,0.9698,3167.6,0,1.0,46,0,9,639,0.006559,0.069,0.0,9,7.8,0.0355,0.0121,0,0,0,0,0.078818,0.015625,31,0.8018,0.5237,0.3818
11,5000,3081,0,0,3,1.986,1,127.7,6,3075,4.46,0.9771,3153.2,6,1.0,41,6,11,587,0.007165,0.0782,29.9401,10,7.7,0.0363,0.0134,0,0,0,0,0.078212,0.015625,32,0.8002,0.5851,0.3963
