window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6198,22,5,0,1.999,0,34.7,0,0,6.65,1.0,6198.0,658,1.0,406,610,204,2240,0.000899,0.0095,404.3077,0,0.0,0.0066,0.0012,6,0,0,0,0.036614,0.015625,64,0.5733,0.0366,0.2667
2,5000,3868,1,5,0,1.9991,0,37.7,461,3383,5.38,0.8359,4666.7,485,1.0,319,8,95,2260,0.001135,0.0091,365.6321,1,1.0,0.0068,0.0012,1,0,0,0,0.04041,0.015625,64,0.6133,0.0742,0.2581
3,5000,3359,4,5,0,1.999,0,44.5,254,3117,4.81,0.8413,4027.3,242,1.0,272,5,52,2068,0.001339,0.0117,261.1534,2,2.0,0.007,0.0016,2,0,0,0,0.047534,0.015625,63,0.6713,0.1189,0.2654
4,5000,3224,1,3,0,1.9991,0,69.6,70,3178,4.68,0.875,3717.6,46,1.0,195,8,85,1882,0.001648,0.013,69.1729,3,2.8,0.0097,0.0024,0,0,0,0,0.052151,0.015625,64,0.7004,0.171,0.2786
5,5000,3156,1,3,1,1.9991,0,80.3,0,3156,4.51,0.8939,3530.4,0,1.0,138,1,58,1555,0.002192,0.0186,0.0,4,3.8,0.0109,0.003,0,1,0,0,0.037244,0.015625,60,0.5805,0.2082,0.2847
6,5000,3069,2,5,0,1.999,2,99.2,6,3053,4.46,0.903,3398.6,16,1.0,102,8,44,1299,0.002914,0.0262,39.8936,5,4.5,0.0169,0.0045,2,0,0,0,0.05,0.015625,57,0.6875,0.2487,0.296
7,5000,3117,2,5,0,1.9957,2,107.2,0,3105,4.53,0.9365,3328.2,12,1.0,82,4,24,1055,0.003835,0.0504,35.2564,6,5.3,0.0251,0.0076,1,0,0,0,0.077151,0.015625,50,0.7975,0.2903,0.3177
8,5000,3008,1,5,0,1.9994,2,116.1,0,2998,4.35,0.9235,3257.0,10,1.0,63,1,20,917,0.004625,0.039,38.4615,7,5.9,0.0263,0.0079,1,0,0,0,0.060284,0.015625,44,0.7408,0.3435,0.3376
9,5000,3054,0,0,1,1.9998,2,129.3,1,3048,4.46,0.9495,3216.4,6,1.0,48,1,16,755,0.006093,0.0609,27.3224,8,6.8,0.0326,0.0116,0,0,0,0,0.076142,0.015625,36,0.7948,0.3841,0.3584
10,5000,3126,2,5,1,1.9795,1,124.9,5,3116,4.53,0.9769,3200.0,10,1.0,34,2,16,691,0.006699,0.0521,54.6448,9,7.2,0.0348,0.0115,1,1,0,0,0.080569,0.015625,29,0.8061,0.422,0.383
11,5000,3014,0,0,1,1.9785,1,145.9,8,3006,4.47,0.9511,3169.0,8,1.0,28,3,9,559,0.008183,0.0649,55.9441,10,7.6,0.0384,0.0121,0,0,0,0,0.097403,0.015625,26,0.8396,0.4609,0.4056
12,5000,3096,2,4,1,1.9792,1,149.8,6,3090,4.4,0.9804,3157.8,6,1.0,27,2,3,518,0.009661,0.0728,41.0959,11,7.7,0.0408,0.0151,0,0,0,0,0.10596,0.015625,22,0.8525,0.5457,0.4282
13,5000,3151,1,4,1,1.9801,1,157.8,4,3147,4.54,0.9982,3156.8,4,1.0,22,1,6,509,0.010201,0.076,26.1438,12,8.0,0.0456,0.0143,0,2,0,0,0.116959,0.015625,22,0.8664,0.5983,0.4411
14,5000,3159,0,0,3,1.9606,2,161.3,3155,0,4.58,1.0006,3157.1,4,1.0,20,0,2,418,0.013381,0.1,34.188,13,8.6,0.0508,0.022,0,0,0,0,0.108333,0.015625,17,0.8558,0.69,0.4593
15,5000,2992,1,3,3,1.9207,1,168.7,7,2980,4.39,0.9539,3136.5,12,1.0,23,7,4,443,0.010488,0.0647,91.6031,14,8.1,0.0475,0.0119,0,0,0,0,0.093525,0.015625,20,0.8329,0.7752,0.4702
16,5000,3055,1,5,3,1.9494,1,161.8,7,3038,4.49,0.977,3126.9,17,1.0,21,1,3,447,0.010435,0.1026,155.9633,15,8.2,0.0573,0.0193,1,1,0,0,0.102564,0.015625,21,0.8477,0.8607,0.4825
17,5000,3000,1,4,3,1.8858,2,172.0,10,2990,4.42,0.9638,3112.8,10,1.0,21,1,1,417,0.011515,0.1048,84.7458,16,8.4,0.0547,0.0199,0,1,0,0,0.145161,0.015625,20,0.8924,0.9333,0.4899
18,5000,3150,0,0,3,1.9017,2,179.9,3147,0,4.49,1.0107,3116.7,3,1.0,17,0,4,395,0.012781,0.0841,30.0,17,10.0,0.0602,0.0172,0,0,0,0,0.093458,0.015625,19,0.8328,0.9987,0.4995
19,5000,3060,2,5,1,1.9369,1,177.8,8,3047,4.34,0.9836,3111.0,13,1.0,15,3,5,406,0.012795,0.0894,87.7381,18,10.3,0.0626,0.0151,2,1,0,0,0.089431,0.015625,19,0.8253,1.0393,0.5025
20,5000,3045,0,0,3,1.944,1,190.9,4,3041,4.39,0.9808,3104.7,4,1.0,16,4,3,351,0.014807,0.0909,37.7358,19,10.4,0.0664,0.0189,0,0,0,0,0.090909,0.015625,17,0.8281,1.0841,0.5069
21,5000,3083,3,3,1,1.9232,1,188.9,10,3073,4.48,0.9937,3102.7,10,1.0,18,4,2,377,0.011954,0.075,68.3761,20,10.1,0.0575,0.015,0,0,0,0,0.075,0.015625,20,0.7917,1.1174,0.5072
22,5000,3092,3,4,3,1.8746,1,192.0,10,3082,4.5,0.9969,3101.6,10,1.0,21,3,0,416,0.011662,0.0841,84.1121,21,9.5,0.0449,0.0168,0,0,0,0,0.149533,0.015625,19,0.8955,1.1548,0.5027
23,5000,3059,0,0,3,1.835,2,197.5,7,3052,4.45,0.9875,3097.6,7,1.0,18,0,3,416,0.012763,0.1029,46.1538,22,10.1,0.0507,0.0201,0,1,0,0,0.198529,0.015625,19,0.9213,1.2052,0.5036
24,5000,3131,2,5,3,1.8716,1,193.3,3119,0,4.52,1.0097,3100.8,12,1.0,17,2,3,397,0.012713,0.1308,97.561,23,10.5,0.0675,0.0241,1,1,0,0,0.207692,0.015625,16,0.9248,1.2654,0.5096
25,4999,3115,1,4,0,1.9474,1,206.6,3104,0,4.46,1.0042,3102.1,11,1.0,16,1,2,382,0.014742,0.1053,101.8519,24,10.8,0.0595,0.0216,0,0,0,0,0.114035,0.015625,16,0.863,1.3795,0.5125
26,4998,3123,1,5,0,1.9372,2,206.8,3107,0,4.48,1.0061,3104.1,16,1.0,17,6,5,412,0.012347,0.1048,114.0351,25,10.1,0.0589,0.0202,1,0,0,0,0.112903,0.015625,21,0.8616,1.4924,0.5096
27,4998,3162,2,5,1,1.9936,2,199.5,3148,0,4.57,1.0168,3109.6,14,1.0,18,4,3,393,0.011872,0.1095,110.2362,26,9.8,0.0591,0.023,1,1,0,0,0.109489,0.015625,19,0.8573,1.5654,0.5092
28,4998,3072,1,4,3,1.9902,2,195.3,10,3057,4.54,0.989,3106.0,15,1.0,15,2,5,390,0.013753,0.1061,114.7541,27,11.1,0.0652,0.0172,0,0,0,0,0.136364,0.015625,19,0.8854,1.7017,0.5122
29,4998,3036,1,5,3,1.9665,2,201.5,14,3022,4.41,0.9796,3099.4,14,1.0,16,5,4,390,0.012767,0.088,91.4786,28,11.1,0.0616,0.0149,1,1,0,0,0.088,0.015625,19,0.8224,1.7897,0.5146
30,4996,3056,0,0,3,1.9756,2,201.4,0,3056,4.45,0.9873,3095.2,0,1.0,12,0,4,337,0.015732,0.1413,0.0,29,13.0,0.0713,0.0282,0,1,0,0,0.141304,0.015625,16,0.8894,1.8115,0.5162
31,4993,3134,2,4,1,1.9852,1,195.8,3124,0,4.51,1.0113,3098.9,10,1.0,13,5,4,334,0.014725,0.1395,103.8961,30,10.2,0.077,0.029,0,1,0,0,0.139535,0.015625,15,0.888,1.8115,0.5129
32,4991,3103,2,5,1,1.9531,1,208.5,3093,0,4.45,1.0012,3099.3,10,1.0,15,2,0,316,0.016141,0.1239,90.9091,31,9.7,0.0743,0.026,2,0,0,0,0.123894,0.015625,15,0.8739,1.8115,0.509
33,4988,3094,3,5,1,1.968,2,210.3,7,3082,4.42,0.9984,3098.8,12,1.0,19,7,3,399,0.012764,0.1032,96.7742,32,8.3,0.0606,0.019,1,0,0,0,0.103175,0.015625,19,0.8486,1.8115,0.5077
34,4985,3085,0,0,3,1.9651,2,203.4,0,3085,4.51,0.996,3097.5,0,1.0,17,0,2,394,0.013711,0.1132,0.0,33,9.9,0.0575,0.025,0,0,0,0,0.113208,0.015625,18,0.862,1.8115,0.5053
35,4982,3059,1,4,3,1.9681,1,210.0,0,3054,4.5,0.9887,3093.8,5,1.0,15,3,5,371,0.013562,0.128,43.4783,34,10.1,0.0649,0.0245,0,2,0,0,0.128,0.015625,18,0.8779,1.8484,0.5039
36,4977,3063,1,3,3,1.9785,1,204.2,1,3054,4.59,0.991,3090.9,9,1.0,15,3,3,337,0.014597,0.1548,77.5584,35,10.9,0.067,0.0293,0,1,0,0,0.154762,0.015625,16,0.899,1.9079,0.5039
37,4974,3079,1,3,3,1.9562,2,204.8,2,3077,4.51,0.9965,3089.8,2,1.0,15,1,1,304,0.016604,0.1075,21.978,36,11.7,0.0712,0.0247,0,0,0,0,0.11828,0.015625,14,0.8679,1.9939,0.5043
38,4970,3086,0,0,3,1.876,2,212.1,3,3083,4.46,0.9989,3089.4,3,1.0,12,3,6,318,0.016643,0.1279,38.4615,37,11.6,0.0731,0.0313,0,1,0,0,0.139535,0.015625,15,0.888,2.0315,0.5036
39,4968,3135,0,0,3,1.8922,1,216.2,3135,0,4.52,1.0133,3093.7,0,1.0,11,0,1,233,0.023409,0.1515,0.0,38,13.5,0.0996,0.0351,0,0,0,0,0.212121,0.015625,10,0.9263,2.1679,0.5067
40,4967,3046,0,0,3,1.8922,1,216.9,3,3043,4.48,0.986,3089.2,3,1.0,10,3,4,229,0.019321,0.1692,50.0,39,14.6,0.1,0.0356,0,1,0,0,0.169231,0.015625,11,0.9077,2.2448,0.5098
41,4964,3060,1,4,1,1.8464,1,205.2,7,3053,4.43,0.9914,3086.4,7,1.0,9,1,2,210,0.021686,0.1509,145.8333,40,15.9,0.0943,0.0296,0,1,0,0,0.226415,0.015625,10,0.931,2.3769,0.5151
42,4963,2999,2,4,3,1.8506,1,213.7,11,2984,4.41,0.9743,3078.1,15,1.0,12,4,1,225,0.020501,0.1216,197.1831,41,12.7,0.0784,0.0247,0,0,0,0,0.22973,0.015625,12,0.932,2.4445,0.5191
43,4961,3092,0,0,3,1.9035,2,214.5,3087,0,4.5,1.0041,3079.4,5,1.0,9,1,4,226,0.020335,0.1774,70.1754,42,16.6,0.0887,0.0372,0,1,0,0,0.241935,0.015625,11,0.9354,2.5816,0.5246
44,4961,2972,1,5,3,1.9495,1,210.1,6,2961,4.34,0.9683,3069.2,11,1.0,10,3,2,221,0.02206,0.1667,125.0,43,15.6,0.1024,0.0337,1,0,0,0,0.238095,0.015625,10,0.9344,2.8197,0.5297
45,4958,3082,2,5,1,1.9785,1,218.8,3073,0,4.53,1.0038,3070.4,9,1.0,7,2,5,231,0.021732,0.1507,147.541,44,12.6,0.126,0.0333,2,2,0,0,0.150685,0.015625,11,0.8963,2.9293,0.5284
