window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6130,18,5,0,1.9998,0,33.0,0,0,6.56,1.0,6130.0,561,1.0,344,521,177,1974,0.001046,0.0099,390.2439,0,0.0,0.008,0.0012,2,0,0,0,0.035793,0.015625,64,0.5635,0.0358,0.2744
2,5000,3663,1,3,0,1.9999,0,36.5,453,3209,5.13,0.8204,4510.0,454,1.0,278,24,90,2044,0.001229,0.0095,401.7778,1,0.9,0.0061,0.0012,0,0,0,0,0.037313,0.015625,63,0.5812,0.0731,0.2642
3,5000,3430,0,0,3,1.9999,0,43.8,270,3176,4.83,0.8675,3982.5,254,1.0,231,8,55,1843,0.001574,0.0111,130.3051,2,1.9,0.0066,0.0018,0,0,0,0,0.043347,0.015625,63,0.6395,0.0983,0.2643
4,5000,3202,2,5,0,1.9999,0,69.3,67,3153,4.66,0.8772,3681.1,49,1.0,155,6,82,1596,0.001913,0.0187,98.7903,3,2.8,0.0108,0.0025,1,0,0,0,0.045918,0.015625,62,0.6597,0.1433,0.2556
5,5000,3046,1,4,0,1.9999,0,83.2,8,3033,4.42,0.878,3469.4,13,1.0,106,1,50,1193,0.002861,0.0288,35.0404,4,3.7,0.0232,0.0048,0,0,0,0,0.050481,0.015625,57,0.6905,0.1688,0.26
6,5000,3088,1,3,0,1.9999,0,96.8,3,3075,4.43,0.9189,3360.4,13,1.0,80,6,32,932,0.003817,0.0324,47.619,5,4.5,0.0313,0.006,0,0,0,0,0.071197,0.015625,56,0.7805,0.2141,0.2771
7,5000,3082,1,5,0,1.9982,2,103.5,3,3069,4.53,0.9365,3290.8,13,1.0,62,1,19,731,0.005123,0.0522,57.0175,6,5.4,0.0361,0.0087,1,0,0,0,0.096386,0.015625,44,0.8379,0.2821,0.3124
8,5000,3012,1,4,1,1.9951,2,119.3,13,2984,4.43,0.9328,3228.9,28,1.0,56,13,19,685,0.005253,0.0474,115.0442,7,5.2,0.0346,0.0095,0,0,0,0,0.083004,0.015625,42,0.8118,0.3532,0.3276
9,5000,3044,0,0,3,1.9966,2,122.2,7,3032,4.36,0.9537,3191.9,12,1.0,41,0,15,561,0.006873,0.0529,71.4286,8,6.0,0.0317,0.0111,0,0,0,0,0.068783,0.015625,38,0.7728,0.4114,0.3417
10,5000,3132,1,4,0,1.9837,1,128.4,9,3114,4.58,0.9846,3181.0,18,1.0,38,5,8,486,0.008002,0.0485,123.2877,9,6.1,0.0348,0.0108,0,0,0,0,0.072727,0.015625,33,0.7852,0.472,0.3592
11,5000,3009,0,0,3,1.9818,1,134.7,0,3007,4.42,0.9545,3152.3,2,1.0,27,2,13,429,0.009738,0.0813,8.6957,10,7.3,0.0569,0.0174,0,0,0,0,0.097561,0.015625,27,0.8398,0.5614,0.3872
12,5000,3004,0,0,3,1.9781,1,137.3,0,3004,4.39,0.9599,3129.5,0,1.0,24,0,3,361,0.012286,0.0748,0.0,11,8.8,0.0491,0.0164,0,0,0,0,0.11215,0.015625,22,0.8607,0.5895,0.4125
13,5000,3097,1,3,3,1.9621,1,143.4,0,3092,4.43,0.9911,3124.9,5,1.0,20,4,8,338,0.012179,0.101,54.9451,12,8.9,0.0758,0.0205,0,0,0,0,0.151515,0.015625,20,0.8969,0.7086,0.4313
14,5000,3119,1,4,1,1.894,1,149.9,0,3114,4.54,0.9984,3124.1,5,1.0,16,1,5,277,0.015043,0.1139,68.4932,13,9.1,0.0759,0.0247,0,0,0,0,0.177215,0.015625,15,0.9118,0.8732,0.4506
15,5000,3081,0,0,3,1.8787,2,151.6,2,3075,4.46,0.9879,3118.7,6,1.0,14,2,4,275,0.016503,0.1071,51.9481,14,9.6,0.0714,0.0189,0,0,0,0,0.142857,0.015625,13,0.8906,0.9922,0.4645
16,5000,3064,0,0,3,1.8781,1,155.8,0,3059,4.5,0.9845,3112.3,5,1.0,16,5,3,260,0.017232,0.1333,69.4444,15,9.1,0.09,0.029,0,0,0,0,0.213333,0.015625,15,0.9268,1.1748,0.4732
17,5000,2980,1,3,3,1.9342,1,151.0,3,2977,4.39,0.962,3097.6,3,1.0,14,1,3,270,0.017509,0.1111,45.4545,16,8.9,0.0625,0.0209,0,0,0,0,0.111111,0.015625,15,0.8594,1.2859,0.4826
18,5000,3080,0,0,3,1.9217,1,158.3,3,3077,4.44,0.9949,3095.7,3,1.0,11,0,3,237,0.021166,0.16,44.7761,17,10.7,0.1067,0.0312,0,0,0,0,0.16,0.015625,13,0.9023,1.4459,0.4973
19,5000,3034,1,5,1,1.9197,1,159.1,3,3026,4.41,0.982,3089.5,8,1.0,12,1,0,234,0.02203,0.1587,126.9841,18,10.8,0.1016,0.0331,1,0,0,0,0.15873,0.015625,11,0.9016,1.5729,0.5073
20,5000,3102,1,5,3,1.9241,1,162.8,3089,0,4.4,1.0036,3090.7,13,1.0,12,1,1,259,0.021421,0.1452,220.339,19,11.2,0.0995,0.0348,1,0,0,0,0.145161,0.015625,12,0.8924,1.7019,0.5157
21,5000,3035,0,0,3,1.9139,2,170.5,3,3027,4.36,0.9837,3085.4,8,1.0,14,5,3,264,0.018453,0.1196,91.954,20,10.1,0.087,0.0281,0,0,0,0,0.130435,0.015625,12,0.8802,1.7997,0.5272
22,5000,3066,1,3,3,1.944,1,173.5,7,3054,4.5,0.9943,3083.6,12,1.0,16,3,1,277,0.015942,0.0989,141.1765,21,9.8,0.0714,0.0178,0,0,0,0,0.153846,0.015625,14,0.8984,1.9206,0.5351
23,5000,3119,2,5,1,1.9344,1,172.2,3111,0,4.52,1.0104,3086.9,8,1.0,15,2,3,312,0.0143,0.125,82.4742,22,10.8,0.0714,0.0272,1,0,0,0,0.125,0.015625,15,0.875,2.0168,0.5359
24,5000,3114,1,5,3,1.9201,2,176.8,3104,0,4.39,1.0079,3089.5,10,1.0,13,1,3,305,0.017039,0.1304,111.1111,23,11.8,0.0815,0.0334,1,0,0,0,0.130435,0.015625,14,0.8802,2.1037,0.5384
25,5000,3062,0,0,3,1.9585,2,185.4,5,3057,4.48,0.9919,3086.9,5,1.0,11,0,2,282,0.020759,0.2286,74.6269,24,13.2,0.0964,0.0538,0,0,0,0,0.228571,0.015625,12,0.9316,2.218,0.5447
26,5000,3061,1,3,3,1.9351,1,196.8,1,3056,4.38,0.9924,3084.4,5,1.0,12,4,3,278,0.017089,0.1266,56.338,25,10.9,0.0868,0.0245,0,1,0,0,0.126582,0.015625,14,0.8766,2.3066,0.5499
27,5000,3207,1,5,3,1.9575,1,206.1,3219,0,4.57,1.0408,3097.7,5,1.0,13,1,0,261,0.020285,0.1081,68.4932,26,11.0,0.0828,0.0194,1,0,0,0,0.189189,0.015625,12,0.9174,2.4012,0.5551
28,5000,3023,0,0,3,1.9626,2,204.4,3,3015,4.44,0.9781,3090.6,8,1.0,9,3,7,276,0.017117,0.1558,119.403,27,12.6,0.1061,0.0281,0,2,0,0,0.155844,0.015625,14,0.8997,2.4272,0.5606
29,4999,3060,1,3,3,1.8788,1,200.0,6,3054,4.46,0.991,3087.7,6,1.0,8,1,2,202,0.024566,0.2,100.0,28,13.4,0.1462,0.0428,0,2,0,0,0.2,0.015625,10,0.9219,2.4272,0.5619
30,4999,2997,0,0,3,1.9501,1,204.4,6,2991,4.44,0.9733,3079.1,6,1.0,7,0,1,157,0.035794,0.2121,187.5,29,13.3,0.1515,0.0392,0,0,0,0,0.212121,0.015625,8,0.9263,2.4684,0.5655
31,4999,2934,0,0,3,1.9785,1,208.8,9,2925,4.41,0.9572,3065.2,9,1.0,8,3,2,151,0.031811,0.2195,230.7692,30,12.5,0.128,0.0447,0,0,0,0,0.219512,0.015625,9,0.9288,2.5416,0.571
32,4996,3033,0,0,3,1.9542,1,204.8,9,3024,4.42,0.9905,3062.2,9,1.0,6,0,2,146,0.034586,0.2041,34.7674,31,16.8,0.148,0.0362,0,0,0,0,0.204082,0.015625,8,0.9234,2.6641,0.5784
33,4994,3140,2,4,0,1.8876,1,207.0,3128,0,4.54,1.0241,3070.0,16,1.0,9,5,2,175,0.023407,0.1837,154.8,32,9.0,0.1361,0.0301,0,1,0,0,0.183673,0.015625,11,0.9149,2.8477,0.5755
34,4990,3097,3,5,1,1.9233,1,207.8,3074,0,4.5,1.008,3072.5,23,1.0,10,4,3,194,0.022595,0.1519,281.6901,33,5.5,0.1139,0.0306,1,1,0,0,0.151899,0.015625,12,0.8971,2.8857,0.5715
35,4988,3157,0,0,3,1.8911,2,214.5,3146,0,4.5,1.0248,3080.6,11,1.0,10,0,0,165,0.026415,0.2203,196.4286,34,6.5,0.0791,0.047,0,0,0,0,0.220339,0.015625,10,0.9291,2.8857,0.5696
