window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6117,17,5,0,1.9999,0,34.3,0,0,6.58,1.0,6117.0,696,1.0,430,663,233,2379,0.000824,0.0084,403.2445,0,0.0,0.008,0.001,2,0,0,0,0.031542,0.015625,64,0.5046,0.0315,0.2463
2,5000,3854,6,5,0,1.9998,0,36.8,529,3261,5.33,0.839,4627.0,593,1.0,365,26,91,2491,0.000989,0.0078,247.1221,1,0.9,0.0057,0.001,4,0,0,0,0.035454,0.015625,64,0.5593,0.059,0.2356
3,5000,3435,0,0,1,1.9998,0,46.6,305,3147,4.96,0.8565,4046.5,288,1.0,312,0,53,2280,0.001227,0.0097,263.3028,2,1.9,0.0077,0.0014,0,0,0,0,0.029762,0.015625,63,0.475,0.0831,0.2281
4,5000,3240,2,5,0,1.9998,0,68.6,77,3186,4.65,0.8756,3736.7,54,1.0,222,2,92,2065,0.001492,0.0179,73.0028,3,2.9,0.0088,0.0021,1,0,0,0,0.036905,0.015625,63,0.5766,0.1089,0.2355
5,5000,3084,4,5,0,1.9998,0,79.3,4,3071,4.44,0.8764,3519.1,13,1.0,151,4,75,1727,0.001945,0.0174,25.7937,4,3.8,0.012,0.0029,2,0,0,0,0.036458,0.015625,60,0.5714,0.1422,0.2422
6,5000,3062,1,3,0,1.9998,0,94.2,4,3058,4.51,0.9036,3388.5,4,1.0,104,3,50,1308,0.002853,0.0312,10.6383,5,4.6,0.0165,0.0048,0,0,0,0,0.045564,0.015625,55,0.6571,0.1726,0.2571
7,5000,3011,1,5,0,1.9989,2,109.7,0,3006,4.39,0.914,3294.1,5,1.0,78,1,27,1031,0.003908,0.0294,18.0505,6,5.4,0.0216,0.0058,1,0,0,0,0.055556,0.015625,47,0.7188,0.2216,0.2786
8,5000,3134,0,0,1,1.9983,2,118.9,0,3129,4.45,0.9618,3258.6,5,1.0,57,0,21,847,0.004876,0.0531,24.5098,7,6.4,0.0274,0.0082,0,0,0,0,0.070796,0.015625,41,0.7793,0.2924,0.3027
9,5000,2968,1,3,0,1.9972,1,129.0,5,2958,4.43,0.9274,3200.4,10,1.0,40,6,23,731,0.005817,0.0542,44.6927,8,6.6,0.0345,0.0123,0,0,0,0,0.078818,0.015625,38,0.8018,0.3367,0.3303
10,5000,3031,1,4,0,1.9985,1,134.8,7,3024,4.43,0.9563,3169.6,7,1.0,36,1,5,570,0.007659,0.0577,47.2973,9,7.2,0.0365,0.0125,0,0,0,0,0.121795,0.015625,29,0.8717,0.4131,0.3509
11,5000,3178,2,5,3,1.9944,2,145.6,3164,0,4.56,1.0022,3171.0,14,1.0,27,2,11,564,0.008281,0.0659,81.0811,10,7.3,0.0443,0.0148,1,1,0,0,0.101796,0.015625,28,0.8465,0.5149,0.3718
12,5000,3044,1,5,0,1.9788,2,153.6,12,3032,4.4,0.9659,3151.5,12,1.0,19,1,9,448,0.010756,0.1074,113.2075,11,7.5,0.0545,0.0204,1,1,0,0,0.132231,0.015625,23,0.8818,0.6471,0.393
13,5000,3133,0,0,1,1.9175,2,152.8,12,3121,4.5,0.995,3148.8,12,1.0,17,0,2,352,0.013843,0.125,112.1495,12,8.1,0.0661,0.0276,0,0,0,0,0.125,0.015625,16,0.875,0.7186,0.4158
14,5000,3051,1,3,3,1.8187,1,165.8,8,3043,4.34,0.973,3135.8,8,1.0,13,1,5,347,0.013407,0.1122,87.9121,13,8.4,0.0804,0.0204,0,2,0,0,0.142857,0.015625,16,0.8906,0.8614,0.4444
15,5000,3123,1,5,3,1.8096,1,164.8,9,3109,4.54,0.9964,3134.2,14,1.0,13,2,2,303,0.0172,0.1395,158.5366,14,8.3,0.0788,0.0283,1,0,0,0,0.139535,0.015625,13,0.888,0.9661,0.4607
16,5000,2978,0,0,3,1.8973,2,169.8,4,2974,4.39,0.9558,3115.8,4,1.0,11,1,3,284,0.019268,0.129,51.7241,15,9.0,0.0896,0.0229,0,0,0,0,0.129032,0.015625,13,0.8789,1.0467,0.4771
17,5000,3058,1,4,3,1.9717,1,163.5,7,3046,4.45,0.9835,3109.4,12,1.0,13,6,4,290,0.017371,0.1341,162.1622,16,7.4,0.0784,0.0303,0,2,0,0,0.134146,0.015625,14,0.8835,1.0711,0.488
18,5000,3093,2,5,3,1.9712,1,178.0,11,3072,4.48,0.9953,3107.7,21,1.0,14,2,1,292,0.017228,0.1744,253.012,17,7.7,0.0685,0.0403,2,0,0,0,0.174419,0.015625,14,0.9104,1.0711,0.4918
19,5000,3009,2,5,3,1.9628,2,190.3,7,2982,4.45,0.9713,3097.8,27,1.0,14,2,2,331,0.014745,0.114,250.0,18,7.5,0.0754,0.023,2,1,0,0,0.131579,0.015625,15,0.8812,1.0711,0.4983
20,5000,3036,1,5,3,1.9571,2,187.4,5,3011,4.5,0.9819,3091.9,25,1.0,13,2,3,323,0.016892,0.1262,244.898,19,8.5,0.075,0.0289,1,0,0,0,0.126214,0.015625,16,0.8762,1.0944,0.5027
21,5000,3143,2,5,3,1.904,2,186.8,3120,0,4.51,1.0149,3096.8,23,1.0,16,5,2,340,0.014387,0.1081,221.1538,20,7.4,0.0638,0.0217,1,0,0,0,0.108108,0.015625,17,0.8555,1.1495,0.5033
22,5000,2950,1,5,3,1.8787,2,193.4,9,2933,4.37,0.9569,3082.8,17,1.0,16,1,1,353,0.013875,0.0901,158.8785,21,8.4,0.0617,0.016,1,0,0,0,0.09009,0.015625,17,0.8266,1.2215,0.5054
23,5000,3072,3,5,3,1.8836,2,187.6,12,3055,4.45,0.9968,3081.8,17,1.0,21,9,4,438,0.010863,0.1034,107.9137,22,7.0,0.0498,0.0184,1,0,0,0,0.103448,0.015625,22,0.849,1.2698,0.5048
24,5000,3087,0,0,3,1.8355,2,203.4,3079,0,4.46,1.0015,3082.3,8,1.0,18,0,3,415,0.012812,0.0962,81.6327,23,9.2,0.0495,0.0211,0,0,0,0,0.096154,0.015625,20,0.8375,1.3371,0.5063
25,4999,3005,0,0,3,1.8619,1,197.2,4,3001,4.45,0.9773,3074.9,4,1.0,16,0,2,378,0.013613,0.1209,44.9438,24,10.9,0.0589,0.0257,0,0,0,0,0.120879,0.015625,17,0.8707,1.3811,0.5096
26,4998,3087,2,5,3,1.8705,1,204.7,3075,0,4.51,1.0036,3076.1,12,1.0,18,2,0,403,0.013531,0.1324,89.5522,25,10.6,0.0569,0.0238,1,0,0,0,0.132353,0.015625,18,0.8819,1.4472,0.5132
27,4997,3034,0,0,3,1.9699,1,206.4,0,3034,4.47,0.9876,3072.1,0,1.0,17,0,1,378,0.014365,0.1158,0.0,26,11.8,0.0549,0.0226,0,1,0,0,0.115789,0.015625,17,0.8651,1.4893,0.5169
28,4994,3055,1,3,3,1.9305,1,199.3,2,3053,4.46,0.995,3070.4,2,1.0,15,1,3,389,0.013742,0.1121,18.5185,27,10.5,0.069,0.0208,0,3,0,0,0.112069,0.015625,18,0.8606,1.5669,0.5203
29,4992,3075,1,5,1,1.8824,1,203.4,3070,0,4.52,1.0013,3070.9,5,1.0,14,1,2,347,0.014371,0.172,56.1798,28,10.9,0.0785,0.0349,1,2,0,0,0.172043,0.015625,16,0.9092,1.6422,0.519
30,4990,3029,1,3,1,1.9257,2,204.7,0,3025,4.43,0.9876,3066.9,4,1.0,13,3,4,321,0.015463,0.1529,51.9481,29,9.2,0.0882,0.036,0,2,0,0,0.152941,0.015625,17,0.8978,1.7598,0.5186
31,4989,3031,2,5,1,1.9474,2,205.2,5,3022,4.36,0.9894,3063.5,9,1.0,14,4,3,318,0.015393,0.1169,112.6761,30,9.0,0.0693,0.0224,1,0,0,0,0.12987,0.015625,15,0.8797,1.8118,0.5177
32,4988,3095,1,5,1,1.987,2,208.4,3088,0,4.47,1.0093,3066.5,7,1.0,12,1,3,307,0.017642,0.1237,78.6517,31,11.0,0.0836,0.0281,1,1,0,0,0.154639,0.015625,13,0.899,1.8633,0.5171
33,4988,3052,0,0,1,1.9733,2,203.3,3,3049,4.44,0.9957,3065.1,3,1.0,10,0,2,259,0.020453,0.1282,41.6667,31,10.9,0.0929,0.0297,0,1,0,0,0.192308,0.015625,11,0.9187,1.9915,0.5202
34,4986,3130,0,0,3,1.9801,1,198.7,3123,0,4.52,1.0191,3071.3,7,1.0,13,4,1,233,0.02186,0.1358,94.5946,32,8.9,0.0926,0.0316,0,0,0,0,0.148148,0.015625,12,0.8945,2.078,0.5193
35,4984,3125,0,0,3,1.9544,1,212.2,3119,0,4.56,1.0158,3076.4,6,1.0,12,0,1,228,0.021835,0.1351,84.507,33,10.7,0.0929,0.0275,0,0,0,0,0.189189,0.015625,11,0.9174,2.2131,0.5208
