window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,max_size,max_density_ratio,max_seen_count,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,encap_events_total,dissolve_events_total,hardened_links_count,k_star,entropy,entropy_delta,milestone,physics_seconds
42,4981,3058,2,0,2,5,0.8,1,0,0,0,0,0,0,0,3,1.9491,-0.0007,1,54.6
43,4977,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.944,-0.0051,1,55.1
44,4975,3084,1,0,1,3,0.2857,1,0,0,0,0,0,0,0,3,1.9772,0.0332,1,54.7
45,4972,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7885,-0.1888,1,55.0
46,4969,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8163,0.0279,1,54.7
47,4966,3091,1,0,1,5,0.48,1,0,0,0,0,0,0,0,3,1.7395,-0.0769,1,54.4
48,4963,3113,2,0,2,5,0.9,1,0,0,0,0,0,0,0,3,1.9957,0.2563,1,55.1
49,4962,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9957,0.0,2,52.1
50,4961,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9532,-0.0426,1,45.7
51,4959,2972,2,0,2,5,1.6,2,0,0,0,0,0,0,0,3,1.9785,0.0253,1,46.9
52,4955,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9899,0.0115,1,46.0
53,4950,3079,3,0,3,5,1.6,1,0,0,0,0,0,0,0,1,1.9142,-0.0758,1,47.2
54,4948,2991,3,0,3,5,2.0,2,0,0,0,0,0,0,0,1,1.973,0.0588,1,47.9
55,4945,2966,1,0,1,4,0.8,1,0,0,0,0,0,0,0,3,1.944,-0.0289,2,47.4
56,4942,3056,2,0,2,5,0.3,1,0,0,0,0,0,0,0,1,1.9424,-0.0017,2,48.2
57,4940,3014,1,0,1,5,1.2,1,0,0,0,0,0,0,0,1,1.9086,-0.0338,2,47.6
58,4938,3020,2,0,2,5,0.4444,1,0,0,0,0,0,0,0,1,1.9372,0.0286,2,48.1
59,4936,2996,1,0,1,3,0.8889,1,0,0,0,0,0,0,0,3,1.9067,-0.0305,2,47.3
60,4935,3073,1,0,1,5,0.3333,1,0,0,0,0,0,0,0,3,1.8683,-0.0384,2,47.1
61,4934,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9086,0.0403,2,47.2
62,4933,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8506,-0.058,1,47.4
63,4931,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7763,-0.0742,1,47.9
64,4928,2990,3,0,3,5,0.6857,2,0,0,0,0,0,0,0,3,1.9127,0.1364,1,47.6
65,4927,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9322,0.0195,1,49.0
66,4927,3029,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9132,-0.0191,1,47.5
67,4925,2963,1,0,1,5,0.1778,1,0,0,0,0,0,0,0,3,1.9498,0.0366,1,47.9
68,4923,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.918,-0.0317,1,48.3
69,4923,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9799,0.0618,1,46.4
70,4920,3035,1,0,1,5,1.6,1,0,0,0,0,0,0,0,3,1.987,0.0071,1,48.4
71,4920,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9431,-0.0439,1,48.3
72,4920,3104,2,0,2,5,2.0,1,0,0,0,0,0,0,0,1,1.8292,-0.1139,1,48.9
73,4920,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.837,0.0078,1,47.4
74,4919,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7617,-0.0753,1,47.9
75,4919,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9502,0.1885,1,48.6
76,4919,2926,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9766,0.0264,1,47.5
77,4919,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9574,-0.0192,1,48.8
78,4919,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.969,0.0116,1,47.7
79,4918,2967,1,0,1,5,0.8,1,0,0,0,0,0,0,0,1,1.9395,-0.0296,1,48.0
80,4918,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9785,0.039,1,48.2
81,4918,3060,2,0,2,5,1.0,1,0,0,0,0,0,0,0,1,1.958,-0.0205,1,47.6
82,4918,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8503,-0.1077,1,48.1
83,4917,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8973,0.047,1,46.2
84,4917,2962,2,0,2,4,0.75,1,0,0,0,0,0,0,0,3,1.9027,0.0054,1,46.1
85,4917,2968,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.9841,0.0814,1,48.1
86,4917,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9785,-0.0056,2,46.9
87,4917,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9926,0.0141,1,48.8
88,4917,3124,1,0,1,5,0.8889,1,0,0,0,0,0,0,0,3,1.9936,0.001,1,47.2
89,4917,3034,1,0,1,5,0.32,1,0,0,0,0,0,0,0,3,1.9943,0.0007,1,49.0
90,4917,3069,1,0,1,5,0.9,1,0,0,0,0,0,0,0,1,1.9948,0.0005,2,47.4
91,4917,2994,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,1,1.9902,-0.0046,2,47.9
92,4917,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9861,-0.0041,2,48.1
93,4917,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9687,-0.0174,1,47.8
94,4917,3017,1,0,1,3,0.2667,1,0,0,0,0,0,0,0,0,1.9727,0.004,1,49.2
95,4916,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9628,-0.0099,1,46.8
96,4916,2990,1,0,1,5,1.3333,1,0,0,0,0,0,0,0,1,1.9785,0.0157,1,48.4
97,4916,2849,1,0,1,5,0.0,1,0,0,0,0,0,0,0,1,1.9904,0.0119,1,46.9
98,4916,3103,1,0,1,4,0.0,1,0,0,0,0,0,0,0,1,1.9742,-0.0162,2,47.0
99,4916,3033,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.933,-0.0412,2,47.1
100,4916,3045,1,0,1,5,0.3,1,0,0,0,0,0,0,0,1,1.8982,-0.0348,2,46.4
101,4916,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8923,-0.0059,2,48.4
102,4915,3023,2,0,2,5,0.5333,1,0,0,0,0,0,0,0,1,1.9671,0.0748,1,45.2
103,4915,2965,2,0,2,5,0.2857,1,0,0,0,0,0,0,0,1,1.9612,-0.0059,1,48.9
104,4913,3068,1,0,1,5,0.4364,1,0,0,0,0,0,0,0,1,1.9652,0.004,2,46.1
105,4913,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987,0.0217,2,47.7
106,4913,3044,1,0,1,5,0.6,1,0,0,0,0,0,0,0,1,1.9574,-0.0296,1,46.4
107,4913,2962,1,0,1,5,0.32,1,0,0,0,0,0,0,0,2,1.9215,-0.0359,1,47.5
108,4909,3021,2,0,2,4,1.5,2,0,0,0,0,0,0,0,1,1.9678,0.0462,2,48.2
109,4906,3014,1,0,1,4,0.8,1,0,0,0,0,0,0,0,1,1.9699,0.0021,2,45.7
110,4905,3057,2,0,2,4,0.6,2,0,0,0,0,0,0,0,3,1.9977,0.0278,2,48.3
111,4904,3133,1,0,1,5,0.4,1,0,0,0,0,0,0,0,3,1.9686,-0.029,2,46.2
112,4900,2998,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9486,-0.0201,2,47.5
113,4899,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9486,0.0,1,47.4
114,4897,3105,1,0,1,5,0.8889,1,0,0,0,0,0,0,0,3,1.9941,0.0455,1,47.3
115,4896,3119,1,0,1,3,1.3333,1,0,0,0,0,0,0,0,3,1.9728,-0.0213,1,47.9
116,4896,3039,2,0,2,5,1.5,1,0,0,0,0,0,0,0,3,1.8628,-0.11,2,46.9
117,4893,2976,2,0,2,3,1.3333,2,0,0,0,0,0,0,0,3,1.9078,0.045,2,49.1
118,4893,3074,2,0,2,5,0.8,1,0,0,0,0,0,0,0,3,1.8959,-0.0119,2,46.2
119,4891,3030,2,0,2,5,1.6,1,0,0,0,0,0,0,0,3,1.817,-0.0788,2,48.2
120,4891,3096,1,0,1,4,0.6667,3,0,0,0,0,0,0,0,3,1.8386,0.0216,2,45.6
121,4888,3036,1,0,1,4,1.2,1,0,0,0,0,0,0,0,1,1.9055,0.0669,2,48.1
122,4886,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.896,-0.0095,2,47.3
123,4884,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8558,-0.0402,1,47.1
124,4882,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8561,0.0003,1,47.6
125,4881,3066,1,0,1,5,0.9143,1,0,0,0,0,0,0,0,3,1.9073,0.0513,1,47.5
126,4877,3024,1,0,1,4,1.0,2,0,0,0,0,0,0,0,3,1.9266,0.0193,1,48.5
127,4873,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9776,0.0509,2,45.6
128,4872,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9603,-0.0172,1,46.7
129,4871,3049,2,0,2,5,1.2,1,0,0,0,0,0,0,0,1,1.876,-0.0843,1,46.9
130,4870,3022,1,0,1,3,0.0,1,0,0,0,0,0,0,0,1,1.7828,-0.0932,1,46.9
131,4867,2960,1,0,1,5,0.0,1,0,0,0,0,0,0,0,0,1.7464,-0.0364,2,47.7
132,4865,3014,1,0,1,4,1.0,1,0,0,0,0,0,0,0,1,1.7855,0.039,2,46.3
133,4864,3030,1,0,1,5,0.64,1,0,0,0,0,0,0,0,1,1.8496,0.0641,2,46.7
134,4864,2966,1,0,1,5,1.6,1,0,0,0,0,0,0,0,1,1.9678,0.1182,2,47.7
135,4863,2966,1,0,1,5,0.96,1,0,0,0,0,0,0,0,3,1.9211,-0.0467,2,46.9
136,4862,2972,1,0,1,5,1.2,1,0,0,0,0,0,0,0,3,1.8863,-0.0347,2,46.8
137,4862,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8821,-0.0042,2,47.7
138,4861,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8091,-0.073,1,48.1
139,4860,2905,1,0,1,4,0.75,1,0,0,0,0,0,0,0,3,1.9328,0.1237,1,47.2
140,4858,3027,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.8842,-0.0486,1,46.4
141,4858,3087,1,0,1,5,1.6,1,0,0,0,0,0,0,0,3,1.9749,0.0907,2,46.3
142,4858,3097,2,0,2,4,1.0,2,0,0,0,0,0,0,0,3,1.9977,0.0228,2,47.8
143,4857,3049,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9749,-0.0228,2,46.2
144,4857,3004,1,0,1,3,0.6667,1,0,0,0,0,0,0,0,3,1.976,0.0011,1,47.3
145,4856,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8878,-0.0882,1,47.1
146,4855,2986,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.791,-0.0968,1,47.0
147,4855,2914,2,0,2,5,0.9143,1,0,0,0,0,0,0,0,1,1.8845,0.0935,1,47.3
148,4854,2998,1,0,1,3,2.0,1,0,0,0,0,0,0,0,3,1.8888,0.0043,1,45.6
149,4852,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8494,-0.0394,2,47.1
150,4850,3041,1,0,1,4,0.375,1,0,0,0,0,0,0,0,1,1.8774,0.028,1,45.7
151,4849,3022,1,0,1,5,0.4286,2,0,0,0,0,0,0,0,2,1.8764,-0.001,1,46.1
152,4848,2990,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9144,0.0379,2,47.5
153,4847,2974,2,0,2,5,1.5,1,0,0,0,0,0,0,0,1,1.9287,0.0144,1,45.9
154,4846,2874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8843,-0.0444,1,47.5
155,4845,2878,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8486,-0.0357,1,47.1
156,4844,3061,1,0,1,3,0.0,1,0,0,0,0,0,0,0,3,1.8708,0.0222,1,47.1
157,4842,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8648,-0.006,1,46.4
158,4840,3048,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9108,0.046,1,46.6
159,4840,2877,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9803,0.0696,1,48.0
160,4838,3012,1,0,1,5,0.3333,1,0,0,0,0,0,0,0,3,1.9261,-0.0542,1,46.1
161,4837,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9108,-0.0154,1,47.6
162,4836,2947,1,0,1,5,1.2,1,0,0,0,0,0,0,0,3,1.8905,-0.0203,1,45.8
163,4835,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8355,-0.055,1,47.2
164,4835,2899,1,0,1,5,0.8,1,0,0,0,0,0,0,0,1,1.7774,-0.0581,1,45.1
165,4835,2955,1,0,1,5,1.6,1,0,0,0,0,0,0,0,3,1.9,0.1226,1,47.9
166,4835,2926,1,0,1,5,0.8,1,0,0,0,0,0,0,0,3,1.8678,-0.0322,2,46.1
167,4835,2986,3,0,3,5,0.6857,1,0,0,0,0,0,0,0,3,1.9476,0.0799,2,46.2
168,4831,2952,1,0,1,3,0.2222,1,0,0,0,0,0,0,0,1,1.9735,0.0259,2,47.0
169,4830,3039,2,0,2,3,0.3333,1,0,0,0,0,0,0,0,3,1.9797,0.0062,2,45.8
170,4830,2958,2,0,2,5,0.8889,1,0,0,0,0,0,0,0,3,1.9875,0.0077,2,48.3
171,4829,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9839,-0.0036,2,45.4
172,4828,2951,1,0,1,3,0.3333,1,0,0,0,0,0,0,0,3,1.9258,-0.0581,1,46.7
173,4826,2891,3,0,3,5,2.0,2,0,0,0,0,0,0,0,3,1.9668,0.041,1,45.2
174,4820,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.981,0.0142,2,47.5
175,4817,3003,1,0,1,4,0.375,1,0,0,0,0,0,0,0,3,1.9878,0.0068,1,45.1
176,4817,2919,1,0,1,5,0.8,1,0,0,0,0,0,0,0,1,1.97,-0.0178,1,46.1
177,4811,2945,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9756,0.0056,2,47.4
178,4808,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9597,-0.0159,1,45.9
179,4806,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9957,0.036,1,48.7
180,4805,2924,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7797,-0.216,1,45.5
181,4802,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9142,0.1345,1,46.0
182,4801,2882,2,0,2,4,0.6,1,0,0,0,0,0,0,0,3,1.9593,0.0451,1,46.6
183,4800,2977,1,0,1,3,0.4444,1,0,0,0,0,0,0,0,3,1.9855,0.0262,1,46.3
184,4800,2888,1,0,1,5,0.0,2,0,0,0,0,0,0,0,3,1.9072,-0.0783,2,46.8
185,4800,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9593,0.0521,2,46.0
186,4800,2973,1,0,1,4,0.0,1,0,0,0,0,0,0,0,3,1.9766,0.0173,1,47.2
187,4800,2934,2,0,2,5,1.4286,1,0,0,0,0,0,0,0,3,1.9678,-0.0088,1,45.7
188,4800,2988,2,0,2,5,0.96,2,0,0,0,0,0,0,0,3,1.9395,-0.0283,2,47.1
189,4800,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.9322,-0.0072,2,46.1
190,4797,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.74,-0.1923,1,46.0
191,4796,2870,2,0,2,3,0.6667,1,0,0,0,0,0,0,0,3,1.8843,0.1444,1,48.1
192,4796,2962,2,0,2,5,0.6,1,0,0,0,0,0,0,0,3,1.9086,0.0243,1,45.4
193,4795,2847,2,0,2,3,0.4444,1,0,0,0,0,0,0,0,3,1.7773,-0.1313,2,46.5
194,4795,2999,1,0,1,5,0.0,1,0,0,0,0,0,0,0,3,1.601,-0.1763,2,45.9
195,4795,2962,1,0,1,5,0.25,3,0,0,0,0,0,0,0,3,1.8237,0.2227,2,46.9
196,4794,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8732,0.0494,2,46.3
197,4794,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8854,0.0122,1,45.3
198,4794,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.956,0.0706,1,47.4
199,4794,2862,1,0,1,4,1.5,1,0,0,0,0,0,0,0,3,1.9474,-0.0085,1,45.9
200,4794,3023,2,0,2,5,1.0,1,0,0,0,0,0,0,0,1,1.9823,0.0349,1,46.3
