window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
24,4999,3212,0,0,3,1.8979,1,16.4,3213,0,4.59,1.0057,3199.7,5,1.0,46,0,3,731,0.002855,0.0605,23.4742,23,16.8,0.0293,0.0136,0,0,0,0,0.093023,0.015625,34,0.832,1.3691,0.4343,23,2,21,810,1311,520,1.0,0.0,0,0
25,4999,3210,0,0,3,1.8982,1,16.5,3211,0,4.55,1.0052,3201.5,7,1.0,42,2,6,733,0.00251,0.0651,29.1262,24,18.2,0.036,0.0155,0,2,0,0,0.07907,0.015625,34,0.8024,1.4156,0.4406,21,2,19,770,1317,532,1.0,0.0,0,0
26,4999,3203,1,5,3,1.9385,1,16.3,3185,0,4.63,1.0004,3201.6,18,1.0,45,9,6,720,0.002909,0.0533,73.5931,25,17.7,0.0302,0.0112,1,0,0,0,0.114754,0.015625,35,0.8638,1.5252,0.4425,21,2,22,833,1256,518,1.0,0.0,0,0
27,4999,3170,2,5,1,1.9785,1,16.3,3,3152,4.56,0.9911,3198.6,18,1.0,48,5,2,715,0.003026,0.0539,73.913,26,17.0,0.0293,0.0112,1,0,0,0,0.091286,0.015625,35,0.8288,1.6165,0.4438,20,3,25,777,1289,508,1.0,0.0,0,0
28,4999,3211,1,3,3,1.9737,2,16.4,3205,0,4.57,1.0072,3201.0,19,1.0,48,10,10,754,0.002802,0.0535,70.7793,27,17.8,0.0247,0.0106,0,0,0,0,0.115226,0.015625,37,0.8644,1.6905,0.4432,20,4,24,811,1270,540,1.0,0.0,0,0
29,4999,3208,0,0,3,1.9794,2,16.5,3194,0,4.6,1.0025,3201.9,16,1.0,47,0,1,713,0.002842,0.0667,69.1244,28,18.9,0.0282,0.0127,0,0,0,0,0.097778,0.015625,35,0.8402,1.7705,0.4446,19,4,24,835,1278,499,1.0,0.0,0,0
30,4998,3204,1,5,3,1.9822,1,16.4,3200,0,4.61,1.002,3202.6,9,1.0,43,1,5,722,0.002704,0.0543,37.037,29,20.7,0.0312,0.0118,1,0,0,0,0.090498,0.015625,33,0.8273,1.8203,0.4474,17,3,23,825,1252,541,1.0,0.0,0,0
31,4997,3188,1,3,3,1.977,1,16.5,4,3179,4.56,0.9959,3201.2,9,1.0,46,4,1,713,0.002558,0.05,34.7826,30,20.3,0.0306,0.0113,0,0,0,0,0.083333,0.015625,33,0.8125,1.9036,0.4504,17,3,26,774,1299,515,1.0,0.0,0,0
32,4995,3153,2,5,1,1.9636,2,16.4,4,3139,4.54,0.9864,3196.6,14,1.0,42,2,6,728,0.003017,0.0476,63.6364,31,21.5,0.0292,0.0117,1,0,0,0,0.073593,0.015625,33,0.7877,1.9426,0.4507,15,1,26,842,1200,541,1.0,0.0,0,0
33,4995,3194,2,4,1,1.971,2,16.5,8,3181,4.56,0.9993,3196.3,13,1.0,45,4,1,733,0.002649,0.0551,52.6316,32,20.2,0.0282,0.0134,0,0,0,0,0.090551,0.015625,36,0.8274,1.9741,0.4524,18,0,27,802,1273,500,1.0,0.0,0,0
34,4995,3228,0,0,3,1.9507,2,16.4,3231,0,4.68,1.0135,3200.9,13,1.0,47,5,3,753,0.002598,0.0491,51.3834,33,20.3,0.025,0.0101,0,0,0,0,0.060377,0.015625,36,0.7412,2.0118,0.4528,19,0,28,838,1253,536,1.0,0.0,0,0
35,4995,3146,0,0,3,1.9086,1,16.4,8,3133,4.54,0.9845,3195.7,13,1.0,43,0,4,733,0.002573,0.0541,61.0329,34,22.2,0.0301,0.0123,0,0,0,0,0.063063,0.015625,34,0.7522,2.0524,0.4553,18,0,25,788,1233,552,1.0,0.0,0,0
36,4993,3153,2,5,1,1.9076,1,16.5,3,3140,4.61,0.9879,3191.6,13,1.0,41,2,4,766,0.00251,0.0664,63.1068,35,23.2,0.0287,0.012,2,0,0,0,0.090047,0.015625,35,0.8265,2.0856,0.4561,19,0,22,810,1238,510,1.0,0.0,0,0
37,4992,3225,0,0,1,1.9377,1,16.4,3244,0,4.59,1.016,3197.0,4,1.0,38,1,4,721,0.002729,0.0537,15.0,36,25.0,0.0318,0.0149,0,0,0,0,0.092683,0.015625,33,0.8314,2.1392,0.4581,17,0,21,843,1288,530,1.0,0.0,0,0
38,4990,3148,0,0,0,1.9146,1,16.5,3,3145,4.56,0.9861,3192.3,3,1.0,37,0,1,707,0.002597,0.0707,15.625,37,26.6,0.0303,0.0134,0,0,0,0,0.080808,0.015625,32,0.8066,2.1645,0.4594,16,0,21,815,1256,460,1.0,0.0,0,0
39,4988,3125,0,0,0,1.9395,1,16.4,5,3120,4.56,0.9809,3185.9,5,1.0,40,5,2,731,0.002266,0.0515,17.5439,38,25.5,0.0282,0.0116,0,0,0,0,0.081545,0.015625,34,0.8084,2.1988,0.4617,17,2,21,834,1241,436,1.0,0.0,0,0
40,4987,3224,0,0,0,1.9329,1,16.5,3246,0,4.64,1.017,3191.6,0,1.0,39,0,1,708,0.002389,0.0495,0.0,39,26.5,0.0318,0.0127,0,0,0,0,0.074257,0.015625,32,0.7896,2.2434,0.4643,17,2,20,854,1239,515,1.0,0.0,0,0
41,4987,3223,0,0,3,1.9347,1,16.6,3234,0,4.56,1.0134,3196.1,5,1.0,38,5,6,717,0.002505,0.0755,24.1546,40,27.0,0.0288,0.0143,0,0,0,0,0.09434,0.015625,34,0.8344,2.2669,0.4653,17,0,21,801,1246,546,1.0,0.0,0,0
42,4985,3192,1,3,3,1.816,1,20.1,5,3183,4.57,0.9988,3195.7,9,1.0,39,3,2,723,0.002112,0.0749,41.0959,41,27.2,0.0289,0.014,0,0,0,0,0.0837,0.015625,35,0.8133,2.2713,0.4658,16,0,23,758,1332,531,1.0,0.0,0,0
43,4984,3180,2,5,3,1.9128,1,19.3,10,3165,4.6,0.9955,3194.2,15,1.0,41,2,0,746,0.002682,0.0488,63.0252,42,26.9,0.0272,0.0108,2,0,0,0,0.065041,0.015625,36,0.7598,2.2957,0.4649,16,0,25,819,1254,538,1.0,0.0,0,0
44,4983,3154,1,4,1,1.8986,2,17.1,0,3154,4.56,0.9886,3190.4,0,1.0,41,1,1,765,0.002513,0.0553,0.0,43,27.8,0.0287,0.0118,0,0,0,0,0.080851,0.015625,36,0.8067,2.3383,0.4643,16,0,25,831,1254,524,1.0,0.0,0,0
45,4982,3088,0,0,1,1.9436,2,16.4,0,3088,4.53,0.9709,3180.7,0,1.0,38,0,3,762,0.002185,0.063,0.0,44,30.5,0.0303,0.0121,0,0,0,0,0.092437,0.015625,36,0.831,2.4181,0.4657,15,0,23,777,1250,519,1.0,0.0,0,0
46,4981,3158,4,5,3,1.9656,1,16.5,3,3146,4.63,0.9936,3178.5,12,1.0,42,5,1,795,0.002448,0.0574,50.4202,45,27.4,0.0261,0.0086,1,0,0,0,0.07377,0.015625,35,0.7882,2.4878,0.4662,17,0,25,785,1274,494,1.0,0.0,0,0
47,4980,3218,1,5,3,1.9328,1,16.4,3246,0,4.61,1.0234,3186.4,15,1.0,43,3,2,837,0.002501,0.0519,53.4351,46,27.7,0.0268,0.0111,1,0,0,0,0.085185,0.015625,36,0.8166,2.573,0.4673,18,0,25,808,1252,546,1.0,0.0,0,0
48,4979,3113,1,4,1,1.9783,2,16.4,6,3102,4.51,0.9791,3179.4,11,1.0,44,1,0,834,0.002363,0.048,44.3548,47,28.1,0.0262,0.0117,0,0,0,0,0.072,0.015625,35,0.783,2.645,0.4684,18,0,26,800,1232,532,1.0,0.0,0,0
49,4979,3069,1,5,1,1.9737,2,16.3,3,3061,4.49,0.9685,3168.9,8,1.0,44,1,1,853,0.002427,0.0438,30.1887,48,28.9,0.0232,0.0103,1,0,0,0,0.083942,0.015625,35,0.8139,2.7289,0.4695,18,0,26,807,1200,518,1.0,0.0,0,0
50,4979,3118,1,5,1,1.9673,2,16.2,0,3113,4.47,0.9855,3164.0,5,1.0,42,1,3,854,0.002073,0.036,20.6612,49,30.1,0.025,0.0084,1,0,0,0,0.08,0.015625,34,0.8047,2.7849,0.47,16,0,26,774,1253,504,0.0008,0.9992,3059.7,1.8
51,4979,3128,3,5,1,1.9457,2,16.2,5,3113,4.55,0.9897,3160.6,15,1.0,43,7,6,878,0.002014,0.0421,50.3356,50,28.8,0.0259,0.0082,1,1,0,0,0.055016,0.015625,35,0.716,2.8367,0.4696,15,2,26,790,1246,527,0.0009,0.9991,3144.7,1.4
52,4976,3168,1,4,3,1.9749,2,16.2,3160,0,4.58,1.0038,3161.9,14,1.0,42,1,2,863,0.002246,0.0522,58.0913,51,30.5,0.0245,0.0099,0,0,0,0,0.080321,0.015625,34,0.8055,2.8809,0.4697,16,1,25,837,1291,514,0.0008,0.9992,2861.1,2.1
53,4976,3179,0,0,3,1.9322,2,16.2,3186,0,4.63,1.0083,3164.6,5,1.0,41,0,1,853,0.002265,0.0468,21.5517,52,32.0,0.0247,0.0104,0,0,0,0,0.089362,0.015625,33,0.8251,2.9149,0.4706,16,1,24,765,1316,487,0.0009,0.9991,3042.4,1.6
54,4975,3189,0,0,3,1.9539,1,16.2,3213,0,4.62,1.0144,3169.4,2,1.0,41,2,2,849,0.002151,0.051,4.0486,53,33.0,0.0266,0.0096,0,0,0,0,0.086275,0.015625,34,0.8189,2.9779,0.4712,15,2,24,796,1247,541,0.001,0.999,3153.6,1.5
55,4975,3189,1,5,1,1.966,1,16.3,3190,0,4.59,1.007,3171.8,4,1.0,42,1,0,844,0.001915,0.0581,15.873,54,33.2,0.0259,0.0113,1,0,0,0,0.112403,0.015625,34,0.861,3.0903,0.4722,15,2,25,808,1288,516,0.0008,0.9992,2927.5,1.8
56,4971,3210,1,4,1,1.9345,1,16.2,3233,0,4.64,1.0183,3177.9,3,1.0,42,1,1,863,0.002144,0.0486,10.7143,55,34.0,0.0228,0.0106,0,1,0,0,0.076389,0.015625,34,0.7955,3.1667,0.4722,15,2,25,806,1249,543,0.001,0.999,2997.1,1.5
57,4967,3144,0,0,1,1.9742,2,16.2,1,3143,4.53,0.9903,3174.7,1,1.0,41,1,2,844,0.001887,0.0528,0.0,56,35.8,0.0242,0.0095,0,0,0,0,0.081301,0.015625,34,0.8078,3.248,0.4734,15,1,25,779,1248,512,0.001,0.999,2848.8,1.9
58,4965,3136,2,5,1,1.9628,1,16.2,2,3130,4.57,0.989,3171.0,6,1.0,41,2,2,870,0.001877,0.057,27.5229,57,36.3,0.0268,0.0107,1,1,0,0,0.114035,0.015625,32,0.863,3.3621,0.475,16,1,24,737,1257,542,0.001,0.999,2905.9,1.6
59,4965,3184,0,0,1,1.948,1,16.3,3190,0,4.6,1.0057,3172.9,1,1.0,41,1,1,848,0.001858,0.0556,0.0,58,37.3,0.0269,0.0109,0,0,0,0,0.092593,0.015625,33,0.8313,3.4472,0.476,16,1,24,772,1274,540,0.0009,0.9991,2828.9,1.7
60,4960,3168,1,5,3,1.9326,1,16.1,5,3163,4.58,0.9986,3172.4,5,1.0,42,1,0,863,0.001873,0.0373,20.9205,59,37.4,0.0255,0.0092,1,0,0,0,0.082988,0.015625,33,0.8117,3.5302,0.476,17,1,24,752,1283,543,0.001,0.999,2953.2,1.7
61,4958,3190,0,0,3,1.9499,1,16.2,3188,0,4.68,1.0073,3174.9,10,1.0,43,5,4,882,0.00183,0.0565,40.9091,60,37.4,0.0244,0.011,0,0,0,0,0.095652,0.015625,36,0.8366,3.6259,0.4751,17,2,24,826,1294,477,0.0009,0.9991,2903.1,1.7
62,4956,3098,0,0,3,1.9319,1,16.3,11,3087,4.51,0.978,3167.5,11,1.0,43,1,1,865,0.001645,0.0597,34.3511,61,38.4,0.0244,0.0105,0,0,0,0,0.089552,0.015625,34,0.8255,3.693,0.4748,17,2,24,809,1248,462,0.001,0.999,3152.3,1.5
63,4954,3198,2,5,3,1.8708,1,16.2,3196,0,4.68,1.0135,3172.1,19,1.0,45,2,0,901,0.002001,0.0482,58.8235,62,37.7,0.0233,0.0097,1,0,0,0,0.080386,0.015625,35,0.8056,3.7638,0.4743,17,2,26,794,1275,514,0.0009,0.9991,2980.5,1.7
64,4953,3040,2,4,1,1.9575,1,16.2,0,3036,4.43,0.9622,3159.5,4,1.0,46,3,2,937,0.00181,0.0455,15.625,63,37.8,0.0234,0.0092,0,0,0,0,0.079545,0.015625,37,0.8036,3.8168,0.4734,17,1,28,781,1170,526,0.0009,0.9991,2999.9,1.6
65,4952,3194,2,5,3,1.9928,2,16.1,3230,0,4.64,1.023,3167.1,10,1.0,47,2,1,949,0.001866,0.0391,33.4448,64,37.1,0.0243,0.0094,2,1,0,0,0.074919,0.015625,38,0.7914,3.8917,0.4724,17,1,29,821,1311,510,0.0011,0.9989,2753.3,1.7
66,4950,3175,0,0,3,1.9822,2,16.2,3175,0,4.56,1.0037,3168.4,5,1.0,46,0,1,949,0.001848,0.045,17.5439,65,38.9,0.0223,0.0094,0,0,0,0,0.069204,0.015625,38,0.7742,3.9575,0.4715,17,1,28,801,1249,514,0.0008,0.9992,2920.7,2.0
67,4948,3082,0,0,3,1.9918,1,16.2,8,3074,4.55,0.9753,3160.1,8,1.0,46,3,3,950,0.001536,0.0438,26.3158,66,39.8,0.0224,0.009,0,0,0,0,0.094891,0.015625,36,0.8353,4.0524,0.4716,18,0,28,772,1199,537,0.0016,0.9984,2889.5,1.7
68,4946,3089,1,5,3,1.9733,1,16.2,3,3081,4.54,0.9796,3153.4,8,1.0,47,4,3,978,0.001699,0.0453,16.9194,67,39.9,0.0225,0.0088,1,0,0,0,0.080139,0.015625,38,0.805,4.1325,0.4717,19,0,28,779,1269,475,0.001,0.999,3030.5,1.7
69,4943,3168,1,3,3,1.9668,1,16.2,3168,0,4.6,1.0051,3155.0,3,1.0,47,2,2,973,0.001547,0.0458,7.2464,68,40.6,0.0236,0.0102,0,0,0,0,0.084507,0.015625,37,0.8151,4.2029,0.4723,19,0,28,831,1244,535,0.0008,0.9992,2673.7,2.0
70,4938,3081,0,0,1,1.9737,2,16.2,1,3080,4.54,0.9787,3148.0,1,1.0,47,1,1,958,0.001421,0.0461,0.0,69,41.6,0.024,0.0093,0,0,0,0,0.074468,0.015625,37,0.7902,4.2738,0.4726,19,0,28,793,1220,503,0.0009,0.9991,2842.0,1.9
71,4936,3174,2,5,3,1.9351,1,16.1,3186,0,4.63,1.0138,3152.6,10,1.0,49,2,0,986,0.001605,0.0458,36.63,70,40.9,0.0217,0.009,2,0,0,0,0.137324,0.015625,38,0.8862,4.3372,0.4725,20,0,29,814,1255,523,0.001,0.999,2929.2,1.6
72,4934,3125,0,0,3,1.9506,1,16.2,5,3120,4.54,0.9921,3149.9,5,1.0,48,0,1,986,0.001484,0.0456,17.9856,71,42.7,0.0236,0.0086,0,0,0,0,0.101754,0.015625,38,0.8464,4.3899,0.4726,20,0,28,808,1238,520,0.0009,0.9991,2875.9,2.0
73,4931,3076,1,4,3,1.9589,1,16.1,11,3065,4.46,0.9787,3142.9,11,1.0,48,3,3,1007,0.00144,0.0437,28.9389,72,43.5,0.0234,0.0092,0,1,0,0,0.10625,0.015625,38,0.8529,4.4492,0.4728,20,0,28,761,1222,488,0.001,0.999,2883.6,2.0
74,4931,3140,1,5,3,1.9547,1,16.1,9,3131,4.56,0.9992,3142.6,9,1.0,49,1,0,990,0.001652,0.0469,29.0323,73,43.6,0.0219,0.0077,1,0,0,0,0.096875,0.015625,37,0.8387,4.5149,0.4731,20,1,28,832,1165,537,0.0009,0.9991,3092.1,1.7
75,4929,3075,2,4,3,1.9853,2,16.1,12,3058,4.48,0.9805,3136.2,17,1.0,52,7,4,1037,0.001313,0.041,55.3746,74,41.7,0.0209,0.0079,0,2,0,0,0.072555,0.015625,41,0.7846,4.5874,0.473,21,3,28,728,1296,510,0.0024,0.9976,2969.0,1.5
76,4927,3183,1,5,3,1.9699,2,15.9,3193,0,4.65,1.0218,3143.4,19,1.0,52,1,1,1028,0.001727,0.0506,58.2822,75,42.7,0.0219,0.01,1,0,0,0,0.080357,0.015625,38,0.8056,4.644,0.4727,21,3,28,811,1292,502,0.0009,0.9991,2932.4,1.6
77,4922,3161,1,5,1,1.9908,2,16.0,3170,0,4.58,1.0102,3146.8,9,1.0,53,1,0,1037,0.001483,0.0494,28.3912,76,42.9,0.0214,0.0091,1,0,0,0,0.089506,0.015625,38,0.8254,4.6995,0.473,21,3,29,821,1256,517,0.0011,0.9989,2731.0,1.5
78,4919,3019,0,0,3,1.9776,2,16.0,0,3019,4.54,0.9631,3134.6,0,1.0,51,0,2,1034,0.001434,0.0444,0.0,77,45.5,0.0217,0.0107,0,0,0,0,0.081911,0.015625,38,0.8092,4.7814,0.4734,20,3,28,788,1188,503,0.0009,0.9991,3162.6,1.5
79,4917,3150,1,3,1,1.981,1,15.9,3157,0,4.62,1.0065,3136.8,0,1.0,51,1,1,1034,0.00129,0.0481,0.0,78,46.4,0.0213,0.0088,0,0,0,0,0.096154,0.015625,38,0.8375,4.8455,0.4737,21,2,28,816,1271,479,0.0011,0.9989,2942.2,1.5
80,4915,3052,2,3,2,1.9646,1,15.9,0,3052,4.49,0.9755,3128.7,0,1.0,53,2,0,1041,0.00136,0.0379,0.0,79,45.6,0.0203,0.0077,0,0,0,0,0.072555,0.015625,37,0.7846,4.9181,0.4736,22,2,29,772,1221,517,0.0012,0.9988,2764.0,1.7
81,4910,3121,0,0,1,1.922,2,16.0,4,3117,4.59,0.9978,3128.0,4,1.0,55,4,2,1048,0.001325,0.0373,12.945,80,44.7,0.0206,0.0079,0,0,0,0,0.090062,0.015625,38,0.8265,5.0081,0.474,22,3,30,801,1239,504,0.001,0.999,2967.5,1.6
82,4909,3141,3,4,3,1.9735,1,15.8,3130,0,4.56,1.0058,3129.9,18,1.0,59,9,5,1106,0.001333,0.0395,58.4416,81,42.2,0.0186,0.007,0,0,0,0,0.085106,0.015625,43,0.8164,5.0629,0.4743,24,3,32,770,1286,519,0.0014,0.9986,2759.3,1.7
83,4909,3137,1,5,3,1.9054,1,16.0,3129,0,4.52,1.0032,3130.9,12,1.0,60,4,3,1128,0.001384,0.0346,30.6407,82,42.5,0.0188,0.0077,1,0,0,0,0.085106,0.015625,41,0.8164,5.1081,0.4739,25,3,32,767,1299,509,0.0009,0.9991,2867.0,1.6
84,4909,3143,3,5,1,1.8826,2,15.9,3141,0,4.56,1.0058,3132.8,10,1.0,57,3,6,1165,0.001435,0.0429,26.5957,83,45.5,0.0192,0.0072,2,0,0,0,0.088384,0.015625,42,0.8232,5.1662,0.4735,23,2,32,802,1288,483,0.0009,0.9991,2845.6,1.7
85,4906,3107,2,5,3,1.9525,2,15.9,6,3091,4.57,0.9925,3130.4,16,1.0,57,4,4,1151,0.001415,0.0366,38.2514,84,46.2,0.0191,0.0083,1,0,0,0,0.112272,0.015625,42,0.8608,5.2053,0.4729,22,2,33,789,1265,505,0.0009,0.9991,3064.7,1.7
86,4905,3159,0,0,3,1.9622,2,15.8,3168,0,4.6,1.0143,3135.1,12,1.0,58,2,1,1123,0.001203,0.0426,37.3832,85,46.4,0.0186,0.0078,0,0,0,0,0.075988,0.015625,40,0.7944,5.2813,0.4727,22,2,34,742,1281,551,0.001,0.999,3006.8,1.7
87,4905,3123,0,0,3,1.9532,1,15.9,0,3119,4.53,0.9965,3133.9,4,1.0,55,0,3,1107,0.001254,0.0355,13.5135,86,48.3,0.0203,0.0075,0,0,0,0,0.109677,0.015625,38,0.8575,5.3361,0.4729,20,2,33,723,1280,522,0.0008,0.9992,2737.1,2.0
88,4903,3093,1,4,1,1.9858,1,15.8,5,3088,4.49,0.9882,3130.0,5,1.0,54,3,4,1095,0.00115,0.0316,9.901,87,49.1,0.0203,0.0058,0,1,0,0,0.107595,0.015625,38,0.8548,5.3773,0.4731,21,2,31,789,1237,484,0.0009,0.9991,2926.4,2.0
