window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
48,4959,3222,1,3,1,1.7479,2,16.6,3233,0,4.6,1.0151,3195.7,11,1.0,55,4,3,967,0.00178,0.0387,36.4238,47,27.6,0.0215,0.008,0,0,0,0,0.067742,0.015625,33,0.7693,2.9812,0.4616,19,4,32,813,1244,543,1.0,0.0,0,0
49,4957,3183,0,0,3,1.8047,2,16.7,2,3181,4.57,0.9964,3194.5,2,1.0,53,0,2,950,0.001848,0.041,7.0175,48,27.9,0.0202,0.0083,0,0,0,0,0.064846,0.015625,33,0.759,3.0358,0.4627,17,4,32,807,1285,531,1.0,0.0,0,0
50,4953,3205,3,5,1,1.8,1,16.8,3200,0,4.57,1.0041,3195.9,9,1.0,52,3,4,986,0.001899,0.0396,30.303,49,27.4,0.0227,0.0087,1,0,0,0,0.072607,0.015625,33,0.7848,3.0952,0.4645,19,3,30,851,1269,518,0.0008,0.9992,2785.4,1.8
51,4953,3161,0,0,3,1.9003,1,16.6,3,3153,4.62,0.9901,3192.6,8,1.0,53,3,2,986,0.001994,0.0427,22.082,50,27.9,0.021,0.0086,0,0,0,0,0.073171,0.015625,33,0.7865,3.1226,0.4658,19,4,30,825,1239,520,0.0008,0.9992,2880.8,1.7
52,4952,3090,0,0,3,1.9242,1,16.4,2,3084,4.47,0.9708,3182.8,6,1.0,54,2,1,992,0.001722,0.0407,20.7612,51,28.1,0.0214,0.0081,0,1,0,0,0.088136,0.015625,33,0.8227,3.1667,0.4677,19,5,30,748,1211,562,0.0008,0.9992,2886.1,1.6
53,4950,3183,0,0,3,1.9893,1,16.4,3184,0,4.58,1.0003,3182.9,0,1.0,53,0,1,971,0.001754,0.0401,0.0,52,29.6,0.0213,0.0091,0,0,0,0,0.090301,0.015625,33,0.827,3.2168,0.4695,18,5,30,851,1265,515,0.001,0.999,2719.3,1.6
54,4945,3034,0,0,3,1.9701,1,16.3,0,3034,4.42,0.9575,3168.7,0,1.0,51,0,2,956,0.00145,0.0338,0.0,53,31.7,0.0215,0.0072,0,0,0,0,0.077703,0.015625,32,0.7989,3.2675,0.4717,18,3,30,775,1207,454,0.0008,0.9992,2673.0,1.8
55,4945,3083,0,0,3,1.966,1,16.3,0,3083,4.49,0.9755,3160.6,0,1.0,51,0,0,943,0.001513,0.0366,0.0,54,32.7,0.0229,0.0081,0,0,0,0,0.087912,0.015625,31,0.8223,3.3261,0.4739,18,3,30,788,1223,515,0.0009,0.9991,2943.1,1.6
56,4943,3128,1,4,3,1.8955,1,16.5,0,3123,4.55,0.9907,3157.5,5,1.0,52,3,2,941,0.001607,0.0418,18.2482,55,32.1,0.0238,0.0102,0,1,0,0,0.076655,0.015625,31,0.7962,3.3749,0.4761,19,3,30,807,1224,476,0.0008,0.9992,2702.2,1.9
57,4943,3134,2,5,3,1.9211,1,16.5,2,3117,4.5,0.9933,3155.2,17,1.0,51,4,5,966,0.001865,0.0385,54.7445,56,33.2,0.0231,0.0092,2,0,0,0,0.087413,0.015625,33,0.8213,3.4309,0.4767,18,4,29,764,1254,519,0.0009,0.9991,3186.6,1.2
58,4943,3149,2,5,3,1.9803,2,16.7,0,3135,4.6,0.9982,3154.6,14,1.0,53,2,0,972,0.001778,0.0428,47.138,57,32.9,0.0217,0.0086,1,0,0,0,0.065789,0.015625,33,0.7625,3.4802,0.4764,18,4,31,774,1275,553,0.0008,0.9992,2841.9,1.8
59,4943,3109,0,0,3,1.8911,2,16.5,1,3103,4.52,0.9869,3150.3,6,1.0,51,1,3,968,0.001683,0.0459,16.7785,58,33.8,0.0234,0.0097,0,0,0,0,0.065574,0.015625,33,0.7617,3.5031,0.4766,16,4,31,796,1208,526,0.0009,0.9991,2923.8,1.6
60,4942,3180,2,5,3,1.8744,1,16.5,3181,0,4.69,1.0125,3154.4,13,1.0,53,4,2,986,0.001708,0.0368,44.5205,59,32.2,0.0208,0.0085,1,0,0,0,0.056856,0.015625,35,0.7252,3.56,0.4765,16,5,32,832,1249,515,0.0013,0.9987,2671.2,1.7
61,4942,3019,0,0,3,1.992,1,16.5,3,3011,4.43,0.961,3141.5,8,1.0,51,3,5,995,0.001535,0.0432,30.4183,60,34.2,0.0221,0.0094,0,0,0,0,0.089928,0.015625,38,0.8263,3.6068,0.477,15,4,32,732,1169,519,0.0009,0.9991,2825.9,1.5
62,4942,3135,1,5,3,1.9781,1,16.5,0,3125,4.6,0.9981,3140.9,10,1.0,50,1,2,980,0.001568,0.0519,34.1297,61,35.8,0.0233,0.0095,1,0,0,0,0.077922,0.015625,37,0.7995,3.6522,0.4779,15,4,31,776,1260,496,0.001,0.999,2761.4,1.7
63,4942,3145,2,5,1,1.9829,1,16.5,3145,0,4.52,1.002,3141.6,3,1.0,51,2,1,1001,0.001782,0.0421,10.7914,62,36.0,0.0218,0.0098,1,0,0,0,0.077193,0.015625,37,0.7976,3.7259,0.4779,16,5,30,768,1228,531,0.0008,0.9992,2777.0,2.0
64,4942,3169,0,0,1,1.9747,2,16.6,3184,0,4.62,1.0122,3145.6,0,1.0,50,0,1,992,0.001638,0.044,0.0,63,37.7,0.0226,0.01,0,0,0,0,0.072327,0.015625,36,0.784,3.7574,0.4784,15,5,30,804,1267,504,0.0009,0.9991,3065.6,1.6
65,4940,3101,1,3,0,1.971,1,16.6,3,3094,4.51,0.9871,3141.4,7,1.0,51,6,5,1010,0.001613,0.0392,16.7224,64,36.8,0.0217,0.008,0,0,0,0,0.071895,0.015625,36,0.7827,3.7868,0.4784,15,5,31,809,1197,517,0.001,0.999,3030.8,1.4
66,4939,3079,1,4,3,1.9934,1,16.5,4,3075,4.56,0.982,3135.4,4,1.0,52,1,0,997,0.001538,0.0368,13.986,65,37.1,0.0237,0.0093,0,0,0,0,0.073579,0.015625,35,0.7876,3.8202,0.4792,15,5,32,773,1231,513,0.0009,0.9991,2995.8,1.6
67,4937,3154,0,0,3,1.9859,2,16.4,3164,0,4.59,1.0082,3138.2,0,1.0,49,0,3,986,0.001287,0.0493,0.0,66,39.0,0.0227,0.0089,0,0,0,0,0.066901,0.015625,34,0.7664,3.8519,0.4797,14,5,30,768,1231,555,0.0009,0.9991,3030.1,1.8
68,4930,3102,2,4,1,1.9955,1,16.4,7,3095,4.56,0.9896,3134.7,7,1.0,48,3,4,977,0.001457,0.0424,13.8725,67,38.5,0.0212,0.0091,0,0,0,0,0.074205,0.015625,36,0.7894,3.9014,0.48,15,4,29,773,1268,506,0.001,0.999,3233.7,1.5
69,4928,3174,1,3,1,1.9822,1,16.3,3201,0,4.64,1.0205,3141.5,5,1.0,50,6,4,979,0.001488,0.0372,17.4825,68,37.1,0.0215,0.0081,0,0,0,0,0.064189,0.015625,36,0.7566,3.9656,0.4797,16,5,29,781,1268,544,0.0009,0.9991,2779.5,1.7
70,4926,3122,2,5,3,1.9785,2,16.4,4,3113,4.58,0.9944,3139.6,9,1.0,50,2,2,1013,0.001455,0.0439,31.3589,69,38.0,0.0211,0.0091,1,0,0,0,0.087838,0.015625,35,0.8221,4.0129,0.4804,16,4,30,813,1220,505,0.001,0.999,3038.8,1.4
71,4925,3105,2,5,3,1.9667,2,16.3,4,3091,4.54,0.99,3136.3,14,1.0,50,1,1,1015,0.001605,0.0421,46.5116,70,39.0,0.0211,0.0088,1,0,0,0,0.071197,0.015625,35,0.7805,4.0323,0.4804,15,5,30,721,1262,530,0.001,0.999,3078.5,1.6
72,4924,3041,2,5,3,1.9404,2,16.4,4,3017,4.51,0.9724,3127.3,24,1.0,53,4,1,1033,0.001683,0.0405,78.1759,71,36.4,0.02,0.0075,1,0,0,0,0.068536,0.015625,37,0.772,4.0759,0.4799,15,6,32,773,1184,507,0.001,0.999,2970.4,1.6
73,4920,3156,1,3,3,1.9326,2,16.3,3158,0,4.63,1.0132,3131.6,15,1.0,52,1,2,1030,0.001617,0.0435,48.2315,72,36.7,0.0217,0.009,0,0,0,0,0.065217,0.015625,35,0.7604,4.1225,0.4799,16,6,30,767,1231,550,0.001,0.999,2723.6,1.7
74,4917,3121,0,0,3,1.9981,2,16.4,0,3117,4.51,0.9969,3130.6,4,1.0,48,0,4,1006,0.001573,0.0489,15.3257,73,38.9,0.0207,0.0088,0,1,0,0,0.071429,0.015625,35,0.7812,4.1713,0.4798,14,6,28,780,1287,505,0.0009,0.9991,2852.6,1.9
75,4914,3081,2,5,3,1.9968,1,16.4,0,3076,4.54,0.9856,3125.9,5,1.0,48,2,2,1014,0.001495,0.0424,18.3824,74,39.8,0.0227,0.0085,1,0,0,0,0.074205,0.015625,34,0.7894,4.2349,0.4804,15,5,28,823,1191,495,0.0009,0.9991,3178.6,1.7
76,4911,3107,1,5,3,1.9772,1,16.5,5,3102,4.55,0.9945,3124.1,5,1.0,49,1,0,1004,0.001476,0.0438,17.3611,75,39.9,0.0221,0.0098,1,0,0,0,0.097643,0.015625,33,0.84,4.2787,0.4814,16,5,28,781,1246,507,0.0011,0.9989,2833.5,1.7
77,4911,3057,1,5,3,1.9922,2,16.4,0,3052,4.54,0.9805,3117.7,5,1.0,49,1,1,1023,0.001591,0.05,18.1818,76,40.8,0.0213,0.0088,1,0,0,0,0.075,0.015625,34,0.7917,4.318,0.4819,16,5,28,772,1235,479,0.0009,0.9991,2999.9,1.9
78,4910,3159,3,5,3,1.9841,2,16.3,3167,0,4.65,1.0183,3123.7,14,1.0,50,3,2,1049,0.001663,0.0421,46.9799,77,40.0,0.0213,0.0086,2,0,0,0,0.087379,0.015625,36,0.8212,4.3949,0.4817,14,5,31,764,1281,498,0.0009,0.9991,3125.6,1.8
79,4904,3038,0,0,3,1.9567,2,16.4,3,3035,4.51,0.9751,3115.6,3,1.0,52,3,1,1047,0.001611,0.0349,8.9552,78,39.5,0.0215,0.0084,0,0,0,0,0.069767,0.015625,36,0.776,4.4647,0.4815,15,6,31,780,1194,494,0.0009,0.9991,2952.1,1.9
80,4903,3115,1,4,1,1.9597,1,16.4,0,3115,4.54,0.9998,3115.5,0,1.0,51,1,2,1062,0.001338,0.0372,0.0,79,41.2,0.0204,0.0074,0,0,0,0,0.063037,0.015625,36,0.7521,4.5077,0.4817,15,5,31,775,1286,479,0.001,0.999,2875.4,2.1
81,4901,3157,0,0,3,1.9309,1,16.5,3198,0,4.61,1.0239,3123.4,0,1.0,50,0,1,1045,0.001308,0.0389,0.0,80,43.0,0.0206,0.0074,0,0,0,0,0.068862,0.015625,35,0.7731,4.5765,0.482,14,5,31,847,1235,523,0.001,0.999,2851.9,1.8
82,4900,3055,3,3,1,1.9354,1,18.0,3,3049,4.5,0.9802,3116.9,6,1.0,53,4,1,1077,0.001386,0.0343,16.0256,81,41.5,0.0193,0.0072,0,0,0,0,0.05919,0.015625,36,0.736,4.6201,0.4818,15,5,33,781,1206,508,0.001,0.999,2888.2,1.7
83,4899,3132,3,5,1,1.9261,1,16.1,3130,0,4.58,1.0082,3119.5,15,1.0,56,4,1,1121,0.00139,0.0446,40.4624,82,40.2,0.0198,0.0078,1,0,0,0,0.064067,0.015625,37,0.7561,4.6731,0.4815,17,5,34,773,1258,544,0.0009,0.9991,2877.6,1.9
84,4897,3122,1,3,3,1.9409,2,16.0,3115,0,4.54,1.0007,3119.8,7,1.0,57,3,2,1140,0.001364,0.0356,18.4049,83,40.5,0.0191,0.0072,0,0,0,0,0.050445,0.015625,37,0.6903,4.7235,0.4809,17,6,34,790,1220,517,0.0011,0.9989,3109.7,1.4
85,4895,3122,1,5,3,1.9202,2,16.1,3119,0,4.53,1.0027,3120.6,10,1.0,56,1,2,1133,0.001247,0.0368,32.1543,84,42.1,0.0195,0.0077,1,0,0,0,0.070552,0.015625,36,0.7785,4.7879,0.4808,16,6,34,781,1256,516,0.001,0.999,2795.8,1.8
86,4893,3052,2,5,3,1.9482,2,17.1,5,3037,4.48,0.9801,3114.1,15,1.0,56,2,2,1162,0.001517,0.0482,44.2478,85,43.0,0.0193,0.0096,2,0,0,0,0.090652,0.015625,36,0.8276,4.8474,0.4805,17,5,34,742,1244,534,0.001,0.999,2957.8,1.8
87,4893,3119,0,0,3,1.9657,2,23.5,3110,0,4.57,1.0017,3114.7,10,1.0,56,0,0,1143,0.001443,0.0427,29.0698,86,44.0,0.0188,0.0081,0,0,0,0,0.065527,0.015625,36,0.7615,4.893,0.4802,17,5,34,790,1234,523,0.0009,0.9991,2801.8,2.1
88,4893,3042,2,5,1,1.9463,1,22.7,0,3027,4.5,0.9788,3107.8,15,1.0,58,2,0,1179,0.001391,0.0308,42.8571,87,43.5,0.0181,0.0069,2,0,0,0,0.084034,0.015625,38,0.8141,4.977,0.4798,17,5,36,736,1255,504,0.001,0.999,3145.4,1.4
