window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
18,5000,3271,2,5,3,1.9535,1,16.8,3269,0,4.7,1.013,3242.8,16,1.0,87,4,7,1040,0.002279,0.0411,46.1538,17,14.5,0.0266,0.0084,1,0,0,0,0.049853,0.015625,49,0.6866,0.5814,0.3222,41,11,35,826,1284,536,1.0,0.0,0,0
19,5000,3245,0,0,3,1.9612,1,16.8,3239,0,4.58,1.0012,3243.2,8,1.0,84,0,3,991,0.001993,0.0354,24.5399,18,15.7,0.0209,0.0067,0,0,0,0,0.053097,0.015625,47,0.7057,0.6245,0.3249,40,11,33,803,1284,529,1.0,0.0,0,0
20,5000,3155,0,0,0,1.9428,1,16.7,7,3148,4.54,0.9753,3234.8,7,1.0,76,2,10,947,0.00219,0.0433,22.1402,19,16.4,0.0238,0.0093,0,0,0,0,0.054152,0.015625,44,0.7115,0.6543,0.3283,35,11,30,822,1226,524,1.0,0.0,0,0
21,5000,3212,2,5,1,1.9622,1,16.6,12,3195,4.56,0.9936,3232.7,17,1.0,78,6,4,961,0.002095,0.0344,54.6624,20,16.7,0.0236,0.0083,1,0,0,0,0.078125,0.015625,43,0.8,0.7011,0.3348,36,11,31,800,1282,556,1.0,0.0,0,0
22,5000,3233,0,0,3,1.9489,1,16.8,3226,0,4.62,1.0018,3233.3,13,1.0,73,4,9,919,0.002106,0.0456,47.1014,21,17.4,0.0227,0.0084,0,0,0,0,0.080702,0.015625,41,0.8064,0.7567,0.3427,32,10,31,815,1239,558,1.0,0.0,0,0
23,5000,3123,1,5,3,1.8886,1,16.7,5,3108,4.57,0.969,3222.8,15,1.0,71,2,4,904,0.002258,0.0459,48.2759,22,18.0,0.0253,0.0085,1,0,0,0,0.095082,0.015625,40,0.8357,0.8518,0.3492,32,8,31,814,1240,542,1.0,0.0,0,0
24,5000,3194,3,5,1,1.9588,1,16.7,7,3174,4.63,0.9919,3220.0,20,1.0,73,6,4,932,0.00214,0.0417,71.9424,23,17.8,0.025,0.0094,1,0,0,0,0.065972,0.015625,42,0.7632,0.9177,0.3546,33,8,32,839,1257,518,1.0,0.0,0,0
25,5000,3158,2,5,3,1.9201,2,16.6,0,3139,4.54,0.9825,3214.1,19,1.0,72,8,9,932,0.002275,0.0396,59.9369,24,17.3,0.0208,0.0074,1,0,0,0,0.088415,0.015625,41,0.8233,1.0062,0.3578,33,5,34,788,1253,534,1.0,0.0,0,0
26,4999,3149,1,5,1,1.9133,2,16.8,2,3138,4.57,0.9816,3207.9,11,1.0,70,3,5,939,0.002432,0.059,34.2466,25,17.8,0.0199,0.0101,1,0,0,0,0.072131,0.015625,41,0.7834,1.0783,0.3609,32,4,34,799,1219,526,1.0,0.0,0,0
27,4999,3212,1,3,1,1.8985,2,16.7,3213,0,4.55,1.0028,3208.9,5,1.0,72,3,1,929,0.002141,0.038,16.5017,26,17.9,0.0208,0.0077,0,0,0,0,0.088608,0.015625,43,0.8237,1.1669,0.3643,32,4,36,792,1314,549,1.0,0.0,0,0
28,4999,3223,1,4,1,1.8989,2,16.8,3228,0,4.61,1.0079,3211.6,9,1.0,71,1,2,936,0.00202,0.0293,27.3556,27,18.7,0.0202,0.0075,0,0,0,0,0.064516,0.015625,42,0.7578,1.2314,0.3662,32,4,35,795,1327,518,1.0,0.0,0,0
29,4999,3205,2,3,3,1.9026,2,16.8,7,3198,4.68,0.9982,3210.9,7,1.0,68,3,6,959,0.001981,0.0343,19.3548,28,19.9,0.0209,0.0079,0,0,0,0,0.065421,0.015625,42,0.7612,1.2968,0.3692,32,3,33,810,1286,546,1.0,0.0,0,0
30,4997,3211,1,4,3,1.8206,2,16.8,3207,0,4.62,1.0,3210.9,4,1.0,63,1,6,893,0.002056,0.0444,14.1844,29,20.5,0.0215,0.0083,0,0,0,0,0.09215,0.015625,39,0.8304,1.389,0.3737,30,3,30,787,1238,542,1.0,0.0,0,0
31,4995,3224,0,0,3,1.7908,2,16.9,3227,0,4.67,1.0068,3213.2,8,1.0,64,4,3,907,0.00186,0.034,22.082,30,21.2,0.0211,0.0086,0,0,0,0,0.07716,0.015625,41,0.7975,1.4661,0.3779,31,3,30,797,1304,504,1.0,0.0,0,0
32,4993,3272,0,0,3,1.8017,1,16.7,3317,0,4.7,1.0314,3223.9,8,1.0,64,0,0,900,0.002089,0.0405,23.8908,31,22.2,0.0205,0.0086,0,0,0,0,0.067568,0.015625,40,0.7688,1.5236,0.3806,31,3,30,827,1300,550,1.0,0.0,0,0
33,4992,3195,1,3,3,1.8179,1,16.7,8,3187,4.61,0.9919,3221.1,8,1.0,63,3,4,893,0.001951,0.0411,24.6479,32,22.5,0.0244,0.0089,0,0,0,0,0.078767,0.015625,41,0.8016,1.6023,0.383,29,3,31,773,1321,500,1.0,0.0,0,0
34,4991,3183,1,3,3,1.8871,1,16.7,9,3170,4.64,0.9893,3217.5,13,1.0,62,4,5,889,0.001774,0.0429,40.293,33,22.7,0.0218,0.0091,0,0,0,0,0.089286,0.015625,40,0.825,1.6916,0.3849,27,4,31,783,1263,531,1.0,0.0,0,0
35,4990,3118,0,0,3,1.9007,2,16.8,4,3114,4.53,0.9719,3208.0,4,1.0,62,0,0,875,0.001722,0.0394,14.7059,34,23.7,0.0232,0.0081,0,0,0,0,0.100358,0.015625,39,0.8443,1.792,0.3875,27,4,31,808,1242,481,1.0,0.0,0,0
36,4988,3213,1,5,1,1.93,1,16.8,3210,0,4.56,1.0028,3209.0,8,1.0,63,1,0,891,0.001716,0.0289,30.0752,35,24.3,0.0203,0.0067,1,0,0,0,0.072202,0.015625,40,0.7836,1.8642,0.3888,27,4,32,771,1250,574,1.0,0.0,0,0
37,4985,3158,1,5,3,1.9054,1,16.7,3,3150,4.56,0.9856,3204.1,8,1.0,63,4,4,919,0.001754,0.041,24.8227,36,24.7,0.0223,0.0086,1,0,0,0,0.068259,0.015625,39,0.7711,1.9324,0.3897,27,4,32,787,1290,484,1.0,0.0,0,0
38,4982,3239,0,0,3,1.9215,2,16.6,3253,0,4.63,1.0152,3209.2,5,1.0,59,0,4,896,0.001835,0.0386,17.9856,37,26.5,0.0242,0.0091,0,0,0,0,0.080702,0.015625,38,0.8064,2.0131,0.3928,25,3,31,845,1278,556,1.0,0.0,0,0
39,4981,3211,1,3,3,1.9152,1,16.6,3202,0,4.68,1.0022,3210.0,15,1.0,60,8,7,928,0.001749,0.0368,40.7526,38,26.9,0.0217,0.0079,0,0,0,0,0.070234,0.015625,40,0.7775,2.0834,0.3935,25,4,31,822,1255,527,1.0,0.0,0,0
40,4979,3199,2,4,3,1.921,1,16.6,7,3183,4.53,0.9969,3208.9,16,1.0,61,4,3,906,0.00182,0.0374,56.338,39,26.1,0.0209,0.0073,0,0,0,0,0.071429,0.015625,40,0.7812,2.1548,0.3929,26,5,30,822,1248,529,1.0,0.0,0,0
41,4978,3173,1,3,3,1.9385,2,16.7,10,3158,4.51,0.9899,3205.5,15,1.0,60,2,3,915,0.001949,0.0467,48.2759,40,26.9,0.0202,0.0087,0,0,0,0,0.07,0.015625,39,0.7768,2.2248,0.3923,26,4,30,805,1244,501,1.0,0.0,0,0
42,4975,3121,1,5,3,1.956,2,16.6,5,3107,4.56,0.9761,3197.5,14,1.0,60,3,3,927,0.002009,0.0469,38.9222,41,26.9,0.0224,0.009,1,0,0,0,0.052786,0.015625,41,0.704,2.2776,0.3913,25,5,30,807,1246,468,1.0,0.0,0,0
43,4973,3222,0,0,3,1.9467,2,16.6,3225,0,4.7,1.0106,3201.0,10,1.0,63,7,4,954,0.001731,0.032,27.1084,42,26.2,0.0208,0.0083,0,0,0,0,0.078488,0.015625,43,0.8009,2.3561,0.3908,27,6,30,849,1232,572,1.0,0.0,0,0
44,4971,3205,1,5,3,1.9597,1,16.6,3196,0,4.62,1.0022,3201.8,13,1.0,67,9,5,989,0.001635,0.0437,40.3727,43,25.5,0.0199,0.0074,1,0,0,0,0.058309,0.015625,45,0.732,2.4144,0.3899,29,6,32,792,1269,542,1.0,0.0,0,0
45,4969,3117,0,0,0,1.9148,1,16.5,7,3105,4.57,0.976,3193.7,12,1.0,63,4,8,957,0.001694,0.0419,40.404,44,27.2,0.0195,0.0078,0,0,0,0,0.054839,0.015625,42,0.7151,2.466,0.3901,29,4,30,802,1252,503,1.0,0.0,0,0
46,4966,3157,0,0,0,1.9313,1,16.5,7,3150,4.5,0.9896,3190.2,7,1.0,60,0,3,932,0.001662,0.0453,25.0896,45,28.1,0.0184,0.0075,0,0,0,0,0.080139,0.015625,40,0.805,2.5461,0.3905,27,4,29,804,1242,530,1.0,0.0,0,0
47,4966,3259,1,3,3,1.9456,1,16.6,3284,0,4.65,1.0299,3200.3,12,1.0,60,4,4,932,0.001576,0.0353,40.2685,46,28.9,0.0215,0.0081,0,0,0,0,0.080128,0.015625,41,0.805,2.6263,0.3917,29,2,29,800,1307,541,1.0,0.0,0,0
48,4964,3194,0,0,3,1.897,1,16.6,5,3189,4.63,0.9982,3199.7,5,1.0,59,0,1,911,0.001509,0.0407,17.4825,47,30.3,0.0242,0.0105,0,0,0,0,0.081356,0.015625,40,0.8079,2.7076,0.3925,29,1,29,784,1288,535,1.0,0.0,0,0
49,4964,3177,1,3,3,1.9598,1,16.5,12,3165,4.55,0.9936,3197.5,12,1.0,59,6,6,905,0.001469,0.0373,43.0108,48,29.8,0.0208,0.0083,0,1,0,0,0.074576,0.015625,42,0.7905,2.7822,0.3932,30,1,28,805,1273,531,1.0,0.0,0,0
50,4960,3165,2,3,3,1.9527,1,16.6,4,3161,4.59,0.9908,3194.4,4,1.0,57,2,4,865,0.001723,0.0348,14.2857,49,30.3,0.0224,0.0082,0,1,0,0,0.087108,0.015625,39,0.8206,2.8693,0.3947,29,0,28,800,1243,527,0.0008,0.9992,2438.6,1.5
51,4958,3075,1,4,3,1.9604,2,16.3,7,3068,4.53,0.9661,3183.1,7,1.0,56,1,2,879,0.001704,0.0432,26.616,50,31.6,0.0244,0.0092,0,0,0,0,0.071942,0.015625,40,0.7828,2.9341,0.3952,27,0,29,791,1208,506,0.0007,0.9993,2465.4,1.7
52,4955,3089,2,5,3,1.9446,2,16.4,5,3079,4.5,0.9732,3174.1,10,1.0,55,2,3,882,0.001833,0.0386,33.2226,51,32.6,0.0245,0.0077,2,0,0,0,0.073955,0.015625,39,0.7887,3.008,0.3954,26,0,29,765,1285,508,0.0007,0.9993,2616.7,1.7
53,4950,3160,0,0,3,1.966,2,16.5,13,3142,4.61,0.996,3172.8,18,1.0,56,8,7,863,0.001829,0.0458,61.8557,52,30.8,0.0224,0.0094,0,1,0,0,0.055556,0.015625,41,0.7188,3.0636,0.3949,24,2,30,780,1306,482,0.0013,0.9987,2495.4,1.6
54,4947,3150,2,5,1,1.8783,1,16.8,16,3121,4.58,0.9935,3170.6,29,1.0,57,6,5,913,0.001785,0.0526,85.797,53,31.2,0.0233,0.0094,1,0,0,0,0.069079,0.015625,43,0.7738,3.1195,0.3942,25,1,31,756,1272,555,0.0008,0.9992,2674.1,1.5
55,4944,3216,2,5,1,1.9926,1,16.8,3239,0,4.68,1.0263,3179.4,24,1.0,56,2,3,912,0.001798,0.0345,74.9186,54,32.3,0.0219,0.0084,1,0,0,0,0.056426,0.015625,41,0.7231,3.1728,0.393,23,0,33,803,1265,538,0.0008,0.9992,2612.3,1.5
56,4942,3175,1,5,3,1.9713,2,16.8,4,3166,4.58,0.9987,3179.0,9,1.0,53,1,4,902,0.002028,0.0428,30.4054,55,33.1,0.0245,0.0094,1,1,0,0,0.085526,0.015625,40,0.8173,3.2452,0.3921,22,0,31,779,1240,526,0.0007,0.9993,2568.6,1.8
57,4939,3114,2,3,3,1.9732,2,16.8,0,3109,4.6,0.9815,3172.8,5,1.0,54,2,1,903,0.001853,0.05,18.0505,56,33.4,0.0239,0.0092,0,0,0,0,0.092857,0.015625,39,0.8317,3.2952,0.3914,22,0,32,766,1243,550,0.0007,0.9993,2643.0,1.7
58,4938,3172,1,4,3,1.9621,2,16.7,4,3163,4.55,0.9998,3172.7,9,1.0,53,1,2,900,0.002005,0.0494,28.3912,57,34.8,0.0212,0.0089,0,0,0,0,0.067901,0.015625,37,0.7699,3.326,0.391,21,1,31,818,1257,545,0.0008,0.9992,2792.9,1.5
59,4936,3135,2,5,3,1.9776,2,16.7,4,3121,4.59,0.9892,3169.1,14,1.0,55,2,0,921,0.001865,0.0567,47.9452,58,34.5,0.0228,0.0104,1,0,0,0,0.093333,0.015625,37,0.8326,3.376,0.3904,23,1,31,841,1191,519,0.001,0.999,2356.8,1.7
60,4935,3139,1,5,3,1.9437,2,16.7,12,3127,4.58,0.9914,3166.3,12,1.0,56,4,3,933,0.001767,0.0414,43.0108,59,34.5,0.0207,0.0078,1,1,0,0,0.062069,0.015625,37,0.7483,3.4105,0.391,23,1,32,824,1285,477,0.0009,0.9991,2924.2,1.5
61,4935,3102,1,4,3,1.981,2,16.7,9,3083,4.57,0.9816,3160.1,19,1.0,60,9,5,939,0.001747,0.0411,63.5452,60,31.8,0.0202,0.0075,0,0,0,0,0.06962,0.015625,41,0.7756,3.4801,0.391,23,3,34,792,1229,486,0.0011,0.9989,2415.4,1.7
62,4932,3115,1,5,1,1.9895,2,16.6,7,3098,4.53,0.9871,3155.8,17,1.0,58,1,3,950,0.001902,0.0429,58.8235,61,31.8,0.0201,0.0085,1,0,0,0,0.052805,0.015625,38,0.7041,3.5329,0.3907,22,2,34,829,1249,506,0.0012,0.9988,2703.1,1.6
63,4929,3170,3,5,1,1.9989,2,16.7,3150,0,4.63,1.0046,3157.4,22,1.0,62,6,2,1009,0.001955,0.0348,67.4847,62,30.7,0.0202,0.0079,2,0,0,0,0.063768,0.015625,38,0.755,3.5648,0.3898,22,5,35,838,1252,542,0.0008,0.9992,2494.5,1.8
64,4926,3128,0,0,3,1.9927,2,16.7,0,3123,4.65,0.9916,3154.6,5,1.0,61,0,1,1009,0.00166,0.0435,16.5563,63,32.0,0.0211,0.008,0,0,0,0,0.080745,0.015625,38,0.8065,3.6083,0.3901,22,5,34,760,1285,546,0.0009,0.9991,2726.9,1.5
65,4924,3106,1,3,3,1.9861,1,16.7,0,3096,4.58,0.986,3150.0,10,1.0,62,4,3,1010,0.001491,0.0333,31.5457,64,32.4,0.0179,0.0069,0,0,0,0,0.063636,0.015625,39,0.7545,3.6719,0.3901,22,5,35,772,1192,558,0.0007,0.9993,2716.9,1.6
66,4919,3035,0,0,3,1.9482,1,16.7,1,3020,4.5,0.9669,3139.0,15,1.0,60,10,12,1044,0.00156,0.0413,23.5789,65,34.2,0.0197,0.0078,0,0,0,0,0.061947,0.015625,41,0.7478,3.7339,0.3891,23,3,34,806,1228,470,0.0012,0.9988,2510.9,1.7
67,4915,3143,1,4,3,1.9608,1,16.6,3136,0,4.6,1.002,3139.7,10,1.0,57,1,4,1001,0.001681,0.0351,26.4901,66,35.4,0.0199,0.0071,0,0,0,0,0.070288,0.015625,38,0.7777,3.7786,0.389,22,2,33,790,1264,509,0.0007,0.9993,2517.6,1.8
68,4910,3081,1,3,3,1.9865,1,16.7,0,3071,4.52,0.9831,3134.1,10,1.0,56,4,5,982,0.001564,0.0426,35.0877,67,36.4,0.0202,0.0086,0,0,0,0,0.059016,0.015625,39,0.7352,3.8376,0.3897,20,2,34,760,1235,503,0.0009,0.9991,2603.6,1.7
69,4905,3102,1,3,0,1.9749,2,16.6,3,3099,4.53,0.9907,3131.0,3,1.0,56,4,4,990,0.001417,0.035,0.0,68,37.4,0.0203,0.0081,0,0,0,0,0.052448,0.015625,41,0.7021,3.8901,0.3899,21,1,34,790,1261,520,0.0007,0.9993,2757.8,1.8
70,4901,3026,0,0,1,1.99,2,16.4,0,3026,4.54,0.9696,3121.0,0,1.0,54,0,2,946,0.001401,0.039,0.0,69,39.6,0.0225,0.0075,0,0,0,0,0.071429,0.015625,38,0.7812,3.9615,0.3906,21,1,32,827,1173,495,0.0007,0.9993,2764.2,1.9
71,4896,3036,1,3,1,1.9219,1,16.6,0,3036,4.51,0.9753,3112.9,0,1.0,52,1,3,948,0.001394,0.0393,0.0,70,41.8,0.0206,0.0085,0,0,0,0,0.071429,0.015625,37,0.7812,4.0329,0.3916,20,0,32,740,1223,506,0.0008,0.9992,3054.2,1.7
72,4888,3144,1,5,1,1.8158,1,16.5,3152,0,4.53,1.0128,3117.1,5,1.0,53,1,0,950,0.001542,0.0406,18.9394,71,42.0,0.0201,0.0093,1,0,0,0,0.062731,0.015625,38,0.7509,4.092,0.3917,20,0,33,802,1257,513,0.0009,0.9991,2779.6,1.6
73,4886,3041,0,0,3,1.8656,2,16.5,5,3036,4.55,0.9779,3109.9,5,1.0,52,0,1,950,0.001397,0.0458,17.1233,72,43.8,0.0225,0.0085,0,0,0,0,0.075163,0.015625,38,0.7921,4.1442,0.3918,19,0,33,764,1242,477,0.0009,0.9991,2780.7,1.6
74,4885,3152,0,0,3,1.8164,1,16.4,3178,0,4.6,1.0212,3116.8,5,1.0,50,0,2,928,0.001418,0.0415,17.7936,73,45.8,0.0229,0.0092,0,0,0,0,0.065744,0.015625,37,0.7623,4.21,0.3919,18,0,32,767,1282,528,0.001,0.999,2714.2,1.7
75,4882,3138,2,4,1,1.6664,1,16.4,3140,0,4.6,1.0096,3120.0,10,1.0,53,7,4,948,0.001339,0.0401,34.965,74,42.5,0.0227,0.0082,0,0,0,0,0.083612,0.015625,40,0.8131,4.2936,0.3917,18,1,34,813,1224,528,0.0009,0.9991,2621.3,1.7
76,4882,3083,0,0,3,1.7994,1,16.3,2,3071,4.51,0.9893,3116.5,12,1.0,53,2,2,935,0.001367,0.0321,39.7351,75,43.5,0.021,0.0075,0,0,0,0,0.073718,0.015625,38,0.788,4.3673,0.3917,17,1,35,762,1226,492,0.0008,0.9992,2746.8,1.6
77,4879,3131,0,0,3,1.9419,1,16.1,3135,0,4.52,1.0077,3119.0,8,1.0,54,3,2,942,0.001278,0.0395,23.3918,76,43.6,0.0206,0.0067,0,0,0,0,0.056497,0.015625,39,0.7234,4.4238,0.3918,17,1,36,798,1260,502,0.0008,0.9992,2556.5,2.1
78,4877,3085,0,0,3,1.9463,1,16.0,3,3082,4.62,0.9901,3115.8,3,1.0,50,0,4,933,0.001344,0.0378,11.0294,77,48.0,0.0235,0.0091,0,0,0,0,0.075601,0.015625,38,0.7933,4.4754,0.392,17,1,32,767,1216,509,0.0008,0.9992,3187.3,1.4
79,4877,3118,1,5,3,1.9409,1,16.0,3111,0,4.58,1.0009,3116.1,8,1.0,50,1,1,932,0.001217,0.0392,24.6914,78,47.5,0.0213,0.0084,1,0,0,0,0.078313,0.015625,35,0.8005,4.5537,0.3932,18,1,31,779,1256,489,0.0009,0.9991,2734.2,1.8
80,4875,3128,2,5,1,1.852,1,16.1,3124,0,4.57,1.0058,3118.0,12,1.0,52,2,0,965,0.001538,0.0432,40.5405,79,46.6,0.0237,0.008,1,0,0,0,0.089701,0.015625,36,0.8258,4.6234,0.3939,19,2,31,797,1225,522,0.0009,0.9991,2752.6,1.6
81,4873,3152,0,0,3,1.8698,2,16.1,3172,0,4.65,1.018,3123.9,8,1.0,52,0,0,964,0.001355,0.0453,26.5781,80,47.6,0.0215,0.0083,0,0,0,0,0.058252,0.015625,36,0.7318,4.6785,0.3946,19,2,31,823,1247,482,0.0009,0.9991,2494.1,1.9
82,4872,3017,0,0,3,1.7899,1,16.2,0,3012,4.49,0.9689,3113.7,5,1.0,52,0,0,964,0.001308,0.0534,18.1159,81,48.6,0.0226,0.0093,0,0,0,0,0.078292,0.015625,36,0.8004,4.7247,0.396,19,2,31,748,1211,486,0.0009,0.9991,2705.7,2.0
83,4872,3081,0,0,3,1.7819,1,15.9,0,3076,4.53,0.9905,3110.6,5,1.0,52,5,5,963,0.001302,0.0379,16.2338,82,48.3,0.0225,0.0081,0,0,0,0,0.063091,0.015625,37,0.7523,4.7689,0.3963,19,2,31,802,1198,526,0.0008,0.9992,2713.7,1.8
84,4871,3037,2,5,3,1.75,1,16.0,2,3026,4.54,0.9785,3103.6,11,1.0,53,4,3,981,0.00131,0.0403,31.1419,83,46.8,0.0227,0.0078,1,0,0,0,0.087248,0.015625,38,0.8209,4.8159,0.397,19,2,32,809,1222,473,0.001,0.999,2673.8,1.6
85,4871,3090,2,4,3,1.9337,1,16.0,6,3079,4.58,0.996,3102.3,11,1.0,54,3,2,992,0.001352,0.0419,33.557,84,45.9,0.02,0.0066,0,0,0,0,0.067742,0.015625,36,0.7693,4.8836,0.3979,19,3,32,778,1266,471,0.0009,0.9991,2611.0,1.7
86,4870,3113,0,0,3,1.9337,2,15.9,3134,0,4.64,1.0092,3105.3,0,1.0,53,0,1,982,0.001305,0.0422,0.0,85,47.7,0.0214,0.0081,0,0,0,0,0.094156,0.015625,35,0.8341,4.9323,0.3991,19,2,32,771,1238,493,0.0009,0.9991,2960.5,1.5
87,4870,3039,2,5,3,1.9174,1,16.0,5,3029,4.51,0.9806,3099.0,10,1.0,53,3,3,1017,0.001412,0.051,32.0285,86,48.6,0.0194,0.0093,1,0,0,0,0.078231,0.015625,35,0.8003,4.9697,0.3997,19,2,32,788,1224,478,0.001,0.999,2571.2,2.1
88,4870,3042,2,3,1,1.8486,1,15.9,7,3032,4.5,0.9833,3093.6,10,1.0,51,3,5,1020,0.001286,0.0396,30.7167,87,49.4,0.0193,0.008,0,0,0,0,0.056106,0.015625,38,0.7215,5.0126,0.3994,18,0,33,778,1242,459,0.001,0.999,2811.5,1.6
