window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
11,5000,3157,1,3,3,1.9747,2,16.9,3,3145,4.57,0.9582,3294.7,12,1.0,125,5,14,1204,0.001717,0.0238,26.6075,10,9.0,0.0125,0.0048,0,1,0,0,0.056156,0.015625,57,0.7218,0.3932,0.2585,63,32,30,819,1268,511,1.0,0.0,0,0
12,5000,3183,1,5,1,1.9815,2,16.7,0,3173,4.6,0.9712,3277.5,10,1.0,119,1,7,1166,0.001665,0.0371,24.0385,11,10.0,0.0213,0.0055,1,0,0,0,0.060325,0.015625,57,0.741,0.4373,0.26,58,32,29,836,1262,528,1.0,0.0,0,0
13,5000,3156,0,0,1,1.9886,2,16.7,3,3148,4.58,0.9681,3260.2,8,1.0,106,3,16,1069,0.001827,0.028,23.1884,12,10.8,0.0191,0.0058,0,0,0,0,0.053221,0.015625,55,0.7064,0.4821,0.267,54,26,26,831,1206,538,1.0,0.0,0,0
14,5000,3158,0,0,3,1.932,1,16.7,2,3156,4.54,0.9727,3246.5,2,1.0,101,2,7,1037,0.001786,0.0282,3.2787,13,11.7,0.0199,0.006,0,0,0,0,0.043887,0.015625,55,0.644,0.5104,0.273,52,24,25,832,1251,527,1.0,0.0,0,0
15,5000,3234,2,5,3,1.9603,1,16.6,5,3224,4.69,0.9966,3245.0,10,1.0,97,2,6,1020,0.001932,0.0387,28.5714,14,12.6,0.0242,0.0067,2,0,0,0,0.060773,0.015625,54,0.7429,0.549,0.2801,50,22,25,807,1264,556,1.0,0.0,0,0
16,5000,3248,0,0,3,1.8829,1,16.7,3248,0,4.62,1.0008,3245.3,0,1.0,92,0,5,980,0.001811,0.0311,0.0,15,13.9,0.0226,0.0071,0,0,0,0,0.064972,0.015625,54,0.7595,0.5745,0.2887,48,21,23,817,1297,547,1.0,0.0,0,0
17,5000,3130,1,5,3,1.947,1,16.7,0,3125,4.47,0.9683,3232.5,5,1.0,88,1,5,959,0.001913,0.0298,15.4321,16,14.8,0.0235,0.0069,1,0,0,0,0.0625,0.015625,49,0.75,0.6072,0.2969,47,20,21,835,1260,484,1.0,0.0,0,0
18,5000,3178,0,0,3,1.9583,1,16.7,0,3178,4.57,0.9849,3226.8,0,1.0,86,0,2,930,0.001901,0.0364,0.0,17,15.8,0.021,0.0078,0,0,0,0,0.046358,0.015625,48,0.6629,0.6337,0.3025,45,20,21,838,1232,520,1.0,0.0,0,0
19,5000,3200,0,0,3,1.9877,1,16.7,0,3200,4.57,0.9925,3224.1,0,1.0,78,0,8,869,0.001854,0.0366,0.0,18,16.7,0.0199,0.0074,0,0,0,0,0.07326,0.015625,47,0.7867,0.7048,0.3104,42,15,21,809,1253,562,1.0,0.0,0,0
20,5000,3193,1,3,1,1.9928,1,16.8,4,3189,4.55,0.9913,3221.1,4,1.0,77,3,4,864,0.00186,0.0519,14.1343,19,17.2,0.0211,0.0083,0,0,0,0,0.083045,0.015625,46,0.8118,0.7879,0.3177,42,14,21,844,1241,512,1.0,0.0,0,0
21,5000,3204,5,5,1,1.9152,1,22.3,11,3183,4.58,0.9952,3219.5,21,1.0,77,6,6,921,0.002093,0.0435,66.6667,20,16.9,0.0236,0.0084,3,0,0,0,0.062112,0.015625,48,0.7484,0.8438,0.3191,43,12,22,809,1298,513,1.0,0.0,0,0
22,5000,3199,0,0,3,1.8871,2,19.4,3,3196,4.59,0.9942,3217.5,3,1.0,75,0,2,899,0.002101,0.0482,9.8684,21,17.9,0.0209,0.008,0,0,0,0,0.067524,0.015625,46,0.7686,0.8952,0.3236,42,11,22,833,1266,512,1.0,0.0,0,0
23,5000,3104,3,5,3,1.9121,1,16.6,11,3088,4.46,0.968,3206.7,16,1.0,76,3,2,934,0.00219,0.0408,51.1182,22,18.0,0.0244,0.0083,2,0,0,0,0.050157,0.015625,46,0.6885,0.9297,0.3259,42,11,23,808,1196,491,1.0,0.0,0,0
24,5000,3206,2,5,3,1.9334,1,16.6,6,3185,4.66,0.9998,3206.7,21,1.0,74,2,4,952,0.002116,0.0447,67.9612,23,18.6,0.023,0.0087,2,0,0,0,0.060703,0.015625,46,0.7426,0.9712,0.3271,40,9,25,857,1260,480,1.0,0.0,0,0
25,5000,3197,2,5,3,1.9241,2,16.7,9,3173,4.55,0.9973,3205.7,24,1.0,70,3,7,941,0.002412,0.0433,78.7671,24,19.1,0.024,0.0093,1,1,0,0,0.056667,0.015625,47,0.7243,1.0243,0.3265,37,10,23,821,1227,547,1.0,0.0,0,0
26,5000,3186,2,4,3,1.9531,2,16.7,13,3160,4.6,0.9944,3203.9,26,1.0,74,8,4,962,0.002278,0.0366,79.3651,25,18.7,0.0238,0.0088,0,0,0,0,0.057927,0.015625,47,0.7303,1.0823,0.3261,37,11,26,824,1281,526,1.0,0.0,0,0
27,5000,3206,2,5,3,1.9483,2,16.7,3176,0,4.68,1.0009,3204.2,31,1.0,73,2,3,975,0.002184,0.041,82.8877,26,19.2,0.0207,0.0078,2,0,0,0,0.064103,0.015625,45,0.7562,1.1464,0.3261,35,10,28,789,1281,545,1.0,0.0,0,0
28,4999,3181,0,0,3,1.9297,2,16.6,12,3164,4.65,0.9935,3202.0,17,1.0,71,4,6,947,0.002209,0.0356,52.6316,27,19.3,0.0213,0.0084,0,0,0,0,0.050445,0.015625,43,0.6903,1.1701,0.3269,35,8,28,792,1275,507,1.0,0.0,0,0
29,4999,3041,0,0,3,1.9339,1,16.8,10,3031,4.44,0.9543,3186.6,10,1.0,68,2,5,935,0.002087,0.0385,30.4054,28,19.9,0.0205,0.0085,0,0,0,0,0.054487,0.015625,43,0.7132,1.215,0.3293,33,8,27,770,1207,480,1.0,0.0,0,0
30,4996,3153,2,4,3,1.99,1,16.8,8,3141,4.59,0.9904,3183.4,12,1.0,70,5,3,951,0.002029,0.041,36.3036,29,19.9,0.0231,0.0082,0,0,0,0,0.072555,0.015625,44,0.7846,1.256,0.3311,32,10,28,841,1222,493,1.0,0.0,0,0
31,4996,3172,0,0,3,1.998,1,17.2,10,3162,4.57,0.9968,3182.3,10,1.0,65,5,10,935,0.001975,0.0342,29.703,30,20.8,0.021,0.0074,0,1,0,0,0.052795,0.015625,45,0.704,1.2933,0.3323,28,9,28,770,1263,522,1.0,0.0,0,0
32,4996,3150,1,3,3,1.9598,1,16.8,13,3137,4.62,0.9908,3179.3,13,1.0,66,2,1,910,0.001816,0.0507,38.3275,31,21.5,0.0215,0.0093,0,0,0,0,0.070946,0.015625,42,0.7798,1.3405,0.3348,28,9,29,800,1268,529,1.0,0.0,0,0
33,4996,3212,1,3,3,1.9077,1,16.7,3227,0,4.65,1.0164,3184.8,10,1.0,67,1,0,914,0.001714,0.0375,31.6901,32,22.2,0.0219,0.0081,0,0,0,0,0.078498,0.015625,42,0.801,1.3952,0.3387,28,10,29,816,1231,546,1.0,0.0,0,0
34,4995,3191,1,4,3,1.9355,2,16.9,3190,0,4.64,1.0038,3186.0,8,1.0,64,1,4,900,0.001749,0.0337,28.169,33,23.0,0.0214,0.0072,0,0,0,0,0.057239,0.015625,41,0.727,1.4389,0.3413,28,9,27,798,1273,511,1.0,0.0,0,0
35,4993,3135,1,8,3,1.914,2,23.0,1,3126,4.55,0.9855,3181.2,9,1.0,60,1,5,913,0.002094,0.0645,30.5085,34,24.6,0.0224,0.01,0,0,0,0,0.064516,0.015625,41,0.7578,1.4938,0.3451,26,9,25,783,1239,539,1.0,0.0,0,0
36,4992,3168,1,3,3,1.9168,2,24.3,2,3166,4.59,0.9963,3179.9,2,1.0,59,1,2,891,0.002279,0.0683,7.3529,35,25.3,0.025,0.012,0,0,0,0,0.071942,0.015625,40,0.7828,1.5477,0.3485,26,9,24,801,1294,489,1.0,0.0,0,0
37,4991,3148,0,0,1,1.9111,2,19.3,3,3145,4.56,0.9909,3176.9,3,1.0,58,3,4,902,0.00186,0.0573,0.0,36,26.1,0.0218,0.0106,0,0,0,0,0.068702,0.015625,41,0.7726,1.5859,0.3513,26,8,24,802,1276,487,1.0,0.0,0,0
38,4991,3227,1,5,3,1.914,1,16.6,3256,0,4.64,1.0262,3185.6,13,1.0,63,10,5,931,0.001884,0.0445,40.4984,37,24.9,0.0208,0.0081,1,0,0,0,0.094955,0.015625,40,0.8354,1.6482,0.3553,27,8,28,852,1271,540,1.0,0.0,0,0
39,4991,3114,1,5,3,1.9589,1,16.6,8,3099,4.47,0.9796,3178.8,15,1.0,61,6,8,951,0.001863,0.0473,43.6242,38,25.4,0.0234,0.0096,1,0,0,0,0.07571,0.015625,40,0.7936,1.6892,0.3581,27,6,28,807,1256,512,1.0,0.0,0,0
40,4990,3223,2,5,3,1.9293,2,16.6,3234,0,4.64,1.0202,3185.6,16,1.0,59,2,4,928,0.001972,0.04,55.9441,39,26.5,0.0223,0.0086,1,1,0,0,0.066667,0.015625,39,0.7656,1.7192,0.3595,29,6,24,811,1282,478,1.0,0.0,0,0
41,4989,3184,0,0,3,1.9482,2,16.6,5,3174,4.59,0.9995,3185.4,10,1.0,58,2,3,914,0.00192,0.0429,34.0136,40,27.1,0.0245,0.01,0,0,0,0,0.092409,0.015625,38,0.8309,1.7423,0.3621,28,5,25,824,1249,531,1.0,0.0,0,0
42,4989,3221,0,0,3,1.9516,1,16.6,3243,0,4.61,1.018,3191.5,6,1.0,59,3,2,919,0.001866,0.037,19.2308,41,27.6,0.0222,0.009,0,0,0,0,0.059259,0.015625,37,0.7363,1.7794,0.3641,29,5,25,813,1245,570,1.0,0.0,0,0
43,4989,3137,1,5,1,1.9562,1,16.4,8,3129,4.5,0.9845,3186.3,8,1.0,57,1,3,918,0.001747,0.0478,28.2686,42,28.8,0.0217,0.0091,1,0,0,0,0.068259,0.015625,36,0.7711,1.8067,0.3661,28,6,23,824,1232,534,1.0,0.0,0,0
44,4989,3195,0,0,3,1.9639,1,16.5,3199,0,4.64,1.0056,3188.2,7,1.0,58,4,3,919,0.001625,0.0396,23.7288,43,28.5,0.0236,0.0084,0,0,0,0,0.082508,0.015625,36,0.8106,1.8397,0.3695,30,6,22,797,1297,525,1.0,0.0,0,0
45,4987,3159,3,5,3,1.952,1,16.5,10,3139,4.56,0.9917,3185.4,20,1.0,60,3,1,969,0.002013,0.0326,67.5676,44,28.5,0.0232,0.0088,2,0,0,0,0.110749,0.015625,38,0.8589,1.8559,0.3721,30,7,23,761,1305,504,1.0,0.0,0,0
46,4987,3091,2,4,1,1.9458,1,16.5,11,3075,4.51,0.9731,3176.4,16,1.0,60,2,2,983,0.002071,0.0439,49.6894,45,29.1,0.0225,0.0094,0,0,0,0,0.081871,0.015625,40,0.8092,1.891,0.3742,32,6,22,813,1198,511,1.0,0.0,0,0
47,4986,3155,1,4,1,1.9597,2,16.6,7,3139,4.57,0.9939,3174.4,16,1.0,58,5,7,975,0.00213,0.0528,51.1945,46,28.1,0.0221,0.0095,0,0,0,0,0.069307,0.015625,41,0.7746,1.9174,0.3742,30,6,22,808,1232,529,1.0,0.0,0,0
48,4984,3178,1,4,1,1.9266,2,16.6,3172,0,4.62,1.0013,3174.8,7,1.0,56,1,3,967,0.001914,0.0365,21.875,47,28.4,0.0211,0.0074,0,0,0,0,0.072948,0.015625,41,0.7858,1.9427,0.3749,27,6,23,809,1269,510,1.0,0.0,0,0
49,4983,3184,1,4,0,1.9242,2,16.6,3185,0,4.64,1.004,3176.2,4,1.0,56,1,1,964,0.002206,0.0537,13.986,48,29.3,0.0229,0.0115,0,0,0,0,0.097315,0.015625,40,0.8394,1.9763,0.3749,26,7,23,819,1279,538,1.0,0.0,0,0
50,4980,3088,1,5,0,1.9299,2,16.6,1,3082,4.5,0.9748,3167.8,6,1.0,54,2,4,977,0.001832,0.0468,17.1233,49,30.2,0.0245,0.0095,1,1,0,0,0.06689,0.015625,40,0.7664,2.0064,0.3759,24,6,24,808,1221,506,0.0009,0.9991,2656.8,1.6
51,4977,3156,2,5,3,1.8817,2,16.6,5,3146,4.57,0.9966,3166.6,10,1.0,55,3,2,977,0.001707,0.0392,28.125,50,30.6,0.0227,0.0097,1,0,0,0,0.060241,0.015625,41,0.7406,2.0545,0.3779,24,6,25,775,1276,519,0.0007,0.9993,2880.7,1.7
52,4974,3141,0,0,3,1.8287,2,16.6,8,3123,4.51,0.9927,3164.2,18,1.0,60,9,4,991,0.001942,0.0408,55.3846,51,28.1,0.0208,0.0083,0,0,0,0,0.06414,0.015625,42,0.7564,2.075,0.3773,24,8,28,793,1254,512,0.001,0.999,2656.0,1.5
53,4971,3112,1,3,3,1.7451,1,16.5,8,3099,4.55,0.985,3159.2,13,1.0,59,3,4,1002,0.001748,0.0419,44.8276,52,28.6,0.0212,0.0083,0,0,0,0,0.06129,0.015625,42,0.7451,2.104,0.3768,24,7,28,802,1223,518,0.0015,0.9985,2493.7,1.6
54,4970,3214,1,3,3,1.816,1,16.3,3229,0,4.66,1.0225,3166.7,9,1.0,57,1,3,969,0.001733,0.0383,26.7559,53,29.4,0.0206,0.0083,0,0,0,0,0.054313,0.015625,39,0.7123,2.1487,0.3761,22,7,28,847,1279,505,0.0008,0.9992,2765.9,1.6
55,4965,3139,0,0,3,1.8456,2,16.4,3,3136,4.54,0.9921,3164.1,3,1.0,53,0,4,955,0.00154,0.0325,6.8966,54,31.5,0.0216,0.0076,0,0,0,0,0.055195,0.015625,38,0.7169,2.1812,0.3767,21,5,27,793,1272,524,0.0007,0.9993,2910.2,1.6
56,4962,3185,0,0,3,1.8639,1,16.4,3198,0,4.55,1.0097,3167.3,0,1.0,51,0,2,930,0.001506,0.0576,0.0,55,33.5,0.0227,0.009,0,0,0,0,0.061151,0.015625,38,0.7445,2.21,0.3771,19,5,27,803,1296,504,0.0009,0.9991,2925.0,1.6
57,4961,3116,0,0,3,1.904,1,17.5,0,3116,4.5,0.9853,3162.4,0,1.0,51,0,0,918,0.00152,0.0396,0.0,56,34.5,0.0248,0.0084,0,0,0,0,0.059406,0.015625,38,0.737,2.2364,0.3785,19,5,27,766,1282,501,0.0008,0.9992,2491.7,2.0
58,4957,3196,1,5,3,1.9446,1,16.6,3229,0,4.66,1.0204,3169.3,5,1.0,49,1,3,924,0.001601,0.04,17.1233,57,35.4,0.0239,0.0089,1,1,0,0,0.05,0.015625,39,0.6875,2.2597,0.3794,19,4,26,788,1285,508,0.0008,0.9992,2725.0,1.9
59,4954,3129,3,5,3,1.7902,1,17.0,0,3119,4.56,0.9885,3165.4,10,1.0,53,6,2,937,0.001524,0.039,36.4964,58,33.5,0.022,0.0078,1,0,0,0,0.049645,0.015625,39,0.6853,2.3093,0.3806,22,3,28,777,1236,557,0.0008,0.9992,2792.8,1.8
60,4954,3191,0,0,3,1.7763,2,16.9,3192,0,4.61,1.0113,3169.2,13,1.0,55,3,1,933,0.001627,0.0349,42.7632,59,33.3,0.0222,0.008,0,0,0,0,0.073016,0.015625,42,0.786,2.3824,0.3815,24,3,28,785,1243,557,0.0008,0.9992,2858.5,1.6
61,4953,3157,0,0,3,1.7777,1,17.1,0,3147,4.54,0.9965,3168.0,10,1.0,52,0,3,923,0.001822,0.0621,32.0513,60,36.0,0.0212,0.0093,0,0,0,0,0.080745,0.015625,39,0.8065,2.4569,0.3828,23,3,26,802,1245,534,0.0008,0.9992,2832.2,1.7
62,4953,3186,3,5,3,1.8375,1,16.9,3185,0,4.63,1.008,3170.7,11,1.0,55,5,2,956,0.001575,0.0383,36.5449,61,33.9,0.0217,0.0082,1,0,0,0,0.070288,0.015625,40,0.7777,2.492,0.3839,24,3,28,780,1275,551,0.0008,0.9992,2971.8,1.5
63,4952,3213,0,0,3,1.8024,1,16.8,3251,0,4.66,1.0229,3178.3,0,1.0,53,0,2,951,0.001591,0.0386,0.0,62,36.0,0.0224,0.0082,0,0,0,0,0.068249,0.015625,38,0.7711,2.5514,0.385,23,3,27,795,1290,549,0.0009,0.9991,2796.9,1.5
64,4952,3088,1,5,3,1.7321,1,16.7,0,3083,4.49,0.9742,3169.7,5,1.0,52,1,2,962,0.00151,0.0398,15.625,63,37.7,0.0227,0.0091,1,0,0,0,0.058104,0.015625,38,0.7311,2.6095,0.386,23,3,26,771,1275,486,0.0008,0.9992,2647.0,1.9
65,4952,3125,2,4,1,1.915,1,16.6,7,3118,4.48,0.9872,3165.5,7,1.0,53,2,1,973,0.001463,0.037,21.9436,64,37.8,0.0229,0.007,0,0,0,0,0.055556,0.015625,38,0.7188,2.6434,0.3867,23,3,27,802,1249,500,0.0008,0.9992,3007.5,1.8
66,4951,3183,0,0,3,1.9585,2,16.6,3186,0,4.6,1.007,3167.8,4,1.0,53,1,1,975,0.001453,0.052,9.3458,65,38.8,0.0215,0.0095,0,0,0,0,0.070336,0.015625,38,0.7779,2.6801,0.3877,23,3,27,826,1280,509,0.0008,0.9992,2809.1,1.7
67,4951,3195,1,5,3,1.9809,1,16.5,3197,0,4.62,1.0117,3171.7,12,1.0,57,6,2,1012,0.001494,0.0382,33.4347,66,37.1,0.0207,0.0079,1,0,0,0,0.055882,0.015625,37,0.7204,2.7125,0.388,24,4,29,800,1295,558,0.001,0.999,2796.9,1.5
68,4949,3173,0,0,3,1.9309,1,16.6,3171,0,4.58,1.0018,3172.3,7,1.0,56,0,1,993,0.001421,0.0422,21.6718,67,37.5,0.0195,0.0086,0,0,0,0,0.063253,0.015625,37,0.753,2.7486,0.3882,24,4,28,802,1261,531,0.0009,0.9991,2615.6,1.8
69,4948,3152,2,4,3,1.9569,1,16.7,14,3138,4.62,0.9942,3170.4,14,1.0,57,4,3,999,0.001518,0.0389,51.6605,68,35.9,0.0198,0.0093,0,1,0,0,0.074205,0.015625,39,0.7894,2.7698,0.3887,23,4,30,817,1233,510,0.0008,0.9992,2674.6,1.7
70,4947,3188,1,5,1,1.9269,1,16.5,3184,0,4.61,1.0084,3173.2,16,1.0,55,1,3,992,0.00151,0.0382,52.6316,69,36.9,0.0206,0.0083,1,0,0,0,0.082803,0.015625,38,0.8113,2.7921,0.3901,23,3,29,799,1237,538,0.0009,0.9991,2804.3,1.7
71,4945,3168,0,0,3,1.9864,2,16.6,9,3159,4.53,0.9985,3172.7,9,1.0,54,0,1,982,0.001481,0.0409,29.2208,70,38.5,0.0219,0.0092,0,0,0,0,0.059748,0.015625,38,0.7385,2.8047,0.3906,23,3,28,791,1259,545,0.0008,0.9992,2525.9,2.1
72,4944,3170,2,5,1,1.977,1,16.8,9,3156,4.51,0.9992,3172.5,14,1.0,55,2,1,1009,0.001267,0.0462,44.3038,71,38.6,0.021,0.0082,1,0,0,0,0.052308,0.015625,38,0.7013,2.8267,0.3918,23,3,29,771,1271,506,0.0009,0.9991,2635.6,1.8
73,4942,3160,0,0,3,1.9395,1,16.4,7,3153,4.6,0.9964,3171.3,7,1.0,53,0,2,991,0.001427,0.0383,23.1023,72,41.0,0.0197,0.0086,0,0,0,0,0.073482,0.015625,37,0.7874,2.8764,0.3928,22,3,28,802,1256,538,0.0008,0.9992,2803.8,1.9
74,4940,3087,1,4,3,1.9629,1,16.3,7,3080,4.53,0.9759,3163.2,7,1.0,52,1,2,989,0.001434,0.0419,23.3333,73,41.2,0.0211,0.0087,0,0,0,0,0.064516,0.015625,38,0.7578,2.9102,0.3933,22,2,28,791,1243,491,0.001,0.999,2704.4,1.8
75,4939,3156,0,0,3,1.9315,1,16.4,6,3150,4.62,0.9979,3162.6,6,1.0,53,2,1,995,0.001513,0.0373,17.3611,74,41.4,0.0211,0.0081,0,0,0,0,0.077966,0.015625,38,0.7996,2.963,0.394,22,2,29,840,1261,465,0.001,0.999,2721.7,1.8
76,4938,3098,1,3,1,1.8868,1,16.3,5,3089,4.48,0.9815,3156.4,9,1.0,57,8,4,1024,0.001372,0.0413,29.316,75,39.3,0.0192,0.0069,0,0,0,0,0.047619,0.015625,39,0.6719,2.998,0.3942,24,2,31,760,1233,483,0.0014,0.9986,2867.8,1.6
77,4936,3135,0,0,3,1.8561,1,16.3,5,3130,4.58,0.9939,3154.4,5,1.0,54,0,3,997,0.001268,0.0442,16.5563,76,42.3,0.0229,0.0091,0,1,0,0,0.066246,0.015625,39,0.7641,3.0453,0.3952,24,2,28,777,1248,502,0.0008,0.9992,2855.9,1.8
78,4935,3183,0,0,3,1.9165,1,16.2,3190,0,4.64,1.0125,3158.5,8,1.0,53,3,4,977,0.001063,0.0386,26.8456,77,44.0,0.0196,0.0074,0,0,0,0,0.057878,0.015625,39,0.73,3.1032,0.3963,23,2,28,812,1231,563,0.0009,0.9991,2794.6,1.8
79,4935,3170,1,4,3,1.8886,1,16.4,3172,0,4.62,1.0081,3161.2,15,1.0,58,6,1,990,0.001183,0.0387,50.5051,78,41.1,0.0196,0.0077,0,0,0,0,0.051613,0.015625,39,0.6973,3.1548,0.3974,25,3,30,766,1304,508,0.0009,0.9991,2666.1,1.7
80,4935,3181,2,5,3,1.9184,1,16.3,3175,0,4.56,1.0082,3164.0,15,1.0,57,2,3,1016,0.001258,0.0364,44.2478,79,42.4,0.0218,0.0087,1,0,0,0,0.081232,0.015625,40,0.8077,3.1968,0.3982,24,3,30,802,1236,517,0.0009,0.9991,2838.6,1.6
81,4935,3155,0,0,3,1.9363,2,18.8,10,3145,4.58,0.9974,3163.1,10,1.0,56,4,5,1032,0.001396,0.0456,19.6418,80,44.1,0.0198,0.008,0,0,0,0,0.071225,0.015625,40,0.7806,3.2625,0.3993,24,3,29,779,1264,500,0.0008,0.9992,2725.5,1.8
82,4934,3123,0,0,3,1.8861,1,23.7,6,3117,4.51,0.9885,3159.3,6,1.0,55,0,1,1005,0.001098,0.0348,19.7368,81,45.9,0.0197,0.0069,0,0,0,0,0.053797,0.015625,38,0.7096,3.31,0.4006,24,2,29,769,1253,539,0.001,0.999,2683.3,1.7
83,4934,3062,0,0,3,1.8424,1,23.7,5,3057,4.49,0.9721,3150.0,5,1.0,54,0,1,987,0.001071,0.0354,16.6667,82,47.2,0.0225,0.008,0,0,0,0,0.07717,0.015625,37,0.7975,3.3871,0.4018,23,2,29,766,1180,502,0.0009,0.9991,3026.2,1.6
84,4934,3152,0,0,3,1.8424,1,23.7,3156,0,4.57,1.0017,3150.6,0,1.0,51,0,3,978,0.001039,0.0404,0.0,83,50.6,0.0225,0.0083,0,0,0,0,0.074074,0.015625,36,0.7891,3.4612,0.4034,22,2,27,830,1278,507,0.0009,0.9991,2858.1,1.8
85,4934,3139,1,4,3,1.6409,1,20.0,3,3131,4.58,0.9967,3149.5,8,1.0,53,6,4,993,0.001179,0.0409,23.1023,84,49.5,0.0198,0.0076,0,0,0,0,0.081761,0.015625,37,0.8089,3.543,0.4043,24,2,27,823,1242,502,0.001,0.999,2746.0,1.6
86,4934,3094,1,5,3,1.7346,1,16.5,3,3081,4.54,0.984,3144.2,13,1.0,54,4,3,1023,0.001203,0.0396,32.9812,85,49.6,0.0201,0.0083,1,0,0,0,0.059406,0.015625,38,0.737,3.5958,0.4044,24,2,28,784,1277,477,0.0009,0.9991,2710.6,1.8
87,4933,3125,1,5,3,1.6942,2,16.5,5,3115,4.6,0.9945,3142.4,10,1.0,55,1,0,1027,0.001385,0.0495,32.1543,86,49.6,0.0205,0.0087,1,0,0,0,0.086687,0.015625,38,0.8198,3.6329,0.4038,24,2,29,798,1260,498,0.0012,0.9988,2686.3,1.9
88,4933,3149,2,3,3,1.7424,2,16.6,3149,0,4.63,1.0025,3143.2,2,1.0,54,2,3,1054,0.001189,0.0473,6.4935,87,51.3,0.022,0.0106,0,0,0,0,0.069401,0.015625,38,0.7749,3.7023,0.4043,22,2,30,770,1301,487,0.0012,0.9988,2766.1,1.8
