window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
37,4987,3135,0,0,3,1.8608,2,16.6,8,3127,4.51,0.9836,3187.4,8,1.0,45,4,2,748,0.002312,0.0521,34.1463,36,25.7,0.0262,0.0109,0,0,0,0,0.075829,0.015625,35,0.7939,1.6078,0.3997,24,4,17,809,1201,530,1.0,0.0,0,0
38,4986,3184,1,3,3,1.871,1,16.5,12,3172,4.58,0.999,3187.0,12,1.0,47,7,5,753,0.002499,0.0528,50.8475,37,24.0,0.0252,0.0111,0,0,0,0,0.093496,0.015625,34,0.8329,1.6444,0.4029,23,6,18,828,1275,477,1.0,0.0,0,0
39,4984,3180,0,0,3,1.8973,1,16.4,6,3174,4.53,0.998,3186.4,6,1.0,46,2,3,767,0.00229,0.0461,23.8095,38,25.5,0.0332,0.0124,0,0,0,0,0.078341,0.015625,33,0.8006,1.6905,0.407,23,4,19,791,1246,534,1.0,0.0,0,0
40,4984,3191,0,0,3,1.9068,1,16.5,3189,0,4.61,1.0027,3187.3,7,1.0,45,3,4,767,0.002245,0.0472,26.6667,39,26.2,0.028,0.0103,0,0,0,0,0.090129,0.015625,33,0.8266,1.7077,0.4105,21,4,20,788,1265,538,1.0,0.0,0,0
41,4981,3190,1,4,3,1.9419,1,16.6,3189,0,4.65,1.0019,3187.9,5,1.0,45,3,3,756,0.002062,0.0536,22.8311,40,26.2,0.0283,0.0107,0,0,0,0,0.071429,0.015625,32,0.7812,1.7521,0.414,20,3,22,788,1254,504,1.0,0.0,0,0
42,4980,3143,0,0,3,1.9785,1,16.6,0,3143,4.61,0.9872,3183.7,0,1.0,41,0,4,726,0.002067,0.056,0.0,41,28.5,0.0256,0.0116,0,1,0,0,0.112069,0.015625,32,0.8606,1.8555,0.4181,19,3,19,829,1250,504,1.0,0.0,0,0
43,4980,3119,2,5,1,1.9822,1,16.5,0,3114,4.54,0.9816,3177.5,5,1.0,39,2,4,716,0.00216,0.0485,24.5098,42,29.4,0.0324,0.0119,1,0,0,0,0.082524,0.015625,31,0.8107,1.904,0.4223,17,2,20,773,1280,502,1.0,0.0,0,0
44,4980,3103,0,0,1,1.9383,1,16.4,0,3103,4.48,0.9787,3170.4,0,1.0,38,0,1,683,0.002189,0.0613,0.0,43,31.1,0.033,0.0153,0,0,0,0,0.113208,0.015625,30,0.862,1.9795,0.4259,17,2,19,784,1208,523,1.0,0.0,0,0
45,4980,3210,1,4,3,1.7713,1,16.4,3220,0,4.67,1.0167,3176.0,9,1.0,42,6,2,713,0.002292,0.0508,39.6476,44,28.0,0.0302,0.0116,0,0,0,0,0.072034,0.015625,31,0.7831,2.0346,0.4286,21,1,20,831,1275,544,1.0,0.0,0,0
46,4979,3145,1,4,3,1.8292,1,16.4,4,3131,4.51,0.9912,3173.0,14,1.0,45,7,4,762,0.002199,0.0433,59.3607,45,27.0,0.0289,0.0109,0,0,0,0,0.060606,0.015625,34,0.7422,2.0952,0.4296,20,3,22,827,1248,495,1.0,0.0,0,0
47,4976,3141,1,5,1,1.837,2,16.3,5,3126,4.54,0.9909,3170.0,15,1.0,44,1,2,754,0.002367,0.0433,67.2646,46,28.5,0.0273,0.0097,1,0,0,0,0.073593,0.015625,34,0.7877,2.1471,0.4299,20,2,22,742,1253,563,1.0,0.0,0,0
48,4973,3227,1,5,3,1.9685,2,16.4,3249,0,4.57,1.0259,3178.6,12,1.0,46,5,3,785,0.002224,0.0549,52.4017,47,27.8,0.0246,0.0107,1,0,0,0,0.080169,0.015625,35,0.8051,2.2146,0.4305,21,4,21,828,1286,555,1.0,0.0,0,0
49,4973,3166,1,3,3,1.9656,2,16.4,10,3156,4.56,0.9964,3177.4,10,1.0,48,5,3,818,0.002258,0.052,33.8983,48,27.6,0.0275,0.0114,0,0,0,0,0.068,0.015625,37,0.7702,2.2626,0.4306,21,4,23,796,1262,503,1.0,0.0,0,0
50,4972,3156,0,0,3,1.9749,2,16.4,8,3148,4.54,0.9939,3175.4,8,1.0,48,4,4,803,0.001996,0.0469,32.6531,49,28.3,0.0246,0.0101,0,0,0,0,0.082031,0.015625,35,0.8095,2.3447,0.432,22,4,22,797,1232,524,0.0008,0.9992,2968.2,1.6
51,4970,3210,2,5,3,1.9683,1,16.3,3195,0,4.63,1.0107,3179.0,18,1.0,51,7,4,851,0.002324,0.0507,64.2857,50,27.4,0.0268,0.0104,1,0,0,0,0.087838,0.015625,36,0.8221,2.3751,0.4328,23,3,25,812,1334,485,0.0009,0.9991,2576.8,1.4
52,4968,3092,0,0,3,1.983,1,16.4,8,3076,4.53,0.9752,3170.7,16,1.0,49,3,5,843,0.002348,0.0506,65.5738,51,29.4,0.0266,0.0105,0,0,0,0,0.081712,0.015625,36,0.8088,2.4062,0.4337,24,1,24,744,1233,519,0.0008,0.9992,2281.8,1.8
53,4966,3106,1,3,3,1.956,1,16.3,5,3096,4.61,0.9815,3164.5,10,1.0,50,4,3,833,0.001885,0.0465,40.3226,52,29.6,0.0271,0.0095,0,0,0,0,0.081395,0.015625,35,0.808,2.4411,0.4343,23,1,26,826,1199,516,0.0008,0.9992,2448.7,1.7
54,4961,3185,0,0,3,1.9654,1,16.4,3197,0,4.63,1.0113,3168.3,7,1.0,47,2,5,806,0.001942,0.0471,24.7934,53,30.2,0.0279,0.0109,0,0,0,0,0.07451,0.015625,34,0.7903,2.4685,0.435,22,0,25,828,1300,487,0.0008,0.9992,2736.3,1.7
55,4960,3226,0,0,3,1.9082,1,16.3,3266,0,4.67,1.029,3178.0,4,1.0,45,4,6,794,0.00197,0.0492,15.8103,54,32.1,0.0284,0.0104,0,0,0,0,0.083333,0.015625,34,0.8125,2.5216,0.4361,21,1,23,816,1293,545,0.0009,0.9991,2411.9,1.9
56,4958,3110,2,5,3,1.9516,1,16.5,12,3098,4.55,0.9806,3171.5,12,1.0,43,2,4,775,0.002011,0.0492,46.875,55,34.0,0.0247,0.0107,1,0,0,0,0.07197,0.015625,34,0.7829,2.5935,0.4359,20,1,22,772,1283,479,0.0007,0.9993,2641.5,1.7
57,4954,3102,0,0,1,1.9785,1,16.4,7,3095,4.47,0.9801,3164.9,7,1.0,41,0,2,739,0.001969,0.0504,30.1724,56,35.3,0.0243,0.0108,0,0,0,0,0.079832,0.015625,33,0.8043,2.6734,0.4368,19,0,22,759,1275,512,0.0008,0.9992,2802.8,1.8
58,4949,3055,1,4,3,1.9932,1,16.3,8,3047,4.49,0.9685,3154.4,8,1.0,44,3,0,758,0.001947,0.0413,34.3348,57,33.9,0.0261,0.0108,0,0,0,0,0.082645,0.015625,33,0.8109,2.7188,0.4375,20,1,23,733,1168,544,0.001,0.999,2882.5,1.5
59,4948,3128,3,5,3,1.985,1,16.3,11,3107,4.58,0.9924,3151.9,21,1.0,47,9,6,824,0.002177,0.0485,78.125,58,31.4,0.0256,0.0091,1,0,0,0,0.05597,0.015625,37,0.7208,2.7524,0.4355,19,2,26,807,1288,476,0.001,0.999,2487.4,1.7
60,4946,3121,1,3,3,1.9922,2,16.3,12,3102,4.61,0.9911,3149.0,19,1.0,46,6,7,855,0.002113,0.0495,67.1642,59,32.9,0.0251,0.0099,0,0,0,0,0.063604,0.015625,38,0.7543,2.7913,0.4344,19,1,26,841,1253,493,0.001,0.999,2411.8,1.8
61,4944,3162,0,0,3,1.9865,2,16.3,3164,0,4.57,1.0063,3151.1,7,1.0,44,0,2,795,0.002224,0.0467,28.3401,60,35.0,0.0266,0.0105,0,1,0,0,0.070039,0.015625,36,0.7769,2.8302,0.4332,19,1,24,850,1234,482,0.0009,0.9991,2646.2,1.7
62,4941,3138,2,5,3,1.9758,1,16.2,12,3126,4.64,0.9962,3149.8,12,1.0,42,2,4,820,0.002003,0.0449,50.4202,61,37.5,0.0259,0.0104,1,0,0,0,0.065306,0.015625,37,0.7607,2.8955,0.4329,19,1,22,806,1209,515,0.0012,0.9988,2763.0,1.4
63,4940,3189,2,5,1,1.982,1,16.4,3206,0,4.58,1.0195,3156.3,12,1.0,44,3,1,829,0.00226,0.0445,46.2185,62,36.7,0.0256,0.0095,1,0,0,0,0.064777,0.015625,36,0.7588,2.9562,0.4328,19,1,24,802,1248,552,0.0008,0.9992,2698.6,1.9
64,4936,3164,1,5,3,1.9704,2,16.4,3169,0,4.61,1.0056,3158.2,7,1.0,46,3,1,855,0.002077,0.0446,22.6415,63,36.1,0.0248,0.0081,1,0,0,0,0.100372,0.015625,35,0.8443,2.9822,0.4331,19,2,25,780,1311,499,0.0008,0.9992,3097.7,1.7
65,4934,3123,1,3,1,1.9798,2,16.3,0,3113,4.49,0.9899,3154.8,10,1.0,46,4,4,866,0.001906,0.0577,40.3226,64,36.9,0.0238,0.009,0,0,0,0,0.107692,0.015625,39,0.8549,3.0284,0.4332,19,4,23,790,1231,526,0.0009,0.9991,2839.4,1.7
66,4930,3118,1,4,1,1.9783,2,16.3,0,3108,4.57,0.9894,3151.3,10,1.0,51,8,3,872,0.001818,0.0441,35.3357,65,34.2,0.022,0.0078,0,0,0,0,0.084746,0.015625,38,0.8156,3.0826,0.4336,20,5,26,814,1273,492,0.0013,0.9987,2679.3,1.7
67,4923,3080,0,0,3,1.9911,2,16.3,0,3075,4.52,0.9795,3144.5,5,1.0,46,0,5,866,0.001892,0.0428,20.2429,66,37.3,0.0225,0.0094,0,0,0,0,0.081712,0.015625,36,0.8088,3.1176,0.434,17,3,26,760,1209,545,0.0008,0.9992,2729.0,1.8
68,4919,3023,0,0,3,1.976,1,20.4,0,3019,4.48,0.9649,3133.0,4,1.0,45,0,1,830,0.001661,0.0468,14.7601,67,39.1,0.0253,0.0095,0,0,0,0,0.082734,0.015625,33,0.8111,3.1896,0.4349,17,2,26,797,1195,489,0.001,0.999,2636.9,1.8
69,4915,3150,0,0,3,1.9329,1,19.5,3157,0,4.52,1.009,3135.9,7,1.0,49,7,3,864,0.001476,0.0464,25.8303,68,36.9,0.0235,0.0085,0,0,0,0,0.067857,0.015625,36,0.7697,3.2289,0.435,19,3,27,856,1188,519,0.0008,0.9992,2694.0,1.8
70,4911,3160,1,5,3,1.9167,1,16.2,3180,0,4.6,1.0141,3140.6,5,1.0,49,1,1,877,0.001708,0.0407,19.2308,69,37.6,0.0238,0.0083,1,0,0,0,0.066667,0.015625,36,0.7656,3.2733,0.4343,19,2,28,792,1278,522,0.0009,0.9991,2748.3,1.6
71,4907,3013,0,0,3,1.8862,1,16.6,0,3013,4.53,0.9631,3128.4,0,1.0,46,0,3,856,0.001688,0.04,0.0,70,40.9,0.0254,0.0096,0,0,0,0,0.092,0.015625,35,0.8302,3.3173,0.4343,18,2,26,746,1171,498,0.0008,0.9992,2789.3,1.9
72,4900,3160,3,5,1,1.8512,1,16.3,3168,0,4.66,1.0163,3133.8,17,1.0,47,5,4,898,0.002045,0.0513,57.0342,71,40.8,0.0248,0.0093,3,0,0,0,0.076923,0.015625,35,0.7969,3.343,0.4335,19,1,27,823,1316,459,0.001,0.999,2914.8,1.6
73,4896,3101,1,5,3,1.9054,1,16.5,4,3092,4.51,0.9905,3130.7,9,1.0,47,1,1,887,0.001807,0.0482,36.4372,72,41.6,0.0258,0.0114,1,1,0,0,0.068273,0.015625,34,0.7711,3.363,0.4328,19,1,27,808,1194,518,0.001,0.999,3117.6,1.3
74,4893,3116,1,5,3,1.893,2,16.6,2,3104,4.63,0.9958,3129.3,12,1.0,48,3,2,884,0.001765,0.0496,40.0,73,41.4,0.0243,0.0096,1,0,0,0,0.053191,0.015625,36,0.7063,3.4056,0.4321,20,1,27,796,1252,497,0.0009,0.9991,2696.6,1.8
75,4890,3086,1,3,3,1.8638,2,16.4,0,3077,4.65,0.9875,3125.2,9,1.0,48,3,3,897,0.001971,0.0528,32.967,74,42.2,0.0236,0.0102,0,0,0,0,0.056338,0.015625,36,0.7227,3.4478,0.4314,18,2,28,758,1280,504,0.0015,0.9985,2643.2,1.9
76,4888,3089,1,3,3,1.8051,2,16.2,0,3085,4.53,0.9895,3121.7,4,1.0,49,3,2,902,0.001761,0.0506,12.1457,75,42.3,0.022,0.0101,0,0,0,0,0.058366,0.015625,37,0.7323,3.4751,0.4308,18,2,29,818,1187,541,0.0009,0.9991,2693.9,1.8
77,4887,3102,1,5,3,1.8808,2,16.2,0,3098,4.57,0.9943,3119.9,4,1.0,49,1,1,914,0.001579,0.0558,15.2672,76,43.3,0.0231,0.0106,1,0,0,0,0.078067,0.015625,37,0.7999,3.5308,0.4308,18,2,29,750,1242,492,0.0009,0.9991,2918.1,1.4
78,4886,3122,1,5,3,1.9076,2,16.2,3115,0,4.59,1.0012,3120.2,9,1.0,50,5,4,942,0.001482,0.0468,31.4685,77,43.0,0.0226,0.0089,1,1,0,0,0.070234,0.015625,38,0.7775,3.581,0.4302,17,2,31,754,1256,528,0.0015,0.9985,2635.1,1.7
79,4880,3080,4,3,1,1.9385,2,16.5,17,3063,4.6,0.9883,3116.4,17,1.0,54,4,0,951,0.001701,0.0374,55.0162,78,40.8,0.0213,0.0081,0,0,0,0,0.065421,0.015625,38,0.7612,3.634,0.4299,18,2,34,848,1191,483,0.0008,0.9992,2514.4,1.9
80,4879,3180,2,4,3,1.976,2,16.5,3198,0,4.69,1.0294,3126.1,20,1.0,55,2,1,985,0.001843,0.0375,64.3087,79,41.0,0.0193,0.0078,0,0,0,0,0.059375,0.015625,39,0.7368,3.6715,0.4292,18,2,35,799,1272,502,0.0011,0.9989,2610.8,1.5
81,4877,3149,1,5,3,1.9747,2,16.4,3139,0,4.58,1.0086,3128.9,17,1.0,56,1,0,1002,0.001809,0.0349,55.0162,80,41.2,0.02,0.008,1,0,0,0,0.053968,0.015625,39,0.7105,3.7,0.4288,18,2,36,792,1246,528,0.0008,0.9992,2656.0,1.8
82,4875,3040,2,5,3,1.9872,2,16.1,19,3021,4.53,0.9742,3120.5,19,1.0,57,2,1,1040,0.001538,0.0324,57.2289,81,41.2,0.0195,0.0061,1,0,0,0,0.052941,0.015625,39,0.7049,3.7206,0.4287,18,2,37,768,1232,482,0.0011,0.9989,2748.0,1.8
83,4872,3136,0,0,3,1.9409,2,16.0,3140,0,4.69,1.0088,3123.4,11,1.0,54,0,3,1017,0.001685,0.0407,33.033,82,44.3,0.0218,0.0087,0,0,0,0,0.06686,0.015625,38,0.7663,3.7613,0.4285,18,1,35,777,1269,518,0.0008,0.9992,2933.4,1.7
84,4869,3052,1,4,3,1.8473,1,16.2,8,3044,4.49,0.9793,3116.6,8,1.0,57,3,0,1020,0.001569,0.0387,26.3158,83,42.9,0.0197,0.0077,0,0,0,0,0.06129,0.015625,38,0.7451,3.7936,0.4289,19,1,37,818,1197,494,0.0009,0.9991,2760.7,1.8
85,4869,3119,2,5,1,1.9056,1,16.1,3119,0,4.57,1.003,3117.6,8,1.0,56,2,3,1030,0.001428,0.0448,24.9221,84,42.6,0.0203,0.0084,1,0,0,0,0.086567,0.015625,38,0.8195,3.8175,0.429,19,1,36,779,1254,483,0.001,0.999,2760.3,1.9
86,4866,3085,1,3,3,1.6744,2,16.2,0,3082,4.55,0.9905,3114.5,3,1.0,57,2,1,1051,0.00159,0.0395,6.8966,85,42.9,0.0199,0.009,0,0,0,0,0.065789,0.015625,39,0.7625,3.8537,0.4284,19,1,37,860,1195,491,0.0008,0.9992,2822.2,1.8
87,4862,2999,0,0,3,1.6229,2,16.1,0,2999,4.52,0.9663,3103.5,0,1.0,55,0,2,1043,0.001267,0.0336,0.0,86,45.2,0.0198,0.0082,0,1,0,0,0.061162,0.015625,39,0.7445,3.8965,0.4284,19,1,35,790,1213,429,0.0008,0.9992,2803.0,2.1
88,4860,3017,1,5,3,1.7651,1,16.2,0,3013,4.51,0.9747,3095.2,4,1.0,54,1,2,1045,0.001272,0.0435,13.986,87,46.8,0.0196,0.0087,1,0,0,0,0.06689,0.015625,39,0.7664,3.95,0.428,19,1,34,795,1167,484,0.0009,0.9991,2613.9,2.0
