window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
25,5000,3198,0,0,3,1.9724,1,16.7,7,3191,4.6,0.9924,3222.5,7,1.0,73,2,4,925,0.001743,0.0393,21.6606,24,19.8,0.0206,0.0084,0,0,0,0,0.064286,0.015625,44,0.7569,0.9909,0.3315,30,14,29,780,1264,523,1.0,0.0,0,0
26,4999,3092,2,5,1,1.9881,1,16.6,4,3083,4.55,0.9632,3210.0,9,1.0,70,2,5,916,0.002155,0.0588,33.5821,25,20.5,0.0237,0.0095,1,1,0,0,0.069853,0.015625,42,0.7763,1.0093,0.3358,27,14,29,773,1205,516,1.0,0.0,0,0
27,4999,3236,2,5,3,1.988,1,16.8,3232,0,4.67,1.011,3213.7,17,1.0,70,5,5,944,0.002106,0.0438,59.9251,26,20.6,0.0249,0.0096,2,0,0,0,0.076642,0.015625,43,0.7961,1.0602,0.3406,27,13,30,829,1292,521,1.0,0.0,0,0
28,4997,3190,1,3,3,1.9975,2,18.5,2,3178,4.59,0.9933,3211.5,12,1.0,64,2,8,894,0.002117,0.0447,35.2113,27,21.9,0.0262,0.0095,0,0,0,0,0.068729,0.015625,40,0.7727,1.1289,0.3447,26,12,26,807,1281,519,1.0,0.0,0,0
29,4995,3221,1,5,3,1.9772,2,16.8,3219,0,4.62,1.0049,3213.1,10,1.0,62,1,3,878,0.002283,0.0601,36.1011,28,22.6,0.0294,0.0109,1,0,0,0,0.081272,0.015625,39,0.8077,1.1819,0.3509,25,11,26,801,1300,513,1.0,0.0,0,0
30,4992,3160,0,0,3,1.9608,2,16.9,3,3157,4.52,0.985,3208.1,3,1.0,62,3,3,867,0.001946,0.042,11.7647,29,23.1,0.0245,0.0096,0,0,0,0,0.122137,0.015625,39,0.8721,1.304,0.3558,25,12,25,781,1271,536,1.0,0.0,0,0
31,4990,3261,0,0,3,1.9598,1,16.9,3291,0,4.71,1.0242,3216.3,3,1.0,58,0,4,833,0.002005,0.0496,11.9522,30,23.7,0.0277,0.0102,0,0,0,0,0.087786,0.015625,38,0.822,1.388,0.3627,22,11,25,796,1292,575,1.0,0.0,0,0
32,4989,3067,1,3,1,1.9334,1,16.8,3,3060,4.49,0.9581,3202.1,7,1.0,58,4,4,839,0.002051,0.0547,26.0223,31,24.2,0.0286,0.0102,0,0,0,0,0.072993,0.015625,40,0.7859,1.461,0.3664,23,12,23,741,1195,531,1.0,0.0,0,0
33,4988,3127,2,5,3,1.8889,1,16.9,3,3114,4.53,0.9787,3195.0,13,1.0,60,3,1,872,0.002166,0.0562,49.7925,32,24.3,0.0263,0.0106,1,0,0,0,0.080321,0.015625,39,0.8055,1.5172,0.3674,23,12,25,773,1252,545,1.0,0.0,0,0
34,4988,3184,0,0,3,1.916,2,16.8,0,3184,4.61,0.9969,3193.9,0,1.0,58,0,2,847,0.001739,0.0488,0.0,33,25.1,0.0263,0.0101,0,0,0,0,0.069106,0.015625,39,0.7739,1.5579,0.3696,22,12,24,800,1250,535,1.0,0.0,0,0
35,4988,3186,1,5,1,1.9585,1,16.8,5,3181,4.6,0.9977,3193.2,5,1.0,55,1,4,833,0.00204,0.0469,19.685,34,25.1,0.0246,0.009,1,0,0,0,0.074219,0.015625,35,0.7895,1.6282,0.373,21,10,24,823,1249,530,1.0,0.0,0,0
36,4988,3193,0,0,1,1.976,1,22.0,0,3193,4.67,0.9999,3193.2,0,1.0,52,0,3,799,0.002019,0.0409,0.0,35,25.8,0.0276,0.0094,0,0,0,0,0.077273,0.015625,34,0.7978,1.7009,0.3778,21,9,22,774,1257,530,1.0,0.0,0,0
37,4988,3194,2,5,3,1.9597,1,22.0,3185,0,4.57,1.0002,3193.2,9,1.0,53,2,1,837,0.002447,0.0506,35.7143,36,25.7,0.027,0.0113,2,0,0,0,0.077821,0.015625,35,0.7992,1.7787,0.3783,21,10,22,768,1280,534,1.0,0.0,0,0
38,4986,3138,0,0,3,1.9038,1,24.6,0,3138,4.64,0.9843,3188.0,0,1.0,50,0,3,824,0.00238,0.0576,0.0,37,26.7,0.0298,0.0121,0,0,0,0,0.082305,0.015625,33,0.8102,1.8322,0.3798,19,10,21,801,1232,531,1.0,0.0,0,0
39,4986,3191,0,0,3,1.8703,1,18.7,3194,0,4.56,1.0017,3188.6,0,1.0,49,0,1,808,0.002069,0.0456,0.0,38,27.4,0.0293,0.0104,0,0,0,0,0.074689,0.015625,31,0.7908,1.8779,0.3832,18,10,21,814,1246,529,1.0,0.0,0,0
40,4986,3130,0,0,3,1.8744,1,16.8,0,3130,4.47,0.9834,3183.0,0,1.0,47,0,2,789,0.002207,0.0466,0.0,39,28.6,0.027,0.0111,0,0,0,0,0.080508,0.015625,31,0.8059,1.9584,0.3857,17,9,21,747,1273,497,1.0,0.0,0,0
41,4985,3232,1,3,1,1.8727,1,16.8,3270,0,4.64,1.0247,3191.3,0,1.0,47,1,1,800,0.002088,0.0513,0.0,40,29.4,0.035,0.0131,0,0,0,0,0.089744,0.015625,32,0.8259,2.0054,0.3897,17,8,22,817,1317,523,1.0,0.0,0,0
42,4985,3073,2,5,2,1.7863,1,16.8,3,3065,4.48,0.9664,3180.0,8,1.0,47,2,2,810,0.002374,0.0776,34.7826,41,28.7,0.0261,0.0129,1,0,0,0,0.081897,0.015625,33,0.8092,2.0614,0.3917,18,7,22,790,1211,521,1.0,0.0,0,0
43,4985,3218,1,4,2,1.8093,2,24.2,3234,0,4.62,1.0153,3185.1,0,1.0,47,1,1,830,0.002091,0.0421,0.0,42,29.7,0.0261,0.0101,0,0,0,0,0.08046,0.015625,33,0.8058,2.1227,0.3946,19,7,21,826,1254,528,1.0,0.0,0,0
44,4985,3165,0,0,1,1.9387,2,18.4,5,3160,4.6,0.9943,3183.2,5,1.0,50,5,2,840,0.001892,0.0406,15.0376,43,28.8,0.0254,0.0087,0,0,0,0,0.084871,0.015625,33,0.8159,2.1744,0.3969,20,8,22,792,1252,531,1.0,0.0,0,0
45,4985,3230,2,3,0,1.9491,1,16.7,3245,0,4.59,1.0201,3190.0,9,1.0,51,3,2,868,0.00182,0.0492,31.1284,44,29.2,0.0232,0.0105,0,0,0,0,0.07197,0.015625,35,0.7829,2.2426,0.3997,20,8,23,820,1282,527,1.0,0.0,0,0
46,4984,3147,2,4,3,1.9491,1,16.7,10,3132,4.56,0.9878,3185.9,15,1.0,52,4,3,869,0.001796,0.0448,59.2885,45,28.1,0.0248,0.0092,0,0,0,0,0.08209,0.015625,36,0.8097,2.2724,0.4022,18,8,26,762,1278,501,1.0,0.0,0,0
47,4984,3196,2,5,3,1.9761,2,16.9,3177,0,4.62,1.0032,3186.9,20,1.0,53,2,1,896,0.002101,0.0458,74.9064,46,27.7,0.0248,0.01,1,0,0,0,0.070423,0.015625,37,0.7781,2.3041,0.4034,17,9,27,799,1259,562,1.0,0.0,0,0
48,4984,3132,0,0,3,1.9797,2,16.8,6,3121,4.51,0.9844,3181.7,11,1.0,50,0,3,883,0.002093,0.049,40.146,47,30.2,0.0225,0.01,0,0,0,0,0.062937,0.015625,36,0.7517,2.3507,0.4053,16,9,25,816,1241,509,1.0,0.0,0,0
49,4984,3145,1,5,1,1.9654,1,16.7,3,3132,4.55,0.9896,3178.2,13,1.0,49,1,2,852,0.002053,0.058,47.7941,48,31.6,0.026,0.0111,1,1,0,0,0.061594,0.015625,34,0.7463,2.3942,0.4071,15,8,26,771,1246,532,1.0,0.0,0,0
50,4984,3189,0,0,3,1.9665,1,16.9,3199,0,4.6,1.0065,3180.4,2,1.0,48,0,1,852,0.001753,0.0609,9.009,49,33.1,0.0249,0.0104,0,0,0,0,0.095652,0.015625,34,0.8366,2.429,0.4092,15,7,26,815,1260,511,0.0008,0.9992,2765.4,1.5
51,4984,3211,0,0,3,1.948,1,17.0,3249,0,4.58,1.0209,3187.4,5,1.0,48,5,5,857,0.001854,0.0449,21.097,50,32.1,0.0249,0.0091,0,0,0,0,0.057143,0.015625,35,0.7266,2.4657,0.4095,14,7,27,793,1264,536,0.0008,0.9992,2875.2,1.6
52,4984,3177,1,5,3,1.898,1,16.7,5,3167,4.62,0.997,3186.4,10,1.0,46,1,3,854,0.002188,0.0731,39.8406,51,32.3,0.0254,0.0117,1,1,0,0,0.1,0.015625,34,0.8438,2.5042,0.4083,15,6,25,793,1296,505,0.0009,0.9991,2766.9,1.7
53,4984,3181,1,5,3,1.9357,1,16.8,5,3171,4.58,0.9985,3185.9,10,1.0,46,1,1,855,0.001915,0.0448,38.1679,52,33.0,0.0255,0.0094,1,0,0,0,0.070896,0.015625,34,0.7796,2.5751,0.41,15,6,25,806,1239,490,0.0008,0.9992,3107.8,1.5
54,4982,3170,0,0,3,1.9505,2,16.7,5,3165,4.53,0.9955,3184.4,5,1.0,44,0,2,827,0.001875,0.0517,22.0264,53,34.3,0.0288,0.0106,0,0,0,0,0.077586,0.015625,32,0.7986,2.6527,0.4122,13,6,25,763,1276,562,0.0008,0.9992,2997.6,1.6
55,4982,3159,1,5,3,1.9733,1,16.8,14,3145,4.56,0.9928,3182.0,14,1.0,46,5,3,857,0.002094,0.0486,51.0949,54,33.7,0.0274,0.0102,1,0,0,0,0.09375,0.015625,33,0.8333,2.7464,0.4141,14,6,26,803,1214,524,0.0008,0.9992,2666.9,1.8
56,4982,3194,2,4,3,1.9505,1,16.7,3182,0,4.63,1.0043,3183.4,15,1.0,48,4,2,880,0.001941,0.0533,59.8291,55,33.0,0.026,0.0111,0,0,0,0,0.098361,0.015625,32,0.8411,2.8038,0.4164,14,6,28,823,1247,501,0.0008,0.9992,2971.3,1.5
57,4980,3079,1,3,3,1.9476,2,17.2,4,3072,4.54,0.9702,3173.4,7,1.0,48,2,2,878,0.001643,0.0588,26.7857,56,33.9,0.025,0.0113,0,0,0,0,0.105042,0.015625,33,0.8512,2.9088,0.4185,14,6,28,792,1271,489,0.0008,0.9992,2925.4,1.6
58,4979,3192,0,0,3,1.9299,2,16.8,3195,0,4.63,1.0073,3175.9,4,1.0,46,0,2,863,0.001697,0.0406,15.3846,57,36.3,0.0262,0.0091,0,1,0,0,0.077491,0.015625,33,0.7984,2.9863,0.4203,14,6,26,839,1273,501,0.001,0.999,2609.7,1.7
59,4979,3213,3,5,1,1.9363,1,16.8,3215,0,4.59,1.0148,3180.8,13,1.0,48,4,2,901,0.001751,0.0471,48.8722,58,35.6,0.0236,0.0086,1,0,0,0,0.094203,0.015625,35,0.8341,3.0407,0.4208,16,6,26,829,1228,519,0.0009,0.9991,2499.4,1.7
60,4978,3112,2,4,1,1.8549,1,16.8,5,3102,4.53,0.9804,3174.3,10,1.0,48,4,4,909,0.001969,0.0516,41.6667,59,36.4,0.0236,0.0101,0,0,0,0,0.083333,0.015625,36,0.8125,3.0923,0.421,16,6,26,790,1234,523,0.0009,0.9991,2529.9,1.7
61,4976,3204,1,3,3,1.8937,2,16.7,3212,0,4.5,1.0141,3179.0,12,1.0,49,3,2,892,0.0018,0.0426,43.956,60,35.4,0.0243,0.0093,0,0,0,0,0.085106,0.015625,35,0.8164,3.1774,0.4213,16,5,28,794,1269,564,0.0008,0.9992,2671.0,1.8
62,4975,3068,0,0,3,1.8878,2,16.7,3,3061,4.42,0.9683,3168.4,7,1.0,47,0,2,869,0.001653,0.041,29.4118,61,36.8,0.0236,0.008,0,0,0,0,0.07377,0.015625,34,0.7882,3.2429,0.4224,15,5,27,796,1220,505,0.0008,0.9992,2826.0,1.8
63,4974,3230,3,8,1,1.8879,1,16.7,3246,0,4.68,1.0269,3177.5,17,1.0,49,5,3,934,0.002078,0.0702,62.2711,62,36.2,0.0211,0.0111,1,0,0,0,0.101754,0.015625,36,0.8464,3.278,0.4237,16,5,28,821,1328,525,0.0009,0.9991,2856.5,1.5
64,4974,3178,2,3,1,1.9698,1,16.8,3169,0,4.58,1.0002,3177.5,9,1.0,50,2,1,950,0.001897,0.0574,31.4685,63,36.4,0.0232,0.011,0,0,0,0,0.108108,0.015625,36,0.8555,3.3355,0.4249,16,5,29,823,1247,518,0.0009,0.9991,2854.3,1.6
65,4972,3205,2,4,3,1.9785,2,16.6,3209,0,4.64,1.0135,3182.0,16,1.0,54,7,3,991,0.001817,0.0449,53.3333,64,34.6,0.023,0.0091,0,0,0,0,0.073718,0.015625,38,0.788,3.3867,0.4246,18,6,30,836,1259,516,0.0009,0.9991,2910.0,1.3
66,4971,3078,0,0,3,1.9527,2,16.7,4,3069,4.51,0.9703,3172.1,9,1.0,52,0,2,980,0.00182,0.0504,33.5821,65,36.9,0.0216,0.0095,0,0,0,0,0.089928,0.015625,36,0.8263,3.4335,0.4249,17,6,29,746,1183,514,0.0011,0.9989,2709.9,1.7
67,4971,3135,0,0,3,1.9281,1,16.7,1,3134,4.51,0.9894,3168.6,1,1.0,51,1,2,979,0.001732,0.0445,3.4722,66,38.6,0.0232,0.0088,0,0,0,0,0.078767,0.015625,36,0.8016,3.5088,0.4256,17,5,29,792,1275,499,0.0008,0.9992,2621.0,2.0
68,4969,3093,0,0,3,1.8231,1,16.6,0,3093,4.5,0.9784,3161.4,0,1.0,51,0,0,966,0.001534,0.0397,0.0,67,39.6,0.0229,0.0083,0,0,0,0,0.064982,0.015625,34,0.7595,3.5558,0.4262,17,5,29,772,1278,459,0.0008,0.9992,3028.1,1.6
69,4967,3213,1,5,1,1.9689,1,16.7,3266,0,4.64,1.0313,3171.8,5,1.0,51,2,2,994,0.001516,0.0442,13.986,68,40.5,0.0237,0.009,1,0,0,0,0.085034,0.015625,34,0.8163,3.6238,0.4278,18,5,28,810,1298,518,0.0009,0.9991,2948.1,1.6
70,4966,3162,1,5,1,1.9716,1,16.9,2,3155,4.57,0.9972,3170.9,7,1.0,51,3,3,1009,0.001481,0.0334,17.2414,69,41.4,0.023,0.0061,1,0,0,0,0.070234,0.015625,36,0.7775,3.6874,0.4281,18,5,28,831,1238,525,0.001,0.999,2851.3,1.7
71,4964,3211,2,4,1,1.9785,2,16.8,3234,0,4.54,1.0202,3177.7,8,1.0,52,2,1,1000,0.001613,0.0395,26.7559,70,40.2,0.0243,0.0082,0,0,0,0,0.078947,0.015625,36,0.8021,3.7466,0.4288,17,6,29,809,1255,560,0.0009,0.9991,3045.2,1.6
72,4964,3115,0,0,3,1.9647,2,17.1,4,3111,4.55,0.9821,3171.7,4,1.0,52,0,0,1000,0.001585,0.0426,13.3779,71,41.2,0.0241,0.0086,0,0,0,0,0.078689,0.015625,36,0.8014,3.8187,0.429,17,6,29,761,1214,535,0.0008,0.9992,2779.5,1.8
73,4963,3120,0,0,3,1.9666,1,16.8,5,3115,4.66,0.9852,3166.8,5,1.0,52,0,0,1000,0.001505,0.0397,18.315,72,42.2,0.0221,0.0088,0,0,0,0,0.104693,0.015625,36,0.8508,3.8873,0.4291,17,6,29,799,1182,557,0.0008,0.9992,3004.9,1.8
74,4961,3207,1,5,3,1.9877,1,16.6,3215,0,4.67,1.0166,3172.3,10,1.0,52,1,1,1007,0.001624,0.0462,34.2466,73,42.2,0.0232,0.0095,1,0,0,0,0.072607,0.015625,37,0.7848,3.9335,0.4291,17,6,29,851,1299,481,0.0008,0.9992,2974.9,1.8
75,4960,3155,0,0,3,1.9839,1,16.3,5,3145,4.57,0.9951,3170.7,10,1.0,51,0,1,991,0.001456,0.0364,34.2466,74,42.8,0.0222,0.009,0,0,0,0,0.062914,0.015625,36,0.7516,3.9798,0.4293,17,6,28,777,1253,539,0.0008,0.9992,3068.6,1.6
76,4958,3188,1,5,3,1.9984,1,16.4,3185,0,4.62,1.0089,3173.7,17,1.0,52,3,2,1008,0.001414,0.0391,57.2391,75,41.9,0.0229,0.009,1,0,0,0,0.071661,0.015625,35,0.782,4.032,0.4296,18,6,28,766,1320,517,0.0009,0.9991,2861.9,1.8
77,4957,3107,1,4,3,1.9926,1,16.3,9,3098,4.56,0.981,3167.3,9,1.0,53,1,0,1012,0.001499,0.0408,31.25,76,42.1,0.0222,0.0085,0,0,0,0,0.068027,0.015625,35,0.7703,4.1,0.4303,18,6,29,782,1231,524,0.001,0.999,2781.8,1.7
78,4957,3202,2,5,3,1.9772,2,16.3,3234,0,4.69,1.0216,3174.5,9,1.0,55,2,0,1050,0.001544,0.0385,29.4118,77,41.5,0.0213,0.009,1,0,0,0,0.076923,0.015625,37,0.7969,4.1737,0.4306,19,6,30,764,1308,523,0.0009,0.9991,2804.9,1.6
79,4955,3109,1,3,3,1.9797,2,16.3,4,3105,4.53,0.9813,3168.3,4,1.0,55,1,1,1053,0.001451,0.0392,12.3457,78,42.5,0.021,0.0079,0,0,0,0,0.078313,0.015625,37,0.8005,4.234,0.4311,19,6,30,782,1219,528,0.0009,0.9991,2776.9,1.8
80,4955,3120,0,0,3,1.9841,2,16.4,4,3116,4.51,0.9862,3163.7,4,1.0,53,1,3,1042,0.001419,0.0423,13.4228,79,43.8,0.0227,0.0099,0,0,0,0,0.071661,0.015625,36,0.782,4.2958,0.4317,18,6,29,794,1245,523,0.001,0.999,2984.4,1.6
81,4953,3188,1,5,3,1.9054,1,16.2,3209,0,4.61,1.0129,3168.0,0,1.0,54,1,0,1050,0.001292,0.0432,0.0,80,43.9,0.0226,0.0087,1,0,0,0,0.089506,0.015625,37,0.8254,4.339,0.4323,18,6,30,773,1328,513,0.0008,0.9992,2846.2,1.9
82,4952,3173,1,3,3,1.9875,1,16.3,3171,0,4.57,1.0014,3168.5,2,1.0,55,1,0,1062,0.001338,0.0388,6.6667,81,44.1,0.0212,0.0089,0,0,0,0,0.071197,0.015625,37,0.7805,4.4102,0.4326,18,6,31,807,1261,512,0.0008,0.9992,2744.1,1.9
83,4950,3129,2,5,1,1.9749,2,16.2,0,3124,4.5,0.9887,3164.7,5,1.0,57,2,0,1080,0.001421,0.0402,15.873,82,43.5,0.0212,0.009,1,0,0,0,0.086687,0.015625,38,0.8198,4.466,0.4332,18,6,33,757,1265,518,0.001,0.999,2838.2,1.8
84,4947,3217,2,5,3,1.9749,2,16.3,3230,0,4.68,1.0226,3172.3,14,1.0,58,2,1,1119,0.001433,0.0372,41.1765,83,43.6,0.0203,0.0079,2,0,0,0,0.068768,0.015625,38,0.7728,4.5233,0.4338,19,6,33,771,1303,513,0.001,0.999,2710.8,1.6
85,4945,3151,0,0,1,1.9821,2,16.2,0,3147,4.6,0.9939,3170.2,4,1.0,57,0,1,1104,0.001343,0.038,12.012,84,45.3,0.0193,0.0074,0,0,0,0,0.064327,0.015625,37,0.7571,4.5701,0.4342,19,6,32,809,1284,492,0.0008,0.9992,2960.6,1.7
86,4943,3045,0,0,3,1.992,1,16.3,0,3045,4.44,0.9641,3158.3,0,1.0,55,0,2,1091,0.001274,0.0404,0.0,85,46.3,0.0208,0.0079,0,0,0,0,0.070707,0.015625,36,0.779,4.6408,0.4352,17,6,32,759,1195,491,0.0007,0.9993,2903.1,2.1
87,4942,3136,0,0,3,1.9784,1,16.3,0,3136,4.62,0.9936,3156.2,0,1.0,55,0,0,1077,0.001229,0.0372,0.0,86,47.3,0.0196,0.0079,0,0,0,0,0.074324,0.015625,35,0.7898,4.6982,0.4365,17,6,32,778,1262,531,0.0008,0.9992,2862.4,1.9
88,4940,3175,1,3,3,1.9788,1,16.3,3200,0,4.61,1.0134,3160.6,3,1.0,55,2,2,1097,0.001214,0.0437,6.3492,87,48.1,0.021,0.008,0,0,0,0,0.06875,0.015625,36,0.7727,4.7263,0.4375,18,6,31,869,1232,483,0.0008,0.9992,3007.5,1.8
