window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
28,4995,3145,2,5,1,1.92,2,16.5,3,3132,4.52,0.9767,3220.0,13,1.0,64,3,7,974,0.002483,0.0435,38.0952,27,18.2,0.0236,0.0096,1,0,0,0,0.083851,0.015625,41,0.8137,1.1595,0.3235,26,7,31,777,1230,544,1.0,0.0,0,0
29,4992,3159,1,5,2,1.9459,2,16.5,3,3151,4.56,0.9828,3214.2,8,1.0,63,4,5,982,0.00235,0.0552,18.9274,28,18.6,0.0234,0.0099,1,0,0,0,0.08589,0.015625,42,0.8181,1.2086,0.3259,24,6,33,788,1264,533,1.0,0.0,0,0
30,4992,3209,0,0,1,1.9377,2,16.4,0,3204,4.64,0.9985,3213.7,5,1.0,62,0,1,949,0.002294,0.0455,17.8571,29,19.9,0.0245,0.01,0,0,0,0,0.059441,0.015625,41,0.7371,1.2645,0.329,24,6,32,827,1263,518,1.0,0.0,0,0
31,4992,3137,0,0,3,1.9116,1,24.2,0,3132,4.51,0.9784,3206.4,5,1.0,60,0,2,938,0.00218,0.047,17.4216,30,21.0,0.0229,0.0092,0,0,0,0,0.057047,0.015625,41,0.7261,1.3182,0.3319,22,6,32,776,1231,534,1.0,0.0,0,0
32,4990,3131,1,3,3,1.9036,1,21.1,3,3125,4.53,0.9787,3199.2,6,1.0,62,5,3,955,0.001983,0.037,13.7931,31,20.8,0.0229,0.009,0,0,0,0,0.06734,0.015625,41,0.768,1.3687,0.3348,22,6,34,724,1284,502,1.0,0.0,0,0
33,4990,3259,1,5,1,1.9531,1,17.6,3311,0,4.67,1.0329,3210.3,5,1.0,63,1,0,953,0.001886,0.0316,16.129,32,21.5,0.0206,0.0068,1,0,0,0,0.072785,0.015625,42,0.7853,1.4162,0.3372,22,6,35,811,1314,532,1.0,0.0,0,0
34,4988,3202,2,5,3,1.9457,2,24.2,4,3189,4.58,0.9977,3209.5,13,1.0,60,2,5,954,0.002054,0.0386,47.1014,33,21.9,0.0206,0.0083,1,0,0,0,0.066667,0.015625,42,0.7656,1.4618,0.3376,22,7,31,862,1226,517,1.0,0.0,0,0
35,4988,3130,1,3,3,1.9174,2,18.3,5,3116,4.53,0.9775,3202.0,14,1.0,61,4,3,975,0.002,0.0374,41.8006,34,22.0,0.0206,0.0085,0,0,0,0,0.062305,0.015625,44,0.7492,1.5116,0.3378,22,7,32,767,1279,515,1.0,0.0,0,0
36,4988,3144,1,3,3,1.9207,2,16.6,6,3138,4.59,0.9836,3196.4,6,1.0,59,3,5,969,0.001845,0.0322,13.3333,35,21.9,0.0194,0.0075,0,0,0,0,0.061093,0.015625,43,0.7442,1.5631,0.3396,21,7,31,782,1250,502,1.0,0.0,0,0
37,4986,3179,1,5,1,1.956,2,16.6,4,3171,4.53,0.9951,3194.8,8,1.0,58,1,2,967,0.00183,0.0362,27.3038,36,22.7,0.0184,0.0078,1,0,0,0,0.072368,0.015625,42,0.7841,1.5894,0.3414,20,7,31,814,1230,542,1.0,0.0,0,0
38,4984,3198,1,5,1,1.9544,2,16.5,3197,0,4.66,1.004,3196.1,12,1.0,61,5,2,1002,0.001918,0.0497,38.2166,37,22.4,0.021,0.0098,1,1,0,0,0.07764,0.015625,43,0.7988,1.6453,0.3443,21,7,33,779,1258,540,1.0,0.0,0,0
39,4982,3127,0,0,3,1.9517,2,16.5,4,3118,4.57,0.9804,3189.5,9,1.0,60,0,1,977,0.001853,0.0353,32.6087,38,23.1,0.0213,0.0083,0,0,0,0,0.074205,0.015625,43,0.7894,1.6983,0.3464,20,7,33,760,1279,546,1.0,0.0,0,0
40,4981,3146,1,5,3,1.9975,1,16.6,0,3136,4.57,0.9876,3185.4,10,1.0,59,1,2,990,0.001895,0.0412,35.2113,39,23.8,0.0216,0.0091,1,0,0,0,0.058419,0.015625,43,0.7325,1.7395,0.348,20,7,32,808,1253,514,1.0,0.0,0,0
41,4979,3073,1,5,3,1.9968,1,16.4,6,3067,4.47,0.968,3174.7,6,1.0,58,2,3,1017,0.001794,0.0419,15.4321,40,25.1,0.0212,0.008,1,0,0,0,0.065868,0.015625,43,0.7628,1.7695,0.3492,20,7,31,769,1257,492,1.0,0.0,0,0
42,4978,3071,0,0,3,1.9926,2,16.3,0,3071,4.51,0.9704,3164.8,0,1.0,56,0,2,968,0.001914,0.0459,0.0,41,25.6,0.0212,0.0104,0,0,0,0,0.068852,0.015625,41,0.7731,1.799,0.3503,20,6,30,817,1218,495,1.0,0.0,0,0
43,4972,3151,1,4,1,1.977,1,16.4,2,3144,4.54,0.996,3163.5,7,1.0,58,5,3,984,0.001835,0.0526,20.339,42,25.0,0.0202,0.0085,0,0,0,0,0.082237,0.015625,42,0.81,1.8319,0.3521,22,5,31,802,1214,529,1.0,0.0,0,0
44,4972,3236,3,5,3,1.9518,1,16.3,3261,0,4.67,1.0323,3174.3,16,1.0,61,3,0,1032,0.001827,0.0376,44.4444,43,24.7,0.0198,0.008,1,0,0,0,0.064516,0.015625,43,0.7578,1.848,0.3533,23,5,33,846,1238,528,1.0,0.0,0,0
45,4971,3213,1,5,1,1.9543,2,16.3,3223,0,4.63,1.0187,3180.6,17,1.0,59,1,3,1041,0.001834,0.0389,52.3077,44,26.0,0.0203,0.0078,1,0,0,0,0.053892,0.015625,42,0.7101,1.9019,0.354,22,5,32,823,1295,493,1.0,0.0,0,0
46,4968,3161,0,0,1,1.9132,2,16.4,3,3153,4.61,0.9944,3178.7,8,1.0,57,0,2,1027,0.001739,0.0374,23.6686,45,26.9,0.0209,0.0087,0,0,0,0,0.057471,0.015625,42,0.7281,1.9191,0.3539,21,5,31,816,1252,521,1.0,0.0,0,0
47,4964,3186,3,5,3,1.8826,1,16.4,3167,0,4.59,1.0029,3179.7,22,1.0,59,3,1,1072,0.001812,0.0389,67.2783,46,26.8,0.0204,0.0081,3,0,0,0,0.062874,0.015625,43,0.7515,1.9491,0.3538,22,5,32,858,1265,515,1.0,0.0,0,0
48,4960,3161,0,0,3,1.8965,1,16.4,4,3152,4.61,0.9947,3177.9,9,1.0,61,6,4,1085,0.001674,0.0285,23.5988,47,26.1,0.0183,0.0065,0,0,0,0,0.051282,0.015625,42,0.6953,1.9975,0.3532,23,5,33,804,1258,496,1.0,0.0,0,0
49,4959,3175,3,5,3,1.9278,1,16.5,12,3158,4.6,0.9992,3177.6,17,1.0,67,6,0,1125,0.001624,0.0314,50.4451,48,24.7,0.0163,0.0065,1,0,0,0,0.054286,0.015625,45,0.7122,2.0375,0.3538,25,6,36,849,1211,504,1.0,0.0,0,0
50,4957,3231,0,0,3,1.8737,1,16.3,3258,0,4.72,1.0251,3186.0,8,1.0,65,3,5,1144,0.001605,0.0317,22.0386,49,26.3,0.0194,0.0071,0,1,0,0,0.055409,0.015625,45,0.718,2.0824,0.3537,23,6,36,819,1302,528,0.0007,0.9993,2398.6,2.3
51,4954,3165,3,5,1,1.8883,1,16.3,8,3147,4.63,0.994,3184.0,18,1.0,67,7,5,1171,0.001557,0.0347,54.878,50,26.2,0.0167,0.0067,1,2,0,0,0.057803,0.015625,45,0.7297,2.1199,0.3537,23,6,38,825,1214,519,0.0008,0.9992,2346.1,2.1
52,4949,3130,0,0,1,1.8965,1,16.2,5,3120,4.53,0.9846,3178.9,10,1.0,64,1,4,1116,0.001474,0.0354,27.6923,51,28.2,0.0189,0.0076,0,1,0,0,0.050147,0.015625,46,0.6884,2.1465,0.3523,22,5,37,812,1183,481,0.0009,0.9991,2483.8,1.8
53,4946,3104,1,5,1,1.8428,1,16.4,5,3094,4.55,0.9786,3171.8,10,1.0,64,2,2,1105,0.001594,0.0329,22.6629,52,29.2,0.0179,0.0083,1,0,0,0,0.076712,0.015625,45,0.7963,2.1903,0.3531,23,4,37,792,1234,503,0.0009,0.9991,2625.4,1.8
54,4941,3171,2,5,1,1.8647,1,16.2,8,3158,4.62,0.9998,3171.7,13,1.0,62,4,6,1110,0.001512,0.0336,32.6087,53,29.7,0.0195,0.0069,1,0,0,0,0.054264,0.015625,47,0.7121,2.2265,0.3528,23,3,36,807,1250,510,0.0009,0.9991,2749.9,1.7
55,4938,3086,4,5,3,1.8672,2,16.1,12,3060,4.58,0.9755,3163.5,26,1.0,68,12,6,1154,0.001646,0.0293,73.6544,54,27.1,0.0168,0.0058,2,1,0,0,0.077333,0.015625,50,0.798,2.2692,0.3524,24,3,41,806,1234,425,0.001,0.999,2683.1,1.6
56,4930,3132,1,5,3,1.9038,2,16.1,7,3116,4.58,0.991,3160.5,16,1.0,67,4,5,1163,0.001663,0.0547,44.3213,55,27.6,0.0179,0.008,1,0,0,0,0.059896,0.015625,49,0.7391,2.3004,0.3516,24,3,40,784,1228,498,0.001,0.999,2396.3,1.9
57,4925,3062,3,3,3,1.8424,2,16.0,14,3044,4.54,0.9717,3151.1,18,1.0,70,13,10,1209,0.001487,0.0359,43.956,56,27.0,0.016,0.0066,0,0,0,0,0.05641,0.015625,50,0.723,2.3568,0.351,24,4,42,771,1213,481,0.0009,0.9991,2399.9,1.7
58,4920,3150,0,0,3,1.8672,2,16.0,14,3136,4.57,0.9997,3151.0,14,1.0,69,5,6,1160,0.001449,0.0339,36.4146,57,28.2,0.0181,0.007,0,0,0,0,0.059896,0.015625,50,0.7391,2.4063,0.3509,23,6,40,814,1216,502,0.0008,0.9992,2348.1,1.9
59,4907,3139,1,3,3,1.8897,1,16.0,19,3120,4.69,0.9965,3149.9,19,1.0,70,5,4,1153,0.001486,0.0291,48.9691,58,28.7,0.0165,0.0064,0,0,0,0,0.065534,0.015625,49,0.7616,2.4403,0.3501,24,7,39,827,1268,485,0.0008,0.9992,2610.3,1.8
60,4898,3020,1,5,3,1.7916,1,15.9,8,3007,4.49,0.9625,3137.5,13,1.0,63,3,10,1150,0.001434,0.033,31.5186,59,31.5,0.0181,0.007,1,1,0,0,0.090659,0.015625,47,0.8277,2.5062,0.351,23,2,38,758,1212,479,0.0008,0.9992,2658.4,1.9
61,4890,3027,1,4,3,1.8346,2,16.0,6,3016,4.54,0.968,3127.0,11,1.0,61,1,3,1117,0.001441,0.0347,32.7381,60,33.1,0.0191,0.0078,0,0,0,0,0.086705,0.015625,43,0.8198,2.5785,0.3517,23,2,36,778,1204,475,0.0008,0.9992,2780.9,1.9
62,4879,3142,1,5,1,1.8829,2,15.8,3143,0,4.6,1.0081,3129.7,12,1.0,61,1,1,1102,0.001386,0.038,39.0879,61,34.0,0.0193,0.0073,1,0,0,0,0.079114,0.015625,42,0.8025,2.6323,0.3522,24,2,35,805,1235,526,0.0007,0.9993,2434.9,2.2
63,4865,3116,0,0,1,1.7673,2,15.8,2,3114,4.62,0.996,3128.4,2,1.0,59,0,2,1089,0.001387,0.0331,5.7143,62,35.8,0.0201,0.0074,0,1,0,0,0.057851,0.015625,42,0.7299,2.6681,0.3522,23,2,34,803,1253,504,0.0008,0.9992,2828.1,1.7
64,4857,2998,0,0,0,1.8113,1,15.7,0,2998,4.48,0.9621,3115.9,0,1.0,57,0,2,1036,0.001552,0.0464,0.0,63,37.3,0.0197,0.0096,0,1,0,0,0.082781,0.015625,41,0.8113,2.7178,0.3518,23,2,32,759,1242,463,0.0009,0.9991,2603.6,1.9
65,4853,2960,2,5,1,1.7763,1,21.1,5,2950,4.47,0.9545,3101.1,10,1.0,56,2,3,1038,0.001358,0.0408,32.6797,64,37.7,0.021,0.0083,2,0,0,0,0.068966,0.015625,41,0.7734,2.7648,0.3517,24,2,30,754,1189,481,0.0008,0.9992,2650.8,2.1
66,4846,3149,3,5,3,1.8349,1,15.8,3158,0,4.69,1.0221,3108.3,19,1.0,59,5,2,1086,0.001653,0.0372,52.3416,65,36.6,0.0198,0.008,1,0,0,0,0.090426,0.015625,42,0.8272,2.8126,0.3509,25,2,32,831,1276,501,0.0008,0.9992,2737.4,1.8
67,4845,3092,0,0,3,1.9426,2,15.7,7,3080,4.64,0.9952,3106.8,12,1.0,58,2,3,1075,0.00162,0.0375,35.8209,66,36.0,0.0189,0.0091,0,0,0,0,0.095101,0.015625,43,0.8357,2.8616,0.3502,24,2,32,780,1240,492,0.0008,0.9992,2683.1,1.9
68,4843,3152,1,3,3,1.9656,1,15.8,3172,0,4.68,1.025,3115.0,21,1.0,65,15,8,1157,0.001415,0.0346,52.2193,67,32.8,0.0177,0.0067,0,1,0,0,0.059259,0.015625,47,0.7363,2.9184,0.3487,25,5,35,828,1214,535,0.0008,0.9992,2491.4,1.8
69,4841,3060,2,5,3,1.9862,1,15.7,5,3045,4.61,0.984,3109.7,15,1.0,65,2,2,1157,0.00154,0.0338,41.0959,68,33.7,0.0176,0.0067,2,0,0,0,0.057143,0.015625,44,0.7266,2.9652,0.347,24,5,36,730,1253,523,0.001,0.999,2570.8,1.8
70,4840,3106,1,3,3,1.9965,2,15.7,0,3093,4.64,0.9989,3109.4,13,1.0,62,7,10,1184,0.001383,0.0301,35.6083,69,36.2,0.0178,0.0068,0,0,0,0,0.062842,0.015625,45,0.7514,3.028,0.3461,25,3,34,778,1248,534,0.0009,0.9991,2554.2,1.9
71,4839,3073,0,0,3,1.9991,2,15.5,0,3068,4.61,0.9894,3105.9,5,1.0,61,0,1,1116,0.001346,0.0386,14.245,70,37.8,0.0181,0.007,0,0,0,0,0.052342,0.015625,43,0.7015,3.0721,0.3456,24,3,34,765,1204,518,0.0008,0.9992,2539.0,2.1
72,4836,2976,0,0,3,1.9872,1,15.6,0,2976,4.53,0.962,3093.5,0,1.0,59,0,2,1101,0.001351,0.0446,0.0,71,40.0,0.0197,0.0085,0,0,0,0,0.0625,0.015625,42,0.75,3.1257,0.3449,23,2,34,735,1160,493,0.0009,0.9991,2809.7,1.9
73,4836,3033,1,5,3,1.9647,1,15.5,1,3027,4.56,0.9823,3087.8,6,1.0,56,2,5,1114,0.001271,0.0377,16.6113,72,42.5,0.0201,0.0079,1,0,0,0,0.069182,0.015625,43,0.7741,3.1666,0.344,22,2,32,766,1218,467,0.0008,0.9992,2757.4,2.2
74,4833,3109,1,5,3,1.9785,1,17.3,3124,0,4.59,1.0121,3091.7,5,1.0,57,1,0,1075,0.001352,0.0406,15.2439,73,42.7,0.0194,0.0069,1,0,0,0,0.069565,0.015625,43,0.7754,3.2216,0.3433,22,2,33,799,1226,503,0.0007,0.9993,2592.5,2.4
75,4830,3098,3,5,3,1.9737,2,15.6,3086,0,4.64,1.0033,3092.8,17,1.0,64,11,4,1158,0.001316,0.0371,41.7827,74,39.0,0.0178,0.008,1,0,0,0,0.076923,0.015625,44,0.7969,3.28,0.3428,24,7,33,853,1213,487,0.0013,0.9987,2742.2,1.8
76,4826,3095,1,5,3,1.9737,2,15.6,3082,0,4.59,1.0018,3093.4,17,1.0,64,3,3,1172,0.001346,0.0348,41.6667,75,39.9,0.0175,0.0076,1,0,0,0,0.080214,0.015625,44,0.8052,3.3201,0.3425,25,6,33,808,1223,515,0.0009,0.9991,2557.0,2.1
77,4824,3075,2,5,3,1.9299,2,15.6,5,3060,4.55,0.9946,3091.6,15,1.0,63,2,3,1199,0.001188,0.0327,37.037,76,41.3,0.0168,0.0076,2,1,0,0,0.059946,0.015625,45,0.7393,3.38,0.3424,25,4,34,799,1212,514,0.0009,0.9991,2792.2,1.7
78,4823,3109,1,5,3,1.9405,2,15.6,3110,0,4.6,1.0068,3093.9,5,1.0,62,1,2,1164,0.001336,0.0293,13.7741,77,41.8,0.0178,0.0068,1,0,0,0,0.056,0.015625,46,0.721,3.436,0.3418,25,3,34,819,1238,494,0.0011,0.9989,2800.4,1.7
79,4820,3058,3,5,3,1.9618,2,15.6,6,3042,4.57,0.9895,3090.4,16,1.0,67,8,3,1217,0.001281,0.0354,42.2164,78,39.6,0.0177,0.007,1,1,0,0,0.065823,0.015625,46,0.7626,3.4631,0.341,24,4,39,786,1222,487,0.001,0.999,2761.5,1.6
80,4820,3043,1,5,3,1.9339,2,22.8,6,3032,4.62,0.9861,3085.9,11,1.0,67,1,1,1188,0.001345,0.0418,28.4238,79,40.4,0.0163,0.0065,1,0,0,0,0.054054,0.015625,45,0.7109,3.4999,0.3403,24,4,39,814,1157,473,0.0009,0.9991,2751.3,1.8
81,4818,3092,0,0,3,1.8674,2,22.8,3094,0,4.57,1.0041,3087.3,6,1.0,66,0,1,1185,0.001212,0.0348,16.6205,80,42.0,0.0167,0.0064,0,0,0,0,0.05615,0.015625,44,0.7217,3.5561,0.3397,24,4,38,826,1197,503,0.0008,0.9992,2641.7,2.0
82,4814,3020,1,3,3,1.9398,1,21.4,8,3012,4.55,0.9802,3080.9,8,1.0,66,1,1,1196,0.001256,0.0371,21.978,81,42.9,0.0168,0.0069,0,0,0,0,0.058355,0.015625,44,0.7322,3.6144,0.3393,24,4,38,749,1212,492,0.0009,0.9991,2814.0,1.9
83,4813,3032,2,5,1,1.9076,1,15.5,10,3017,4.53,0.9856,3076.2,15,1.0,65,2,3,1222,0.001235,0.0335,41.2088,82,44.3,0.016,0.0074,1,0,0,0,0.064433,0.015625,45,0.7575,3.6634,0.3387,23,4,38,761,1206,487,0.001,0.999,2585.4,2.0
84,4809,3005,0,0,3,1.8795,2,15.5,10,2991,4.54,0.9793,3069.5,14,1.0,63,0,2,1184,0.001205,0.0356,35.0877,83,45.8,0.0175,0.007,0,0,0,0,0.066508,0.015625,44,0.7651,3.7133,0.3387,21,4,38,781,1197,481,0.0009,0.9991,2865.1,1.9
85,4806,3088,0,0,3,1.8715,1,15.5,3087,0,4.62,1.0087,3072.3,12,1.0,64,3,2,1200,0.001136,0.0296,27.7778,84,46.1,0.0173,0.0068,0,0,0,0,0.064516,0.015625,45,0.7578,3.759,0.3384,22,4,38,814,1235,479,0.001,0.999,2735.3,1.9
86,4804,3082,2,5,3,1.9512,1,15.5,3072,0,4.55,1.0034,3073.4,12,1.0,62,3,5,1198,0.001249,0.033,29.4118,85,46.0,0.0162,0.0061,1,0,0,0,0.043147,0.015625,46,0.6379,3.7971,0.3379,21,5,36,817,1221,494,0.0011,0.9989,2768.1,1.7
87,4797,3056,2,3,3,1.9371,1,15.4,2,3047,4.55,0.9949,3071.8,9,1.0,66,7,3,1207,0.001087,0.0343,20.7715,86,44.1,0.0164,0.0062,0,0,0,0,0.068571,0.015625,47,0.7721,3.8428,0.3377,23,5,38,787,1184,483,0.001,0.999,2656.4,1.7
88,4793,3007,0,0,3,1.9527,2,16.6,0,3002,4.46,0.9809,3065.6,5,1.0,64,0,2,1181,0.001071,0.0329,14.2045,87,46.5,0.0166,0.0071,0,0,0,0,0.063014,0.015625,46,0.752,3.8976,0.3373,21,5,38,781,1232,470,0.0009,0.9991,2719.3,2.0
