window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
28,4995,3218,1,5,3,1.9519,2,18.3,3206,0,4.56,1.0035,3211.7,17,1.0,58,1,6,872,0.002508,0.0523,61.3718,27,19.1,0.0255,0.0103,1,0,0,0,0.087108,0.015625,40,0.8206,1.1747,0.3388,21,7,30,781,1352,513,1.0,0.0,0,0
29,4991,3213,2,5,3,1.9135,2,16.8,3192,0,4.63,1.0006,3211.9,22,1.0,58,5,5,855,0.002687,0.0511,81.7844,28,19.1,0.0245,0.0106,1,0,0,0,0.076642,0.015625,38,0.7961,1.233,0.3435,19,7,32,766,1335,516,1.0,0.0,0,0
30,4991,3223,0,0,3,1.8473,2,16.7,3218,0,4.58,1.0051,3213.6,12,1.0,58,0,0,853,0.00241,0.0449,46.1538,29,20.1,0.0236,0.0086,0,0,0,0,0.082397,0.015625,38,0.8104,1.3154,0.3485,19,7,32,795,1332,510,1.0,0.0,0,0
31,4985,3098,2,5,3,1.769,1,16.6,7,3077,4.5,0.9676,3202.7,21,1.0,62,5,1,886,0.002366,0.0382,75.8123,30,19.3,0.0218,0.0089,1,0,0,0,0.076389,0.015625,39,0.7955,1.3675,0.3527,20,8,34,716,1271,518,1.0,0.0,0,0
32,4979,3202,1,4,3,1.8436,1,16.5,3193,0,4.58,1.0015,3203.2,15,1.0,62,4,4,905,0.002272,0.0453,54.1516,31,19.7,0.0254,0.0097,0,0,0,0,0.087108,0.015625,38,0.8206,1.4302,0.3581,19,8,35,799,1272,525,1.0,0.0,0,0
33,4974,3192,1,3,1,1.9168,2,16.4,9,3183,4.5,0.9968,3202.2,9,1.0,62,4,4,922,0.002286,0.0403,24.2215,32,20.2,0.0255,0.0094,0,0,0,0,0.09396,0.015625,40,0.8337,1.476,0.3615,18,7,37,816,1254,529,1.0,0.0,0,0
34,4971,3226,1,3,3,1.9544,2,16.7,3242,0,4.68,1.0141,3206.9,10,1.0,60,3,5,903,0.002083,0.0423,37.037,33,20.7,0.0219,0.0087,0,0,0,0,0.084507,0.015625,40,0.8151,1.5605,0.3656,17,6,37,811,1241,545,1.0,0.0,0,0
35,4965,3210,2,5,3,1.9587,2,16.6,3204,0,4.59,1.0023,3207.7,11,1.0,59,2,3,900,0.002427,0.0455,36.5449,34,20.8,0.0222,0.0087,1,0,0,0,0.094156,0.015625,39,0.8341,1.6255,0.3687,16,7,36,790,1262,562,1.0,0.0,0,0
36,4962,3205,0,0,3,1.9315,2,16.5,3,3202,4.6,0.9992,3207.4,3,1.0,56,0,3,871,0.002171,0.041,11.4504,35,22.2,0.0253,0.0099,0,0,0,0,0.059701,0.015625,37,0.7383,1.6814,0.3726,15,7,34,793,1262,568,1.0,0.0,0,0
37,4960,3060,1,4,1,1.9776,1,21.4,6,3054,4.5,0.9582,3193.4,6,1.0,55,1,2,847,0.002005,0.0466,26.2009,36,22.9,0.0225,0.0092,0,0,0,0,0.072034,0.015625,36,0.7831,1.7365,0.3758,15,7,33,761,1202,521,1.0,0.0,0,0
38,4956,3197,1,5,1,1.9656,1,23.8,3190,0,4.63,1.001,3193.7,7,1.0,51,1,5,853,0.002213,0.039,25.641,37,23.2,0.0245,0.01,1,0,0,0,0.074468,0.015625,35,0.7902,1.7968,0.3786,15,5,31,822,1235,543,1.0,0.0,0,0
39,4952,3146,4,5,1,1.9926,2,23.7,8,3128,4.53,0.9865,3189.2,18,1.0,53,5,3,906,0.00245,0.0439,59.2334,38,22.3,0.0263,0.0109,3,0,0,0,0.077703,0.015625,37,0.7989,1.861,0.3794,15,5,33,834,1224,528,1.0,0.0,0,0
40,4949,3219,2,5,1,1.9794,2,17.6,3218,0,4.7,1.0138,3193.8,20,1.0,51,2,4,885,0.002673,0.0526,66.8896,39,22.2,0.0253,0.0113,2,0,0,0,0.078947,0.015625,34,0.8021,1.9399,0.3812,11,6,34,868,1236,512,1.0,0.0,0,0
41,4943,3075,0,0,1,1.9822,2,16.2,7,3058,4.51,0.9662,3182.5,17,1.0,56,7,2,916,0.002171,0.0401,59.2334,40,21.1,0.0243,0.0096,0,0,0,0,0.090301,0.015625,36,0.827,2.0302,0.3836,12,7,37,723,1225,545,1.0,0.0,0,0
42,4941,3094,1,5,0,1.9984,1,16.3,4,3085,4.56,0.9748,3174.1,9,1.0,52,2,6,909,0.002364,0.0515,30.5344,41,21.9,0.025,0.0105,1,0,0,0,0.080882,0.015625,38,0.8068,2.1038,0.3847,11,6,35,800,1240,489,1.0,0.0,0,0
43,4939,3088,0,0,0,1.99,1,16.5,3,3085,4.62,0.9754,3165.9,3,1.0,48,0,4,866,0.002338,0.0469,11.194,42,22.7,0.0265,0.0105,0,0,0,0,0.090253,0.015625,34,0.8269,2.1688,0.3868,11,5,32,749,1251,527,1.0,0.0,0,0
44,4935,3137,3,5,1,1.9888,1,16.2,8,3119,4.54,0.9917,3163.1,18,1.0,51,5,2,904,0.002518,0.0441,68.7023,43,21.4,0.0247,0.0099,2,0,0,0,0.077206,0.015625,36,0.7976,2.2092,0.3872,10,6,35,771,1292,497,1.0,0.0,0,0
45,4931,3138,1,4,1,1.9872,1,16.1,6,3127,4.57,0.9928,3160.7,11,1.0,49,1,3,890,0.002388,0.0372,38.5965,44,22.4,0.0216,0.0086,0,1,0,0,0.060811,0.015625,36,0.7431,2.2565,0.3873,9,5,35,791,1249,510,1.0,0.0,0,0
46,4925,3202,0,0,3,1.9622,2,16.0,3233,0,4.65,1.0221,3168.1,5,1.0,47,1,3,898,0.002316,0.0435,16.3934,45,24.1,0.0247,0.0105,0,0,0,0,0.063241,0.015625,36,0.7529,2.2881,0.3874,9,4,34,840,1222,525,1.0,0.0,0,0
47,4922,3125,2,5,1,1.9692,1,16.0,12,3113,4.55,0.9877,3164.0,12,1.0,48,4,3,905,0.002146,0.0458,43.6508,46,24.4,0.0244,0.0098,1,0,0,0,0.076336,0.015625,37,0.7953,2.3225,0.3883,9,4,35,764,1277,557,1.0,0.0,0,0
48,4917,3153,1,3,3,1.9606,1,16.0,7,3146,4.59,0.9969,3162.9,7,1.0,48,1,1,893,0.00211,0.0561,25.1799,47,25.3,0.0239,0.0104,0,0,0,0,0.066667,0.015625,37,0.7656,2.3751,0.3897,10,4,34,759,1293,498,1.0,0.0,0,0
49,4913,3145,2,5,3,1.9098,2,16.0,6,3129,4.62,0.9949,3161.2,16,1.0,52,5,1,939,0.002151,0.0446,52.6316,48,24.3,0.0223,0.0091,1,0,0,0,0.063694,0.015625,38,0.7547,2.4388,0.39,12,5,35,785,1204,548,1.0,0.0,0,0
50,4912,3118,1,4,3,1.9472,2,15.9,7,3111,4.64,0.9876,3157.1,7,1.0,51,1,2,953,0.002008,0.0415,25.1799,49,25.7,0.0227,0.0086,0,0,0,0,0.055363,0.015625,39,0.7178,2.4803,0.3904,12,5,34,791,1249,519,0.0007,0.9993,3001.4,1.9
51,4909,3083,2,5,3,1.9322,2,16.0,12,3066,4.57,0.9787,3150.1,17,1.0,53,8,6,990,0.001969,0.0464,56.7376,50,24.5,0.0214,0.0097,1,1,0,0,0.069536,0.015625,41,0.7753,2.5134,0.3915,13,5,35,778,1262,482,0.001,0.999,2701.7,1.4
52,4908,3095,1,5,3,1.971,2,16.0,3,3087,4.55,0.9842,3144.8,8,1.0,54,1,0,962,0.001931,0.0393,29.4118,51,25.1,0.022,0.009,1,0,0,0,0.078571,0.015625,40,0.8011,2.5634,0.3925,13,5,36,776,1220,551,0.0009,0.9991,2558.9,1.7
53,4906,3166,1,4,1,1.8964,2,16.1,3171,0,4.6,1.0115,3148.6,14,1.0,53,3,4,977,0.001843,0.0441,42.8571,52,25.5,0.023,0.0095,0,1,0,0,0.067797,0.015625,39,0.7695,2.6312,0.3932,13,4,36,811,1238,523,0.0009,0.9991,2457.7,1.9
54,4902,3172,2,4,3,1.8845,2,16.0,3184,0,4.65,1.0153,3153.7,18,1.0,55,5,3,978,0.001804,0.0415,60.9319,53,24.5,0.0223,0.0091,0,0,0,0,0.089965,0.015625,39,0.8263,2.6589,0.3932,15,5,35,802,1324,507,0.0009,0.9991,2489.3,2.0
55,4899,3106,1,3,1,1.8845,2,16.2,0,3106,4.49,0.9863,3149.2,0,1.0,56,1,0,983,0.001719,0.0334,0.0,54,25.1,0.0206,0.0079,0,0,0,0,0.053512,0.015625,39,0.708,2.7024,0.3937,15,5,36,795,1228,496,0.0009,0.9991,2826.2,1.5
56,4898,3066,0,0,1,1.897,2,16.0,0,3066,4.47,0.976,3141.3,0,1.0,51,0,5,964,0.001748,0.0483,0.0,55,27.5,0.0215,0.0101,0,0,0,0,0.068966,0.015625,38,0.7734,2.7231,0.3949,12,4,35,785,1202,495,0.0009,0.9991,2754.2,1.6
57,4896,3097,1,3,3,1.8664,1,16.0,2,3095,4.56,0.9872,3137.0,2,1.0,48,1,4,932,0.001663,0.0374,7.1429,56,30.0,0.0246,0.0096,0,0,0,0,0.078231,0.015625,36,0.8003,2.7571,0.3968,10,4,34,834,1239,493,0.0009,0.9991,2831.6,1.6
58,4891,3061,0,0,3,1.9416,1,15.9,0,3057,4.48,0.978,3129.8,4,1.0,51,4,1,923,0.001543,0.0417,15.444,57,29.2,0.0222,0.0084,0,0,0,0,0.102273,0.015625,35,0.8472,2.8253,0.3993,10,5,36,826,1231,471,0.0009,0.9991,2636.6,1.7
59,4888,3101,0,0,3,1.9373,1,16.0,0,3101,4.53,0.9917,3127.1,0,1.0,50,0,1,923,0.001567,0.0418,0.0,58,30.5,0.0234,0.0084,0,0,0,0,0.062718,0.015625,35,0.7509,2.888,0.4016,9,5,36,800,1284,479,0.0008,0.9992,2974.5,1.6
60,4887,3104,1,4,1,1.9355,1,15.9,4,3100,4.56,0.9933,3124.9,4,1.0,48,2,4,922,0.001514,0.048,12.1951,59,31.5,0.0241,0.0106,0,0,0,0,0.096,0.015625,34,0.8372,2.94,0.404,8,4,36,816,1208,533,0.0008,0.9992,3027.6,1.7
61,4884,3063,0,0,1,1.8987,1,16.0,1,3062,4.57,0.9821,3119.0,1,1.0,48,1,1,911,0.00151,0.0473,0.0,60,32.5,0.0238,0.0101,0,0,0,0,0.064189,0.015625,34,0.7566,3.0042,0.4062,8,4,36,791,1192,459,0.0008,0.9992,3033.2,1.7
62,4876,3151,0,0,0,1.9427,1,15.9,3170,0,4.59,1.0148,3123.8,0,1.0,47,0,1,892,0.00149,0.0437,0.0,61,34.0,0.0236,0.0094,0,0,0,0,0.071875,0.015625,34,0.7826,3.0385,0.4077,8,4,35,813,1241,509,0.001,0.999,2975.3,1.4
63,4869,3123,0,0,0,1.9241,1,15.9,0,3123,4.59,0.9998,3123.8,0,1.0,44,0,3,870,0.001462,0.0498,0.0,62,35.8,0.0226,0.0102,0,0,0,0,0.076628,0.015625,32,0.7961,3.0615,0.4099,8,3,33,774,1258,512,0.0009,0.9991,2949.6,1.9
64,4868,3131,0,0,0,1.8199,1,15.9,3133,0,4.58,1.0027,3124.6,0,1.0,44,0,0,860,0.00151,0.0356,0.0,63,36.8,0.0247,0.01,0,0,0,0,0.067194,0.015625,32,0.7675,3.105,0.4113,8,3,33,812,1268,483,0.0009,0.9991,2783.3,1.7
65,4865,3091,2,5,3,1.8009,1,15.9,0,3082,4.56,0.9903,3121.4,9,1.0,48,5,1,898,0.001474,0.0403,33.9623,64,34.6,0.0245,0.01,1,0,0,0,0.102564,0.015625,34,0.8477,3.2076,0.4138,11,3,34,772,1271,500,0.0015,0.9985,2551.7,1.6
66,4862,3033,2,5,3,1.6726,1,15.9,4,3024,4.5,0.9743,3113.0,9,1.0,49,2,1,919,0.001679,0.0368,30.888,65,34.9,0.0235,0.0078,1,0,0,0,0.095588,0.015625,34,0.8365,3.3032,0.4159,11,3,35,760,1213,500,0.0009,0.9991,2937.7,1.6
67,4861,3087,0,0,3,1.7394,2,15.9,0,3082,4.55,0.9924,3110.5,5,1.0,47,0,2,894,0.001552,0.0541,13.8889,66,35.7,0.0236,0.0095,0,0,0,0,0.074324,0.015625,32,0.7898,3.364,0.4177,10,3,34,775,1260,509,0.0008,0.9992,3007.0,1.8
68,4861,3142,1,4,3,1.9007,1,16.0,3156,0,4.56,1.0147,3115.3,5,1.0,47,2,2,906,0.001573,0.0464,15.0376,67,36.0,0.0222,0.0084,0,0,0,0,0.071429,0.015625,32,0.7812,3.4175,0.4198,10,2,35,838,1212,478,0.0008,0.9992,2807.0,2.0
69,4861,3155,4,5,3,1.8783,1,16.0,3151,0,4.65,1.0164,3120.7,21,1.0,51,4,0,970,0.001878,0.0487,69.0789,68,34.1,0.0214,0.0092,2,0,0,0,0.084416,0.015625,36,0.8149,3.4792,0.4205,11,3,37,814,1259,511,0.001,0.999,3062.2,1.5
70,4860,3147,0,0,3,1.9726,2,16.0,3137,0,4.66,1.0096,3123.9,17,1.0,51,0,0,970,0.001735,0.0525,53.125,69,35.1,0.0225,0.0098,0,0,0,0,0.083333,0.015625,36,0.8125,3.5471,0.4215,11,3,37,783,1264,509,0.0008,0.9992,3011.3,1.8
71,4860,3119,0,0,3,1.9495,1,20.7,7,3099,4.58,0.9986,3123.4,20,1.0,51,3,3,990,0.001571,0.0426,59.9369,70,36.0,0.0212,0.0084,0,0,0,0,0.069909,0.015625,37,0.7765,3.6018,0.4224,10,4,37,749,1280,488,0.0009,0.9991,2798.6,1.8
72,4860,3102,1,4,1,1.9591,1,23.0,7,3091,4.52,0.9938,3121.4,11,1.0,51,2,2,966,0.001619,0.0378,38.4615,71,35.9,0.0205,0.0084,0,1,0,0,0.079038,0.015625,36,0.8023,3.6603,0.4232,10,4,37,773,1247,489,0.0009,0.9991,2733.5,1.9
73,4860,3016,1,5,3,1.9853,1,22.8,7,3004,4.51,0.9694,3111.4,12,1.0,53,6,4,1005,0.001602,0.0415,36.6972,72,35.5,0.0201,0.0082,1,0,0,0,0.059347,0.015625,38,0.7367,3.6959,0.4236,11,4,38,775,1171,503,0.0019,0.9981,2969.7,1.4
74,4858,3055,0,0,3,1.9855,2,16.0,0,3050,4.48,0.9836,3106.0,5,1.0,51,0,2,998,0.001459,0.0356,15.3374,73,37.8,0.0207,0.0067,0,0,0,0,0.05638,0.015625,37,0.7229,3.7404,0.4241,11,2,38,791,1234,478,0.0009,0.9991,2938.4,1.7
75,4857,3104,0,0,3,1.9952,1,15.6,0,3100,4.63,0.9994,3105.8,4,1.0,50,0,1,976,0.001362,0.0414,14.1343,74,39.5,0.0211,0.0083,0,0,0,0,0.068966,0.015625,36,0.7734,3.8094,0.4251,10,2,38,806,1226,490,0.0009,0.9991,2762.9,1.8
76,4855,3027,1,3,1,1.9785,1,15.7,7,3020,4.5,0.977,3098.3,7,1.0,53,5,2,990,0.001448,0.0471,28.2258,75,38.2,0.0215,0.0084,0,0,0,0,0.058824,0.015625,36,0.7344,3.8486,0.4253,11,2,40,751,1226,521,0.0009,0.9991,2961.0,1.6
77,4853,3047,0,0,3,1.9506,1,15.5,7,3035,4.52,0.985,3093.4,12,1.0,55,5,3,1006,0.001303,0.0312,38.4615,76,37.8,0.0199,0.0069,0,0,0,0,0.077882,0.015625,36,0.7994,3.9015,0.4257,11,3,41,752,1223,507,0.001,0.999,2745.7,1.4
78,4852,3105,3,5,3,1.9943,1,15.5,3096,0,4.55,1.0081,3096.0,25,1.0,57,6,4,1033,0.001395,0.0378,77.1605,77,37.0,0.019,0.0073,1,0,0,0,0.072674,0.015625,38,0.785,3.9393,0.4257,13,3,41,784,1286,480,0.0013,0.9987,2601.7,1.8
79,4852,3111,2,5,3,1.9671,1,15.6,3098,0,4.62,1.0076,3098.5,24,1.0,61,6,2,1070,0.001575,0.0361,64.8968,78,35.5,0.0179,0.0073,1,0,0,0,0.066667,0.015625,39,0.7656,3.981,0.4256,13,5,43,794,1255,490,0.0014,0.9986,2564.9,1.6
80,4850,3102,1,5,3,1.9411,2,15.5,3091,0,4.65,1.0019,3099.1,14,1.0,57,2,6,1081,0.001491,0.0405,36.8272,79,38.8,0.02,0.0078,1,0,0,0,0.064865,0.015625,39,0.7591,4.0404,0.4259,13,3,41,776,1242,530,0.001,0.999,2760.9,1.7
81,4849,3125,3,5,3,1.9583,2,15.6,3130,0,4.65,1.0157,3104.3,23,1.0,62,11,6,1135,0.001608,0.0358,60.3448,80,36.6,0.0178,0.0064,2,0,0,0,0.060606,0.015625,43,0.7422,4.0818,0.4249,14,4,44,839,1200,504,0.001,0.999,2656.2,1.8
82,4848,2997,0,0,3,1.9254,2,15.6,5,2992,4.51,0.9686,3094.0,5,1.0,62,2,2,1124,0.001398,0.0339,11.7994,81,37.5,0.0181,0.0068,0,0,0,0,0.064972,0.015625,42,0.7595,4.1383,0.4242,14,4,44,760,1203,476,0.0011,0.9989,2745.3,1.7
83,4846,3134,0,0,3,1.9855,1,15.5,3152,0,4.73,1.0169,3099.6,0,1.0,56,0,6,1099,0.001211,0.0385,0.0,82,41.1,0.0201,0.0072,0,1,0,0,0.065089,0.015625,42,0.7599,4.1915,0.4243,13,3,40,810,1242,519,0.0008,0.9992,3025.2,1.7
84,4846,3048,0,0,3,1.9749,1,15.5,2,3046,4.52,0.9849,3094.7,2,1.0,56,2,2,1067,0.001318,0.0437,6.3492,83,42.0,0.0199,0.0083,0,0,0,0,0.075,0.015625,40,0.7917,4.2353,0.4244,12,4,40,727,1253,505,0.001,0.999,2888.6,1.8
85,4844,3071,1,5,3,1.9621,1,15.5,0,3066,4.46,0.9931,3092.4,5,1.0,56,1,1,1084,0.001345,0.0408,15.1057,84,42.9,0.0202,0.0083,1,0,0,0,0.069971,0.015625,39,0.7767,4.2732,0.4245,12,4,40,762,1278,495,0.001,0.999,3053.4,1.5
86,4844,3060,0,0,3,1.9612,1,15.4,0,3060,4.55,0.9905,3089.3,0,1.0,55,0,1,1070,0.001213,0.0379,0.0,85,44.6,0.0202,0.0078,0,0,0,0,0.059937,0.015625,39,0.7393,4.3236,0.425,12,4,39,818,1192,467,0.0009,0.9991,2731.9,1.9
87,4843,3010,0,0,3,1.8989,1,15.5,4,3006,4.54,0.9767,3081.8,4,1.0,56,4,3,1078,0.001203,0.0338,11.8343,86,44.8,0.0195,0.0075,0,0,0,0,0.078873,0.015625,41,0.8019,4.3884,0.4255,13,3,40,754,1221,465,0.0009,0.9991,2874.0,1.6
88,4843,3083,0,0,3,1.9491,1,15.4,3081,0,4.57,1.001,3082.1,4,1.0,55,0,1,1062,0.00107,0.0383,13.3779,87,46.4,0.0202,0.0076,0,0,0,0,0.060703,0.015625,39,0.7426,4.4491,0.4264,13,3,39,797,1235,475,0.0011,0.9989,2824.5,1.7
