window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop
24,5000,3121,1,3,1,1.8274,1,16.8,2,3119,4.59,0.9724,3209.5,2,1.0,58,1,1,836,0.002218,0.0625,8.547,23,19.1,0.033,0.0129,0,0,0,0,0.066667,0.015625,41,0.7656,1.0308,0.3544,24,12,22,813,1223,529,1.0,0.0,0,0
25,4999,3127,0,0,3,1.8836,1,16.8,6,3121,4.57,0.9767,3201.6,6,1.0,57,6,7,848,0.002086,0.0508,16.0643,24,19.5,0.0258,0.0106,0,0,0,0,0.078125,0.015625,40,0.8,1.0855,0.3599,23,12,22,844,1192,542,1.0,0.0,0,0
26,4997,3263,3,5,1,1.8434,1,16.8,3289,0,4.67,1.0308,3212.0,22,1.0,60,8,5,891,0.002361,0.0403,76.1246,25,18.6,0.0229,0.0084,3,0,0,0,0.067114,0.015625,41,0.7672,1.145,0.3612,23,11,26,803,1306,554,1.0,0.0,0,0
27,4995,3178,0,0,3,1.8916,1,17.5,8,3165,4.53,0.9904,3208.8,13,1.0,59,0,1,881,0.002288,0.041,49.4297,26,19.5,0.0264,0.0096,0,0,0,0,0.052239,0.015625,40,0.7009,1.1935,0.3623,22,11,26,758,1299,535,1.0,0.0,0,0
28,4994,3189,0,0,3,1.8495,1,18.5,8,3178,4.54,0.9944,3206.9,11,1.0,57,0,2,875,0.00226,0.048,45.082,27,20.7,0.0262,0.0098,0,0,0,0,0.064,0.015625,40,0.7559,1.2495,0.3644,22,11,24,814,1262,512,1.0,0.0,0,0
29,4994,3204,2,5,3,1.8924,1,16.8,0,3195,4.6,0.9992,3206.6,9,1.0,58,4,3,894,0.002131,0.039,32.8467,28,20.4,0.0238,0.009,1,0,0,0,0.06383,0.015625,39,0.7552,1.3133,0.3675,21,11,26,841,1251,559,1.0,0.0,0,0
30,4992,3209,2,5,3,1.916,1,16.9,3200,0,4.57,1.0007,3206.9,9,1.0,58,5,5,923,0.002124,0.0429,33.5821,29,21.2,0.023,0.0096,1,0,0,0,0.064286,0.015625,40,0.7569,1.3597,0.3691,22,10,26,801,1272,546,1.0,0.0,0,0
31,4989,3103,1,5,3,1.9919,2,16.8,6,3092,4.47,0.9706,3197.0,11,1.0,57,2,3,918,0.002219,0.0545,40.0,30,21.5,0.0252,0.0104,1,0,0,0,0.070039,0.015625,38,0.7769,1.4181,0.373,21,10,26,773,1281,516,1.0,0.0,0,0
32,4989,3202,0,0,3,1.952,2,16.8,3200,0,4.53,1.0017,3197.5,3,1.0,55,3,5,901,0.002196,0.0493,10.9489,31,22.5,0.0241,0.0101,0,0,0,0,0.091549,0.015625,38,0.8293,1.4568,0.3764,21,8,26,823,1255,545,1.0,0.0,0,0
33,4987,3192,1,5,3,1.9875,1,16.8,8,3184,4.59,0.9984,3197.0,8,1.0,51,1,5,880,0.002089,0.0391,32.3887,32,23.3,0.023,0.0092,1,0,0,0,0.101562,0.015625,36,0.8462,1.5272,0.3816,20,8,23,771,1281,540,1.0,0.0,0,0
34,4985,3119,0,0,3,1.9839,1,16.7,8,3111,4.56,0.9779,3189.6,8,1.0,50,0,1,855,0.002188,0.0538,31.25,33,24.1,0.0254,0.0105,0,0,0,0,0.096154,0.015625,34,0.8375,1.5849,0.3871,19,8,23,792,1287,493,1.0,0.0,0,0
35,4984,3198,1,4,3,1.9502,1,16.7,3185,0,4.63,1.0027,3190.5,14,1.0,53,5,2,882,0.002007,0.04,52.2388,34,23.1,0.0229,0.0088,0,0,0,0,0.076364,0.015625,36,0.7954,1.6358,0.391,21,8,24,805,1239,525,1.0,0.0,0,0
36,4982,3150,0,0,3,1.9687,1,17.6,7,3143,4.47,0.9885,3186.6,7,1.0,53,3,3,889,0.00202,0.0412,27.451,35,23.3,0.0232,0.0097,0,0,0,0,0.086142,0.015625,36,0.8186,1.679,0.3948,20,9,24,790,1233,522,1.0,0.0,0,0
37,4982,3147,1,5,3,1.9363,1,24.5,12,3130,4.57,0.9887,3182.9,17,1.0,55,6,4,916,0.002048,0.0423,68.8259,36,23.4,0.022,0.0106,1,0,0,0,0.073077,0.015625,37,0.7862,1.75,0.3974,22,8,25,778,1258,505,1.0,0.0,0,0
38,4981,3121,2,5,3,1.9362,1,18.6,12,3104,4.58,0.9824,3177.0,17,1.0,55,3,3,936,0.00227,0.0432,60.1504,37,23.0,0.0242,0.0094,1,0,0,0,0.061151,0.015625,36,0.7445,1.7896,0.3978,21,8,26,777,1244,496,1.0,0.0,0,0
39,4980,3198,1,5,3,1.957,2,22.1,3197,0,4.59,1.0094,3180.1,13,1.0,51,1,5,921,0.0021,0.0401,42.5532,38,24.9,0.0261,0.0099,1,1,0,0,0.06689,0.015625,36,0.7664,1.8226,0.4004,21,8,22,776,1276,568,1.0,0.0,0,0
40,4980,3202,0,0,3,1.9875,2,17.0,3210,0,4.58,1.0091,3183.1,2,1.0,50,0,1,889,0.002076,0.0468,8.547,39,26.4,0.024,0.0101,0,0,0,0,0.07234,0.015625,34,0.784,1.8779,0.4039,20,8,22,781,1281,526,1.0,0.0,0,0
41,4977,3200,1,5,3,1.9799,1,16.6,3214,0,4.59,1.0102,3186.6,5,1.0,49,1,2,869,0.002296,0.0485,19.084,40,26.9,0.0276,0.0115,1,1,0,0,0.063433,0.015625,33,0.7537,1.9413,0.4054,19,8,22,736,1280,555,1.0,0.0,0,0
42,4977,3151,0,0,3,1.9855,1,16.7,0,3151,4.59,0.9899,3183.2,0,1.0,47,0,2,859,0.002126,0.0511,0.0,41,28.8,0.0279,0.0116,0,0,0,0,0.076642,0.015625,32,0.7961,1.9888,0.4073,17,8,22,827,1231,533,1.0,0.0,0,0
43,4976,3208,1,3,3,1.9957,1,16.7,3229,0,4.59,1.013,3187.5,0,1.0,48,1,0,860,0.001969,0.0524,0.0,42,29.2,0.0256,0.0103,0,0,0,0,0.074236,0.015625,33,0.7895,2.0456,0.4097,17,8,23,812,1346,494,1.0,0.0,0,0
44,4975,3171,0,0,3,1.9498,1,16.6,2,3169,4.59,0.9953,3186.0,2,1.0,47,2,3,878,0.001753,0.0415,0.0,43,30.7,0.0257,0.0103,0,0,0,0,0.074689,0.015625,33,0.7908,2.1202,0.4126,17,8,22,845,1231,483,1.0,0.0,0,0
45,4971,3141,1,3,3,1.9893,1,16.7,2,3134,4.6,0.9872,3181.7,7,1.0,49,6,4,875,0.001724,0.0517,22.9885,44,29.4,0.0236,0.0104,0,0,0,0,0.077491,0.015625,35,0.7984,2.1977,0.4139,17,7,25,829,1241,477,1.0,0.0,0,0
46,4969,3146,0,0,3,2.0,1,16.7,1,3140,4.57,0.9898,3178.3,6,1.0,47,1,3,849,0.001982,0.0487,19.084,45,30.9,0.025,0.011,0,0,0,0,0.067416,0.015625,34,0.7682,2.2652,0.4141,17,7,23,803,1269,496,1.0,0.0,0,0
47,4968,3104,0,0,3,1.9878,1,16.6,0,3100,4.46,0.9788,3171.2,4,1.0,43,0,4,818,0.001775,0.0433,17.8571,46,32.5,0.0258,0.0099,0,2,0,0,0.060606,0.015625,33,0.7422,2.3258,0.4152,17,6,20,774,1264,486,1.0,0.0,0,0
48,4966,3187,1,3,3,1.997,1,16.5,3198,0,4.6,1.0079,3173.9,1,1.0,42,2,3,785,0.001905,0.0513,0.0,47,33.1,0.0286,0.0123,0,0,0,0,0.095238,0.015625,31,0.8359,2.421,0.418,18,5,19,809,1287,518,1.0,0.0,0,0
49,4966,3129,0,0,3,1.9814,1,16.5,1,3128,4.55,0.9872,3169.6,1,1.0,42,1,1,785,0.001785,0.0558,0.0,48,34.1,0.027,0.0128,0,0,0,0,0.111588,0.015625,32,0.86,2.5068,0.4211,18,5,19,778,1278,509,1.0,0.0,0,0
50,4963,3144,2,5,3,1.9952,1,16.4,0,3134,4.59,0.9927,3167.1,10,1.0,45,5,2,812,0.001913,0.0478,44.4444,49,31.7,0.0261,0.0105,1,0,0,0,0.073913,0.015625,33,0.7886,2.5807,0.4224,17,5,23,784,1252,512,0.0008,0.9992,2776.0,1.7
51,4963,3151,2,5,3,1.9495,1,16.4,3,3138,4.52,0.9954,3165.6,13,1.0,46,3,2,848,0.001789,0.0462,51.7928,50,31.9,0.0236,0.0092,1,0,0,0,0.069231,0.015625,34,0.7743,2.65,0.4226,17,5,24,748,1305,548,0.0008,0.9992,2723.1,1.8
52,4963,3141,2,5,1,1.9446,2,16.4,0,3127,4.57,0.993,3163.3,14,1.0,47,2,1,872,0.002042,0.0429,47.2973,51,31.1,0.0248,0.0091,2,0,0,0,0.066007,0.015625,32,0.7633,2.6962,0.4232,18,5,24,737,1294,534,0.0008,0.9992,3014.6,1.6
53,4960,3104,1,5,1,1.9638,2,16.5,8,3096,4.59,0.983,3157.6,8,1.0,46,4,5,897,0.001899,0.0515,22.9885,52,32.2,0.025,0.0106,1,0,0,0,0.080882,0.015625,34,0.8068,2.7771,0.4254,17,5,24,752,1237,518,0.001,0.999,2787.1,1.3
54,4956,3052,1,4,3,1.9767,2,16.5,0,3052,4.47,0.9696,3147.6,0,1.0,46,1,1,885,0.001746,0.0364,0.0,53,33.2,0.0223,0.0081,0,0,0,0,0.076923,0.015625,32,0.7969,2.8297,0.4271,18,5,23,764,1218,506,0.0009,0.9991,2846.7,1.8
55,4955,3151,0,0,3,1.9109,2,16.4,3152,0,4.64,1.0021,3148.3,3,1.0,46,3,3,877,0.001894,0.0489,11.6279,54,33.6,0.0227,0.0104,0,0,0,0,0.109023,0.015625,33,0.8567,2.9049,0.4296,18,7,21,783,1229,555,0.0009,0.9991,2855.5,1.6
56,4953,3187,0,0,3,1.8323,1,16.4,3215,0,4.64,1.02,3154.9,3,1.0,44,0,2,869,0.001732,0.0472,12.1457,55,35.8,0.0254,0.0087,0,1,0,0,0.098425,0.015625,32,0.8412,2.9521,0.4322,18,6,20,819,1221,531,0.0007,0.9993,2941.6,1.7
57,4949,3156,0,0,3,1.9104,1,21.1,3154,0,4.58,1.0006,3155.1,3,1.0,44,0,0,845,0.001682,0.0508,11.9048,56,36.8,0.0234,0.0099,0,0,0,0,0.089844,0.015625,30,0.8261,3.0146,0.435,18,6,20,803,1260,525,0.0008,0.9992,2924.1,1.7
58,4945,3111,0,0,3,1.9178,1,23.9,4,3102,4.53,0.9873,3150.9,9,1.0,47,6,3,875,0.001587,0.0467,32.0,57,35.4,0.0248,0.0096,0,0,0,0,0.07393,0.015625,31,0.7887,3.0808,0.4369,19,7,21,779,1234,521,0.001,0.999,2365.9,1.8
59,4943,3199,1,5,3,1.8992,1,23.4,3238,0,4.64,1.0278,3160.2,10,1.0,47,1,1,889,0.001759,0.0481,38.1679,58,36.3,0.0256,0.0096,1,0,0,0,0.077778,0.015625,31,0.7991,3.1104,0.4385,19,6,22,812,1294,516,0.0008,0.9992,2744.7,1.8
60,4939,3118,2,3,3,1.9144,1,16.4,0,3112,4.56,0.9879,3156.1,6,1.0,47,4,4,926,0.001722,0.0425,16.0,59,37.3,0.0239,0.01,0,0,0,0,0.092664,0.015625,32,0.8314,3.1645,0.4403,18,6,23,800,1231,493,0.0008,0.9992,2655.3,1.8
61,4937,3170,3,5,1,1.9254,2,16.3,3162,0,4.63,1.0051,3157.8,12,1.0,49,4,2,944,0.001715,0.0447,42.2535,60,35.5,0.0219,0.0085,1,0,0,0,0.089347,0.015625,32,0.8251,3.2091,0.4417,18,7,24,791,1280,527,0.001,0.999,2779.6,1.6
62,4933,3123,2,5,3,1.9492,2,16.4,9,3109,4.63,0.99,3154.5,14,1.0,50,5,4,975,0.001736,0.0423,44.0678,61,35.6,0.0234,0.0078,1,0,0,0,0.078176,0.015625,33,0.8001,3.2515,0.442,18,8,24,767,1235,530,0.0009,0.9991,2697.1,1.9
63,4930,3139,0,0,3,1.9501,2,16.3,0,3134,4.57,0.9955,3153.0,5,1.0,46,0,4,924,0.001723,0.0493,17.1233,62,38.6,0.0252,0.0099,0,1,0,0,0.121711,0.015625,32,0.8716,3.3074,0.4438,17,7,22,755,1262,538,0.0009,0.9991,2641.9,1.9
64,4930,3105,1,4,3,1.982,1,16.6,4,3097,4.54,0.9862,3148.5,8,1.0,45,1,2,897,0.002033,0.0534,31.6206,63,40.4,0.0241,0.0115,0,0,0,0,0.080153,0.015625,31,0.8051,3.3761,0.445,17,6,22,785,1231,554,0.0008,0.9992,2680.4,2.2
65,4929,3144,1,3,1,1.9326,1,22.5,8,3132,4.6,0.9987,3148.0,12,1.0,49,7,3,921,0.00156,0.0443,45.4545,64,38.0,0.0226,0.01,0,0,0,0,0.073801,0.015625,35,0.7883,3.4278,0.4467,19,6,24,776,1282,502,0.0008,0.9992,2552.0,2.0
66,4922,3070,0,0,1,1.9172,2,16.3,4,3066,4.57,0.9775,3140.6,4,1.0,48,0,1,911,0.001482,0.0604,15.625,65,39.8,0.0219,0.0108,0,0,0,0,0.075472,0.015625,33,0.793,3.4957,0.4486,19,6,23,745,1252,537,0.0009,0.9991,2947.3,1.6
67,4921,3067,3,4,1,1.9386,1,16.4,11,3056,4.53,0.9787,3133.6,11,1.0,49,4,3,950,0.001728,0.0462,40.0,66,38.6,0.0222,0.0093,0,0,0,0,0.103846,0.015625,34,0.8495,3.5495,0.45,18,6,25,726,1264,511,0.0009,0.9991,2589.5,1.9
68,4918,3138,1,5,1,1.9175,1,16.4,3133,0,4.62,1.0016,3134.1,6,1.0,47,2,4,956,0.001705,0.0483,23.4375,67,40.8,0.0219,0.0091,1,1,0,0,0.070632,0.015625,34,0.7788,3.609,0.4506,17,6,24,759,1310,509,0.0009,0.9991,2537.6,2.2
69,4913,3144,0,0,3,1.9486,2,16.5,3149,0,4.59,1.0063,3136.2,7,1.0,47,2,2,920,0.001736,0.037,25.5319,68,41.6,0.0242,0.0092,0,0,0,0,0.069959,0.015625,34,0.7767,3.6378,0.4511,17,6,24,813,1268,500,0.0009,0.9991,2703.7,1.7
70,4909,3142,1,5,1,1.9749,1,16.5,3136,0,4.64,1.0034,3137.3,12,1.0,47,3,3,925,0.001704,0.0458,39.5683,69,41.4,0.0226,0.0102,1,1,0,0,0.080986,0.015625,32,0.8071,3.6942,0.4514,18,6,23,804,1271,498,0.0009,0.9991,2967.9,1.7
71,4907,3098,1,5,3,1.9949,1,16.6,0,3088,4.55,0.9886,3133.6,10,1.0,46,1,2,927,0.001663,0.0405,34.8432,70,43.2,0.0231,0.0079,1,0,0,0,0.060811,0.015625,33,0.7431,3.755,0.4523,17,7,22,800,1236,514,0.001,0.999,3167.5,1.5
72,4906,3114,3,5,3,1.9794,2,19.2,6,3093,4.61,0.9943,3131.7,21,1.0,50,7,3,948,0.001936,0.0596,72.2022,71,40.6,0.0203,0.0122,2,0,0,0,0.070175,0.015625,37,0.7773,3.8181,0.4505,17,7,26,797,1245,496,0.0008,0.9992,2908.5,1.9
73,4906,3136,1,4,3,1.9833,2,16.4,3126,0,4.6,1.0027,3132.6,15,1.0,53,6,3,979,0.001662,0.0484,54.1516,72,39.2,0.0208,0.0084,0,1,0,0,0.062284,0.015625,38,0.7491,3.8804,0.4498,19,7,27,804,1255,510,0.0013,0.9987,2485.7,1.9
74,4902,3098,0,0,3,1.9845,2,16.4,3,3090,4.54,0.99,3129.3,8,1.0,51,3,5,978,0.001522,0.035,23.6486,73,41.5,0.0213,0.0071,0,0,0,0,0.063694,0.015625,38,0.7547,3.9154,0.4503,19,6,26,775,1255,494,0.0008,0.9992,2614.0,2.0
75,4901,3137,1,5,0,1.9659,1,16.3,3137,0,4.58,1.0037,3130.5,5,1.0,51,1,1,964,0.001533,0.0392,16.7785,74,42.5,0.0227,0.0073,1,0,0,0,0.062092,0.015625,36,0.7484,3.9547,0.45,19,6,26,781,1236,520,0.001,0.999,2796.4,1.6
76,4901,3062,0,0,3,1.9157,1,16.3,1,3056,4.52,0.9802,3124.0,6,1.0,49,1,3,968,0.001536,0.0504,18.7266,75,45.1,0.0227,0.0111,0,0,0,0,0.07554,0.015625,37,0.7932,4.0014,0.45,18,6,25,805,1240,488,0.0009,0.9991,3156.4,1.6
77,4896,3148,4,5,1,1.9638,1,16.3,3150,0,4.6,1.0116,3127.8,14,1.0,51,4,2,992,0.001676,0.0369,47.9452,76,43.9,0.0198,0.0076,1,1,0,0,0.073826,0.015625,37,0.7884,4.045,0.45,19,6,26,791,1264,514,0.0009,0.9991,2968.6,1.7
78,4895,2987,1,5,3,1.9104,1,16.4,10,2972,4.48,0.9591,3114.4,15,1.0,54,6,3,1004,0.001633,0.0374,47.7707,77,41.1,0.0206,0.0078,1,0,0,0,0.071651,0.015625,39,0.7819,4.0855,0.4494,19,6,29,803,1157,462,0.001,0.999,2617.9,1.7
79,4895,2978,0,0,3,1.9461,2,16.3,12,2966,4.45,0.9602,3101.4,12,1.0,54,2,2,997,0.001677,0.0437,35.7143,78,40.7,0.0218,0.0088,0,1,0,0,0.059375,0.015625,40,0.7368,4.1324,0.4482,19,7,28,761,1144,518,0.0008,0.9992,2534.1,2.0
80,4891,3185,1,3,3,1.9193,1,16.4,3228,0,4.68,1.0391,3114.2,8,1.0,52,2,4,1012,0.001562,0.0387,23.6486,79,43.2,0.0191,0.008,0,0,0,0,0.054839,0.015625,40,0.7151,4.184,0.4473,19,7,26,804,1276,531,0.0008,0.9992,3013.8,1.7
81,4889,3025,0,0,3,1.9108,1,16.3,0,3025,4.48,0.974,3105.7,0,1.0,51,0,1,981,0.001444,0.0473,0.0,80,45.0,0.0217,0.0099,0,0,0,0,0.083636,0.015625,38,0.8132,4.2677,0.4469,19,6,26,766,1221,485,0.0009,0.9991,2850.3,1.8
82,4883,3062,0,0,3,1.8395,1,16.3,0,3062,4.49,0.9872,3101.6,0,1.0,50,0,1,960,0.001416,0.0459,0.0,81,45.4,0.0211,0.0076,0,0,0,0,0.078689,0.015625,37,0.8014,4.3168,0.4464,19,6,25,799,1191,504,0.0008,0.9992,2859.2,2.1
83,4879,3088,3,4,3,1.8628,1,16.3,4,3080,4.62,0.996,3100.3,8,1.0,51,6,5,995,0.001412,0.0375,24.6479,82,45.3,0.0197,0.0082,0,0,0,0,0.068259,0.015625,37,0.7711,4.3783,0.4464,21,7,23,828,1171,515,0.001,0.999,2843.4,1.7
84,4874,3157,0,0,3,1.8411,1,22.4,3189,0,4.7,1.0281,3109.5,8,1.0,55,8,4,1018,0.001478,0.0419,21.7391,83,42.9,0.0202,0.0082,0,0,0,0,0.080838,0.015625,36,0.8067,4.4292,0.4464,22,8,25,786,1293,481,0.0013,0.9987,2753.3,1.7
85,4872,3113,0,0,3,1.9525,1,23.5,3107,0,4.58,1.0013,3109.9,7,1.0,53,2,4,1021,0.001289,0.043,20.979,84,45.5,0.0201,0.0081,0,0,0,0,0.07947,0.015625,36,0.8034,4.4755,0.447,22,6,25,791,1215,536,0.0009,0.9991,2706.2,1.9
86,4869,3184,3,4,1,1.9504,1,17.6,3227,0,4.72,1.038,3122.4,14,1.0,56,4,1,1026,0.001478,0.0363,43.3437,85,42.5,0.0194,0.0069,0,0,0,0,0.075529,0.015625,35,0.7931,4.5239,0.4473,23,6,27,840,1294,502,0.0009,0.9991,2591.0,1.8
87,4865,3034,3,5,3,1.962,1,18.3,7,3014,4.58,0.9743,3114.0,20,1.0,58,6,4,1097,0.001694,0.0349,57.4018,86,41.9,0.0187,0.0078,2,0,0,0,0.075581,0.015625,39,0.7933,4.5617,0.4467,22,7,29,781,1195,501,0.0008,0.9992,2497.9,2.0
88,4860,3165,0,0,3,1.9708,2,16.7,3187,0,4.58,1.0232,3121.6,7,1.0,56,0,2,1070,0.001491,0.0483,21.9436,87,44.3,0.0193,0.0079,0,0,0,0,0.075529,0.015625,38,0.7931,4.616,0.4465,21,7,28,830,1221,499,0.0008,0.9992,2734.8,2.1
